HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.0889921 0.1126409 3.263786;-0.09129115 0.1708938 3.331978;-0.09228188 0.559812 3.372835;-0.09810806 0.7598686 3.346505;-0.2702523 0.4301785 3.343232;-0.341435 0.169384 3.319721;-0.2885605 0.07795693 3.085905;-0.2707208 0.04693292 2.984155;0.08721334 0.4324638 3.356497;0.154546 0.1627212 3.378382;0.1731046 -0.01931871 3.214647;0.1685958 -0.05456516 3.096662;-0.1692472 0.03546788 3.235186;-0.2740428 -0.5211076 3.211951;-0.3231165 -0.9117767 3.217722;-0.3445115 -0.9710626 3.169165;-0.007505172 0.0339969 3.24923;0.07306003 -0.5265394 3.277957;0.1235455 -0.9029153 3.286429;0.1573009 -0.9809971 3.249041;0
-0.08880956 0.114065 3.263801;-0.09185959 0.1721918 3.331834;-0.0922358 0.5597559 3.372399;-0.09800733 0.7584586 3.340102;-0.2693028 0.4308121 3.339338;-0.3438638 0.1772595 3.316685;-0.282564 0.1224598 3.061374;-0.2678185 0.112167 2.982663;0.08778847 0.432419 3.362316;0.1508542 0.1719675 3.392841;0.1565383 0.05741212 3.188793;0.1566669 0.02992216 3.087677;-0.1690058 0.03722399 3.234523;-0.2753227 -0.5197296 3.201784;-0.3233415 -0.9094206 3.21584;-0.343455 -0.9700003 3.170689;-0.007095987 0.03539877 3.249974;0.07319553 -0.5263529 3.277914;0.1235668 -0.9031113 3.286493;0.1571719 -0.9810259 3.249062;0
-0.08869056 0.1151139 3.263816;-0.09254544 0.1733423 3.331663;-0.09278227 0.5587393 3.370069;-0.09774834 0.7552226 3.329658;-0.2686633 0.4317185 3.335584;-0.3479987 0.1839681 3.310868;-0.2774052 0.1509843 3.04625;-0.2632977 0.1505951 2.982224;0.08781254 0.4323059 3.367661;0.1437721 0.1855287 3.4137;0.1437007 0.1291385 3.180111;0.1471115 0.1132041 3.090565;-0.1688012 0.0385214 3.233957;-0.2765216 -0.5196397 3.191776;-0.3235266 -0.9077701 3.214056;-0.3427697 -0.9693947 3.17181;-0.006971735 0.0363791 3.251012;0.07348195 -0.5256776 3.277518;0.1235752 -0.9032496 3.286541;0.1570503 -0.981062 3.249143;0
-0.08860546 0.1158905 3.263829;-0.09332944 0.1743801 3.331459;-0.09437409 0.5563865 3.365065;-0.1016785 0.7450464 3.302957;-0.2681852 0.4325491 3.331464;-0.3563877 0.1886682 3.290599;-0.2545627 0.1926367 3.020305;-0.2606481 0.1805666 2.987855;0.08727839 0.4328341 3.37253;0.1377865 0.1935285 3.423103;0.136729 0.1615181 3.17357;0.1418581 0.1500254 3.088171;-0.1686274 0.03948207 3.233482;-0.2773474 -0.5191171 3.183559;-0.3237373 -0.9063491 3.212205;-0.3423353 -0.9690039 3.172479;-0.006918137 0.0371372 3.252603;0.07445636 -0.5205221 3.271202;0.1235754 -0.9033646 3.286582;0.1445891 -0.9521873 3.221114;0
-0.0885948 0.1164243 3.263852;-0.09447201 0.1752707 3.331156;-0.09945317 0.5506172 3.35501;-0.1051352 0.7387596 3.288458;-0.2686909 0.4335438 3.327456;-0.363407 0.1831539 3.266985;-0.2347518 0.2138106 3.018353;-0.2593617 0.2022463 2.991311;0.08558033 0.4331902 3.376367;0.1235835 0.191515 3.420832;0.1319736 0.1952729 3.157733;0.1384635 0.1994446 3.072104;-0.1685294 0.04014496 3.233096;-0.2785723 -0.5148941 3.172368;-0.3240778 -0.9051283 3.210433;-0.3420304 -0.9687565 3.172967;-0.00716811 0.03751417 3.254861;0.07539112 -0.5121371 3.254508;0.1235257 -0.9034082 3.286553;0.1379358 -0.936467 3.20509;0
-0.08874945 0.116739 3.263886;-0.0963553 0.1757038 3.330631;-0.1049325 0.5451607 3.346306;-0.1080228 0.7340541 3.279302;-0.2702446 0.4340551 3.323134;-0.3695448 0.1798603 3.254504;-0.2289775 0.2283729 3.017222;-0.258219 0.2158431 2.993649;0.08306319 0.4331485 3.379126;0.1131485 0.1866636 3.41522;0.1210337 0.2338061 3.146114;0.1234848 0.2478036 3.127475;-0.1685598 0.0404982 3.232742;-0.2796848 -0.5128728 3.165179;-0.3245617 -0.9041688 3.208687;-0.3419016 -0.9688228 3.173448;-0.007742627 0.03734342 3.257303;0.07497638 -0.5051955 3.239311;0.1233359 -0.9032816 3.28637;0.1348567 -0.9290023 3.197354;0
-0.0892199 0.1168633 3.263996;-0.09859551 0.1758891 3.330081;-0.1089802 0.5411817 3.340305;-0.1138831 0.7277653 3.26926;-0.2747625 0.4337989 3.318043;-0.375168 0.1761924 3.246845;-0.2299457 0.2350779 3.021135;-0.2583871 0.2239672 2.996289;0.0790186 0.4329661 3.381085;0.1066672 0.1788902 3.397289;0.1103673 0.2742565 3.135773;0.0987182 0.297627 3.148743;-0.1688298 0.04055991 3.232355;-0.2806625 -0.5117223 3.160038;-0.3250749 -0.9032865 3.20689;-0.3418161 -0.9688779 3.17381;-0.008734628 0.03679438 3.260216;0.07461245 -0.502528 3.230294;0.1231893 -0.9032867 3.286205;0.1367851 -0.952401 3.226352;0
-0.09113628 0.1161854 3.264351;-0.1025339 0.1752495 3.32938;-0.1157141 0.5369415 3.33411;-0.1221006 0.722203 3.259968;-0.2826314 0.4323533 3.312639;-0.3848941 0.1725123 3.243901;-0.2436777 0.2317953 3.028259;-0.2608579 0.2263156 3.00173;0.07018805 0.4321679 3.379762;0.1069024 0.175568 3.384167;0.08941028 0.3181995 3.124587;0.08348457 0.3302226 3.149616;-0.1698298 0.03977708 3.231945;-0.2815516 -0.5110613 3.15618;-0.3255807 -0.9027188 3.20536;-0.3418491 -0.9692199 3.174118;-0.0111412 0.03526768 3.263742;0.07434291 -0.5007774 3.224551;0.12302 -0.9032813 3.285976;0.1342155 -0.9685938 3.25078;0
-0.09535876 0.114195 3.264347;-0.107819 0.1737608 3.327938;-0.121684 0.5337611 3.32814;-0.1349081 0.7167329 3.250735;-0.2902682 0.429668 3.307797;-0.3927283 0.1691704 3.244014;-0.2559027 0.2242168 3.040985;-0.2654617 0.2237187 3.008198;0.05692461 0.4310594 3.372619;0.1225672 0.1892296 3.34581;0.07950211 0.3453178 3.118127;0.07031607 0.3547171 3.142412;-0.172465 0.03767573 3.231468;-0.282295 -0.5104445 3.153441;-0.3260722 -0.9023583 3.203949;-0.3420223 -0.9697 3.174145;-0.01533373 0.0330679 3.266473;0.07415933 -0.4999599 3.220844;0.1228663 -0.9033795 3.285792;0.1344084 -0.9757618 3.260856;0
-0.1028945 0.1105211 3.263675;-0.1134602 0.1714451 3.326102;-0.1314873 0.5306568 3.321705;-0.1495954 0.7124541 3.243088;-0.3079728 0.4234309 3.305026;-0.403545 0.1683962 3.253121;-0.2675067 0.2183575 3.048667;-0.2737638 0.2178919 3.020079;0.02988265 0.4272661 3.342723;0.1422312 0.2143406 3.290424;0.06411719 0.3753188 3.092589;0.05169015 0.3872893 3.09969;-0.1786502 0.0329209 3.231333;-0.2829061 -0.509952 3.151543;-0.3264719 -0.9021219 3.202836;-0.3422119 -0.9702559 3.174062;-0.02116188 0.0303923 3.267659;0.07398678 -0.4993036 3.218398;0.1226951 -0.9033661 3.285345;0.1283448 -0.9558097 3.226907;0
-0.111078 0.1063767 3.262603;-0.1184626 0.1689411 3.32415;-0.141727 0.5279101 3.315622;-0.1682635 0.7098016 3.235523;-0.3225663 0.4188657 3.305874;-0.4159882 0.1689759 3.270466;-0.2825196 0.2103992 3.050632;-0.2860276 0.2086352 3.034303;0.0009564366 0.4234831 3.311837;0.166292 0.2442136 3.215938;0.04827295 0.4097874 3.055761;0.04027404 0.4127169 3.061519;-0.1847169 0.02842591 3.231754;-0.283765 -0.5085576 3.150841;-0.326877 -0.9019126 3.201895;-0.3425258 -0.9705445 3.173435;-0.02860189 0.027745 3.267183;0.0735751 -0.4990138 3.217175;0.1225262 -0.9033935 3.284909;0.1319996 -0.9602522 3.232593;1
-0.1198115 0.1023315 3.261592;-0.1237403 0.1664713 3.322366;-0.1499182 0.5268447 3.311696;-0.1904373 0.7096016 3.22904;-0.3331476 0.4168146 3.30795;-0.4256686 0.1765014 3.297291;-0.2951775 0.2022414 3.058189;-0.297043 0.2004526 3.045026;-0.01765732 0.4218761 3.296015;0.1838135 0.2660734 3.148007;0.04225221 0.4278005 3.030651;0.02412854 0.4497847 3.002565;-0.1910792 0.02455155 3.23334;-0.2851318 -0.5058348 3.152677;-0.3272371 -0.9017045 3.201142;-0.3428126 -0.9706945 3.172573;-0.04005656 0.02585933 3.264414;0.07159897 -0.4972742 3.220754;0.1221102 -0.9025897 3.284031;0.1218386 -0.9407189 3.206702;1
-0.1286072 0.09906847 3.260821;-0.1291878 0.1646309 3.320689;-0.1615671 0.5273537 3.306166;-0.2127901 0.7100326 3.222709;-0.3434284 0.4160484 3.312185;-0.434518 0.184759 3.336511;-0.3044418 0.1976965 3.062672;-0.3123158 0.1909602 3.05992;-0.0306028 0.4221956 3.284898;0.1926021 0.2950598 3.086036;0.03335483 0.4431326 2.971828;0.00746483 0.4739646 2.925681;-0.1989626 0.02108057 3.236967;-0.2880251 -0.5050453 3.161806;-0.3275059 -0.9015502 3.200616;-0.343027 -0.970825 3.171756;-0.05077206 0.02515724 3.261179;0.06940664 -0.495719 3.227688;0.1217322 -0.9018058 3.283226;0.1160865 -0.9328083 3.195843;1
-0.1361006 0.09703862 3.260683;-0.1328792 0.1637063 3.319575;-0.1711566 0.52837 3.301824;-0.2334784 0.7117261 3.214644;-0.3529628 0.4167804 3.318966;-0.437097 0.1894622 3.354125;-0.330682 0.1883348 3.089845;-0.3204569 0.1845526 3.059312;-0.04219852 0.4222938 3.268809;0.1921795 0.314733 3.021307;0.02913574 0.4441075 2.892832;-0.01832006 0.4924104 2.842351;-0.2078592 0.01871571 3.243589;-0.291421 -0.5005887 3.179759;-0.3277296 -0.901386 3.200242;-0.343213 -0.9708344 3.170977;-0.05896184 0.02525016 3.258471;0.06686991 -0.4938101 3.238585;0.1214449 -0.9011074 3.28252;0.111035 -0.9286087 3.189982;1
-0.1414645 0.09608198 3.261004;-0.1354043 0.1633746 3.318795;-0.1787733 0.5295654 3.298054;-0.2488667 0.7141864 3.209535;-0.3589326 0.417209 3.324441;-0.4339291 0.2090732 3.395369;-0.347051 0.169543 3.131537;-0.3719094 0.163746 3.076589;-0.05049301 0.4246467 3.255609;0.1663757 0.3449861 2.959785;0.01821159 0.4517666 2.800206;-0.04729928 0.5065392 2.745995;-0.2151652 0.01811709 3.253745;-0.2941777 -0.4980168 3.197817;-0.3279026 -0.9012725 3.199976;-0.3432808 -0.9708685 3.170546;-0.06493875 0.02623083 3.256231;0.06538901 -0.4933617 3.251527;0.1212151 -0.9004844 3.282034;0.1068203 -0.9260661 3.187038;1
-0.1455185 0.09615405 3.261672;-0.1370606 0.1638434 3.317912;-0.1856704 0.5309629 3.29331;-0.2629838 0.7162703 3.204449;-0.3627736 0.4182207 3.330433;-0.4337996 0.2145497 3.408697;-0.3602307 0.1580645 3.16699;-0.3918757 0.1593384 3.087854;-0.06262375 0.4360044 3.233485;0.1429679 0.3754658 2.927988;0.02281306 0.4625732 2.72782;-0.07803782 0.513662 2.653013;-0.2201404 0.02018614 3.26532;-0.2940356 -0.5034805 3.225002;-0.3280714 -0.9011393 3.199802;-0.352383 -0.9487881 3.13952;-0.06947964 0.02892335 3.253977;0.06483783 -0.4989961 3.268044;0.121124 -0.9000563 3.281798;0.1011468 -0.9253119 3.18783;1
-0.148709 0.09941501 3.263694;-0.1378604 0.1671704 3.316613;-0.1903318 0.5321435 3.289593;-0.2755784 0.7171709 3.199317;-0.3644922 0.4175825 3.334841;-0.4333147 0.2173359 3.4172;-0.3664701 0.1537687 3.178727;-0.4082837 0.1583606 3.095438;-0.07036401 0.4444788 3.215453;0.08977745 0.4186082 2.874289;-0.02614941 0.483917 2.627315;-0.1005821 0.5165409 2.5539;-0.2203529 0.0279214 3.282209;-0.2924374 -0.5095327 3.246611;-0.3282048 -0.9012004 3.200212;-0.3491553 -0.9520181 3.144606;-0.07253488 0.03646602 3.250627;0.06521287 -0.5020259 3.279173;0.1213061 -0.899368 3.282171;0.09561449 -0.9256591 3.193353;1
-0.1510466 0.105394 3.266746;-0.13756 0.1736725 3.314219;-0.1938967 0.5336288 3.284183;-0.2877396 0.7143598 3.190887;-0.3636751 0.4196072 3.341702;-0.4317492 0.2197461 3.422923;-0.3716418 0.1517958 3.186629;-0.4153979 0.1558858 3.098794;-0.07858219 0.449719 3.199366;0.03361348 0.4512731 2.839907;-0.04449311 0.4885032 2.604453;-0.0997839 0.5148074 2.46646;-0.2179194 0.03791175 3.299378;-0.2891519 -0.5098178 3.266426;-0.3278992 -0.9006193 3.202997;-0.3455122 -0.9545887 3.154733;-0.07521553 0.04550013 3.247146;0.06611326 -0.5001068 3.29037;0.121742 -0.89812 3.283066;0.08986704 -0.9262052 3.20102;1
-0.1521246 0.1091051 3.26936;-0.1367064 0.1790833 3.311184;-0.1975084 0.534978 3.276817;-0.2982831 0.7082016 3.181288;-0.3552403 0.4216542 3.344985;-0.3758303 0.2013484 3.429268;-0.3778628 0.1526252 3.191983;-0.4236677 0.1548466 3.103446;-0.08981226 0.4425795 3.177666;-0.01937148 0.4730734 2.816173;-0.05767031 0.4923053 2.567998;-0.09050649 0.5096502 2.431663;-0.2129742 0.04352803 3.312708;-0.2869695 -0.5095627 3.277493;-0.3266075 -0.8949056 3.212147;-0.3412915 -0.9514297 3.168022;-0.0768408 0.05056582 3.245145;0.06687475 -0.4998505 3.297113;0.1224772 -0.8971266 3.284274;0.1269795 -0.9513316 3.221455;1
-0.1529581 0.111379 3.271972;-0.1368118 0.1828954 3.308522;-0.2134849 0.532021 3.258379;-0.3062941 0.7023905 3.174634;-0.3469802 0.4231488 3.345884;-0.3537999 0.194031 3.431448;-0.3855462 0.1553273 3.193874;-0.4290533 0.1527732 3.106318;-0.09200136 0.4173875 3.151753;-0.06628983 0.4737445 2.850509;-0.08456568 0.4792996 2.572647;-0.08708659 0.5079855 2.398071;-0.2097659 0.0463881 3.322511;-0.2857778 -0.5094969 3.284047;-0.325919 -0.8918856 3.217478;-0.3387872 -0.9504089 3.175689;-0.07804338 0.0529796 3.244125;0.06740788 -0.4998063 3.3015;0.1234301 -0.8964542 3.285961;0.1105575 -0.9508414 3.231989;1
-0.154007 0.112362 3.27439;-0.138358 0.1851361 3.306001;-0.2267431 0.5310221 3.243928;-0.3131524 0.6972845 3.168926;-0.3432521 0.4242484 3.34551;-0.3375579 0.1874594 3.431661;-0.3910792 0.1575694 3.194516;-0.4325861 0.1516208 3.108212;-0.09268696 0.4053064 3.140863;-0.09976619 0.4631387 2.852453;-0.1023825 0.4741988 2.552087;-0.09476306 0.5102859 2.385163;-0.2082797 0.04758065 3.328741;-0.2849434 -0.5095279 3.288517;-0.3255917 -0.8909594 3.22061;-0.3370528 -0.9509196 3.180025;-0.07934772 0.05389091 3.243649;0.06778017 -0.4997796 3.304471;0.1242702 -0.896004 3.287389;0.1008124 -0.9501986 3.236636;1
-0.1563112 0.1107127 3.278085;-0.1424728 0.1848265 3.302932;-0.2356212 0.5292075 3.234775;-0.3256771 0.6863672 3.158709;-0.3404906 0.4247682 3.343975;-0.3296993 0.1839915 3.432596;-0.3998834 0.1584021 3.194617;-0.4353718 0.1509678 3.10964;-0.1051732 0.3738597 3.140999;-0.1401184 0.4398122 2.863976;-0.1325793 0.4657909 2.596619;-0.1350859 0.5102382 2.366858;-0.2076084 0.04606707 3.335276;-0.284053 -0.5090767 3.291195;-0.3249403 -0.8890447 3.223988;-0.3356701 -0.9502004 3.183597;-0.08393599 0.04858955 3.244219;0.06807339 -0.4998931 3.306627;0.1249249 -0.895738 3.28845;0.131444 -0.959511 3.240283;1
-0.1619437 0.09604701 3.283485;-0.1546731 0.1703667 3.297532;-0.2504836 0.5126064 3.222839;-0.3425502 0.672298 3.151816;-0.3402286 0.4186653 3.337459;-0.3284719 0.1706013 3.430809;-0.4058806 0.1629917 3.192405;-0.4372375 0.1533957 3.109902;-0.1126975 0.3592415 3.141827;-0.1263451 0.4152142 2.83613;-0.14321 0.4627981 2.591189;-0.1687822 0.49928 2.374716;-0.2067411 0.03544496 3.339836;-0.2831931 -0.5085908 3.292488;-0.3242586 -0.8873685 3.226738;-0.3346219 -0.9495178 3.186654;-0.09299638 0.0344271 3.247074;0.06835184 -0.5000584 3.308053;0.1254221 -0.895658 3.289051;0.1457045 -0.9639142 3.245595;1
-0.166391 0.08335314 3.286795;-0.1638553 0.1576591 3.293717;-0.2583949 0.5017698 3.218122;-0.3520985 0.6652986 3.148381;-0.3411816 0.4114261 3.331883;-0.3307375 0.1578702 3.429471;-0.4091254 0.1637271 3.191494;-0.4380969 0.1565887 3.109848;-0.1197351 0.3502271 3.144488;-0.1090302 0.3987603 2.825799;-0.1492701 0.4599479 2.591962;-0.1932001 0.4800991 2.421988;-0.2069638 0.02393839 3.341041;-0.2824914 -0.5107188 3.293013;-0.3239809 -0.8870318 3.228314;-0.3340965 -0.9500787 3.188681;-0.09948634 0.02401484 3.249544;0.06881113 -0.5005518 3.308288;0.1258121 -0.8955913 3.289431;0.1153651 -0.9547467 3.237126;1
-0.1694295 0.07632296 3.288484;-0.1696669 0.1504874 3.291013;-0.2634428 0.4952158 3.216051;-0.35779 0.6615518 3.146671;-0.3674036 0.4017799 3.350171;-0.3339001 0.1537055 3.421933;-0.4154685 0.1571817 3.183208;-0.4406812 0.1559453 3.106577;-0.1262048 0.3467313 3.148815;-0.07338244 0.3822992 2.821964;-0.1473881 0.4484656 2.595832;-0.2092011 0.4526643 2.462756;-0.2088883 0.01569166 3.339737;-0.2820105 -0.512879 3.292797;-0.3239239 -0.8887341 3.229915;-0.3339987 -0.9519431 3.189971;-0.1036521 0.01818581 3.251597;0.06910378 -0.5016841 3.306711;0.1261932 -0.8956099 3.289629;0.1251155 -0.9570621 3.235795;1
-0.1729926 0.06962889 3.289708;-0.1759337 0.1428256 3.289362;-0.2701669 0.48124 3.221465;-0.3617754 0.6591955 3.145957;-0.3786208 0.3978705 3.358163;-0.3385599 0.1519059 3.413305;-0.4181889 0.1545058 3.174923;-0.4467163 0.1537488 3.102373;-0.1308896 0.346552 3.153807;-0.03970092 0.3685155 2.825735;-0.1513483 0.4370675 2.594688;-0.2179845 0.428897 2.506419;-0.2128251 0.00703117 3.336012;-0.2821541 -0.5128884 3.292189;-0.3239092 -0.8901154 3.231028;-0.3341491 -0.9532771 3.190663;-0.1081493 0.01216908 3.255043;0.06725627 -0.5012347 3.29964;0.126466 -0.8958468 3.289522;0.09858199 -0.9509648 3.228807;1
-0.1757227 0.06655224 3.290058;-0.1804677 0.1398976 3.287712;-0.2726659 0.4883348 3.222085;-0.3646616 0.6589969 3.147779;-0.3845529 0.3958714 3.362458;-0.3409231 0.1507055 3.409144;-0.4201649 0.1550086 3.168867;-0.4465581 0.1554639 3.096546;-0.1366499 0.3801834 3.164549;0.01536972 0.3495844 2.851531;-0.128484 0.4007111 2.639577;-0.222258 0.4018285 2.559508;-0.2163082 0.002427211 3.332787;-0.2831794 -0.513349 3.290701;-0.3239615 -0.8916026 3.231658;-0.3343109 -0.9547309 3.190985;-0.1113177 0.009614591 3.256756;0.06407049 -0.5040393 3.284089;0.1265705 -0.8964872 3.288746;0.1232379 -0.9612929 3.237329;1
-0.1809877 0.07028475 3.288162;-0.1870644 0.1447472 3.284885;-0.2726842 0.5041914 3.224648;-0.3639092 0.6657724 3.156646;-0.3890165 0.3946892 3.365802;-0.3443382 0.1502621 3.405752;-0.4206715 0.1570168 3.163637;-0.4668635 0.1523666 3.105249;-0.1363327 0.4127919 3.172263;0.04508476 0.3397841 2.870435;-0.1142745 0.3573936 2.673577;-0.2149476 0.3732908 2.624224;-0.2208458 0.001344191 3.329349;-0.2850457 -0.5128747 3.288257;-0.323984 -0.8926012 3.232064;-0.3343382 -0.9555416 3.190672;-0.1148808 0.01105333 3.257126;0.05711884 -0.5090476 3.25148;0.1248596 -0.8974036 3.285224;0.1318726 -0.9652137 3.236957;1
