HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.04116832 0.22096 3.113626;-0.03768595 0.2834051 3.168653;-0.0359749 0.6398077 3.15973;-0.0008752882 0.7986168 3.079939;-0.2009206 0.5451171 3.161055;-0.2764044 0.2915221 3.148892;-0.3140114 0.07948899 3.03346;-0.3123969 -0.006269482 3.000079;0.1275434 0.5261934 3.135114;0.1765934 0.2843839 3.117913;0.2289602 0.09449122 3.022996;0.2480919 0.01337115 2.971621;-0.1145423 0.1500981 3.10777;-0.1716497 -0.3177022 3.083092;-0.2057266 -0.677226 3.079508;-0.2252523 -0.7304416 3.02054;0.03316937 0.1451343 3.097374;0.08443402 -0.2946515 3.079046;0.1144699 -0.6650963 3.073188;0.1080358 -0.6971313 2.9705;0
-0.03958531 0.2212609 3.114;-0.03639148 0.283757 3.168774;-0.03129945 0.6383029 3.157649;0.00488837 0.7984619 3.07609;-0.1978159 0.5449332 3.159274;-0.2738005 0.2927115 3.146294;-0.3041159 0.08481851 3.016793;-0.2907969 0.000230069 2.973309;0.1322476 0.5248834 3.136987;0.1798635 0.2833777 3.120386;0.2310564 0.09185264 3.026832;0.2503016 0.009211841 2.972649;-0.1134251 0.1504913 3.108195;-0.1751163 -0.3174223 3.06653;-0.2070096 -0.6768957 3.076545;-0.2339931 -0.744463 3.037959;0.03464846 0.1451838 3.098164;0.08639395 -0.2929928 3.073478;0.1158288 -0.666956 3.068322;0.1085161 -0.6968101 2.964744;0
-0.03757408 0.2208812 3.114534;-0.03488674 0.2834591 3.168922;-0.02381793 0.6332607 3.154491;0.009023487 0.7959867 3.074434;-0.1926431 0.5373439 3.152397;-0.27145 0.2935826 3.14378;-0.2929244 0.09033854 3.007047;-0.2753075 0.00793051 2.950368;0.1364686 0.5228102 3.139285;0.1831154 0.2821729 3.123221;0.2330863 0.08987524 3.02979;0.2523414 0.005924612 2.973386;-0.1121598 0.1502228 3.108537;-0.1776353 -0.3176684 3.054571;-0.207952 -0.6765289 3.073829;-0.2371762 -0.7489685 3.04319;0.03687118 0.1443294 3.099934;0.088253 -0.2921332 3.068647;0.1166835 -0.6680369 3.064398;0.1097924 -0.6972569 2.960747;0
-0.03581313 0.2202865 3.115005;-0.03373209 0.2830164 3.169026;-0.02005063 0.6301052 3.152786;0.011411 0.795118 3.073769;-0.1893981 0.5308959 3.146672;-0.2694895 0.2937714 3.139853;-0.279945 0.09571822 2.994328;-0.2595254 0.01739671 2.923136;0.139724 0.5206593 3.141636;0.1854308 0.2808769 3.1267;0.2347355 0.08873248 3.032011;0.253987 0.004027556 2.973778;-0.1108914 0.1495576 3.108675;-0.17963 -0.3165145 3.044512;-0.2084284 -0.6718534 3.068115;-0.2189084 -0.7218328 3.000743;0.03892389 0.143225 3.101742;0.08981961 -0.2913816 3.064537;0.1173331 -0.6686802 3.061361;0.111683 -0.6982806 2.958264;0
-0.03449117 0.2195293 3.11543;-0.0331439 0.2823551 3.169124;-0.01931401 0.6264043 3.151751;0.009881982 0.7813017 3.076387;-0.1886508 0.5246335 3.140954;-0.2678706 0.2909049 3.129232;-0.2687038 0.1020347 2.984149;-0.2423316 0.03177352 2.894776;0.1413897 0.5171734 3.146513;0.1864149 0.2787293 3.131839;0.2363817 0.08792379 3.03427;0.2561973 0.002999375 2.973996;-0.1098192 0.1484509 3.10854;-0.1809839 -0.3159856 3.03819;-0.2095183 -0.6706457 3.064769;-0.2092671 -0.7120401 2.976684;0.04056828 0.1418573 3.10377;0.09090478 -0.2906486 3.061156;0.1178342 -0.6690288 3.05882;0.1146932 -0.6997454 2.956875;0
-0.03368799 0.2185152 3.115833;-0.03334422 0.2810285 3.169294;-0.02161864 0.6227148 3.152038;0.008158233 0.775005 3.078063;-0.1891791 0.5200226 3.135934;-0.2675814 0.2872954 3.114096;-0.2630224 0.1291603 2.942439;-0.2285744 0.06113479 2.850441;0.1404925 0.5129685 3.152665;0.1854783 0.2772313 3.13987;0.2376329 0.08883371 3.036034;0.2571025 0.01810554 2.975751;-0.1091336 0.1468972 3.107961;-0.1819706 -0.3155643 3.034162;-0.2102303 -0.6697471 3.062533;-0.2041946 -0.7072101 2.966309;0.04150303 0.1402944 3.105962;0.09145363 -0.290177 3.058665;0.1182077 -0.6691544 3.056802;0.1181326 -0.7011505 2.956299;0
-0.03341158 0.2174005 3.11629;-0.03513442 0.279101 3.169577;-0.02691439 0.6190598 3.152812;0.006283578 0.7707623 3.079414;-0.1929443 0.515051 3.129026;-0.275768 0.2866403 3.090915;-0.2562979 0.1427945 2.91591;-0.2118484 0.09103954 2.814385;0.1349393 0.5085539 3.163251;0.1802762 0.2763928 3.15051;0.2366393 0.09370355 3.036623;0.258684 0.02994021 2.969047;-0.1089084 0.1451313 3.106994;-0.1828432 -0.3152449 3.031363;-0.2107192 -0.6691425 3.06101;-0.2005476 -0.7044565 2.960445;0.04129044 0.1383669 3.109575;0.0916941 -0.2898739 3.056918;0.1184904 -0.6692029 3.055215;0.1227713 -0.7027273 2.956516;0
-0.03455768 0.2162435 3.117102;-0.04068423 0.2771922 3.170104;-0.03500189 0.6170152 3.153307;0.002757258 0.7688654 3.080699;-0.1992526 0.5131189 3.121283;-0.2978064 0.2989282 3.062991;-0.2500316 0.1688612 2.887979;-0.2001584 0.129216 2.785564;0.1238187 0.5087034 3.178242;0.1683581 0.277369 3.165041;0.2331012 0.1083069 3.036534;0.2489965 0.09515963 2.971829;-0.1097381 0.1435313 3.105525;-0.1844948 -0.3155117 3.029923;-0.2116683 -0.6696173 3.060009;-0.1972667 -0.7043537 2.957735;0.03759831 0.1366147 3.116584;0.09149227 -0.2898293 3.055837;0.1186381 -0.669174 3.054035;0.1279257 -0.7041134 2.957455;0
-0.03926757 0.2160346 3.119173;-0.05202533 0.2773818 3.17098;-0.05045286 0.6177419 3.151901;-0.009213159 0.7781845 3.084585;-0.2076579 0.5154442 3.111228;-0.3135758 0.3113829 3.043027;-0.239281 0.195222 2.868044;-0.1756515 0.1890953 2.763642;0.1096077 0.5146222 3.192504;0.1549061 0.2809684 3.178185;0.2204078 0.1396846 3.029107;0.2452896 0.1310471 2.949201;-0.1117649 0.1428364 3.10401;-0.1880314 -0.3155307 3.031488;-0.2127856 -0.6701333 3.059657;-0.1939458 -0.7056965 2.958724;0.02853495 0.1376169 3.12785;0.08064178 -0.2985978 3.070608;0.1186603 -0.6690878 3.053248;0.1330592 -0.705211 2.959297;0
-0.04978999 0.2179344 3.122795;-0.06840236 0.2807401 3.171552;-0.06987942 0.6226212 3.147925;-0.01949066 0.7845372 3.088571;-0.2210685 0.5274521 3.096715;-0.330977 0.3287109 3.014937;-0.2180271 0.2307216 2.847594;-0.154253 0.2496888 2.756473;0.09504593 0.5219663 3.200522;0.1356131 0.2839312 3.190183;0.2058334 0.1953151 3.013548;0.2250804 0.201874 2.953033;-0.1174126 0.1438068 3.102229;-0.1952799 -0.3141314 3.040239;-0.2143053 -0.6707907 3.060089;-0.1914291 -0.7078015 2.96369;0.01521876 0.1412776 3.140171;0.0628431 -0.3082696 3.10936;0.1137425 -0.665978 3.063952;0.1363205 -0.7040117 2.978783;0
-0.06672522 0.2298601 3.13033;-0.09064598 0.294497 3.173924;-0.09035495 0.6356038 3.147277;-0.04240295 0.8037972 3.097266;-0.2318016 0.5398861 3.085344;-0.3372954 0.3342257 3.003502;-0.1918366 0.2901852 2.829736;-0.1336808 0.3080536 2.753348;0.07366512 0.5473483 3.221206;0.1038332 0.3174887 3.214553;0.1821954 0.2616788 3.018518;0.2071757 0.2542922 2.963532;-0.1278997 0.151908 3.101612;-0.2033987 -0.3131786 3.053235;-0.2189088 -0.6736857 3.062423;-0.1901639 -0.7127551 2.97249;-0.001180506 0.1540458 3.155097;0.04914589 -0.3105712 3.147334;0.09447799 -0.6647403 3.105502;0.1202905 -0.7262691 3.058781;0
-0.07923014 0.2427036 3.137235;-0.1040211 0.3068938 3.176465;-0.1020041 0.6461976 3.148577;-0.05789299 0.8194115 3.103985;-0.2390083 0.5502236 3.078738;-0.3411067 0.337649 2.996509;-0.180456 0.3453149 2.819345;-0.1171698 0.3582275 2.762215;0.06280932 0.562265 3.231096;0.08858713 0.3340072 3.225557;0.1712603 0.2919256 3.019731;0.2003929 0.2782268 2.963198;-0.1386624 0.1644393 3.102875;-0.2094264 -0.3117378 3.063096;-0.2233148 -0.6765602 3.064605;-0.2298125 -0.7413223 3.016653;-0.01286212 0.167226 3.166368;0.04248272 -0.313895 3.165777;0.07068799 -0.6757081 3.154049;0.1082139 -0.7306376 3.095886;0
-0.08599273 0.2502508 3.141212;-0.1110777 0.3142156 3.177833;-0.1087602 0.6535834 3.150069;-0.06464668 0.8247933 3.106771;-0.2437802 0.5573351 3.075099;-0.347544 0.364751 2.976599;-0.1646563 0.3712604 2.828116;-0.1128363 0.3953392 2.788136;0.05575865 0.5718083 3.236169;0.07749098 0.3508981 3.234153;0.1642199 0.3124143 3.023089;0.191716 0.3037493 2.962749;-0.1451846 0.1728206 3.103957;-0.2140452 -0.3082522 3.071614;-0.2273295 -0.675299 3.066865;-0.2203526 -0.7298324 3.015423;-0.01894573 0.1745065 3.172405;0.03615931 -0.3173519 3.180041;0.01983224 -0.6776546 3.232258;0.06510709 -0.7481391 3.198233;0
-0.09060355 0.2567251 3.144735;-0.1156797 0.3206708 3.179079;-0.1133878 0.6604695 3.151524;-0.06943871 0.8309397 3.109881;-0.2470261 0.5634658 3.073328;-0.3500441 0.3750252 2.968879;-0.1552154 0.3914342 2.835552;-0.09476405 0.4361475 2.801448;0.05057727 0.5801173 3.240465;0.07059051 0.3649269 3.241437;0.1566524 0.3339005 3.027003;0.1732142 0.335546 2.987393;-0.1495579 0.1794615 3.105309;-0.2167334 -0.3068846 3.075881;-0.2323149 -0.6755505 3.068558;-0.2180768 -0.7276381 3.014848;-0.02317456 0.1812407 3.17801;0.02795364 -0.3157475 3.195361;-0.03782207 -0.6737887 3.300563;0.006327601 -0.7521877 3.293526;0
-0.09357063 0.261234 3.147525;-0.1184876 0.3253196 3.180197;-0.1164621 0.6658075 3.153432;-0.07256643 0.8343982 3.111703;-0.2491618 0.5680823 3.072865;-0.3514481 0.3810847 2.964366;-0.151751 0.4231766 2.85073;-0.08779877 0.4581721 2.81436;0.04728796 0.585259 3.243569;0.06644939 0.3730655 3.246128;0.1500695 0.3567694 3.029732;0.1678061 0.3597284 2.983599;-0.1524238 0.1840536 3.106602;-0.2190003 -0.3054973 3.077531;-0.2357583 -0.6756696 3.069618;-0.2134009 -0.7236828 3.010514;-0.02577459 0.1856367 3.182001;0.00608927 -0.3021006 3.223725;-0.0969579 -0.6679797 3.367833;-0.04701035 -0.7460949 3.358579;0
-0.09541067 0.2645002 3.150352;-0.1198626 0.3287762 3.181748;-0.1181687 0.6697615 3.1564;-0.07542673 0.8376531 3.11357;-0.251231 0.571322 3.073705;-0.3518838 0.385136 2.961962;-0.1501748 0.436555 2.857637;-0.08186199 0.4739724 2.826843;0.04493468 0.5886821 3.245777;0.06449367 0.3780254 3.250164;0.155339 0.3565089 3.042349;0.1580012 0.3786999 2.997769;-0.1543681 0.1871738 3.108016;-0.2231684 -0.3017255 3.071178;-0.2387297 -0.6755338 3.06956;-0.2097334 -0.7197165 3.003284;-0.02715391 0.1886799 3.185747;-0.01461433 -0.3114141 3.266444;-0.1160729 -0.6681341 3.388699;-0.06751294 -0.7465971 3.381175;1
-0.09585152 0.2641463 3.157054;-0.1194008 0.3289523 3.186765;-0.116903 0.6704572 3.166478;-0.07740612 0.8397527 3.115121;-0.2523854 0.5722684 3.077634;-0.350704 0.3869325 2.961917;-0.1491264 0.4431342 2.867248;-0.0793919 0.4820798 2.835122;0.04678632 0.5896293 3.255447;0.06507688 0.3806309 3.253944;0.1506237 0.3781757 3.043887;0.1512966 0.3933511 3.011663;-0.1562104 0.1868575 3.115433;-0.2263999 -0.2993172 3.062434;-0.2410882 -0.6754991 3.069026;-0.2419602 -0.7361058 3.020255;-0.02690756 0.188491 3.190876;-0.02619187 -0.3161998 3.286267;-0.1216214 -0.6718016 3.395811;-0.07685991 -0.7491716 3.387957;1
-0.09497915 0.2573062 3.168798;-0.116964 0.3224899 3.197031;-0.1133994 0.6624702 3.181618;-0.07751793 0.8232768 3.124111;-0.2525223 0.5682772 3.085393;-0.3453801 0.3808775 2.96708;-0.1495881 0.4472056 2.877427;-0.07763444 0.4875441 2.842509;0.05423803 0.5761257 3.272475;0.07219689 0.3767651 3.259937;0.1488304 0.3919064 3.043792;0.1478194 0.4025474 3.020379;-0.157851 0.18128 3.126128;-0.2281094 -0.2986021 3.052173;-0.2429724 -0.6756203 3.068286;-0.2580581 -0.7450207 3.02878;-0.02325786 0.1753534 3.205732;-0.0322284 -0.3179676 3.296625;-0.1243235 -0.6753372 3.396798;-0.08287558 -0.7505343 3.38411;1
-0.09403156 0.2312141 3.187197;-0.1138738 0.2987051 3.212636;-0.1098365 0.6434532 3.195795;-0.07217432 0.7929956 3.137034;-0.2464818 0.5344985 3.099342;-0.3343666 0.3649122 2.975007;-0.1104472 0.4620606 2.881745;-0.07650322 0.4894663 2.848009;0.05718236 0.5590039 3.283692;0.08305309 0.3666795 3.266258;0.1804377 0.3744452 3.065952;0.1460317 0.4086064 3.027561;-0.1580366 0.1591497 3.144277;-0.2284303 -0.2984837 3.044378;-0.2441766 -0.6758536 3.067795;-0.2649915 -0.7492334 3.032921;-0.02266724 0.1522248 3.220801;-0.03612277 -0.3193777 3.303143;-0.1245371 -0.6826583 3.38761;-0.08956821 -0.7566493 3.383393;1
-0.0931681 0.2172061 3.197691;-0.111913 0.2850658 3.221327;-0.1077085 0.6282187 3.2038;-0.06922808 0.7794036 3.142717;-0.2422384 0.5112572 3.105235;-0.3234109 0.3510408 2.978593;-0.0951897 0.4675297 2.883769;-0.07632961 0.4890748 2.857331;0.05964619 0.5316307 3.29205;0.09574951 0.3503188 3.271132;0.1875759 0.3720565 3.072024;0.1456593 0.4122147 3.034313;-0.1575889 0.1448036 3.155482;-0.2274928 -0.2989723 3.039065;-0.2449526 -0.6761826 3.06746;-0.2690416 -0.7516485 3.035271;-0.02168341 0.1355175 3.234054;-0.03727273 -0.3209497 3.304644;-0.1151485 -0.6882147 3.368574;-0.08676635 -0.7606825 3.369198;1
-0.09290605 0.2018584 3.207798;-0.1104835 0.2697243 3.229827;-0.1051161 0.6117586 3.211386;-0.06413642 0.7612833 3.147444;-0.2404251 0.4995249 3.108147;-0.3151199 0.3401253 2.982141;-0.08776322 0.4703465 2.885148;-0.07653895 0.4878293 2.863299;0.05912266 0.5000787 3.296953;0.108787 0.3278561 3.271626;0.1907966 0.3745541 3.076698;0.146038 0.4139911 3.040501;-0.1579899 0.1279625 3.165578;-0.2259603 -0.3005009 3.035222;-0.2452357 -0.6769413 3.067121;-0.2287111 -0.73637 3.012217;-0.02200789 0.1190677 3.245937;-0.03034673 -0.3240224 3.298456;-0.105514 -0.691043 3.35469;-0.08289288 -0.7640688 3.356187;1
-0.0929476 0.193652 3.213162;-0.1097148 0.261536 3.234115;-0.1037591 0.603186 3.215291;-0.06181419 0.7527426 3.149753;-0.239497 0.4929006 3.110052;-0.3101391 0.3315489 2.985493;-0.1133791 0.4448532 2.908314;-0.08116138 0.4824686 2.873448;0.05882504 0.4874513 3.299234;0.1162632 0.3145137 3.269029;0.1757204 0.3946173 3.082424;0.1439379 0.4195144 3.049771;-0.1584548 0.1191202 3.17111;-0.2240953 -0.3026491 3.032805;-0.2449294 -0.6781011 3.06689;-0.2006472 -0.7270618 2.997476;-0.02229435 0.1111331 3.251624;-0.02299074 -0.3263198 3.29209;-0.09587418 -0.6918519 3.344489;-0.07909722 -0.7661613 3.34624;1
-0.0929869 0.1887341 3.216474;-0.1091741 0.2565556 3.236657;-0.1032768 0.5974694 3.217415;-0.06068721 0.7476142 3.151389;-0.2391149 0.48769 3.111798;-0.3075154 0.3262729 2.988025;-0.114778 0.4538683 2.921264;-0.08837964 0.4772297 2.887825;0.05867734 0.4800929 3.300544;0.1203117 0.3063233 3.267228;0.1698036 0.4019516 3.084176;0.1418798 0.4237566 3.054724;-0.1587693 0.1138062 3.174508;-0.2223685 -0.3047055 3.031417;-0.2444009 -0.6792659 3.066803;-0.1907021 -0.7238091 2.992068;-0.02239113 0.106307 3.255231;-0.01768189 -0.3274982 3.287181;-0.09043864 -0.6920279 3.339175;-0.07474989 -0.7668291 3.338947;1
-0.09305793 0.1853642 3.218753;-0.1087301 0.2531665 3.238318;-0.1030709 0.5937454 3.218776;-0.06130844 0.7441141 3.152529;-0.240786 0.4847269 3.114368;-0.3097353 0.3212663 2.996143;-0.1433406 0.4340415 2.940291;-0.09757483 0.474206 2.904516;0.05357875 0.4773272 3.29166;0.1232513 0.3013502 3.263365;0.1435751 0.4193623 3.081938;0.1286817 0.4409105 3.052308;-0.1590624 0.1102786 3.176893;-0.220864 -0.3071752 3.031047;-0.2438452 -0.6807539 3.066972;-0.2331976 -0.7468737 3.026209;-0.02252934 0.1029726 3.257607;-0.0139974 -0.3279944 3.283337;-0.08702959 -0.6920829 3.335983;-0.07187195 -0.7671533 3.334401;1
-0.09419254 0.1839538 3.219409;-0.108814 0.2514659 3.238634;-0.1052857 0.5916865 3.218205;-0.07447384 0.7484697 3.150986;-0.2540656 0.4851373 3.122095;-0.319584 0.3181823 3.009007;-0.1660669 0.4210259 2.950322;-0.1100816 0.4778571 2.928646;0.04188766 0.4833789 3.270307;0.124548 0.2957876 3.257768;0.1008004 0.4598348 3.062046;0.1073233 0.4681241 3.040881;-0.1604703 0.1086586 3.178311;-0.2203609 -0.3082916 3.031453;-0.2434016 -0.6814081 3.067132;-0.2527749 -0.7555096 3.044136;-0.02392279 0.102824 3.256852;-0.01155243 -0.3281313 3.280336;-0.08476069 -0.6921448 3.334012;-0.06961118 -0.7672969 3.331029;1
-0.1048429 0.1879728 3.212707;-0.1142436 0.2542647 3.232399;-0.1251178 0.5970154 3.210549;-0.1405268 0.7824391 3.124025;-0.3027036 0.4974654 3.14677;-0.3535862 0.3191671 3.039158;-0.2066702 0.4195085 2.957599;-0.1249173 0.4809226 2.947276;0.00312106 0.4956858 3.202973;0.1370097 0.2976258 3.172016;0.05659153 0.4976692 3.028674;0.04303367 0.5378617 2.984204;-0.1721618 0.1122263 3.177579;-0.2225423 -0.308483 3.037688;-0.2426251 -0.681851 3.067489;-0.2455223 -0.735818 3.014446;-0.03565165 0.1140776 3.237633;-0.01048345 -0.3265929 3.274035;-0.08185509 -0.6912686 3.332325;-0.06739056 -0.7672116 3.32696;1
-0.1165487 0.1936995 3.204388;-0.1222322 0.2597482 3.224634;-0.1408671 0.6045876 3.204393;-0.1718286 0.7856291 3.117148;-0.3194183 0.5011677 3.154791;-0.3832959 0.3236946 3.05599;-0.2200004 0.4241721 2.960089;-0.1440298 0.4842355 2.956122;-0.02066516 0.5109963 3.16649;0.1423332 0.318283 3.109793;0.04481815 0.5006432 2.98824;0.02601375 0.5494569 2.946158;-0.1831546 0.1173672 3.175931;-0.2290269 -0.3052302 3.04717;-0.2423097 -0.6816325 3.067578;-0.2406787 -0.7220111 2.992596;-0.04884376 0.1264938 3.21677;-0.01413157 -0.3241702 3.268389;-0.08105145 -0.6906173 3.331823;-0.06679968 -0.7670462 3.325675;1
-0.1333969 0.2029375 3.192019;-0.1357426 0.2688208 3.212723;-0.1583058 0.6126357 3.19656;-0.2048989 0.7883174 3.106837;-0.3564731 0.5128039 3.175669;-0.4035533 0.3273639 3.069025;-0.2316425 0.4332286 2.960842;-0.1892623 0.4838093 2.951803;-0.03938682 0.5224373 3.152263;0.1230366 0.3779196 3.027578;0.01240843 0.5318107 2.911209;-0.01251262 0.5849619 2.859527;-0.1984288 0.1258251 3.172678;-0.2374208 -0.3003222 3.059247;-0.2420298 -0.6813346 3.067644;-0.2399318 -0.7160973 2.983175;-0.06367712 0.1396956 3.195329;-0.02528822 -0.3175386 3.256213;-0.08071072 -0.6896712 3.331019;-0.06633139 -0.7664497 3.324239;1
