HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.02550058 0.03562463 3.079503;0.05711296 0.1270097 3.105072;-0.05514342 0.5433227 3.071248;-0.1222183 0.7038076 3.057087;-0.1345701 0.4182989 3.204298;-0.1038333 0.130011 3.23557;-0.1268172 -0.1698798 3.165984;-0.1479344 -0.1970843 3.1105;0.0212911 0.3965137 2.94389;-0.1109719 0.2030856 2.909445;-0.2181803 0.1047291 3.012494;-0.2531 0.07070109 3.057631;-0.005645264 -0.04193842 3.146881;-0.0789737 -0.523731 3.064551;-0.09737375 -0.8901987 3.000684;-0.1322907 -0.9473068 2.952985;0.07408722 -0.03357065 3.023954;0.186696 -0.4918065 2.956844;0.2509242 -0.8856955 2.975703;0.2655599 -0.9409024 2.935574;7
0.03269059 -0.01149541 3.092967;0.05890732 0.08794925 3.112293;-0.06188828 0.5408971 3.068196;-0.1286056 0.7006149 3.055089;-0.1370509 0.4138637 3.203351;-0.1005943 0.1246626 3.236797;-0.1003669 -0.1588532 3.170195;-0.1297022 -0.1970906 3.141654;0.01340207 0.3934644 2.943243;-0.1443369 0.1816531 2.946049;-0.2489073 0.08711293 3.045095;-0.2866957 0.05109376 3.087683;0.002225143 -0.07602595 3.144436;-0.07790391 -0.5275258 3.066944;-0.09739353 -0.8898621 3.000709;-0.1330406 -0.9473942 2.953319;0.08130834 -0.06083509 3.050805;0.1834606 -0.4934769 2.951013;0.2510166 -0.8860556 2.973529;0.264917 -0.9414863 2.934845;7
0.03969952 -0.04283981 3.098712;0.06074931 0.06492434 3.115123;-0.06993039 0.5385613 3.064334;-0.1360266 0.6969934 3.052865;-0.1426804 0.4079296 3.200284;-0.09877305 0.1180136 3.234;-0.0736805 -0.1385919 3.169585;-0.1129385 -0.1945356 3.167676;0.005964148 0.3915641 2.946136;-0.1510009 0.232113 2.926775;-0.2706886 0.09672637 3.040766;-0.3108487 0.0567091 3.077869;0.009640638 -0.09677621 3.137305;-0.07656933 -0.5318257 3.069588;-0.09744228 -0.8890527 3.00085;-0.1344291 -0.9475436 2.953945;0.08741875 -0.07660274 3.064515;0.1801356 -0.4953112 2.944797;0.2509154 -0.886656 2.969576;0.2639465 -0.9424085 2.933787;7
0.044775 -0.03453162 3.091588;0.06351477 0.06837997 3.111732;-0.07124273 0.5396752 3.062941;-0.1373626 0.6966092 3.052212;-0.1444081 0.4068388 3.198976;-0.09871644 0.117125 3.231266;-0.06605278 -0.1279805 3.167171;-0.1069486 -0.1912451 3.174039;0.00906513 0.3968842 2.94984;-0.1473413 0.2606122 2.903132;-0.2840018 0.1132814 2.978739;-0.3299665 0.06712656 3.004594;0.0128218 -0.0961787 3.131606;-0.07592542 -0.5326269 3.070175;-0.09736742 -0.8885632 3.001105;-0.1344671 -0.9472203 2.954613;0.09444869 -0.06620053 3.055884;0.1799378 -0.495498 2.943359;0.25083 -0.8868644 2.96815;0.2635722 -0.9428204 2.933348;7
0.04928251 -0.01927612 3.083694;0.06782873 0.08017424 3.106831;-0.06626755 0.5485823 3.064455;-0.1319363 0.7032803 3.055115;-0.1450835 0.4077669 3.198258;-0.09772363 0.1186597 3.229262;-0.05878396 -0.1144718 3.165967;-0.0988946 -0.1828098 3.179185;0.02260186 0.4151693 2.952298;-0.1368953 0.2972084 2.86932;-0.3036827 0.1921481 2.80895;-0.3591991 0.1682885 2.772493;0.01661121 -0.08028963 3.120639;-0.07483292 -0.53083 3.070165;-0.09728342 -0.8880681 3.00139;-0.1343399 -0.946805 2.955275;0.1001858 -0.05347113 3.047523;0.1845824 -0.494247 2.94485;0.2509079 -0.8870546 2.967066;0.2632309 -0.9433324 2.932894;7
0.05269462 0.02911917 3.073873;0.07266914 0.1231171 3.103044;-0.05143988 0.5708932 3.073413;-0.1197598 0.7179375 3.061856;-0.1424585 0.4160271 3.199848;-0.09385747 0.1282686 3.228671;-0.0550071 -0.08339518 3.168026;-0.0915136 -0.1521303 3.185947;0.06022077 0.4568766 2.960348;-0.1016878 0.3629405 2.821249;-0.2866123 0.2498373 2.748462;-0.3370003 0.2003692 2.75904;0.01521265 -0.03111296 3.099978;-0.07378423 -0.5271317 3.06966;-0.09719785 -0.8874144 3.001709;-0.134008 -0.9461566 2.955853;0.1075461 -0.009194497 3.04335;0.1995368 -0.4878319 2.954106;0.2510021 -0.8871983 2.966251;0.263041 -0.9437121 2.932643;7
0.05360887 0.1610577 3.060794;0.06331376 0.2327119 3.100347;0.01037211 0.5881735 3.106162;-0.05333709 0.7644694 3.100196;-0.1318598 0.4466329 3.140988;-0.1519646 0.1839873 3.179242;-0.1789623 -0.02818298 3.147907;-0.1762072 -0.1213361 3.096787;0.1719014 0.5143119 3.068075;0.327702 0.7178473 2.81701;0.3223744 0.8392081 2.610312;0.3408388 0.8901381 2.541066;-0.008393076 0.07979301 3.078125;-0.06760036 -0.4959865 3.040328;-0.09876943 -0.8830201 3.007934;-0.1265254 -0.9385755 2.96382;0.1297187 0.09741068 3.023566;0.2432229 -0.4673683 3.001097;0.2515336 -0.8873453 2.964307;0.2629481 -0.9453515 2.932126;7
0.05431427 0.1664392 3.058045;0.06158832 0.2355492 3.100166;0.01163021 0.5856863 3.107008;-0.04766551 0.7638201 3.099356;-0.1398862 0.4453128 3.126715;-0.186353 0.185605 3.151296;-0.2143093 -0.05060665 3.104414;-0.1949367 -0.1473069 3.057633;0.1731391 0.5313539 3.073456;0.4252323 0.7156685 2.940281;0.5460197 0.8922375 2.796707;0.5698439 0.9486567 2.742894;-0.009127575 0.08239996 3.061744;-0.06732416 -0.4921259 3.031487;-0.09982467 -0.8830059 3.008458;-0.1258173 -0.938112 2.96452;0.1319601 0.1030217 3.023215;0.2442602 -0.4666834 3.003772;0.2515639 -0.8873265 2.964186;0.2630351 -0.9456176 2.93211;7
0.05487283 0.1682917 3.052044;0.058697 0.2354377 3.09807;0.009063975 0.5842615 3.103303;-0.04330489 0.7634059 3.09148;-0.1480322 0.4472574 3.106775;-0.205331 0.1901046 3.130861;-0.2364952 -0.06498317 3.068618;-0.2159875 -0.1634653 3.029042;0.172704 0.5408298 3.075156;0.4511067 0.6816313 3.044254;0.6759474 0.8483841 3.045372;0.7285215 0.9173139 2.993612;-0.009613738 0.08197087 3.046287;-0.06784233 -0.4889909 3.025195;-0.101639 -0.88308 3.008239;-0.1253335 -0.9381043 2.965059;0.1337964 0.1066857 3.022438;0.2439777 -0.4662908 3.005503;0.2515047 -0.8871614 2.964173;0.2631425 -0.9457948 2.932152;7
0.05487586 0.1674264 3.043883;0.05528349 0.2334821 3.093881;0.005814324 0.5847043 3.094619;-0.03879531 0.7648464 3.077077;-0.1526926 0.4494008 3.092261;-0.219072 0.1961849 3.106393;-0.251368 -0.06955508 3.046297;-0.2462004 -0.1669585 2.99837;0.1719596 0.5461922 3.07563;0.4585994 0.627037 3.15853;0.6686577 0.7418586 3.238302;0.7289566 0.7831812 3.243972;-0.01013689 0.08047768 3.034238;-0.06883673 -0.4861725 3.020741;-0.1031994 -0.8831459 3.007853;-0.1250934 -0.9383392 2.965456;0.135149 0.1081463 3.020626;0.2417601 -0.4659299 3.006202;0.2514435 -0.8869548 2.964275;0.2632521 -0.9459397 2.932186;7
0.05525513 0.1634386 3.03358;0.05197215 0.2291257 3.086986;0.004262927 0.5853519 3.082458;-0.03054556 0.7667824 3.056928;-0.1545893 0.4512211 3.081274;-0.2271142 0.1984866 3.089065;-0.2703174 -0.04345371 3.015315;-0.2761032 -0.1372904 2.965676;0.1715067 0.5472167 3.076661;0.4338761 0.5581834 3.246354;0.6222041 0.6120006 3.338793;0.7005096 0.6476323 3.389378;-0.009740929 0.07707227 3.022494;-0.07057225 -0.4838666 3.01726;-0.1045494 -0.8832505 3.007167;-0.1250158 -0.9387749 2.965493;0.1361931 0.1066961 3.017109;0.2384044 -0.4659477 3.005897;0.2515166 -0.8866352 2.96455;0.2634262 -0.9460881 2.932286;7
0.05639043 0.1576824 3.023732;0.04956118 0.2233944 3.079377;0.005559006 0.5854858 3.071454;-0.01552519 0.7686608 3.036972;-0.1537667 0.4536523 3.070693;-0.2320567 0.2017943 3.073787;-0.2795568 -0.02546317 2.995654;-0.2902677 -0.1207274 2.949886;0.1711043 0.542766 3.079004;0.384051 0.4791002 3.313939;0.5565882 0.4799066 3.443803;0.6509268 0.5061085 3.505085;-0.008366748 0.07233721 3.011093;-0.07232283 -0.4819073 3.01447;-0.1056924 -0.883365 3.006274;-0.1250674 -0.9394436 2.965221;0.1371225 0.1026652 3.012867;0.2343258 -0.4664978 3.00441;0.2521833 -0.8861512 2.965235;0.2635602 -0.9462202 2.932361;7
0.05820293 0.1527021 3.016492;0.04819526 0.2183525 3.0732;0.00815126 0.5850919 3.063089;-0.006260223 0.7692704 3.026532;-0.1488332 0.4561494 3.058239;-0.2340838 0.2068936 3.055166;-0.2799653 -0.002260344 2.957974;-0.2939444 -0.1027698 2.92552;0.1722478 0.5344784 3.084009;0.3139774 0.3979613 3.33833;0.4643542 0.3809368 3.493625;0.5498194 0.3896869 3.56596;-0.00593628 0.06827097 3.001969;-0.07389297 -0.4803197 3.0119;-0.1066131 -0.8834394 3.005211;-0.1251416 -0.9402503 2.964673;0.1383233 0.09800323 3.009388;0.2304067 -0.4675703 3.001521;0.2527927 -0.8857376 2.966017;0.2636993 -0.946351 2.932431;7
0.0607089 0.1482316 3.011111;0.0479299 0.2139879 3.068302;0.0126241 0.584192 3.056198;0.01168144 0.7690915 3.017584;-0.1425965 0.4580046 3.047705;-0.2317452 0.2138779 3.0266;-0.2730277 -0.001216921 2.913552;-0.2814491 -0.09441043 2.873666;0.1744993 0.5245398 3.091795;0.2732542 0.3308337 3.347094;0.3941448 0.2453529 3.534712;0.4495929 0.2025875 3.608085;-0.003108376 0.06504786 2.995138;-0.07515732 -0.4789333 3.009325;-0.107552 -0.8837428 3.003284;-0.1253578 -0.941764 2.963483;0.1402338 0.09288236 3.006835;0.2272981 -0.4688275 2.998196;0.2528332 -0.8854925 2.966255;0.2639277 -0.9465638 2.932487;7
0.0637304 0.1445393 3.007576;0.04787629 0.2104952 3.064848;0.01697895 0.582837 3.051839;0.02801209 0.767992 3.012419;-0.1333292 0.4593751 3.036685;-0.2288217 0.2199164 2.994553;-0.2624472 -0.003940058 2.879695;-0.2667314 -0.09092598 2.841869;0.1820094 0.5100128 3.111058;0.2587429 0.3114581 3.341116;0.3361735 0.1087234 3.54759;0.3679181 0.05324902 3.592737;0.0005017983 0.06254539 2.989898;-0.07585063 -0.47788 3.007161;-0.1083517 -0.8840732 3.001396;-0.1256171 -0.9433668 2.962185;0.1434185 0.08738452 3.005974;0.2252831 -0.4701353 2.995187;0.2527676 -0.8853119 2.966385;0.2642505 -0.9468861 2.932487;7
0.0667493 0.1412441 3.005532;0.04824181 0.2075968 3.06258;0.02067956 0.5815892 3.049197;0.03986986 0.7663444 3.010089;-0.1261995 0.4599491 3.029077;-0.2271818 0.2238279 2.975403;-0.2511896 0.002025014 2.85025;-0.2376678 -0.07975706 2.798498;0.1855883 0.502814 3.119602;0.2119517 0.2636166 3.264636;0.2872472 0.05202077 3.455055;0.3155463 -0.00629051 3.496531;0.003796584 0.06054622 2.986396;-0.07597132 -0.4772066 3.005135;-0.1088589 -0.8844402 2.999888;-0.1258736 -0.9448475 2.96095;0.1466508 0.08192237 3.006627;0.2239579 -0.4711257 2.992834;0.2525649 -0.8851601 2.966441;0.2646062 -0.9472364 2.932464;7
0.07061421 0.1375559 3.00518;0.04923372 0.2046232 3.061244;0.02588671 0.5790461 3.047152;0.05188911 0.7633487 3.010754;-0.1165751 0.4596501 3.021309;-0.2236735 0.230075 2.957819;-0.2264707 0.01458701 2.803442;-0.2107749 -0.06986365 2.758108;0.1885995 0.4968883 3.125287;0.1988031 0.25138 3.21941;0.2409462 0.004215341 3.098815;0.2538043 -0.07604337 3.170451;0.007391268 0.05863349 2.984229;-0.075408 -0.4768241 3.002559;-0.1091682 -0.8848154 2.998579;-0.1260385 -0.9462085 2.959806;0.1511608 0.07489038 3.011082;0.2231786 -0.4717944 2.991179;0.2522318 -0.885043 2.966428;0.2649696 -0.9476005 2.932423;7
0.07403867 0.1343554 3.006081;0.05049571 0.2019945 3.060803;0.03171636 0.5760053 3.046092;0.06016262 0.7606604 3.011165;-0.110496 0.459355 3.016352;-0.2178737 0.2411469 2.939531;-0.2106873 0.02726024 2.777583;-0.1885172 -0.05267125 2.728983;0.19087 0.4923078 3.128826;0.1979214 0.251941 3.193374;0.2271715 0.02298339 3.00427;0.2324769 -0.06661982 3.045348;0.0102705 0.057154 2.983119;-0.07404978 -0.4765244 2.997419;-0.10934 -0.8851972 2.997365;-0.12621 -0.9471468 2.957682;0.1546265 0.06855933 3.01723;0.2227674 -0.4723321 2.990163;0.2518249 -0.8849659 2.966361;0.2653218 -0.9479617 2.932349;7
0.07722967 0.1312271 3.008481;0.0519575 0.1994595 3.061271;0.03716506 0.5728064 3.045783;0.06631907 0.7582132 3.011814;-0.1041937 0.458672 3.011932;-0.2122483 0.2517178 2.918413;-0.1866992 0.04863895 2.750575;-0.1602861 -0.02805346 2.697105;0.1936 0.4877561 3.131141;0.2172455 0.2667754 3.19761;0.229471 0.05535112 3.000093;0.222303 -0.0255684 2.938725;0.01285679 0.05579444 2.983101;-0.07312758 -0.4756051 2.984976;-0.1091204 -0.8854964 2.994528;-0.1263599 -0.9481412 2.954791;0.1570386 0.06315728 3.024237;0.222626 -0.4728538 2.989711;0.2513922 -0.8849249 2.96627;0.2656707 -0.9483361 2.932253;7
0.07996126 0.1286668 3.012394;0.05353604 0.197354 3.062591;0.04158795 0.5698671 3.04588;0.0712796 0.7552325 3.012612;-0.09999088 0.4581451 3.009011;-0.2080909 0.2609313 2.904318;-0.1671234 0.07614252 2.727134;-0.1345374 0.003016158 2.667563;0.1974834 0.4832309 3.132784;0.2406201 0.2342226 3.198281;0.2840973 -0.003079988 3.154914;0.3008435 -0.09997988 3.138649;0.01505706 0.05461961 2.984265;-0.0745961 -0.4720089 2.966548;-0.1077288 -0.8851536 2.990283;-0.125415 -0.9476649 2.948614;0.1589392 0.05836085 3.033225;0.2238161 -0.475685 2.994645;0.2509667 -0.8849369 2.966196;0.2660632 -0.9488265 2.932264;7
0.08139549 0.1253282 3.01979;0.05500004 0.1949875 3.06555;0.04503875 0.5669501 3.046133;0.07476283 0.7523907 3.01324;-0.0974175 0.4576053 3.006884;-0.2061173 0.2708251 2.892677;-0.1568563 0.09774087 2.71317;-0.1160803 0.02931406 2.650261;0.2031574 0.4751841 3.132302;0.2616523 0.1913127 3.185015;0.3103952 -0.03729638 3.10216;0.3428002 -0.1271495 3.060344;0.01615424 0.05160441 2.990499;-0.07792533 -0.4740238 2.949497;-0.1057132 -0.8846191 2.985157;-0.112919 -0.9464615 2.916913;0.1585785 0.05219827 3.045451;0.2248058 -0.4782958 3.000611;0.2505681 -0.8849039 2.966136;0.2663906 -0.9491529 2.932329;7
0.08088901 0.1218657 3.027354;0.05565977 0.1925822 3.068686;0.04734616 0.5638346 3.046267;0.07715481 0.7489654 3.013283;-0.09580602 0.4569016 3.005216;-0.2059946 0.2776786 2.883748;-0.1478966 0.1170739 2.699746;-0.1013061 0.05161876 2.634846;0.2102302 0.4637866 3.130138;0.2782532 0.1659158 3.172511;0.3446644 -0.0381253 3.067528;0.3700018 -0.1276298 2.992493;0.01417182 0.04694448 2.99982;-0.07992432 -0.4754303 2.939489;-0.09953158 -0.8832123 2.976142;-0.1051465 -0.9456052 2.900022;0.1571845 0.04718092 3.054195;0.2246243 -0.4808332 3.007394;0.2502064 -0.8847525 2.966191;0.2723596 -0.9293363 2.905037;7
0.07829235 0.118812 3.034296;0.05535663 0.1905417 3.071308;0.04855119 0.560519 3.046033;0.07782539 0.745263 3.012727;-0.09511705 0.4561399 3.003871;-0.2082285 0.2847123 2.875465;-0.1446549 0.1333439 2.691766;-0.08969322 0.06650026 2.62064;0.2137787 0.4570965 3.12817;0.3004075 0.1678388 3.143661;0.3850977 -0.03154464 3.031456;0.4042827 -0.1098278 2.944219;0.01003242 0.04294032 3.008595;-0.0811035 -0.4763437 2.933613;-0.08658198 -0.8824545 2.965302;-0.09688824 -0.945855 2.88871;0.1540535 0.04330886 3.061047;0.2229992 -0.4832201 3.014569;0.2497154 -0.884413 2.966383;0.2743714 -0.9206241 2.894236;7
0.0729904 0.1156277 3.040754;0.05364667 0.1884644 3.073549;0.04833852 0.5570117 3.045083;0.07755554 0.7421654 3.012027;-0.09657685 0.4545499 3.002096;-0.2118862 0.2897096 2.868316;-0.1447869 0.144986 2.686065;-0.08375543 0.07924502 2.607289;0.2155267 0.4519509 3.125628;0.3173685 0.1814244 3.111218;0.4086398 -0.01129988 2.956453;0.4239991 -0.08678973 2.870767;0.003144725 0.03902914 3.016756;-0.08180401 -0.4769276 2.929825;-0.07591744 -0.8821311 2.958281;-0.09130843 -0.9459698 2.882293;0.148085 0.03933712 3.067099;0.2203176 -0.4849747 3.021579;0.2492384 -0.8840392 2.966597;0.2753138 -0.9162411 2.888841;7
0.06306472 0.1112866 3.048106;0.04923121 0.1855834 3.07584;0.0429194 0.5499836 3.039924;0.07411793 0.7381267 3.009572;-0.1038807 0.4515707 2.998699;-0.2236216 0.294998 2.860312;-0.1688921 0.1611938 2.676496;-0.09146512 0.08844681 2.590791;0.2050788 0.4403558 3.107385;0.3204561 0.2037576 3.059962;0.4172303 0.008461986 2.869257;0.4323157 -0.05720209 2.788194;-0.008348878 0.03437662 3.026888;-0.08227424 -0.4775965 2.927408;-0.06787641 -0.8819813 2.953744;-0.08726059 -0.9461722 2.878458;0.1374049 0.03465945 3.073956;0.2169729 -0.48695 3.028263;0.2487587 -0.8835275 2.966959;0.2756647 -0.9135034 2.885515;7
0.0492189 0.1066825 3.054512;0.03883078 0.1814309 3.077271;0.02504439 0.5383298 3.027355;0.06175379 0.7280667 3.002649;-0.1223544 0.4441167 2.9916;-0.2456671 0.2970367 2.849535;-0.2078099 0.1643748 2.666331;-0.1431968 0.09308323 2.568379;0.1957954 0.4333468 3.09517;0.3135877 0.2211969 3.01773;0.40398 0.03870684 2.783912;0.4213541 -0.02291812 2.701991;-0.02299394 0.02975921 3.03615;-0.08231209 -0.4788938 2.927295;-0.06244654 -0.8828139 2.951117;-0.08410459 -0.9465387 2.876386;0.1251213 0.03055482 3.079613;0.2139198 -0.488511 3.033746;0.2482509 -0.8827898 2.967532;0.2755616 -0.9115431 2.883625;7
0.03712654 0.1026419 3.058238;0.02809942 0.1771179 3.076968;0.01178079 0.530476 3.019355;0.04640201 0.7171593 2.994268;-0.1450425 0.432542 2.983092;-0.2817278 0.2833235 2.842038;-0.2713728 0.1479135 2.66055;-0.2236627 0.07671892 2.550513;0.1786073 0.4265704 3.077195;0.2881837 0.2418699 2.970337;0.3646744 0.07438068 2.722843;0.3841577 0.01536816 2.630839;-0.03494687 0.02557741 3.041975;-0.08200385 -0.4808183 2.92869;-0.05896198 -0.8834242 2.949528;-0.08152851 -0.9470168 2.875789;0.114718 0.02745356 3.082795;0.2114032 -0.4899289 3.037943;0.2477064 -0.8817214 2.968541;0.2744699 -0.9101989 2.883707;7
0.02648325 0.09879449 3.06024;0.01752644 0.1727924 3.075297;-0.006239984 0.5239141 3.010293;0.02348004 0.706885 2.984873;-0.1595132 0.4253104 2.978621;-0.3162523 0.2735183 2.856005;-0.3480563 0.1097409 2.659062;-0.3399295 0.05400321 2.57285;0.1581522 0.4201331 3.057645;0.2610326 0.2560952 2.926322;0.3095314 0.1254049 2.717484;0.3228604 0.05809514 2.584485;-0.04443413 0.0220002 3.04629;-0.08124952 -0.4840385 2.93077;-0.05655064 -0.8839072 2.948578;-0.07942446 -0.9475025 2.876389;0.1056919 0.02501277 3.084008;0.2094157 -0.4907929 3.041114;0.2469684 -0.8788251 2.977283;0.2829319 -0.9273098 2.928818;7
