HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.1054297 0.1966203 2.985884;-0.109311 0.260221 3.045;-0.1105247 0.6337118 3.04999;-0.1359064 0.8169971 2.98699;-0.2895521 0.5169563 3.033005;-0.3704833 0.2504135 3.018966;-0.3873949 -0.02148391 2.941142;-0.3744509 -0.1280561 2.908288;0.05970655 0.5214587 3.054373;0.1419454 0.2285721 3.035122;0.17776 -0.04281761 2.954832;0.1695571 -0.1466911 2.934256;-0.1829937 0.1183268 2.967979;-0.2288869 -0.4460736 2.967969;-0.2531887 -0.8068668 2.940611;-0.2961611 -0.8741924 2.841473;-0.02597667 0.1202025 2.976072;0.03546043 -0.4491765 2.992039;0.0577793 -0.8070609 2.971794;0.08542538 -0.8740347 2.89942;0
-0.1054244 0.1966265 2.985876;-0.1093085 0.2602262 3.044996;-0.1105546 0.6338112 3.050059;-0.135667 0.8164248 2.987021;-0.2897559 0.5169361 3.033052;-0.370518 0.2502698 3.018933;-0.3871437 -0.02370083 2.940895;-0.3744764 -0.1280695 2.908309;0.05965823 0.5214802 3.054409;0.1419157 0.2288437 3.035076;0.1776696 -0.04258199 2.955142;0.169528 -0.1467225 2.93425;-0.1829876 0.1183259 2.967967;-0.2288446 -0.4456233 2.967865;-0.2528068 -0.8060963 2.940864;-0.2958689 -0.8738976 2.842161;-0.02595546 0.1202133 2.97604;0.03531093 -0.4489876 2.992013;0.05800502 -0.8090913 2.970799;0.08580418 -0.8743696 2.899376;0
-0.1054191 0.1966281 2.985869;-0.109306 0.2602278 3.044993;-0.1105688 0.6338562 3.050091;-0.1355134 0.8159947 2.986908;-0.2898753 0.5169269 3.033073;-0.3705301 0.2502084 3.018922;-0.3870984 -0.02411967 2.940845;-0.3744864 -0.1280726 2.908309;0.05963619 0.5214888 3.054421;0.1418801 0.2290396 3.035055;0.1776204 -0.04262107 2.955253;0.1695164 -0.1467351 2.934246;-0.1829784 0.1183127 2.967942;-0.2288274 -0.4454606 2.967835;-0.2525789 -0.805531 2.941035;-0.2931969 -0.8714195 2.847682;-0.02593208 0.120214 2.976018;0.03524162 -0.4489007 2.992003;0.05808001 -0.8100011 2.97039;0.08597536 -0.8745283 2.899319;0
-0.1054127 0.1966296 2.985859;-0.1093025 0.2602295 3.044989;-0.1105818 0.6338996 3.050118;-0.1353353 0.8155531 2.986806;-0.2900095 0.5169119 3.033078;-0.3705428 0.2501537 3.018908;-0.3870838 -0.02427226 2.940811;-0.3745061 -0.1280788 2.908301;0.05960129 0.5214903 3.054415;0.1418416 0.2292372 3.035034;0.1775162 -0.04315795 2.955308;0.1695038 -0.1467643 2.934261;-0.1829681 0.1182975 2.967909;-0.2288146 -0.4453312 2.967812;-0.2523151 -0.8048829 2.94115;-0.291965 -0.8703011 2.850091;-0.02590678 0.120214 2.975994;0.03516677 -0.4487981 2.991991;0.05817186 -0.8105869 2.970138;0.08614176 -0.8746936 2.899253;0
-0.1054076 0.1966315 2.985846;-0.109299 0.2602334 3.04498;-0.1106024 0.6339557 3.050118;-0.1352188 0.8154516 2.986379;-0.2901409 0.5169001 3.033073;-0.3705534 0.2501115 3.018894;-0.3870678 -0.0244115 2.940792;-0.3745326 -0.1280877 2.908286;0.0595438 0.5214856 3.054382;0.1418114 0.2294093 3.035011;0.1774534 -0.04324666 2.95534;0.1694894 -0.1467941 2.934274;-0.1829606 0.1182833 2.967872;-0.2288048 -0.4451885 2.967794;-0.2520745 -0.8042651 2.941262;-0.2909982 -0.8694467 2.851912;-0.02588523 0.1202142 2.975968;0.03505723 -0.4486078 2.991933;0.05825056 -0.8110642 2.969949;0.08630612 -0.8748919 2.899123;0
-0.1054051 0.1966338 2.985829;-0.1092972 0.2602381 3.044968;-0.11063 0.634011 3.05011;-0.135091 0.8152851 2.985939;-0.2902815 0.5168862 3.033062;-0.3705685 0.2500619 3.018882;-0.3870282 -0.02403698 2.940787;-0.3745785 -0.1281153 2.908225;0.05947725 0.521475 3.054327;0.141782 0.2295743 3.034989;0.1773638 -0.0433019 2.955448;0.1694735 -0.1468197 2.934291;-0.182959 0.1182678 2.967831;-0.228809 -0.4449366 2.967771;-0.2518624 -0.8036566 2.941348;-0.2902853 -0.8688168 2.853241;-0.02586663 0.1202141 2.975939;0.03494705 -0.4484196 2.991874;0.05832339 -0.8113409 2.969857;0.0864367 -0.8750302 2.899005;0
-0.1054019 0.1966434 2.985802;-0.1092954 0.2602496 3.044948;-0.1106628 0.6340707 3.050089;-0.1349737 0.8151536 2.985492;-0.2904295 0.5168803 3.033037;-0.3707393 0.2498065 3.018724;-0.3870231 -0.02383522 2.940773;-0.3746399 -0.1281609 2.908123;0.05941062 0.5214735 3.054266;0.1417472 0.2298049 3.034959;0.1772732 -0.04333814 2.95555;0.1694543 -0.1468475 2.934311;-0.1829577 0.1182559 2.967787;-0.2288137 -0.4446787 2.967755;-0.2516915 -0.8031468 2.94141;-0.2898273 -0.8684031 2.854185;-0.02584356 0.1202241 2.975897;0.03483371 -0.4482573 2.99181;0.05838332 -0.8115419 2.969792;0.08655874 -0.8751423 2.898923;0
-0.1053992 0.1966542 2.985765;-0.1092936 0.2602636 3.044915;-0.1107241 0.6340874 3.049993;-0.1348317 0.8148662 2.985013;-0.290579 0.5168737 3.033005;-0.3708948 0.2495635 3.018561;-0.3870623 -0.02339157 2.940778;-0.3747137 -0.1282182 2.908016;0.05932667 0.5214693 3.054172;0.1417054 0.2300492 3.034929;0.1771729 -0.04344876 2.955706;0.1694292 -0.1468813 2.934336;-0.1829576 0.1182427 2.967737;-0.2288231 -0.444429 2.967732;-0.2516129 -0.8027664 2.9414;-0.289567 -0.8681723 2.854748;-0.02581898 0.1202354 2.975844;0.03471897 -0.4481135 2.991741;0.05841852 -0.8116727 2.969728;0.08667524 -0.8752544 2.89883;0
-0.1053972 0.1966673 2.985721;-0.1092912 0.2602814 3.044872;-0.1107817 0.6341012 3.04986;-0.1346825 0.814503 2.984619;-0.2907242 0.5168711 3.032961;-0.3710259 0.2493333 3.0184;-0.3872528 -0.0246179 2.939976;-0.3748206 -0.1283078 2.907834;0.0592477 0.5214614 3.054052;0.1416661 0.230292 3.034894;0.1770751 -0.04355782 2.955862;0.1694039 -0.1469179 2.934366;-0.1829602 0.1182303 2.967682;-0.2288276 -0.4441988 2.967705;-0.2516899 -0.8023588 2.941341;-0.2893913 -0.8680117 2.855161;-0.02579484 0.1202474 2.975788;0.03459992 -0.4479859 2.991666;0.05845194 -0.8118064 2.969716;0.08677555 -0.8753527 2.898756;0
-0.1053969 0.196677 2.985662;-0.109287 0.2602951 3.044812;-0.1108515 0.6340856 3.049689;-0.1345359 0.8140267 2.984235;-0.2909051 0.5168307 3.032864;-0.3711538 0.2490938 3.018231;-0.3874553 -0.02558906 2.939227;-0.3749383 -0.1284047 2.907655;0.05904518 0.5214275 3.053739;0.1415825 0.2306694 3.03483;0.1769828 -0.04361774 2.955978;0.1693601 -0.146974 2.934391;-0.1829641 0.1182145 2.967616;-0.2288369 -0.443947 2.967652;-0.2517389 -0.8019806 2.941296;-0.289286 -0.867919 2.855455;-0.02577222 0.1202574 2.975718;0.03449165 -0.4478765 2.991602;0.05848829 -0.8119331 2.969722;0.08685732 -0.8754342 2.898689;0
-0.1054011 0.1966943 2.985586;-0.1092865 0.2603183 3.044733;-0.1109344 0.6340714 3.049456;-0.1347775 0.8137352 2.983323;-0.2910938 0.5167919 3.032757;-0.3712762 0.2489167 3.018021;-0.387669 -0.02635691 2.938603;-0.375063 -0.1285032 2.907475;0.05884446 0.5213932 3.053425;0.1414962 0.2310567 3.034759;0.1769092 -0.04357803 2.95613;0.1693256 -0.1470027 2.934396;-0.1829744 0.1182021 2.967532;-0.228849 -0.4436073 2.967571;-0.2517515 -0.801679 2.941292;-0.2892411 -0.8678821 2.855647;-0.02575291 0.1202713 2.975645;0.0343798 -0.4477573 2.991528;0.05848364 -0.8118842 2.969791;0.08692383 -0.8755085 2.898635;0
-0.1054069 0.1967135 2.985498;-0.1092893 0.2603436 3.044641;-0.1110197 0.6340488 3.049199;-0.1349828 0.813435 2.982561;-0.2912827 0.5167543 3.03262;-0.3713884 0.2487491 3.01781;-0.3878877 -0.02694274 2.938143;-0.3751995 -0.1286038 2.907307;0.05865588 0.5213526 3.053122;0.1414142 0.2314298 3.034683;0.1768341 -0.04350257 2.956295;0.1692865 -0.1470325 2.934396;-0.1829865 0.1181902 2.967444;-0.2288616 -0.443288 2.967488;-0.2518125 -0.801408 2.94129;-0.2892425 -0.8678994 2.855736;-0.02573388 0.1202878 2.975558;0.03423864 -0.4476627 2.991445;0.05846277 -0.8118151 2.969819;0.08698495 -0.8755865 2.898578;0
-0.1054115 0.1967389 2.9854;-0.1092873 0.2603747 3.044536;-0.1110986 0.6340245 3.04893;-0.1351896 0.8131753 2.981862;-0.2914673 0.5167226 3.032473;-0.3714938 0.2486014 3.017598;-0.3880716 -0.02742966 2.937769;-0.3753325 -0.1287034 2.907158;0.05847514 0.5213627 3.052767;0.1413306 0.2318039 3.034603;0.1767671 -0.04342609 2.956434;0.1692493 -0.1470594 2.934392;-0.1829983 0.1181823 2.967351;-0.2288745 -0.4430132 2.967413;-0.2518843 -0.8012077 2.941285;-0.289355 -0.8680199 2.855698;-0.02571367 0.1203082 2.975465;0.0341043 -0.4475794 2.991366;0.0584318 -0.8118262 2.969898;0.08703435 -0.8756657 2.898525;0
-0.1054155 0.1967661 2.985286;-0.109286 0.2604031 3.044413;-0.1111431 0.6338482 3.048569;-0.1353669 0.8128557 2.981283;-0.2916621 0.5166627 3.032271;-0.3715904 0.2484618 3.017384;-0.3882324 -0.02779174 2.937389;-0.3754599 -0.1287973 2.907061;0.05831562 0.5213758 3.05244;0.1412786 0.2320831 3.034522;0.1767023 -0.04334607 2.956563;0.1691907 -0.1471171 2.934387;-0.1830147 0.1181702 2.967221;-0.2288801 -0.4426696 2.967315;-0.2519538 -0.8010386 2.941285;-0.2891609 -0.8677842 2.856132;-0.02569311 0.1203298 2.975365;0.03397169 -0.4475023 2.991281;0.05831486 -0.8119947 2.969975;0.08708053 -0.8757434 2.898482;0
-0.1054141 0.1967964 2.985156;-0.1092791 0.2604338 3.044271;-0.1111794 0.6336731 3.048204;-0.1355197 0.8124684 2.980762;-0.2918546 0.5165964 3.032055;-0.3716543 0.2483405 3.017178;-0.3884062 -0.02806097 2.937113;-0.3756061 -0.1289326 2.907019;0.05816581 0.5214015 3.052115;0.1412327 0.2323227 3.034432;0.1766425 -0.04325969 2.956684;0.1691065 -0.1471973 2.934364;-0.183025 0.1181587 2.967072;-0.2288865 -0.4423562 2.967221;-0.2519997 -0.8008637 2.941298;-0.2890809 -0.8676746 2.856308;-0.02566853 0.1203532 2.975259;0.03384747 -0.4474368 2.991198;0.05796603 -0.8116599 2.970155;0.08712722 -0.8758419 2.898416;0
-0.105413 0.1968278 2.985024;-0.1092716 0.2604648 3.04413;-0.1111918 0.6335604 3.047911;-0.1356575 0.8121158 2.980314;-0.292053 0.5165318 3.031822;-0.371774 0.248152 3.016936;-0.3885742 -0.02841854 2.936864;-0.3757861 -0.1291092 2.907025;0.0580266 0.5214326 3.051791;0.1411868 0.232569 3.034336;0.1765872 -0.04317301 2.956796;0.1690539 -0.1472519 2.934368;-0.1830375 0.118149 2.96692;-0.2288912 -0.4420414 2.967119;-0.2520278 -0.8007177 2.941314;-0.2890504 -0.8676375 2.856392;-0.02564539 0.1203775 2.97515;0.03372393 -0.4473501 2.9911;0.05761995 -0.8113057 2.970335;0.08715647 -0.8758924 2.898379;0
-0.1054144 0.1968541 2.984888;-0.1092678 0.2604894 3.043987;-0.1112087 0.6334594 3.047659;-0.1357368 0.8117629 2.979948;-0.2922233 0.5164843 3.031575;-0.3718885 0.2479727 3.016702;-0.3887259 -0.02873804 2.936662;-0.3759571 -0.1292744 2.907049;0.05789958 0.5214742 3.051465;0.1411466 0.2328014 3.034241;0.1765279 -0.04304336 2.956921;0.1689992 -0.1472996 2.934353;-0.183051 0.1181384 2.966768;-0.2288914 -0.4417301 2.967016;-0.252045 -0.8005779 2.941346;-0.2890282 -0.8676089 2.856456;-0.02562533 0.1203984 2.97503;0.03357592 -0.4472609 2.990978;0.05738745 -0.8110754 2.970474;0.08718192 -0.8759328 2.898356;0
-0.1054166 0.196878 2.984749;-0.1092674 0.2605113 3.043843;-0.1112208 0.6333717 3.047437;-0.1357908 0.8113163 2.979537;-0.2923989 0.5164348 3.03126;-0.3719649 0.2478532 3.016551;-0.3889116 -0.02859102 2.936563;-0.3761251 -0.1294366 2.907084;0.05779843 0.5215176 3.051149;0.1411093 0.2330212 3.034142;0.1764748 -0.04285545 2.957057;0.1689428 -0.147349 2.934336;-0.1830672 0.1181252 2.96661;-0.228891 -0.441424 2.966919;-0.2520467 -0.8004625 2.941386;-0.2890602 -0.8676354 2.856398;-0.02560616 0.1204157 2.974904;0.03343853 -0.4471802 2.990863;0.05722934 -0.810966 2.970594;0.08720013 -0.8759614 2.89834;0
-0.1054183 0.1969016 2.984603;-0.1092678 0.2605335 3.043692;-0.1112306 0.6332961 3.047218;-0.1358407 0.8108771 2.979175;-0.2925656 0.5163826 3.030925;-0.3722093 0.2474952 3.016145;-0.3890973 -0.02842867 2.936523;-0.3762896 -0.1295906 2.907127;0.05771336 0.5215712 3.050848;0.1410653 0.2332742 3.034031;0.1764456 -0.04281408 2.957084;0.1688904 -0.1473975 2.934316;-0.1830824 0.1181123 2.966456;-0.2288875 -0.4411711 2.966841;-0.2520582 -0.8003755 2.941422;-0.289202 -0.8677599 2.856157;-0.02558743 0.1204326 2.97477;0.03332732 -0.4471054 2.99076;0.05709421 -0.8107769 2.970694;0.08721475 -0.8759847 2.898327;0
-0.1054258 0.1969145 2.984428;-0.1092746 0.2605415 3.043507;-0.1112589 0.6331856 3.046959;-0.1358879 0.8103991 2.978824;-0.2927137 0.516342 3.030599;-0.3725555 0.2470135 3.015656;-0.3892101 -0.0284792 2.936453;-0.3764522 -0.1297318 2.90717;0.05765224 0.5216221 3.050541;0.1410251 0.2335171 3.033917;0.1764228 -0.0427749 2.957098;0.1688491 -0.1474406 2.9343;-0.1831127 0.1180779 2.966241;-0.2289107 -0.4408526 2.966744;-0.2520652 -0.8002906 2.941458;-0.2894466 -0.867942 2.855778;-0.02556945 0.1204396 2.97462;0.03320818 -0.4470327 2.990646;0.05699584 -0.8105695 2.970773;0.08722638 -0.8760054 2.898316;0
-0.1054288 0.196927 2.984236;-0.1092789 0.2605471 3.043307;-0.1112878 0.6330795 3.046707;-0.1359122 0.8098763 2.978478;-0.2928477 0.5163003 3.030263;-0.3728328 0.2466812 3.015267;-0.3893115 -0.02852012 2.936405;-0.3766095 -0.1298642 2.907215;0.0576133 0.5216733 3.050243;0.140988 0.2337591 3.033788;0.1764373 -0.04289223 2.95687;0.1688135 -0.1474869 2.934272;-0.1831398 0.118041 2.96601;-0.2289352 -0.4405642 2.966656;-0.2520649 -0.8002024 2.941499;-0.2896925 -0.868144 2.8554;-0.02554302 0.1204453 2.974453;0.03308533 -0.4469071 2.990525;0.05693366 -0.8103671 2.970837;0.08723678 -0.876023 2.898307;0
-0.105434 0.1969369 2.984036;-0.1092826 0.2605545 3.043099;-0.111301 0.6330165 3.046445;-0.1359633 0.8095964 2.977913;-0.2929685 0.5162542 3.029887;-0.3730647 0.246405 3.014942;-0.3894255 -0.02856936 2.936394;-0.3767609 -0.1300022 2.907277;0.05758759 0.5217577 3.049885;0.1409607 0.2339714 3.033652;0.1764568 -0.0430364 2.956601;0.168779 -0.1475343 2.934235;-0.1831693 0.1180032 2.965781;-0.2289557 -0.4403447 2.966591;-0.2520726 -0.8001295 2.941534;-0.2900128 -0.8684197 2.855011;-0.02552099 0.1204488 2.974279;0.03296068 -0.4468258 2.990418;0.05688391 -0.810066 2.970857;0.08724663 -0.876038 2.898299;0
-0.1054456 0.1969474 2.983822;-0.1092886 0.2605606 3.04288;-0.1113198 0.6329596 3.046191;-0.1359825 0.8093147 2.977323;-0.2930899 0.516207 3.029495;-0.3732617 0.2461681 3.014664;-0.3895539 -0.0286089 2.936397;-0.3769383 -0.1301527 2.907397;0.05757914 0.5218427 3.049438;0.1409418 0.2341586 3.033498;0.1764717 -0.04327646 2.95633;0.1687505 -0.1475754 2.934181;-0.1832039 0.1179661 2.965547;-0.2289618 -0.440244 2.966561;-0.2520753 -0.800055 2.941571;-0.2903006 -0.8686756 2.854671;-0.02550534 0.1204505 2.974076;0.03284753 -0.4467518 2.99032;0.05688615 -0.8096885 2.97087;0.0872551 -0.8760528 2.898293;0
-0.1054549 0.1969596 2.983602;-0.1092972 0.2605658 3.042655;-0.1113397 0.6328814 3.045921;-0.1359658 0.8090345 2.976829;-0.2931996 0.5161327 3.029033;-0.3734169 0.2459712 3.014434;-0.3896775 -0.02864597 2.936407;-0.3771265 -0.1303038 2.90753;0.05760228 0.5219136 3.049021;0.140935 0.2343103 3.033342;0.1765015 -0.04369767 2.955941;0.1687259 -0.1476673 2.934133;-0.1832372 0.1179316 2.965303;-0.2289668 -0.4401683 2.966538;-0.2520834 -0.7999849 2.941602;-0.2906166 -0.8689208 2.854277;-0.02548635 0.1204505 2.973871;0.03274239 -0.4466715 2.990229;0.05691444 -0.809473 2.970916;0.08726042 -0.8760669 2.898284;0
-0.1054697 0.1969798 2.983373;-0.1093086 0.2605773 3.042422;-0.1113589 0.632812 3.045659;-0.1358476 0.8088226 2.976328;-0.2933055 0.5160693 3.028602;-0.3735495 0.2457997 3.014241;-0.3898348 -0.028764 2.9364;-0.377314 -0.1304481 2.907682;0.05764386 0.521985 3.048602;0.1409295 0.2344849 3.033142;0.1765195 -0.04382044 2.955681;0.1687094 -0.1477276 2.934093;-0.1832784 0.117903 2.965055;-0.2289706 -0.440111 2.96652;-0.252086 -0.7999213 2.941636;-0.2908952 -0.8691441 2.853949;-0.02547169 0.1204538 2.973659;0.03263748 -0.4465522 2.990108;0.05697818 -0.8092721 2.970979;0.08724845 -0.8760834 2.898308;0
-0.1054847 0.1970017 2.983134;-0.1093213 0.2605906 3.042174;-0.1113758 0.6327372 3.045365;-0.1357315 0.8086532 2.975881;-0.2934124 0.5160163 3.028178;-0.3736506 0.245684 3.014092;-0.3899959 -0.02888645 2.936405;-0.3774822 -0.1305797 2.907816;0.05769287 0.522047 3.048214;0.1409542 0.2346162 3.032908;0.1765366 -0.04390425 2.955424;0.1686973 -0.14778 2.934053;-0.1833197 0.1178753 2.964811;-0.2289733 -0.4400682 2.966506;-0.2520866 -0.7998636 2.941664;-0.2911605 -0.8693323 2.853622;-0.02545646 0.1204556 2.973432;0.03254529 -0.4464188 2.989976;0.05703848 -0.809227 2.971035;0.08725753 -0.87628 2.89862;0
-0.1054964 0.1970279 2.982884;-0.1093252 0.2606119 3.041908;-0.111359 0.6326597 3.04499;-0.1355981 0.8084723 2.975434;-0.2934972 0.5159729 3.027745;-0.3737268 0.2456073 3.013976;-0.3903258 -0.0285252 2.936425;-0.3776414 -0.1306996 2.907943;0.0577763 0.5220944 3.047758;0.1409898 0.2347718 3.032624;0.1765569 -0.04391631 2.955116;0.1687054 -0.1478505 2.934001;-0.1833589 0.1178515 2.964581;-0.2289757 -0.4400346 2.966493;-0.2520753 -0.7997657 2.941694;-0.291385 -0.8694814 2.853341;-0.02543867 0.1204622 2.973179;0.0324577 -0.4462891 2.98986;0.05709244 -0.8091582 2.971073;0.08726525 -0.8764507 2.898884;0
-0.105504 0.1970573 2.982622;-0.1093223 0.2606381 3.041626;-0.1113217 0.6325945 3.044598;-0.1354524 0.808287 2.975001;-0.2935592 0.5159456 3.027282;-0.3738103 0.2455374 3.013859;-0.3905439 -0.02832159 2.936411;-0.377778 -0.1308012 2.908045;0.05792871 0.5221119 3.047239;0.1410481 0.2349325 3.032313;0.1765793 -0.04388995 2.954818;0.168721 -0.1479196 2.933948;-0.1833964 0.1178283 2.964355;-0.228977 -0.4400112 2.966483;-0.2521073 -0.7996609 2.941712;-0.2915528 -0.8695868 2.853079;-0.02541649 0.1204718 2.972904;0.03238233 -0.4461622 2.98975;0.05715672 -0.8091359 2.971096;0.08726972 -0.8765997 2.899054;0
