HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1902496 0.003202446 2.868126;0.1868864 0.06156131 2.92989;0.1869398 0.4268874 2.959451;0.1796072 0.6134499 2.960495;0.02829993 0.3112638 2.953901;-0.01963636 0.05915871 2.926646;-0.03003362 -0.158683 2.808214;-0.03462349 -0.2299939 2.782634;0.3490615 0.3089533 2.972863;0.3950087 0.05163112 2.921566;0.4069203 -0.1538859 2.802879;0.412959 -0.2278682 2.769553;0.1182669 -0.0669969 2.843803;0.04952987 -0.5354931 2.848802;0.02258561 -0.8783497 2.850534;-0.01025729 -0.9402581 2.800249;0.2634096 -0.06799777 2.857231;0.3538508 -0.5147412 2.844783;0.4197581 -0.8812314 2.828183;0.4514173 -0.9311171 2.795189;0
0.1902338 0.003102712 2.868056;0.1867746 0.0614459 2.929817;0.1869032 0.4268359 2.959431;0.1796834 0.6134701 2.960643;0.02879738 0.3111808 2.9531;-0.02002595 0.05920261 2.925249;-0.03029377 -0.1581481 2.806657;-0.03477681 -0.227755 2.780061;0.3490643 0.3089411 2.972989;0.3949882 0.05158515 2.921568;0.4072153 -0.154181 2.802768;0.4129293 -0.2285821 2.769305;0.1182905 -0.06705171 2.843698;0.04900669 -0.5337341 2.841799;0.02248884 -0.8782961 2.850324;-0.01064205 -0.9408466 2.80009;0.2633787 -0.06804185 2.857208;0.3536942 -0.5147277 2.844507;0.4200088 -0.8812323 2.828245;0.4514533 -0.931223 2.795106;0
0.1902046 0.00298675 2.867964;0.1866237 0.06130625 2.929717;0.1868624 0.4267704 2.959406;0.1798077 0.613513 2.960846;0.02918641 0.3111309 2.952198;-0.0205795 0.05924425 2.923834;-0.02955594 -0.1563693 2.800459;-0.03081056 -0.2112079 2.756019;0.3490529 0.3088802 2.973128;0.3950279 0.05160557 2.921691;0.4080642 -0.1545875 2.802358;0.4129289 -0.2292825 2.768647;0.1182906 -0.06712149 2.843543;0.04704671 -0.531236 2.831999;0.02231563 -0.8783856 2.849945;-0.01094822 -0.9414204 2.799945;0.2633349 -0.0681034 2.857168;0.3533927 -0.5147049 2.844071;0.4202303 -0.8812891 2.82828;0.4515496 -0.9315761 2.794927;0
0.1901631 0.002860424 2.867863;0.1864409 0.06114704 2.929602;0.1868075 0.4266646 2.959366;0.1799303 0.6135566 2.961038;0.02949359 0.3110972 2.951247;-0.02175876 0.05945022 2.92178;-0.01802149 -0.1467878 2.763892;-0.01873658 -0.1882937 2.709404;0.349043 0.3088113 2.97327;0.3958631 0.05309682 2.922097;0.4152895 -0.1522766 2.792974;0.4155698 -0.224813 2.75943;0.1182629 -0.06720794 2.843364;0.04461656 -0.5284705 2.822236;0.02147165 -0.8785762 2.848531;-0.01136703 -0.942082 2.799653;0.2632799 -0.0681828 2.857123;0.3528047 -0.5146413 2.84337;0.420376 -0.8813747 2.828273;0.4516594 -0.9320834 2.794755;0
0.1900472 0.002686592 2.867709;0.1861075 0.06091455 2.929411;0.1864547 0.4263477 2.959177;0.1799806 0.613546 2.961143;0.02966312 0.3110883 2.950259;-0.02906658 0.06969842 2.92321;-0.01330986 -0.09509328 2.749723;-0.005561519 -0.1415341 2.690094;0.3489642 0.3087251 2.973362;0.3979219 0.05698686 2.922167;0.4208574 -0.1489006 2.78498;0.4182122 -0.2081943 2.728211;0.1181626 -0.06732491 2.843122;0.04007895 -0.5260543 2.811692;0.02061503 -0.879014 2.84712;-0.01192772 -0.943022 2.79927;0.2631834 -0.06828903 2.857057;0.3519687 -0.5144461 2.842406;0.4204948 -0.8814785 2.828238;0.4517428 -0.9327149 2.794548;0
0.1895754 0.002444706 2.867466;0.1855705 0.06065448 2.929167;0.1853937 0.4258245 2.958729;0.1797068 0.6133439 2.961067;0.02745352 0.311022 2.949393;-0.04002945 0.08412225 2.926359;-0.008808905 -0.0621022 2.747679;-0.0009828834 -0.08287575 2.67933;0.347505 0.3083692 2.972237;0.4046662 0.07480142 2.919146;0.4279266 -0.09962472 2.754183;0.4101841 -0.1608663 2.676595;0.1175959 -0.06757557 2.842789;0.03613881 -0.5241523 2.803934;0.01874794 -0.8793638 2.844433;-0.01236963 -0.9438471 2.798427;0.2628558 -0.06846014 2.856919;0.3509988 -0.5143154 2.841238;0.4205601 -0.8815793 2.82819;0.4517264 -0.9331853 2.794521;0
0.187994 0.001989888 2.867232;0.184297 0.06024396 2.928943;0.1819312 0.4247869 2.957865;0.1776168 0.6122442 2.959668;0.02260213 0.3110203 2.949251;-0.04867742 0.09486102 2.928916;-0.004304242 0.004807128 2.7141;0.005101152 -0.003131088 2.661661;0.3420551 0.3093091 2.96796;0.4143213 0.1070775 2.905343;0.4178949 -0.03518811 2.720986;0.383129 -0.09156668 2.628378;0.1160929 -0.06809255 2.842633;0.03269292 -0.5230129 2.798623;0.01708721 -0.8801957 2.841697;-0.01271424 -0.9445731 2.797611;0.2614874 -0.06881206 2.856709;0.3492169 -0.5134683 2.839403;0.4206052 -0.8816887 2.828136;0.4516788 -0.9335926 2.794569;0
0.1828214 0.001244243 2.86717;0.1808866 0.05964324 2.928751;0.1751237 0.4230046 2.956143;0.17082 0.6087021 2.955945;0.01208889 0.3099917 2.951649;-0.08972882 0.1009147 2.92027;-0.003889143 0.06833194 2.687189;0.007139698 0.07182264 2.655822;0.3332194 0.311177 2.960158;0.4173566 0.1224951 2.898236;0.392727 0.02566868 2.690286;0.3386121 -0.01356554 2.601828;0.1105294 -0.06930658 2.843393;0.0293279 -0.522082 2.794956;0.01554025 -0.8808231 2.839138;-0.01300047 -0.9451326 2.796771;0.2567552 -0.06948554 2.85631;0.3469331 -0.5123506 2.837395;0.4206328 -0.8817412 2.828094;0.4515776 -0.9339231 2.794749;0
0.1743261 0.0003003616 2.8671;0.1762122 0.05903001 2.928412;0.1660078 0.4213332 2.953731;0.1623477 0.6065089 2.953505;-0.002727974 0.3084627 2.958109;-0.1009176 0.1033759 2.9175;-0.010461 0.1185379 2.680631;0.007368375 0.145046 2.668416;0.3168083 0.3169541 2.943724;0.4046687 0.1427394 2.860139;0.3245972 0.07577491 2.653812;0.2718117 0.07276626 2.602154;0.1020663 -0.07093628 2.845139;0.02516883 -0.5208609 2.792792;0.01422274 -0.8812398 2.837062;-0.01322847 -0.9455701 2.796033;0.2476958 -0.07034374 2.85499;0.3439192 -0.5105132 2.835148;0.420652 -0.8817691 2.828046;0.4516272 -0.9341458 2.794517;0
0.1639031 -0.001110911 2.866809;0.1714263 0.05846935 2.927668;0.1526527 0.4210803 2.949881;0.1385479 0.6055123 2.946984;-0.01864796 0.307865 2.968318;-0.1049208 0.1037025 2.911689;-0.003983457 0.1957523 2.681403;0.02766886 0.2339025 2.654833;0.2929757 0.3140388 2.911545;0.3916864 0.1476731 2.821072;0.2343288 0.125531 2.650969;0.1764183 0.1485092 2.623954;0.09252355 -0.07294624 2.847571;0.0203815 -0.5187668 2.792496;0.01312553 -0.88143 2.835451;-0.01336297 -0.9457124 2.795423;0.2364082 -0.07151329 2.852673;0.3416323 -0.5091082 2.833493;0.4206761 -0.8817656 2.828021;0.4518584 -0.9343254 2.794621;0
0.1546455 -0.002734971 2.866698;0.1673713 0.05794975 2.92692;0.1420728 0.4222466 2.947361;0.1249867 0.605548 2.944341;-0.02711609 0.3088856 2.975499;-0.1029083 0.103813 2.908677;0.07428331 0.2048002 2.678845;0.1003496 0.2645676 2.636772;0.2716585 0.31507 2.884562;0.3567813 0.14667 2.779217;0.1417912 0.1709482 2.666356;0.09547292 0.1949789 2.65552;0.08445814 -0.07467826 2.850949;0.01625891 -0.5170683 2.793493;0.01220111 -0.8821976 2.834346;-0.01345485 -0.945807 2.794849;0.2240985 -0.07210387 2.849434;0.3394008 -0.5074548 2.831913;0.4207104 -0.8815 2.828069;0.4525554 -0.9341328 2.795233;0
0.1463938 -0.007668599 2.865286;0.1637339 0.05591749 2.925226;0.1338746 0.4236345 2.945264;0.114145 0.60592 2.942719;-0.03213372 0.310385 2.98049;-0.09418667 0.1104961 2.920509;0.08493985 0.235876 2.682055;0.1270739 0.2777882 2.637182;0.2560809 0.3172064 2.864021;0.3285277 0.1432505 2.751524;0.1011903 0.1899726 2.669294;0.05725932 0.2292236 2.657585;0.07843032 -0.0779205 2.852347;0.01317139 -0.5158211 2.795352;0.01139788 -0.8828487 2.833565;-0.01347618 -0.945758 2.794081;0.2167566 -0.07323177 2.847401;0.3377176 -0.5061471 2.830649;0.421828 -0.880947 2.830299;0.4538869 -0.9340469 2.796683;0
0.1398133 -0.01639953 2.862416;0.1608412 0.05190202 2.922265;0.1264431 0.4264433 2.943484;0.1044781 0.6077586 2.942577;-0.03014814 0.3143511 2.974415;-0.08685265 0.1148587 2.930011;0.1004993 0.2376938 2.689823;0.1440732 0.2767206 2.641943;0.2219797 0.3248222 2.834724;0.2805029 0.1426275 2.725092;0.062984 0.2002471 2.666671;0.01903857 0.237438 2.655238;0.07515456 -0.08116429 2.852978;0.01095608 -0.5149287 2.797263;0.01077705 -0.8833703 2.833015;-0.01345306 -0.9455799 2.793151;0.2105686 -0.07486979 2.845286;0.3363342 -0.5047725 2.829314;0.4263071 -0.8782209 2.840433;0.4594376 -0.9329647 2.809389;0
0.1360325 -0.02180434 2.860538;0.1572697 0.04829615 2.920179;0.1212275 0.4289156 2.94206;0.09838952 0.6091046 2.942696;-0.02864927 0.2909422 2.928405;-0.06394307 0.1038879 2.980525;0.1220263 0.2048461 2.744649;0.1631297 0.2379055 2.693332;0.2083273 0.3262521 2.819832;0.2350484 0.1391185 2.70071;0.03126938 0.2020803 2.654873;-0.02157899 0.2299355 2.633865;0.07328905 -0.08450732 2.85424;0.009315512 -0.5143337 2.79895;0.01036663 -0.8839476 2.83261;-0.01341981 -0.9454391 2.792449;0.2032954 -0.07713577 2.838953;0.3354061 -0.5037954 2.828112;0.4368144 -0.8757682 2.86331;0.4646167 -0.9324781 2.830125;0
0.1339169 -0.02624332 2.858649;0.1555854 0.04500728 2.917619;0.1178169 0.4305697 2.940156;0.09411258 0.6098063 2.942604;-0.03122887 0.2727922 2.906053;-0.04609467 0.09669819 3.011889;0.1327088 0.1879413 2.771421;0.1722919 0.216442 2.720349;0.1957207 0.324883 2.807058;0.1795748 0.1356294 2.677585;-0.0108772 0.2010142 2.645126;-0.06888182 0.2224031 2.618453;0.07382443 -0.08985392 2.856305;0.00800666 -0.5138034 2.80021;0.01014282 -0.8845327 2.832304;-0.01374676 -0.94568 2.792339;0.1982247 -0.07966659 2.831494;0.3347379 -0.5022349 2.826042;0.4419829 -0.8739447 2.874806;0.4690361 -0.9315736 2.851057;7
0.1326601 -0.02923172 2.857399;0.1551763 0.04262164 2.91536;0.1156695 0.4313976 2.937787;0.09110057 0.6098835 2.942385;-0.03010841 0.265965 2.901824;-0.03441434 0.09032607 3.032802;0.1397132 0.173457 2.793317;0.1778526 0.1992621 2.742625;0.1886939 0.3236244 2.800097;0.1350399 0.1401005 2.660436;-0.0454576 0.2003748 2.635406;-0.09508991 0.2189101 2.608695;0.07794112 -0.09891377 2.868911;0.006506104 -0.513602 2.800974;0.01013976 -0.8853412 2.831862;-0.013694 -0.9457844 2.791698;0.1926224 -0.08350104 2.820312;0.3345454 -0.5007013 2.823704;0.4452672 -0.8726884 2.881544;0.4708171 -0.9307951 2.861813;7
0.131929 -0.03125301 2.856593;0.1555389 0.0408976 2.913373;0.115231 0.4309385 2.933795;0.08915717 0.6090156 2.941932;-0.02756676 0.2616806 2.914065;-0.02905237 0.08790825 3.042413;0.1433486 0.1655428 2.805308;0.1805309 0.1899552 2.754744;0.1849156 0.3202845 2.795996;0.1162809 0.1421675 2.651321;-0.05255489 0.2052012 2.760132;-0.1219271 0.2222066 2.699052;0.08094956 -0.1041241 2.877783;0.004905452 -0.5136275 2.801361;0.01024388 -0.8862288 2.831367;-0.01357188 -0.9458687 2.791046;0.1896052 -0.08570807 2.813888;0.335635 -0.4975577 2.819786;0.4473909 -0.8717256 2.885729;0.4715484 -0.9302614 2.868741;7
0.1320885 -0.03241004 2.856245;0.1565326 0.03982877 2.911851;0.1160304 0.4294035 2.929944;0.08831146 0.607354 2.941398;-0.0229194 0.2634407 2.932466;-0.02550629 0.08642641 3.048062;0.1454085 0.160707 2.812633;0.1818664 0.184322 2.762074;0.1864438 0.3152428 2.796137;0.1050617 0.156637 2.639953;-0.0750035 0.2070117 2.746626;-0.1311175 0.2165917 2.749783;0.08398527 -0.1062342 2.883665;0.003749631 -0.5135603 2.801446;0.01029556 -0.8868687 2.830756;-0.01350085 -0.9459239 2.790851;0.1880817 -0.08660938 2.81058;0.3375592 -0.4958284 2.816759;0.4494115 -0.871285 2.888819;0.4719066 -0.9302277 2.873036;7
0.1364645 -0.03546834 2.856309;0.1604959 0.03684915 2.910546;0.1180328 0.4273167 2.927006;0.08915333 0.6047769 2.94069;-0.01976467 0.264679 2.941606;-0.02436855 0.08619209 3.048307;-0.04178036 0.2051622 2.854152;0.03063646 0.2186683 2.801945;0.2043465 0.3117118 2.808355;0.1109359 0.2037524 2.627347;-0.0776882 0.2383067 2.781816;-0.1382915 0.2346841 2.767902;0.08771755 -0.1089414 2.886675;0.003050492 -0.5135068 2.801396;0.01044678 -0.8875297 2.830071;-0.01348525 -0.9461237 2.790747;0.1929385 -0.08948053 2.808989;0.3406776 -0.4942785 2.814438;0.4509376 -0.8710369 2.890987;0.4723549 -0.9301655 2.876071;7
0.1432763 -0.03771611 2.857304;0.1663807 0.03423127 2.910474;0.1217179 0.4251468 2.926903;0.09112966 0.602036 2.94009;-0.01476036 0.2689782 2.955705;-0.03527997 0.08935771 3.025162;-0.08416351 0.2192267 2.862393;-0.05019797 0.2441539 2.813837;0.2290398 0.3141602 2.826279;0.1330869 0.2665835 2.619525;-0.06719109 0.2741692 2.773225;-0.1331122 0.2710067 2.755397;0.09241768 -0.1104652 2.887448;0.00295222 -0.5132931 2.800779;0.01071772 -0.8878235 2.828944;-0.01347475 -0.9463171 2.790697;0.2069258 -0.09058078 2.814185;0.3451873 -0.4925356 2.813476;0.4521726 -0.8709603 2.892448;0.4726892 -0.930241 2.878142;7
0.1517607 -0.04005716 2.858791;0.1722073 0.03175217 2.911165;0.1251255 0.4230173 2.92689;0.09689104 0.5991163 2.940387;-0.008534101 0.2748581 2.972177;-0.05717583 0.09160551 2.972968;-0.1077061 0.2577016 2.843904;-0.1034015 0.2916383 2.796583;0.2432895 0.3039483 2.843985;0.1363261 0.3303878 2.608618;-0.05570066 0.3289268 2.728166;-0.1210549 0.3349038 2.703549;0.09907779 -0.1113174 2.885871;0.006440163 -0.5123889 2.798443;0.01094716 -0.8878286 2.827677;-0.013462 -0.9464948 2.790669;0.220231 -0.09152837 2.82128;0.3532754 -0.4898758 2.815091;0.4531443 -0.8710344 2.893492;0.4731136 -0.9306764 2.879296;7
0.1704769 -0.02464139 2.86732;0.1790593 0.03636799 2.918068;0.1297017 0.4185896 2.935285;0.1014176 0.5973519 2.940384;0.007347935 0.296347 2.973889;-0.06761824 0.1147026 2.926209;-0.1204698 0.3276423 2.798771;0.002302738 0.3973223 2.604407;0.2705434 0.3106081 2.876619;0.2932272 0.3952343 2.660071;0.05108877 0.3962891 2.609723;-0.01526914 0.4095654 2.59713;0.1168551 -0.08705153 2.878097;0.01919622 -0.5053056 2.793138;0.01101817 -0.8878026 2.826782;-0.01341732 -0.9466329 2.790665;0.2447971 -0.07178382 2.840959;0.3610256 -0.4864927 2.818341;0.4538718 -0.8710853 2.894198;0.4732457 -0.9308476 2.88035;7
0.1836869 -0.01396297 2.873039;0.1843962 0.04218479 2.925713;0.1388377 0.4154523 2.945404;0.1057205 0.5965457 2.940862;0.02810426 0.3098542 2.953328;-0.07296769 0.1306866 2.897024;-0.06981815 0.3393852 2.770397;-0.02862359 0.3920172 2.715236;0.3033508 0.3270701 2.912356;0.3674475 0.4588272 2.677409;0.177463 0.4824553 2.534043;0.1522862 0.5153382 2.492705;0.1267202 -0.07523138 2.873601;0.02854607 -0.5009702 2.789651;0.01102963 -0.8878657 2.826276;-0.01337696 -0.9467646 2.790678;0.2602922 -0.06042034 2.854095;0.3685902 -0.4832675 2.822658;0.4544495 -0.8711787 2.894659;0.4732684 -0.9310308 2.880794;7
0.1933647 -0.003749809 2.877617;0.187746 0.04879531 2.932129;0.1439435 0.4137156 2.951075;0.1123781 0.5955455 2.941139;0.01800054 0.2946834 2.934389;-0.08740766 0.1176428 2.86442;-0.0490075 0.3451327 2.756301;-0.02788644 0.3665256 2.735041;0.3272016 0.3507903 2.94712;0.4612604 0.4783806 2.742755;0.4163661 0.5352155 2.532224;0.387013 0.5900194 2.458866;0.1321911 -0.06890418 2.87047;0.0359423 -0.4986139 2.787318;0.01100519 -0.8878568 2.825856;-0.01333427 -0.9468408 2.790661;0.2734465 -0.05260149 2.86523;0.3748077 -0.4808761 2.826456;0.4549084 -0.8711357 2.89498;0.473188 -0.9312098 2.880811;7
0.1993626 0.004167473 2.880811;0.1893646 0.05500201 2.936889;0.1469793 0.412652 2.954364;0.118802 0.5954164 2.941161;0.01143311 0.289289 2.925026;-0.09180988 0.1146111 2.848219;-0.009218747 0.3511455 2.732476;-0.005531512 0.3786874 2.729031;0.3374555 0.3616327 2.966121;0.5309266 0.4760969 2.811997;0.6065282 0.5726637 2.634486;0.6431436 0.61616 2.591144;0.1357324 -0.06463593 2.867705;0.04116943 -0.497319 2.785715;0.01099201 -0.8878804 2.825596;-0.01328693 -0.9469442 2.790659;0.2814755 -0.04793149 2.872983;0.3790305 -0.4795183 2.829261;0.4552074 -0.871077 2.895178;0.4636804 -0.9086278 2.844663;7
0.2029882 0.009244725 2.882746;0.1900363 0.05953852 2.939891;0.1487999 0.4118519 2.956165;0.1236869 0.5951747 2.940583;0.005340273 0.2857451 2.919083;-0.09347907 0.1127176 2.833892;0.02588167 0.3411569 2.718937;0.01471888 0.3640747 2.73375;0.3430562 0.3671342 2.977125;0.5754353 0.4512519 2.89267;0.7590797 0.5453098 2.786501;0.8111877 0.5873365 2.750428;0.1380648 -0.06188749 2.865294;0.04508446 -0.4965674 2.784556;0.01092216 -0.8878252 2.825383;-0.01323108 -0.9470216 2.790629;0.2866607 -0.04521161 2.878052;0.3822623 -0.4795641 2.831864;0.4551781 -0.8710239 2.895293;0.4633016 -0.9126952 2.848163;7
0.2053999 0.0124977 2.883962;0.1901284 0.06282209 2.941721;0.1503904 0.4110235 2.956606;0.1282099 0.5944743 2.938257;0.0007154766 0.2837836 2.91456;-0.09280486 0.1121063 2.821717;0.04102267 0.3413658 2.712452;0.03653397 0.3346031 2.715329;0.3461917 0.3694921 2.985291;0.5897148 0.3917653 2.973461;0.7978604 0.4452853 2.942154;0.8787777 0.4773383 2.939072;0.139563 -0.06056519 2.862424;0.04798089 -0.4963391 2.783702;0.01081755 -0.8876337 2.825107;-0.01322126 -0.9471061 2.790596;0.2905302 -0.04393721 2.882072;0.3848861 -0.4808889 2.834531;0.4535541 -0.8721291 2.895483;0.4635381 -0.9213979 2.85568;7
0.2071761 0.01461014 2.884764;0.189431 0.0652 2.942549;0.1518942 0.4103182 2.954404;0.1335143 0.5940049 2.933883;-0.001074773 0.2842441 2.908874;-0.08797587 0.1160885 2.807925;0.05410896 0.3039435 2.69044;0.0482828 0.3145668 2.69827;0.3454077 0.365873 2.994521;0.5841342 0.3330566 3.028149;0.8042251 0.3459452 3.019132;0.8885638 0.3637946 3.025631;0.1407219 -0.06076238 2.859041;0.05083948 -0.4969493 2.782772;0.01078422 -0.8875809 2.824931;-0.01320433 -0.9471747 2.790554;0.2931541 -0.04412584 2.885222;0.3870627 -0.4842802 2.838073;0.4514766 -0.873525 2.895592;0.4640468 -0.9290914 2.860489;7
