HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.08546697 0.1112856 3.017919;0.09327161 0.1738637 3.082545;0.08600213 0.5616477 3.111257;0.08346738 0.7493586 3.089802;-0.08327917 0.4456857 3.135913;-0.1253306 0.1960807 3.076209;-0.130988 -0.009965807 2.970505;-0.12187 -0.1000424 2.927485;0.2586427 0.4368864 3.083112;0.3097881 0.1667488 3.041529;0.2971185 -0.03731152 2.932134;0.2811959 -0.1277372 2.891919;0.008444875 0.03779723 3.009836;-0.06181544 -0.5088642 3.031801;-0.0981898 -0.8802248 2.979864;-0.1266394 -0.9445549 2.900575;0.1623097 0.03383752 2.989827;0.252527 -0.5099324 3.004441;0.3099385 -0.8838998 2.955163;0.3275011 -0.9511731 2.892583;0
0.08552139 0.1112952 3.017865;0.09342334 0.1737258 3.082539;0.08734278 0.5616406 3.112423;0.08348756 0.7490519 3.089944;-0.0823747 0.4466904 3.135716;-0.1254716 0.1965595 3.076823;-0.1326732 -0.008973762 2.969801;-0.1235645 -0.09943557 2.927721;0.2584867 0.4368778 3.082741;0.3097928 0.1667655 3.04143;0.2968935 -0.03762928 2.93251;0.2810589 -0.127832 2.891886;0.008644606 0.03808395 3.009943;-0.06183063 -0.5088688 3.031718;-0.09814201 -0.8803171 2.980175;-0.126544 -0.9444676 2.901032;0.1622748 0.03385008 2.989699;0.25262 -0.5106077 3.004546;0.3098267 -0.8837894 2.955217;0.3274187 -0.9512234 2.892232;0
0.08552994 0.1112975 3.017857;0.09344675 0.1737055 3.082538;0.08757386 0.5616479 3.112631;0.08349353 0.7490019 3.089976;-0.08222959 0.4468504 3.135685;-0.1254971 0.1966281 3.07692;-0.1329243 -0.008822865 2.969681;-0.1238199 -0.09934554 2.927753;0.2584631 0.4368757 3.082684;0.3097935 0.166768 3.041415;0.2968592 -0.03767829 2.932567;0.2810382 -0.1278464 2.891881;0.008676019 0.0381311 3.009961;-0.06183586 -0.5088728 3.031704;-0.09810841 -0.880342 2.980262;-0.1265166 -0.9444422 2.901125;0.1622695 0.03385282 2.989678;0.2526263 -0.5106431 3.004569;0.3097987 -0.8837367 2.955246;0.3274094 -0.951223 2.892175;0
0.08553729 0.1113 3.017852;0.09346603 0.1736912 3.082539;0.08775496 0.5616627 3.112792;0.08350135 0.7489586 3.090002;-0.08212189 0.4469705 3.135664;-0.1255321 0.1967026 3.077024;-0.1329622 -0.008629422 2.969564;-0.1239679 -0.09924628 2.927782;0.2584454 0.4368742 3.082642;0.3097941 0.16677 3.041404;0.296832 -0.03771558 2.932613;0.2810226 -0.1278571 2.891877;0.008701368 0.03816838 3.009977;-0.0618421 -0.5088801 3.031692;-0.09797221 -0.8804553 2.980482;-0.1264264 -0.9443902 2.901473;0.162266 0.03385508 2.989662;0.2526323 -0.5106741 3.004584;0.3097768 -0.883682 2.955272;0.3273953 -0.9512219 2.892103;0
0.08554334 0.1113019 3.017849;0.09348135 0.1736808 3.08254;0.08790895 0.5616897 3.112932;0.08350952 0.748915 3.090036;-0.08203694 0.4470665 3.135649;-0.1255825 0.196813 3.077175;-0.1329008 -0.008381734 2.969496;-0.1240371 -0.09910111 2.927828;0.2584321 0.4368733 3.082611;0.3097949 0.1667721 3.041397;0.2968119 -0.03774179 2.932646;0.2810106 -0.1278635 2.891874;0.008721303 0.0381976 3.009992;-0.06184842 -0.5088881 3.031683;-0.09769768 -0.8806764 2.980931;-0.126307 -0.9443144 2.901896;0.1622632 0.0338565 2.989651;0.2526448 -0.5107276 3.004596;0.3097593 -0.8836282 2.955302;0.3273733 -0.9512172 2.891993;0
0.08554922 0.1113036 3.017849;0.09349525 0.1736732 3.082545;0.08803152 0.5617227 3.11306;0.08355512 0.74887 3.090098;-0.08197548 0.4471389 3.135643;-0.1256331 0.1968992 3.077307;-0.1327642 -0.008166582 2.969439;-0.1240705 -0.09899741 2.927888;0.258422 0.4368723 3.082588;0.3098028 0.1667622 3.041396;0.296796 -0.03776524 2.932669;0.2809989 -0.1278725 2.891869;0.008737474 0.03822054 3.010006;-0.06185804 -0.5089061 3.031675;-0.09742662 -0.8808887 2.981349;-0.1261921 -0.9442151 2.902254;0.1622614 0.03385747 2.989643;0.2526492 -0.5105928 3.004543;0.3097437 -0.8835741 2.955333;0.3273697 -0.9512094 2.891948;0
0.08555394 0.1113047 3.017849;0.09350725 0.173668 3.08255;0.08813146 0.5617629 3.113168;0.08360657 0.7488332 3.090195;-0.08192832 0.4471959 3.135644;-0.1256897 0.1969821 3.077437;-0.1326038 -0.007979244 2.969408;-0.1240611 -0.09889504 2.927933;0.2584131 0.4368703 3.082572;0.309827 0.1666775 3.041403;0.296779 -0.03783526 2.93266;0.2809782 -0.1279306 2.891833;0.008750308 0.03823896 3.010019;-0.0618806 -0.5089585 3.031669;-0.09708273 -0.881531 2.981934;-0.1260471 -0.9441457 2.902635;0.1622594 0.03385776 2.989636;0.2526499 -0.5105296 3.004513;0.309756 -0.883386 2.955397;0.3273681 -0.9511977 2.891906;0
0.0855588 0.1113057 3.017852;0.09351887 0.1736652 3.082557;0.0882287 0.5618132 3.113256;0.08367144 0.7487956 3.090321;-0.08189085 0.4472516 3.135659;-0.1257545 0.1970922 3.077583;-0.1323769 -0.007765298 2.969399;-0.124007 -0.09878541 2.928024;0.2584099 0.4368724 3.082569;0.3098599 0.1665488 3.041406;0.2967592 -0.03794459 2.932626;0.2809504 -0.1280258 2.891752;0.008760955 0.03825396 3.010033;-0.06190442 -0.5090154 3.031667;-0.09678542 -0.8820574 2.982416;-0.125911 -0.9440827 2.902982;0.162258 0.03385781 2.989631;0.2526442 -0.5102903 3.004463;0.3097558 -0.8830457 2.955474;0.3274021 -0.9511384 2.891867;0
0.08556391 0.1113078 3.017854;0.0935305 0.173666 3.082564;0.08834589 0.5618613 3.113304;0.08373085 0.7487577 3.090447;-0.0818626 0.4473001 3.135677;-0.1258176 0.1972045 3.077728;-0.1321108 -0.007559084 2.969407;-0.1239422 -0.098681 2.928108;0.2584104 0.4368786 3.082583;0.3099012 0.166431 3.041416;0.2967449 -0.03803949 2.93259;0.2809279 -0.1281091 2.891675;0.008769907 0.03826825 3.010047;-0.06192879 -0.5090739 3.031664;-0.09651041 -0.8825322 2.982862;-0.1257808 -0.9440196 2.903299;0.1622569 0.03385792 2.989626;0.2526574 -0.5101702 3.004434;0.3097537 -0.8827062 2.955549;0.3274394 -0.9510739 2.891829;0
0.08556743 0.1113098 3.017858;0.09354018 0.173668 3.082571;0.0884513 0.5619099 3.113343;0.08379864 0.7487283 3.090572;-0.08184156 0.4473568 3.135713;-0.1258967 0.1973459 3.077891;-0.1318001 -0.007326644 2.969431;-0.1238526 -0.09855589 2.928205;0.2584097 0.436879 3.082604;0.3099514 0.1663028 3.041428;0.2966548 -0.03818936 2.93259;0.2808596 -0.128239 2.891639;0.008774783 0.03827925 3.01006;-0.06195594 -0.5091591 3.031666;-0.09627783 -0.8829365 2.983315;-0.1256525 -0.9439473 2.903593;0.1622543 0.03385846 2.989623;0.2526703 -0.5101043 3.004426;0.3097406 -0.8824593 2.955621;0.3274743 -0.9509968 2.891774;0
0.08556856 0.111317 3.017864;0.09355028 0.1736761 3.082581;0.08858088 0.5619754 3.113373;0.08388165 0.7486866 3.09076;-0.08183831 0.4474623 3.1358;-0.1259685 0.1974708 3.078021;-0.1314751 -0.007122214 2.96945;-0.1237554 -0.09844207 2.928271;0.2584115 0.436881 3.082623;0.3100046 0.1661853 3.04144;0.2966443 -0.03828922 2.932547;0.280839 -0.128334 2.891596;0.00876812 0.03828982 3.010077;-0.06198138 -0.5092362 3.031662;-0.09607147 -0.8832815 2.983715;-0.1255552 -0.9438878 2.903858;0.162242 0.03387423 2.98962;0.2526859 -0.5100781 3.004429;0.3097264 -0.8822454 2.95569;0.3275091 -0.9509206 2.891713;0
0.0855669 0.1113253 3.017873;0.09355946 0.1736867 3.082593;0.08872578 0.5620605 3.113396;0.08395901 0.7486473 3.090945;-0.08184338 0.4475692 3.13589;-0.1260198 0.1975232 3.078103;-0.1311554 -0.007022431 2.969415;-0.123695 -0.09839502 2.928298;0.2584099 0.4368818 3.082639;0.3100666 0.1660807 3.041456;0.2966016 -0.03837715 2.932511;0.2808157 -0.1284292 2.891573;0.008749765 0.03829658 3.0101;-0.06200899 -0.5093226 3.031639;-0.09588768 -0.883562 2.984011;-0.1254701 -0.9438334 2.904091;0.1622169 0.03390028 2.989625;0.2527006 -0.510088 3.004443;0.309706 -0.8820673 2.955752;0.3275425 -0.9508449 2.891614;0
0.08555994 0.1113271 3.017886;0.09356567 0.1736931 3.082605;0.08882774 0.5621392 3.113401;0.08401166 0.7486544 3.091097;-0.08185767 0.4476718 3.135975;-0.1260708 0.1975563 3.078183;-0.1308315 -0.006955997 2.969375;-0.1236268 -0.09836405 2.928317;0.2583919 0.436884 3.082643;0.3101977 0.1660992 3.041446;0.2965259 -0.03836466 2.932474;0.2807472 -0.128426 2.891554;0.00871334 0.03827967 3.010133;-0.06207466 -0.5094984 3.031382;-0.09572176 -0.8838113 2.984209;-0.1253953 -0.9437838 2.904289;0.1621822 0.03392588 2.989642;0.2527161 -0.5101753 3.004469;0.3096873 -0.8819081 2.955812;0.3275645 -0.9507605 2.89143;0
0.08550588 0.1113563 3.017935;0.09357815 0.1737284 3.082625;0.08896814 0.5623066 3.113183;0.08382091 0.7487726 3.091164;-0.08197995 0.4479312 3.13624;-0.1261553 0.1975626 3.078333;-0.1306777 -0.006928463 2.96941;-0.1235976 -0.09833463 2.928327;0.2579947 0.4371391 3.082335;0.3107183 0.1669955 3.040999;0.2961864 -0.03744134 2.93198;0.2797591 -0.1273351 2.891261;0.008419798 0.03827922 3.010499;-0.06229259 -0.509683 3.029754;-0.09554029 -0.884046 2.984317;-0.1253469 -0.9437544 2.904442;0.1620602 0.03402468 2.989677;0.2527322 -0.5102928 3.004495;0.3096643 -0.8817629 2.955864;0.3275629 -0.9506663 2.891095;0
0.08527303 0.1114471 3.018104;0.09359559 0.173841 3.082666;0.08889621 0.5627708 3.112143;0.08329911 0.749044 3.090942;-0.08238816 0.4487595 3.137242;-0.1263637 0.197501 3.079054;-0.1305943 -0.006900258 2.969667;-0.1236056 -0.09827443 2.928422;0.2565314 0.4379383 3.080504;0.3126632 0.1724538 3.038393;0.2921418 -0.03015638 2.928818;0.2674339 -0.1149404 2.88664;0.007552149 0.03832813 3.011695;-0.06274317 -0.5094258 3.026995;-0.09529594 -0.8842624 2.984248;-0.1252923 -0.9437099 2.904525;0.1617274 0.03422132 2.989785;0.2527469 -0.5104557 3.004519;0.3096403 -0.8816381 2.955907;0.327538 -0.9505769 2.890734;0
0.08462987 0.1117132 3.018487;0.09355815 0.1742092 3.082733;0.08756068 0.5641634 3.108646;0.08054429 0.7508422 3.090187;-0.08336894 0.4501322 3.139428;-0.1274765 0.1985926 3.084019;-0.1306275 -0.005383836 2.971447;-0.124429 -0.09664518 2.9303;0.2533168 0.4399679 3.076132;0.3158986 0.1905654 3.023375;0.2699951 -0.004712565 2.91223;0.2332082 -0.0860713 2.869988;0.005878015 0.0384725 3.014111;-0.06341463 -0.5088428 3.023917;-0.09495907 -0.8844694 2.983725;-0.1252696 -0.9436852 2.904555;0.1609707 0.03465511 2.989964;0.2527443 -0.5105614 3.00451;0.3095737 -0.8815028 2.955944;0.3274979 -0.9504979 2.89034;0
0.08301672 0.1124561 3.01945;0.09332655 0.1750674 3.082892;0.08549967 0.566032 3.104044;0.0750903 0.7529342 3.088407;-0.08488628 0.4517452 3.142359;-0.1290039 0.2006892 3.094486;-0.1312622 -0.001927617 2.976351;-0.1258332 -0.09293509 2.934298;0.24741 0.4437475 3.067994;0.3132251 0.2172885 2.990251;0.2415991 0.02208689 2.89335;0.1913113 -0.05368084 2.850994;0.001810021 0.03913743 3.020354;-0.06400822 -0.5083305 3.021298;-0.09446587 -0.8851221 2.982532;-0.1252659 -0.9437193 2.904563;0.1595622 0.03545288 2.990203;0.2526889 -0.5105644 3.004314;0.3095071 -0.8813859 2.955952;0.3274535 -0.9504156 2.889868;0
0.0805075 0.11284 3.021152;0.09331927 0.1757843 3.08303;0.08251095 0.5681048 3.099258;0.06492413 0.7551617 3.085499;-0.08661682 0.4530592 3.145489;-0.1308877 0.2031606 3.108112;-0.1325926 0.002616187 2.985163;-0.1275411 -0.08791182 2.940804;0.2231562 0.4450199 3.037827;0.3067349 0.2295934 2.966349;0.2043878 0.04490328 2.869211;0.1412191 -0.02536424 2.830618;-0.001651487 0.03900732 3.027635;-0.06455605 -0.5078017 3.019222;-0.09376406 -0.8855963 2.980885;-0.1252666 -0.9437588 2.904534;0.1563004 0.03617745 2.990916;0.2526311 -0.5104984 3.003973;0.3094378 -0.8812907 2.95594;0.3274033 -0.9503342 2.889419;0
0.07564406 0.113214 3.02521;0.09305244 0.1768044 3.083516;0.07774421 0.5699883 3.093378;0.05214331 0.7564659 3.08132;-0.09055615 0.4546629 3.152772;-0.1325622 0.2034815 3.126429;-0.1347674 0.005637583 2.999805;-0.1292249 -0.08366352 2.950605;0.2047159 0.4452149 3.014289;0.2991641 0.2350671 2.948228;0.1423566 0.03524325 2.843017;0.06677794 -0.03055259 2.817902;-0.007947787 0.03758217 3.045335;-0.06493899 -0.5074639 3.017881;-0.09305989 -0.8859178 2.979168;-0.1252658 -0.9438147 2.90435;0.1509862 0.03733433 2.992432;0.2525491 -0.5100271 3.002455;0.3093778 -0.8812189 2.955904;0.3273491 -0.9502625 2.889;0
0.07030028 0.1134963 3.030061;0.09260325 0.1780987 3.084306;0.07092047 0.5720283 3.08807;0.03014428 0.7562781 3.076341;-0.09686237 0.4551933 3.16591;-0.1319285 0.2001043 3.144986;-0.1373464 0.00432554 3.017776;-0.130729 -0.0844057 2.967103;0.1907608 0.4450198 2.996666;0.2669655 0.2295853 2.906946;0.06654809 0.01962903 2.832393;0.0002919622 -0.03636711 2.816554;-0.01156096 0.03631439 3.057522;-0.06516075 -0.5073252 3.017129;-0.09237595 -0.8862418 2.977679;-0.1253289 -0.9439128 2.904062;0.1445124 0.03886032 2.99445;0.2523324 -0.5093883 2.999279;0.3092943 -0.8811498 2.955797;0.3272978 -0.9502 2.888618;0
0.06336822 0.1134341 3.037813;0.09181483 0.1796882 3.085525;0.06118521 0.5732648 3.081936;0.007605914 0.7520267 3.070125;-0.1025445 0.4541411 3.177982;-0.130533 0.1964151 3.159879;-0.1395637 -0.001798815 3.042395;-0.1331997 -0.09202394 2.995591;0.1643943 0.4432065 2.974065;0.232581 0.2216555 2.872975;0.02734739 0.02401039 2.829278;-0.05722916 -0.02624796 2.833605;-0.0147748 0.03319661 3.07887;-0.06541812 -0.5073687 3.016714;-0.09177111 -0.8865104 2.976441;-0.1253816 -0.9440039 2.903738;0.1361997 0.04103393 2.99784;0.2514356 -0.5074297 2.992597;0.3092873 -0.8811041 2.955609;0.3272734 -0.9501069 2.888299;7
