HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.07517032 0.01765766 2.872478;-0.04584808 0.1190861 2.89617;-0.09531065 0.6120753 2.925612;-0.1571013 0.7584278 2.915345;-0.1872762 0.4689016 3.008748;-0.1990802 0.2874213 3.011062;-0.2843234 0.3079328 2.832808;-0.2635336 0.2843053 2.812316;-0.05054254 0.4451406 2.7809;-0.2086721 0.3299573 2.694638;-0.3390133 0.2224374 2.635504;-0.3882201 0.1733543 2.626691;-0.1123411 -0.02352812 2.886044;-0.2143812 -0.4889677 2.99418;-0.203722 -0.8529609 3.066537;-0.2383761 -0.9072598 3.058714;-0.0361635 -0.01049276 2.850091;0.02871208 -0.4601867 2.670867;0.09902377 -0.8273214 2.73179;0.101953 -0.8735898 2.672498;7
-0.08042622 0.02053301 2.87903;-0.05100997 0.1193776 2.90237;-0.09948696 0.6100761 2.930056;-0.1601513 0.7556047 2.920571;-0.1929111 0.4669743 3.014703;-0.2466242 0.2849367 3.036842;-0.3132337 0.2942661 2.849779;-0.2970212 0.2742408 2.825077;-0.05403337 0.4429956 2.788149;-0.2122713 0.3528665 2.691247;-0.3449517 0.2401455 2.631304;-0.3907397 0.1897549 2.619192;-0.1176969 -0.02304274 2.891057;-0.2141757 -0.4897309 2.996586;-0.2041995 -0.8524656 3.061694;-0.2376751 -0.9072156 3.05571;-0.03999426 -0.008211574 2.856817;0.02512587 -0.4607579 2.669965;0.09884851 -0.8275169 2.731451;0.1020261 -0.8740916 2.671981;7
-0.08165676 0.03552949 2.887724;-0.05419173 0.1281257 2.910719;-0.102249 0.6091339 2.933042;-0.1613712 0.7543208 2.925229;-0.1970177 0.466041 3.018998;-0.2712669 0.2976726 3.064049;-0.3274524 0.2954381 2.866085;-0.3137971 0.2771673 2.838729;-0.05130363 0.4463281 2.797101;-0.208901 0.3836346 2.663747;-0.3601903 0.2960325 2.611538;-0.4148541 0.2837458 2.617212;-0.1218757 -0.01615067 2.898615;-0.2139307 -0.4892658 2.997678;-0.2044698 -0.8520697 3.058254;-0.2372871 -0.9071272 3.053536;-0.03550965 0.007861975 2.864782;0.02259636 -0.4608999 2.671254;0.09867057 -0.8277228 2.731143;0.102073 -0.8744768 2.671709;7
-0.07637812 0.06226302 2.897;-0.05271022 0.1495028 2.921418;-0.1044348 0.6095659 2.935446;-0.1600313 0.7573199 2.931426;-0.2002125 0.4663299 3.022521;-0.2802122 0.3020166 3.073517;-0.3358997 0.2983948 2.877083;-0.3236932 0.2812348 2.848106;-0.03459607 0.4662195 2.807603;-0.2005369 0.4165248 2.630195;-0.3698042 0.3661247 2.622934;-0.425471 0.3587094 2.640913;-0.1219248 -0.0007520786 2.909551;-0.2133923 -0.4874683 2.998091;-0.2046378 -0.8517906 3.055846;-0.2367814 -0.9071343 3.052419;-0.02568811 0.03016491 2.870068;0.02281801 -0.4592969 2.677578;0.09851421 -0.8278152 2.730873;0.1021118 -0.8747961 2.671473;7
-0.07744025 0.1188623 2.905771;-0.05537391 0.2021862 2.932185;-0.104827 0.6244882 2.935273;-0.144967 0.7846081 2.937983;-0.2027579 0.4734312 3.025176;-0.2822475 0.3144876 3.078876;-0.3404696 0.310021 2.885035;-0.3292138 0.2936038 2.855002;-0.01547796 0.4753406 2.817348;-0.1777391 0.4638859 2.599886;-0.3922251 0.4366648 2.589892;-0.465079 0.4354261 2.616722;-0.1250084 0.04645292 2.93547;-0.2093603 -0.4756361 2.99537;-0.2042967 -0.8495293 3.05326;-0.2364466 -0.9061856 3.051291;-0.02288465 0.0643849 2.865032;0.02701293 -0.4557655 2.687326;0.09839378 -0.8278747 2.730664;0.1021455 -0.8750654 2.671284;7
-0.07830293 0.145491 2.910151;-0.05646703 0.2276043 2.937328;-0.09534629 0.6649032 2.935807;-0.138149 0.8216949 2.935746;-0.1988412 0.5030302 3.028567;-0.269214 0.3493225 3.080677;-0.3527293 0.268964 2.964525;-0.3728923 0.2383498 2.936927;-0.003561299 0.4777462 2.823725;-0.1365387 0.5143287 2.573334;-0.3716902 0.5169404 2.501625;-0.4755837 0.5200698 2.4734;-0.126486 0.07041115 2.948168;-0.2057887 -0.4662197 2.992554;-0.2039212 -0.8470055 3.051184;-0.2367466 -0.9040608 3.049547;-0.02293055 0.07831587 2.8651;0.0356083 -0.4495311 2.700113;0.09827738 -0.8278735 2.730541;0.1021669 -0.8752738 2.671164;7
-0.07838462 0.1563138 2.912654;-0.05662091 0.2374706 2.940269;-0.08783276 0.6698354 2.940923;-0.1279184 0.826465 2.939934;-0.1954436 0.5093341 3.032814;-0.2600909 0.3566778 3.085161;-0.3567401 0.266504 2.97529;-0.3913507 0.2376032 2.947102;0.02127438 0.4945632 2.825878;-0.08658347 0.5613209 2.554737;-0.2866708 0.5943819 2.393898;-0.3581913 0.6250597 2.298704;-0.1270885 0.07993057 2.953343;-0.2032665 -0.4603441 2.990787;-0.2035241 -0.8448056 3.049632;-0.237142 -0.9019349 3.048079;-0.02233492 0.08585884 2.865968;0.04444877 -0.4433128 2.711641;0.09815275 -0.8278316 2.730439;0.1021819 -0.8754486 2.671067;7
-0.07840198 0.169736 2.917857;-0.05663885 0.2457851 2.943688;-0.09247448 0.6520093 2.951265;-0.1243338 0.8221869 2.945224;-0.1964373 0.5081066 3.038135;-0.2575676 0.3547091 3.089316;-0.3349272 0.2917346 2.938613;-0.394453 0.2651618 2.921208;0.02724105 0.4982129 2.82804;-0.01186936 0.5992815 2.5504;-0.1347986 0.659065 2.339333;-0.1670395 0.7347795 2.195474;-0.1262622 0.08998013 2.959947;-0.2013651 -0.4571086 2.98988;-0.2033084 -0.8437873 3.048773;-0.2375785 -0.9006823 3.047104;-0.0232354 0.0977902 2.86738;0.05277367 -0.4378969 2.721231;0.09801275 -0.8277689 2.730337;0.1021959 -0.8755957 2.67099;7
-0.06192068 0.2201979 2.923192;-0.03850208 0.2880211 2.951639;-0.08475436 0.6479124 2.961396;-0.1166284 0.8200654 2.952673;-0.1915185 0.5082139 3.045887;-0.2485482 0.3533758 3.095503;-0.3317099 0.2897085 2.949042;-0.3904912 0.269015 2.916617;0.0326544 0.501516 2.830429;0.04705246 0.6125294 2.580357;-0.02650659 0.7051047 2.33582;-0.04423794 0.7811961 2.173651;-0.1078673 0.1469771 2.962492;-0.194978 -0.4379865 2.987071;-0.2030524 -0.8429535 3.048226;-0.2380583 -0.8995599 3.046397;-0.009890729 0.1512679 2.868254;0.06248681 -0.4237593 2.734036;0.097885 -0.8277046 2.730247;0.1022334 -0.8757525 2.670894;7
-0.06342319 0.1989211 2.922155;-0.03824429 0.2711449 2.953416;-0.08171348 0.6371999 2.970013;-0.104465 0.8016768 2.964441;-0.1885861 0.5027466 3.053657;-0.2425195 0.3458552 3.101269;-0.315737 0.3070589 2.937618;-0.3603844 0.291546 2.928282;0.03653693 0.5043725 2.831939;0.1379353 0.6296031 2.597914;0.1519356 0.7456188 2.350149;0.1617875 0.8149936 2.217913;-0.1113725 0.1301009 2.952022;-0.1932153 -0.4359446 2.986477;-0.2028087 -0.8422959 3.047915;-0.2384983 -0.8985738 3.045928;-0.009494895 0.1486409 2.871684;0.06695884 -0.4193765 2.739908;0.09776489 -0.8276194 2.73018;0.1022656 -0.8758832 2.670824;7
