HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.06294573 0.1564296 3.206378;-0.06186377 0.2097729 3.271037;-0.05851811 0.566949 3.31966;-0.06956034 0.7626778 3.288177;-0.2361689 0.4352449 3.300061;-0.318002 0.1929412 3.281538;-0.2812538 0.02542498 3.129054;-0.2468811 0.015094 3.0512;0.119048 0.4351299 3.298621;0.1939779 0.1808356 3.294544;0.1535784 0.01036341 3.149983;0.1075259 -0.0360039 3.082796;-0.1438513 0.08005958 3.181641;-0.2350749 -0.5207499 3.198943;-0.2767912 -0.8947325 3.1694;-0.3089004 -0.9654624 3.110619;0.01608451 0.08008263 3.18411;0.102067 -0.4986523 3.208037;0.1380273 -0.8803762 3.23162;0.1677477 -0.9483594 3.195035;0
-0.06292943 0.1564384 3.206405;-0.06186881 0.2097829 3.271053;-0.05855151 0.56699 3.31971;-0.06957745 0.7626822 3.288261;-0.2361823 0.4352613 3.300029;-0.3180684 0.1933123 3.281444;-0.2800791 0.03878242 3.117421;-0.2290153 0.02725939 3.031948;0.1190364 0.4351036 3.298769;0.1944115 0.1818613 3.298369;0.1539222 0.01562935 3.149242;0.0907779 -0.004553222 3.067087;-0.1438312 0.08006501 3.181652;-0.2359501 -0.5194928 3.194487;-0.2769192 -0.8946647 3.169064;-0.3073911 -0.9646364 3.111383;0.01614071 0.08007556 3.184235;0.1019841 -0.4984263 3.207875;0.1380062 -0.8800412 3.231335;0.168208 -0.9484324 3.194983;0
-0.06288907 0.1562732 3.206613;-0.0619074 0.2097032 3.271181;-0.05862403 0.5669937 3.31975;-0.06971226 0.7624496 3.288026;-0.2362199 0.4352778 3.29997;-0.3182903 0.1940346 3.281354;-0.2781427 0.05312843 3.106832;-0.2170132 0.03970737 3.018095;0.1188753 0.435109 3.299101;0.1955228 0.1841886 3.30623;0.1661695 0.02235364 3.153279;0.08227314 0.04992197 3.059043;-0.1436445 0.07981955 3.181838;-0.237229 -0.5184475 3.187334;-0.2770523 -0.8946465 3.168685;-0.3067942 -0.9645886 3.11099;0.01614674 0.07976265 3.1849;0.1018758 -0.498167 3.207712;0.1379529 -0.8799861 3.231236;0.1687031 -0.9485894 3.194913;0
-0.06285843 0.1556868 3.207073;-0.0620514 0.2093954 3.271475;-0.05877536 0.5669696 3.319775;-0.07036327 0.7616691 3.286598;-0.2363655 0.4352625 3.299616;-0.3189015 0.1954415 3.280902;-0.272162 0.08035159 3.089626;-0.2050349 0.05811587 3.003548;0.1186414 0.435089 3.299538;0.1965718 0.186997 3.314645;0.1345892 0.08802439 3.134961;0.07568137 0.08998185 3.05362;-0.1432097 0.07909855 3.182217;-0.2390998 -0.5122511 3.173274;-0.2771565 -0.8946 3.168317;-0.3028159 -0.9620008 3.112035;0.0158735 0.07870238 3.186265;0.1016613 -0.4978816 3.207449;0.1378865 -0.8800722 3.231191;0.1688367 -0.9491919 3.19546;0
-0.06293466 0.1546045 3.207924;-0.06239093 0.2087224 3.272103;-0.05902007 0.5668846 3.319825;-0.07153012 0.7605501 3.28466;-0.2368264 0.4352831 3.299002;-0.3198932 0.1975407 3.280046;-0.2761858 0.0903502 3.081687;-0.1979385 0.09996887 2.992974;0.1183637 0.4350588 3.300043;0.1974944 0.1887466 3.320973;0.1252036 0.1103453 3.131098;0.07086641 0.115351 3.047501;-0.1427038 0.07784365 3.182887;-0.2411312 -0.508625 3.161557;-0.277277 -0.8946169 3.167793;-0.3001168 -0.9609 3.110169;0.01523368 0.07685647 3.188359;0.1012514 -0.4974415 3.206703;0.1378298 -0.8802379 3.231184;0.1686901 -0.9500222 3.196329;0
-0.06309061 0.1534865 3.208815;-0.06289457 0.2079284 3.272836;-0.06003354 0.5664154 3.319725;-0.07449615 0.7588987 3.280788;-0.2377228 0.4355606 3.29822;-0.3236814 0.1978821 3.27431;-0.2779631 0.0943267 3.073242;-0.1955703 0.1262356 2.986161;0.1171373 0.4356418 3.301166;0.1979818 0.189704 3.32498;0.1207032 0.1295829 3.125427;0.06818525 0.1412677 3.039933;-0.1422516 0.07659358 3.183576;-0.2424534 -0.5065619 3.154022;-0.2774912 -0.8947693 3.167152;-0.2984974 -0.9603221 3.108419;0.01457597 0.07524359 3.19025;0.1004935 -0.4968309 3.204977;0.1377937 -0.880311 3.231126;0.168456 -0.9506803 3.197068;0
-0.06360702 0.1519152 3.210075;-0.06381326 0.2067833 3.273872;-0.06180549 0.5655825 3.319241;-0.08226889 0.7550907 3.272634;-0.2390564 0.4358896 3.297299;-0.327387 0.1986064 3.268373;-0.2784318 0.1019077 3.061926;-0.1977022 0.1473358 2.983034;0.115449 0.4366019 3.302429;0.1978475 0.1896779 3.325316;0.1178816 0.1530749 3.107247;0.05937692 0.20447 3.05026;-0.1419474 0.07475936 3.184765;-0.2435859 -0.5050292 3.148688;-0.2777992 -0.8952199 3.166167;-0.297785 -0.960313 3.107226;0.01333046 0.0732711 3.192554;0.09962564 -0.4966908 3.202075;0.1376997 -0.8805062 3.231001;0.1679938 -0.9512353 3.197915;0
-0.06543653 0.1490998 3.211895;-0.06612456 0.2045907 3.275408;-0.06553506 0.5641393 3.318204;-0.0911827 0.7516496 3.264689;-0.2423399 0.4366505 3.29598;-0.3308087 0.1989002 3.263053;-0.2593429 0.1478376 3.038575;-0.2025521 0.1648217 2.981392;0.1124313 0.4378413 3.303235;0.1969198 0.1894044 3.321598;0.08520348 0.2035026 3.096829;0.04816376 0.2687036 3.058327;-0.1425422 0.07181193 3.186468;-0.2444785 -0.5040686 3.145015;-0.2781011 -0.8957489 3.165113;-0.2986597 -0.9618496 3.105148;0.01070773 0.07028992 3.195369;0.0985703 -0.4972213 3.19891;0.137592 -0.8807644 3.230834;0.1676007 -0.9517791 3.198053;1
-0.06740496 0.1466188 3.213543;-0.06838384 0.2026361 3.276785;-0.07112042 0.5615082 3.315865;-0.1004076 0.7490869 3.255489;-0.2505233 0.4380603 3.294719;-0.3350589 0.198587 3.257697;-0.2517719 0.1688775 3.027872;-0.2077117 0.1769697 2.981341;0.1074675 0.4405111 3.302923;0.1903265 0.192499 3.284158;0.0666777 0.2823866 3.081424;0.04492103 0.3134828 3.0609;-0.1436415 0.06882478 3.188282;-0.2452688 -0.5036281 3.142454;-0.2783682 -0.8962563 3.164112;-0.2995724 -0.963182 3.1034;0.008391121 0.06788552 3.197615;0.09749567 -0.4980273 3.196009;0.1375563 -0.8812268 3.230491;0.1672253 -0.9522548 3.198076;1
-0.07019202 0.1438998 3.215151;-0.07150006 0.200352 3.278092;-0.0797535 0.557587 3.311987;-0.1124741 0.7461916 3.246332;-0.2591025 0.4387233 3.293474;-0.34345 0.2009517 3.25387;-0.2484702 0.1859198 3.024209;-0.2182485 0.1877553 2.985491;0.09953783 0.4451901 3.300966;0.19264 0.2076229 3.244605;0.04928259 0.3510854 3.064317;0.04166259 0.3596882 3.055257;-0.1458647 0.06507994 3.19052;-0.2460003 -0.5033323 3.140676;-0.2786147 -0.8967515 3.163153;-0.3012052 -0.9649279 3.101731;0.005972084 0.06572983 3.199432;0.0963259 -0.4982692 3.193361;0.1375815 -0.8814024 3.230205;0.167074 -0.9526603 3.198069;1
-0.07577754 0.1394885 3.216747;-0.07633477 0.196809 3.279138;-0.09198855 0.5524288 3.306869;-0.1282244 0.7439855 3.237709;-0.2668837 0.4391206 3.292735;-0.3505265 0.2020289 3.251988;-0.2396812 0.206016 3.026148;-0.231966 0.1943167 2.994658;0.08251308 0.4496495 3.287153;0.1958904 0.2329013 3.196269;0.04154817 0.3836195 3.050517;0.03468934 0.396209 3.03335;-0.1507583 0.05941565 3.193536;-0.2475427 -0.5044921 3.140299;-0.278941 -0.8973274 3.16224;-0.3030176 -0.966835 3.100736;0.002015281 0.06289623 3.200876;0.09540874 -0.4984397 3.191417;0.1376455 -0.8815348 3.229902;0.1672002 -0.9531779 3.197508;1
-0.08090834 0.1355514 3.217974;-0.08019996 0.194002 3.279801;-0.1021224 0.5494086 3.301749;-0.1453271 0.7417044 3.22709;-0.2745728 0.4390714 3.292645;-0.3659327 0.1956512 3.251683;-0.2380951 0.2146671 3.029;-0.2458386 0.1977787 3.006088;0.06691541 0.4530664 3.272877;0.1981936 0.2526621 3.139815;0.04377655 0.3957363 3.008236;0.01837491 0.4253344 2.989502;-0.1554298 0.05415511 3.196739;-0.249304 -0.5058063 3.141401;-0.2792238 -0.8977727 3.161455;-0.3046298 -0.9683416 3.100034;-0.001847555 0.06042174 3.201861;0.09466532 -0.4985934 3.190125;0.1377395 -0.8817393 3.229615;0.1672634 -0.9535372 3.196958;1
-0.08643795 0.1315385 3.218927;-0.0835471 0.1915748 3.280061;-0.1111619 0.5475805 3.295774;-0.1593805 0.7393818 3.217607;-0.2812346 0.4389634 3.293419;-0.3769293 0.1906496 3.25423;-0.243777 0.2172125 3.026992;-0.2623742 0.1966942 3.020249;0.04917107 0.4554607 3.25376;0.1983335 0.275028 3.079328;0.03294095 0.4075404 2.962867;0.01017779 0.4423651 2.931121;-0.1602562 0.04924803 3.200418;-0.2517536 -0.5077148 3.144268;-0.2794804 -0.8981711 3.160789;-0.3060734 -0.9697007 3.100068;-0.006925441 0.05780918 3.20236;0.09403259 -0.4986141 3.18931;0.1378535 -0.8819134 3.229371;0.1675751 -0.9539014 3.1964;1
-0.09245172 0.1271045 3.219636;-0.08645739 0.1891894 3.280009;-0.1176982 0.5468224 3.291516;-0.1734676 0.735733 3.208725;-0.2877858 0.4388645 3.295266;-0.3831256 0.1896999 3.267302;-0.2654709 0.1965103 3.053143;-0.2767977 0.1916508 3.032739;0.031685 0.4511561 3.228771;0.1994637 0.3006991 3.018706;0.02868824 0.3959067 2.894241;-0.003121492 0.459508 2.85736;-0.1653235 0.04436867 3.204472;-0.2543421 -0.5081463 3.150053;-0.2796956 -0.8984257 3.160304;-0.3077164 -0.9704118 3.101453;-0.01314067 0.05476352 3.202091;0.09319404 -0.4982058 3.189014;0.1379512 -0.8820777 3.229244;0.1677254 -0.9540143 3.195977;1
-0.1071658 0.1175689 3.221482;-0.09294988 0.1849438 3.278794;-0.1462316 0.5520783 3.265502;-0.2075314 0.734163 3.190068;-0.3053819 0.4386586 3.308348;-0.36481 0.2194157 3.326071;-0.3123973 0.1460018 3.084107;-0.3036103 0.1638325 3.051854;-0.02231093 0.4192836 3.177221;0.1206053 0.3873835 2.850887;-0.04171926 0.4831758 2.603966;-0.0756755 0.5046157 2.587921;-0.1783097 0.03450762 3.221193;-0.2588809 -0.5160313 3.178069;-0.2802899 -0.8992655 3.159315;-0.3111261 -0.9723066 3.105283;-0.03233271 0.04892823 3.199101;0.08949328 -0.4923645 3.196483;0.1386941 -0.8828116 3.22972;0.168697 -0.953498 3.194443;1
-0.1103611 0.1169309 3.221989;-0.09467645 0.1853094 3.27761;-0.1508355 0.5548058 3.255685;-0.2158173 0.7327707 3.185816;-0.3087103 0.4378885 3.312685;-0.3571388 0.2283929 3.353998;-0.3159041 0.1471681 3.092962;-0.3090158 0.1559743 3.061368;-0.02848419 0.4161379 3.171057;0.09918755 0.4073197 2.838234;-0.0335733 0.4921396 2.564887;-0.0683984 0.5158566 2.507041;-0.1824892 0.03615257 3.229714;-0.2586034 -0.5178091 3.187234;-0.2804317 -0.8994588 3.159145;-0.3118466 -0.972744 3.106213;-0.03664276 0.04936196 3.198047;0.08854879 -0.4874832 3.202467;0.1389666 -0.8829862 3.229959;0.1694134 -0.9531667 3.193755;1
-0.1127968 0.1173746 3.222562;-0.09558919 0.1871796 3.275192;-0.1532544 0.5569166 3.246649;-0.221869 0.7310857 3.182203;-0.3108588 0.437103 3.318693;-0.339879 0.2351581 3.388013;-0.318936 0.1590276 3.119566;-0.3122471 0.151842 3.066303;-0.05055801 0.4442955 3.16584;0.04996292 0.4466932 2.824197;1.504738E-05 0.4781603 2.59412;-0.05719862 0.5156874 2.425344;-0.1829957 0.04163335 3.240784;-0.2580578 -0.5190334 3.194044;-0.2805899 -0.8997043 3.159034;-0.3123536 -0.9730592 3.10682;-0.04121031 0.05411828 3.19632;0.08810522 -0.4851353 3.207273;0.1392674 -0.8832115 3.230296;0.1709343 -0.95351 3.192482;1
-0.1146915 0.1184995 3.223266;-0.09584441 0.1898459 3.272056;-0.1546944 0.5583633 3.241089;-0.2299561 0.7257387 3.173614;-0.3105428 0.4388381 3.324397;-0.3331199 0.2402132 3.400789;-0.3205674 0.1666088 3.137305;-0.3145003 0.1490474 3.070901;-0.0535148 0.4391967 3.150195;0.01238245 0.4703732 2.809019;-0.02412077 0.4897108 2.560766;-0.03265016 0.5118638 2.390525;-0.1824562 0.04668953 3.249769;-0.2572907 -0.5192228 3.199618;-0.2805947 -0.8994187 3.159258;-0.3127357 -0.9732826 3.107268;-0.04419135 0.05789839 3.19501;0.0878933 -0.4832842 3.211121;0.1395341 -0.8833895 3.230653;0.1723004 -0.9539082 3.19145;1
-0.1173057 0.1284234 3.225411;-0.09720331 0.1978363 3.267449;-0.158335 0.5577151 3.235562;-0.2352569 0.7213813 3.166347;-0.3111419 0.4392502 3.326949;-0.3300601 0.2427698 3.408346;-0.3229973 0.168459 3.148008;-0.3177645 0.1441092 3.078207;-0.02097554 0.441566 3.108787;-0.01473989 0.4792597 2.809676;-0.0523697 0.4961896 2.57612;-0.02839814 0.5158383 2.36941;-0.1822521 0.05159824 3.256364;-0.2567386 -0.5200331 3.203727;-0.2806506 -0.899349 3.159426;-0.3130136 -0.9734455 3.107575;-0.04516868 0.0630351 3.193611;0.08785614 -0.4815948 3.214365;0.1397714 -0.883487 3.230946;0.1734758 -0.9541573 3.190594;1
-0.1223602 0.1364148 3.227684;-0.10592 0.2061913 3.253414;-0.1736882 0.5465131 3.211399;-0.2515278 0.7032281 3.137989;-0.3094038 0.4406584 3.331832;-0.2968515 0.2116748 3.377231;-0.3255105 0.146765 3.145011;-0.3255298 0.1411741 3.070014;-0.03828419 0.3855597 3.103326;-0.04703321 0.46241 2.803073;-0.06208667 0.4989993 2.573707;-0.07947717 0.5349887 2.352846;-0.1818539 0.05727628 3.269465;-0.256022 -0.5211573 3.209829;-0.2807833 -0.8991292 3.15995;-0.3137562 -0.9737562 3.108103;-0.05194344 0.06484968 3.186116;0.08776885 -0.4787769 3.219111;0.1404578 -0.8835575 3.231759;0.1753481 -0.9526495 3.188625;1
-0.1256454 0.1345185 3.227609;-0.1122093 0.2035156 3.247359;-0.1776482 0.5412387 3.204835;-0.2562733 0.696601 3.129531;-0.3022661 0.4429916 3.325809;-0.2925132 0.2078342 3.366299;-0.3257394 0.1361702 3.13565;-0.3279932 0.1412293 3.062227;-0.04504821 0.3761356 3.105124;-0.04987021 0.4488172 2.79597;-0.06648873 0.4960101 2.571974;-0.09175686 0.5344254 2.360265;-0.1821328 0.05710319 3.27226;-0.2560386 -0.5214297 3.210744;-0.2808343 -0.8991086 3.160091;-0.3139846 -0.9738659 3.108179;-0.05852111 0.06031371 3.182101;0.08727634 -0.4781303 3.219095;0.1405774 -0.883569 3.231882;0.1758326 -0.9521553 3.188073;1
-0.129607 0.130869 3.227352;-0.1170948 0.2002609 3.242771;-0.1801779 0.5378691 3.200821;-0.2592125 0.6929654 3.12449;-0.2975181 0.4446251 3.321309;-0.2901281 0.2055601 3.358228;-0.3256411 0.1292172 3.129839;-0.3304172 0.1384709 3.056152;-0.06453446 0.3637809 3.105827;-0.05157879 0.4362019 2.789574;-0.06836168 0.4930785 2.569171;-0.1034022 0.5262097 2.377612;-0.1824851 0.05659574 3.274313;-0.2564855 -0.5215691 3.211034;-0.280885 -0.8991094 3.160202;-0.3141212 -0.9739246 3.108101;-0.06534284 0.05585445 3.1793;0.08638511 -0.4775739 3.217932;0.1406688 -0.8835737 3.23197;0.175883 -0.9511034 3.18743;1
-0.13295 0.1276509 3.22696;-0.1214443 0.197293 3.239147;-0.1818334 0.5356552 3.198307;-0.2611638 0.6907333 3.121191;-0.2967235 0.4445209 3.319997;-0.2912688 0.202856 3.353297;-0.3252158 0.1256327 3.126803;-0.3317066 0.1367215 3.053338;-0.07590431 0.3584194 3.1063;-0.04348234 0.41803 2.784724;-0.06905752 0.4899599 2.567568;-0.1120077 0.5171953 2.391206;-0.1829884 0.05583965 3.275786;-0.2601697 -0.5132847 3.208894;-0.2809067 -0.8990248 3.160366;-0.3253146 -0.9558879 3.106223;-0.07064708 0.05275465 3.177204;0.08469506 -0.476631 3.213972;0.1407621 -0.8835483 3.231922;0.1759425 -0.9500844 3.186357;1
-0.1365218 0.1243278 3.226525;-0.1264598 0.1939123 3.236199;-0.1835503 0.5330054 3.196739;-0.262648 0.6892348 3.118844;-0.3027971 0.436082 3.317477;-0.2980945 0.1960351 3.347981;-0.3275436 0.1249079 3.122697;-0.3374065 0.1315339 3.04616;-0.08581895 0.359116 3.107444;-0.01586448 0.398357 2.787031;-0.06643315 0.4731061 2.568749;-0.1273939 0.4999411 2.42009;-0.1843716 0.05406056 3.27701;-0.262757 -0.5078419 3.20724;-0.2809381 -0.8989471 3.160506;-0.3252967 -0.956058 3.105572;-0.07534961 0.05026072 3.175662;0.08129476 -0.4759843 3.202675;0.1404912 -0.8818037 3.2304;0.1759948 -0.9492208 3.185454;1
-0.140284 0.1206216 3.225927;-0.1323652 0.1895697 3.233498;-0.1886138 0.5249942 3.196092;-0.2638994 0.6882147 3.117021;-0.3080819 0.4289163 3.315421;-0.304446 0.1902391 3.344073;-0.3342876 0.1292356 3.115256;-0.3648378 0.1661111 3.060303;-0.09194626 0.3621517 3.108452;0.0261802 0.3705623 2.798232;-0.05415071 0.4463564 2.586394;-0.1353923 0.4716284 2.472017;-0.1867802 0.05121859 3.277397;-0.2644506 -0.5054569 3.206244;-0.2810087 -0.8989078 3.160628;-0.3237153 -0.9576561 3.105097;-0.07888206 0.0483312 3.174748;0.07819685 -0.4760399 3.186873;0.1407188 -0.87865 3.226363;0.1741093 -0.9456304 3.181602;1
-0.1487022 0.1067463 3.223716;-0.1445143 0.174377 3.229751;-0.2016938 0.5063576 3.198211;-0.2649423 0.6875786 3.115688;-0.3129188 0.4227363 3.31348;-0.3104278 0.1851741 3.341024;-0.3448683 0.1386147 3.109375;-0.3774277 0.1694017 3.049283;-0.09463885 0.3651753 3.109373;0.07067613 0.3335671 2.817912;-0.04372585 0.4096108 2.619327;-0.1438424 0.4421313 2.535092;-0.1944748 0.03593484 3.272042;-0.2658382 -0.5037782 3.205264;-0.2810898 -0.898882 3.160739;-0.322045 -0.9602495 3.106212;-0.08497347 0.0407305 3.175107;0.07662533 -0.474904 3.167676;0.1395476 -0.8732759 3.214472;0.1725264 -0.9426202 3.177578;1
-0.1528735 0.1006395 3.221979;-0.1504809 0.1689445 3.22696;-0.2060144 0.510222 3.194008;-0.2657824 0.6872449 3.114759;-0.3162548 0.4191447 3.312065;-0.3151258 0.181814 3.338855;-0.3511983 0.1453949 3.105168;-0.3823433 0.1704376 3.041191;-0.08376004 0.4034752 3.119585;0.09371014 0.3194828 2.836979;-0.08816687 0.3891153 2.623709;-0.2025859 0.4314421 2.540066;-0.1991662 0.02878214 3.267981;-0.2670337 -0.5028767 3.20429;-0.2813571 -0.8991705 3.160825;-0.3202766 -0.9630634 3.106951;-0.08817366 0.03714882 3.175151;0.07567909 -0.4769447 3.143371;0.1368788 -0.8712155 3.200482;0.1716601 -0.9417709 3.174198;1
-0.1548687 0.09836762 3.220644;-0.153554 0.1668768 3.225019;-0.2051833 0.5150617 3.193349;-0.266416 0.6872069 3.114127;-0.3191346 0.4168022 3.311042;-0.31926 0.1794835 3.33736;-0.353093 0.1557418 3.101238;-0.3728018 0.1779326 3.047544;-0.06375498 0.4385391 3.125215;0.1331107 0.3089159 2.87027;-0.06009518 0.3464529 2.677769;-0.1463635 0.3759854 2.626353;-0.2023474 0.02545499 3.263771;-0.2681845 -0.5021452 3.203215;-0.2815838 -0.8993976 3.160917;-0.3188354 -0.9646662 3.107719;-0.0897531 0.03567055 3.174999;0.0755797 -0.4780636 3.125411;0.1305527 -0.8692865 3.180796;0.1593886 -0.9444405 3.143025;1
