HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.01182782 0.02556595 2.773449;0.005211256 0.08394114 2.833289;-0.01266155 0.4493707 2.872905;-0.008284795 0.6188524 2.855244;-0.1430991 0.3166889 2.865692;0.007853702 0.2811376 2.634589;0.1801129 0.2560753 2.522189;0.2375327 0.2477212 2.489282;0.1264405 0.3514321 2.774394;0.2377985 0.2346021 2.576823;0.07630362 0.2899016 2.480726;-0.007332131 0.3152678 2.458123;-0.07234516 -0.04785738 2.785462;-0.1021324 -0.4831498 2.754867;-0.111513 -0.8468609 2.756639;-0.1341369 -0.9139038 2.693644;0.04894765 -0.03222296 2.72641;0.1252724 -0.4811655 2.715399;0.2056428 -0.849851 2.743759;0.2103913 -0.9205869 2.700977;0
-0.01196434 0.02595082 2.773252;0.005354704 0.08512888 2.832926;-0.00744906 0.4579188 2.870054;-0.008158077 0.6231806 2.854408;-0.1440562 0.3183762 2.866312;0.02131931 0.3058008 2.606018;0.2255336 0.2893264 2.536613;0.293605 0.2838349 2.51805;0.1209163 0.3387908 2.772907;0.2316951 0.2488567 2.567945;0.04475745 0.3280655 2.500931;-0.02666226 0.3481678 2.500033;-0.0728993 -0.043423 2.78347;-0.102119 -0.4832586 2.755147;-0.1116526 -0.846777 2.757063;-0.134082 -0.9137214 2.694165;0.04849938 -0.03228096 2.726929;0.1239544 -0.4814691 2.713629;0.2055227 -0.8495669 2.743751;0.2103822 -0.9205619 2.701075;0
-0.01222612 0.02597513 2.773056;0.005559713 0.08541434 2.832475;-0.006142647 0.4603046 2.868277;-0.009330108 0.6283196 2.854394;-0.1443298 0.3187952 2.866504;0.03689403 0.3323333 2.585305;0.2617631 0.3299302 2.518151;0.3338082 0.3257829 2.502197;0.09099904 0.3035067 2.756583;0.2138213 0.2913388 2.540007;0.001996782 0.3751513 2.546169;-0.05475027 0.3887874 2.57758;-0.07331743 -0.0412297 2.782531;-0.102149 -0.4833212 2.75521;-0.1116748 -0.8467627 2.757129;-0.1340739 -0.9136939 2.69425;0.0463475 -0.03299912 2.727249;0.1226407 -0.4811595 2.711103;0.2055191 -0.8495426 2.743733;0.2103797 -0.9205537 2.701084;0
-0.01333375 0.02672188 2.77231;0.004995999 0.08692539 2.831218;-0.006740078 0.4657883 2.863655;-0.01286486 0.6455345 2.853551;-0.1446176 0.3186747 2.865157;0.04911575 0.3730144 2.571975;0.2760967 0.3458445 2.509075;0.3511204 0.3406239 2.492261;0.07835787 0.2887056 2.749471;0.1722628 0.3566022 2.51492;-0.05896471 0.4162908 2.572;-0.108038 0.4264206 2.622427;-0.07408857 -0.03766801 2.78183;-0.1022401 -0.4833915 2.755271;-0.1117085 -0.8467367 2.757197;-0.1340673 -0.9136768 2.694343;0.04269997 -0.03263469 2.726658;0.1115683 -0.4744814 2.691854;0.2057458 -0.8495125 2.743032;0.2103839 -0.9204978 2.70101;0
-0.01617646 0.02885138 2.770476;0.001727374 0.09024977 2.828933;-0.008949712 0.471979 2.858442;-0.01678046 0.6637072 2.854512;-0.1425092 0.3143906 2.845194;0.05968458 0.3933451 2.559088;0.2907403 0.3747414 2.488648;0.3685468 0.3753157 2.46613;0.07271724 0.2826152 2.746394;0.1410868 0.402686 2.502825;-0.09060829 0.4313433 2.607346;-0.1289164 0.4389766 2.652476;-0.07594654 -0.03093874 2.779539;-0.1025802 -0.4835846 2.755383;-0.1117545 -0.8467043 2.75725;-0.1340657 -0.9136673 2.694424;0.03431214 -0.02772544 2.726436;0.1006858 -0.4693269 2.672889;0.2074618 -0.8499252 2.739746;0.2104368 -0.9203814 2.70072;7
-0.0198096 0.03146534 2.768079;-0.00234635 0.09414502 2.826106;-0.01276921 0.4790545 2.852741;-0.02881331 0.682517 2.860649;-0.1451763 0.3050702 2.814544;0.05531305 0.4209022 2.545573;0.2514582 0.3490526 2.437187;0.3165111 0.3263851 2.403029;0.06206075 0.2899476 2.738056;0.1153862 0.438677 2.495318;-0.1039863 0.4543674 2.627462;-0.1418258 0.455842 2.672281;-0.07751765 -0.02587061 2.7775;-0.1034637 -0.4841776 2.755631;-0.111841 -0.8466439 2.757295;-0.1340611 -0.9136595 2.694504;0.02590499 -0.0213991 2.72603;0.08935107 -0.4661796 2.653784;0.2112489 -0.8495418 2.725728;0.2107677 -0.9204347 2.700099;7
-0.02364534 0.03319657 2.765727;-0.006320782 0.0970589 2.823528;-0.01760693 0.4860995 2.847274;-0.03286264 0.6936117 2.863377;-0.1457182 0.3023503 2.80561;0.05247686 0.4315694 2.539875;0.2249105 0.3617481 2.393047;0.2790534 0.3419366 2.339069;0.05810251 0.2971962 2.734717;0.09939402 0.4565568 2.493668;-0.113884 0.4645698 2.637484;-0.1513163 0.4663095 2.684659;-0.07913818 -0.02284105 2.775764;-0.1046422 -0.4850269 2.755911;-0.1119485 -0.8466027 2.757341;-0.1340573 -0.9136546 2.694584;0.02037347 -0.01771552 2.725796;0.07895262 -0.4648661 2.638251;0.2152484 -0.8490847 2.714877;0.2118005 -0.9203432 2.698036;7
-0.03582072 0.06685766 2.753129;-0.01517917 0.1119363 2.81495;-0.03948428 0.4683841 2.836991;-0.03469772 0.6769407 2.867506;-0.1506813 0.2931129 2.801985;0.03627809 0.4291871 2.543996;0.2021526 0.3801181 2.370697;0.2495096 0.3698028 2.308;0.05959848 0.3090379 2.733371;0.08658964 0.4660928 2.49292;-0.1166865 0.4537477 2.64192;-0.1589784 0.4685886 2.692527;-0.08633396 -0.005292541 2.763635;-0.1059439 -0.4860078 2.755925;-0.1121559 -0.8466003 2.757302;-0.1340536 -0.9136519 2.694629;0.01413041 0.02196876 2.71761;0.06914941 -0.4647452 2.625199;0.2217154 -0.8460482 2.696906;0.2147548 -0.9195674 2.691084;7
-0.04107841 0.08112811 2.747479;-0.02139131 0.120228 2.810293;-0.04988542 0.460472 2.833068;-0.03645325 0.6611619 2.868333;-0.1688659 0.262155 2.789788;0.01776157 0.4176339 2.548455;0.1872344 0.395856 2.360986;0.2326587 0.3951657 2.297089;0.06066965 0.3169373 2.732661;0.07471861 0.465955 2.493691;-0.1203284 0.4386966 2.644759;-0.1653091 0.4623677 2.695298;-0.08984809 0.00288876 2.757548;-0.1077113 -0.4878065 2.755317;-0.1123694 -0.846602 2.757225;-0.1340554 -0.9136575 2.694675;0.01161718 0.03949635 2.713504;0.0613081 -0.4651704 2.615846;0.226715 -0.84277 2.684394;0.2176919 -0.9184107 2.6832;7
-0.0437354 0.08345726 2.742999;-0.02400571 0.1251546 2.807095;-0.03814045 0.519353 2.826171;-0.05345858 0.7106191 2.863625;-0.1679298 0.2706118 2.79966;0.007772423 0.4168908 2.54807;0.1748917 0.39846 2.353323;0.2199429 0.3978729 2.288321;0.06181392 0.3223249 2.7327;0.06092763 0.4591366 2.496561;-0.1255066 0.4194425 2.64298;-0.1735602 0.4493568 2.694;-0.09198449 0.006273313 2.753963;-0.1095015 -0.4897654 2.754184;-0.1125787 -0.8466008 2.757158;-0.1340584 -0.9136693 2.694743;0.009908214 0.0432695 2.710571;0.05547008 -0.465947 2.609699;0.231275 -0.8399886 2.674894;0.2208504 -0.9171588 2.675996;7
-0.04577161 0.0822668 2.740691;-0.02508348 0.1284843 2.804848;-0.0298654 0.5542331 2.822697;-0.06665982 0.7439173 2.859912;-0.155762 0.340727 2.839615;-0.000435831 0.418085 2.549309;0.1565464 0.3939832 2.349209;0.1988878 0.3875323 2.284678;0.06170709 0.3251473 2.732369;0.05271599 0.4524263 2.498014;-0.1297422 0.4053587 2.637723;-0.1804442 0.435561 2.688414;-0.09343668 0.008390613 2.752181;-0.11107 -0.491697 2.752756;-0.1127758 -0.8465953 2.757104;-0.1344404 -0.914273 2.695669;0.006014932 0.04034687 2.709664;0.04911761 -0.4680128 2.605541;0.2355198 -0.8380827 2.667688;0.2235176 -0.9161817 2.670348;7
-0.0466058 0.07743557 2.739285;-0.02606355 0.1306165 2.803333;-0.02687274 0.5684872 2.819686;-0.07468235 0.757956 2.860048;-0.1638032 0.3220024 2.836327;-0.01013141 0.4149551 2.549058;0.1460598 0.3975755 2.346174;0.188907 0.3917909 2.281635;0.0615867 0.3268252 2.731946;0.04747914 0.4462819 2.498323;-0.1332228 0.3958946 2.63243;-0.1859919 0.4241064 2.682161;-0.09521383 0.007579341 2.750807;-0.1123424 -0.493402 2.751323;-0.112959 -0.8465825 2.75706;-0.1347262 -0.9147324 2.696397;0.004368045 0.03363883 2.709448;0.04326769 -0.4699338 2.602317;0.2403009 -0.8332115 2.657645;0.2260803 -0.9151245 2.664904;7
-0.04641544 0.07291357 2.738492;-0.02561233 0.132634 2.801409;-0.02369237 0.5796779 2.815903;-0.1037156 0.7650226 2.866489;-0.1661104 0.3133005 2.839027;-0.03583446 0.4140329 2.545995;0.05499964 0.4141253 2.315696;0.08310512 0.4131423 2.243934;0.0627181 0.3273956 2.730599;0.04577265 0.4419682 2.497692;-0.149636 0.3907782 2.588751;-0.2024536 0.4121278 2.642697;-0.09651889 0.005870116 2.750056;-0.1132254 -0.4946636 2.75004;-0.1131263 -0.8465715 2.757027;-0.1355697 -0.9158676 2.698236;0.004706153 0.02803757 2.709153;0.03890818 -0.4714449 2.600146;0.2439755 -0.8302815 2.651283;0.2288835 -0.913499 2.658313;7
-0.04592926 0.07081933 2.737741;-0.02337452 0.1360093 2.798437;-0.02207315 0.5879391 2.811754;-0.1257329 0.7674838 2.870271;-0.1673317 0.3104735 2.840656;-0.0442817 0.4132025 2.545038;0.006507516 0.4243161 2.2997;0.01635068 0.4292077 2.221049;0.06343433 0.3264316 2.726846;0.05259201 0.4386288 2.494637;-0.1504852 0.3909853 2.56184;-0.2101872 0.3988364 2.627945;-0.09735453 0.00462628 2.749812;-0.1138396 -0.4955519 2.749047;-0.1132838 -0.8465621 2.757;-0.1363593 -0.9168612 2.700006;0.006115351 0.02536602 2.70789;0.03553989 -0.4730338 2.598593;0.247089 -0.8283331 2.646894;0.2332844 -0.9098711 2.648166;7
-0.037977 0.09355561 2.738382;-0.01524633 0.1697408 2.792966;-0.02577907 0.5981588 2.806166;-0.1290046 0.7807344 2.872986;-0.1699405 0.3098507 2.841796;-0.06799535 0.4165713 2.538984;-0.008906573 0.4309606 2.295337;0.007686265 0.4407466 2.22014;0.06475436 0.3259919 2.72148;0.06388218 0.4399783 2.49005;-0.1594653 0.4083109 2.523492;-0.2344237 0.4021117 2.563521;-0.09634963 0.01076722 2.754982;-0.1141824 -0.4961244 2.748415;-0.1134279 -0.8465577 2.756977;-0.1371041 -0.9177833 2.701612;0.01826991 0.03732967 2.699117;0.03308025 -0.4743278 2.597739;0.2500125 -0.827267 2.643208;0.2391213 -0.906307 2.639725;7
-0.02925583 0.1153166 2.739318;-0.008716065 0.1821001 2.789287;-0.05063607 0.4751166 2.822137;-0.06873266 0.6737168 2.846958;-0.1924509 0.2064561 2.858628;-0.09479107 0.3155617 2.551446;-0.0367648 0.4821981 2.358029;-0.07427228 0.5124235 2.329969;0.06626049 0.3275697 2.714093;0.08527331 0.4556357 2.470755;-0.1521488 0.4458712 2.443235;-0.1798111 0.4792793 2.394671;-0.09051663 0.01610743 2.757887;-0.1142439 -0.4964408 2.747914;-0.1135621 -0.8465551 2.75694;-0.1377562 -0.9185648 2.702987;0.03966128 0.06828623 2.680193;0.03135644 -0.475303 2.597257;0.2541255 -0.8270852 2.639601;0.2444468 -0.9040579 2.63324;7
-0.009963913 0.1617845 2.738307;0.006440018 0.2049972 2.785979;-0.05394439 0.4586245 2.819546;-0.07289177 0.6734015 2.8411;-0.1996159 0.1713242 2.862445;-0.102674 0.2824926 2.553147;-0.05395945 0.5032603 2.381594;-0.1165406 0.5505007 2.395232;0.06372246 0.3343417 2.704215;0.09662858 0.4709009 2.447631;-0.123913 0.5100666 2.325851;-0.1491661 0.5157617 2.297574;-0.06245094 0.03300667 2.769587;-0.1134082 -0.4971412 2.749218;-0.1137027 -0.8465425 2.756882;-0.1380755 -0.91891 2.70359;0.06078602 0.115619 2.649843;0.03198957 -0.463847 2.598046;0.2580993 -0.8270693 2.636365;0.2476127 -0.9011443 2.624386;7
-0.02106791 0.1989265 2.752882;0.006157199 0.2360429 2.792231;-0.06051663 0.4760661 2.817832;-0.0650731 0.6718041 2.829112;-0.1266716 0.4379477 2.87334;-0.03158655 0.5088794 2.57063;-0.0426241 0.5476686 2.298305;-0.06983273 0.5529821 2.23095;0.05530721 0.3770348 2.683367;0.09546101 0.4895597 2.414757;-0.07099269 0.5781088 2.206623;-0.07472771 0.6038467 2.146605;-0.06400435 0.08911619 2.794629;-0.1051533 -0.4723095 2.763029;-0.1138859 -0.8465531 2.756796;-0.1383052 -0.9191511 2.704015;0.03254507 0.1491818 2.669314;0.03416232 -0.4386061 2.60236;0.2624257 -0.8262767 2.632045;0.2518062 -0.89828 2.617207;7
-0.01715584 0.2153358 2.755615;0.01185549 0.2548614 2.793818;-0.06415294 0.4902997 2.812734;-0.05858256 0.6822605 2.816556;-0.1228723 0.4654463 2.874242;-0.02205887 0.5053757 2.559214;0.02651493 0.5948236 2.261597;0.01485828 0.6376555 2.148087;0.05988258 0.4012863 2.674215;0.09034459 0.5034302 2.388906;0.03279275 0.6401966 2.110158;0.03897422 0.6814152 2.049772;-0.04044086 0.1272255 2.794478;-0.09892026 -0.4582962 2.771255;-0.111774 -0.8022957 2.751964;-0.1540543 -0.8487036 2.696092;0.03939569 0.166131 2.67401;0.03807269 -0.4265429 2.604411;0.267493 -0.8259794 2.6269;0.2554049 -0.896436 2.611126;7
3.414275E-05 0.2090317 2.745622;0.02065908 0.2596242 2.789491;-0.06543361 0.5075848 2.806521;-0.05162208 0.7059287 2.794639;-0.1098638 0.5265452 2.871127;-0.007134359 0.5324379 2.555102;0.08824769 0.6102633 2.248725;0.07808418 0.6484674 2.144161;0.06076202 0.4101952 2.669848;0.09470461 0.5150913 2.363512;0.1195425 0.6482579 2.125235;0.1270007 0.6657251 2.10318;-0.02023 0.1452518 2.752982;-0.09415209 -0.4467472 2.776052;-0.1144919 -0.8128549 2.74975;-0.1477077 -0.8783795 2.696231;0.0563091 0.158904 2.699933;0.04099828 -0.4224616 2.60548;0.2728169 -0.8254519 2.620871;0.259878 -0.895142 2.606562;7
0.01784044 0.182681 2.73116;0.03679844 0.2432585 2.776388;-0.06434043 0.5187851 2.79964;-0.04920804 0.7172129 2.787795;-0.1096056 0.5102124 2.860378;0.002517645 0.5349719 2.551718;0.1404228 0.6075969 2.250187;0.165295 0.6659366 2.118648;0.06255036 0.4160088 2.666301;0.09727516 0.5206178 2.352215;0.1526754 0.6512897 2.132991;0.1594206 0.6651516 2.111647;-0.007087694 0.1390908 2.718233;-0.09186255 -0.4423937 2.778938;-0.116822 -0.8240878 2.747992;-0.1447519 -0.8920133 2.696198;0.07171809 0.1365079 2.718499;0.04586226 -0.4266373 2.607166;0.2781189 -0.8246723 2.614655;0.2638645 -0.8940002 2.603176;7
0.02582416 0.1681838 2.724283;0.04396646 0.2342139 2.770378;-0.06229154 0.5260488 2.793325;-0.04461888 0.724483 2.78205;-0.1103917 0.5351225 2.857419;0.01236307 0.546129 2.551944;0.1708861 0.5961169 2.259511;0.2150483 0.6504622 2.130198;0.06554058 0.4189284 2.663199;0.1152537 0.5085754 2.37304;0.1764812 0.6214923 2.174533;0.1970799 0.6613421 2.115871;-0.002021712 0.1317195 2.703572;-0.09005193 -0.4406448 2.781587;-0.1184255 -0.8321747 2.746715;-0.1424634 -0.9023565 2.69649;0.07945992 0.1231171 2.725335;0.05240479 -0.4370684 2.611283;0.2829055 -0.8238561 2.608671;0.2684435 -0.8930523 2.60058;7
0.0273853 0.1598263 2.721453;0.04710045 0.2280744 2.7668;-0.06073771 0.5303131 2.78948;-0.04073304 0.7290252 2.778444;-0.1046608 0.5587175 2.85741;0.02160163 0.5435104 2.555622;0.1717986 0.5845454 2.288817;0.2372895 0.629265 2.139261;0.06734433 0.4208975 2.658719;0.127175 0.5010549 2.384732;0.2018896 0.6109223 2.179225;0.2140693 0.6442797 2.134229;-0.007444618 0.1207328 2.703197;-0.08922938 -0.4438045 2.78449;-0.1195058 -0.837832 2.745935;-0.1410523 -0.908642 2.696681;0.07807058 0.1133027 2.726265;0.05622596 -0.4468984 2.613467;0.2870072 -0.8230822 2.603133;0.2733487 -0.8922338 2.598246;7
0.0246574 0.1510527 2.720679;0.04766848 0.2210583 2.764077;-0.05927436 0.5326104 2.786547;-0.0378373 0.731769 2.776637;-0.1134016 0.5369006 2.852444;0.02615223 0.5347882 2.558855;0.1836735 0.5798827 2.289768;0.2469181 0.609858 2.143468;0.0453627 0.4194451 2.66518;0.1206134 0.4741747 2.427546;0.212155 0.5862459 2.204563;0.227949 0.6181438 2.150689;-0.01421315 0.1095263 2.708875;-0.08920557 -0.4512938 2.787068;-0.1202527 -0.8417158 2.745362;-0.1401553 -0.9126501 2.696842;0.06976318 0.1041284 2.723356;0.05845111 -0.4561201 2.614159;0.2897414 -0.8217553 2.598159;0.2773783 -0.8909878 2.596244;7
0.01827962 0.1413357 2.722335;0.04263581 0.2098054 2.765259;-0.05678081 0.5323396 2.784059;-0.03553533 0.732489 2.776335;-0.1255839 0.466294 2.851081;0.02429703 0.4942801 2.567737;0.1668 0.5418593 2.315093;0.2489479 0.5864343 2.144537;0.04811489 0.4141692 2.667531;0.13062 0.4591543 2.444198;0.2041518 0.5395537 2.237551;0.2223836 0.5922948 2.163281;-0.02699687 0.09417105 2.721529;-0.09094311 -0.4676539 2.789266;-0.1207212 -0.8443291 2.744984;-0.1396007 -0.9152576 2.69686;0.06202675 0.09458502 2.719825;0.06016326 -0.4611789 2.613856;0.2916318 -0.820806 2.594699;0.2813066 -0.8899161 2.594725;7
0.0132213 0.1346246 2.723984;0.03802133 0.2007023 2.767065;-0.05227752 0.5273086 2.78376;-0.03328465 0.7292115 2.777655;-0.1314848 0.4296936 2.850277;0.02791462 0.4616873 2.573117;0.1538871 0.5201317 2.323904;0.238681 0.569663 2.144722;0.05132011 0.4074699 2.670513;0.138482 0.4450749 2.455748;0.1965084 0.5197242 2.243222;0.2089298 0.5701945 2.16653;-0.03328797 0.08635745 2.728189;-0.09255591 -0.4795742 2.789894;-0.1210387 -0.846157 2.744716;-0.1392143 -0.9170151 2.696871;0.05652497 0.08796147 2.716638;0.06145909 -0.4638817 2.612962;0.2928959 -0.8201892 2.592378;0.2839923 -0.8892804 2.59374;7
0.008690787 0.1306624 2.725831;0.03397518 0.1947383 2.769072;-0.04728945 0.5200709 2.784881;-0.03091053 0.7230428 2.780575;-0.1334013 0.4132575 2.848274;0.02980925 0.4474988 2.573989;0.1464501 0.5053759 2.326737;0.2231632 0.5563942 2.141777;0.05404655 0.4010145 2.673377;0.1420335 0.437199 2.461336;0.1868413 0.527273 2.194013;0.198035 0.5543914 2.166008;-0.03945979 0.08083614 2.737831;-0.0937472 -0.4866979 2.790018;-0.1212415 -0.8474445 2.744545;-0.1389296 -0.918255 2.696804;0.05102478 0.08337551 2.712243;0.06236194 -0.4652752 2.611826;0.2938057 -0.8198591 2.590914;0.2857497 -0.888938 2.593079;7
0.004418379 0.128287 2.727692;0.03024231 0.1904715 2.771091;-0.0422324 0.5114068 2.786992;-0.02973701 0.7154105 2.784202;-0.1338127 0.4049452 2.846394;0.03538234 0.4352028 2.575764;0.1527317 0.489723 2.322638;0.1924073 0.5227652 2.153228;0.05655748 0.3951571 2.675767;0.1469258 0.4276669 2.461322;0.1778936 0.502011 2.209034;0.1889105 0.5447707 2.163957;-0.04360262 0.07770462 2.74418;-0.09469976 -0.4921512 2.789728;-0.1213763 -0.8483726 2.744427;-0.138722 -0.9191706 2.69674;0.04608826 0.08021924 2.708094;0.06312689 -0.4653393 2.610008;0.2944694 -0.8196249 2.589864;0.2870295 -0.8887135 2.592711;7
0.001378266 0.1267949 2.729159;0.0276348 0.1874754 2.772695;-0.03838433 0.5045887 2.789034;-0.02916434 0.7092179 2.786708;-0.1310797 0.4047657 2.843604;0.03981614 0.4274145 2.576917;0.1592673 0.4792125 2.318672;0.1834176 0.5117553 2.156495;0.05831632 0.3912783 2.677296;0.1568411 0.4166118 2.454687;0.1730027 0.4935796 2.211313;0.1786014 0.5375625 2.163159;-0.0459291 0.07563189 2.748446;-0.09548058 -0.4964068 2.789333;-0.121435 -0.8490721 2.744424;-0.1385738 -0.9198215 2.696663;0.04269923 0.07785796 2.70478;0.06361736 -0.4649301 2.608309;0.294932 -0.8194796 2.589169;0.2879846 -0.8885833 2.592637;7
-0.004738491 0.1234098 2.732494;0.02247537 0.1826528 2.776302;-0.03501952 0.4994236 2.79067;-0.02924921 0.7043729 2.788563;-0.1244382 0.3795128 2.826735;0.06088171 0.4046072 2.579507;0.1843577 0.4578796 2.314878;0.1786438 0.4905129 2.182607;0.05958752 0.3887044 2.678403;0.1727137 0.4036811 2.445694;0.1684271 0.4886131 2.215124;0.1524799 0.5228484 2.19012;-0.05098799 0.07180751 2.754886;-0.09654083 -0.5031732 2.788035;-0.1214065 -0.8495494 2.744547;-0.138467 -0.9203054 2.696656;0.03674983 0.07309217 2.701844;0.06395108 -0.4641958 2.606736;0.2951857 -0.8193932 2.589096;0.2886195 -0.8884767 2.592861;7
-0.009353542 0.1214157 2.735048;0.01814701 0.1794228 2.779359;-0.03225655 0.4961396 2.791888;-0.03022105 0.7002564 2.790107;-0.1221672 0.3699444 2.820466;-0.1633846 0.1676482 2.869312;-0.2144322 0.280862 2.688831;-0.2493791 0.2947848 2.629869;0.0629755 0.3874516 2.680111;0.1948153 0.3862287 2.440477;0.1569811 0.4877555 2.233892;0.1351059 0.5171927 2.210237;-0.0553033 0.06940961 2.759491;-0.09724353 -0.5062119 2.786858;-0.1212436 -0.8498026 2.744833;-0.138344 -0.9205523 2.696611;0.03287047 0.07008914 2.700052;0.06414116 -0.4633117 2.605376;0.2952257 -0.8194215 2.589926;0.2886938 -0.8884192 2.593495;7
