HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.1070859 0.1988184 2.988551;-0.109937 0.2612251 3.048305;-0.1108006 0.6326703 3.057052;-0.1360313 0.8078052 2.98218;-0.2921709 0.5162416 3.037135;-0.3616048 0.2546084 3.027264;-0.3816666 -0.03857277 2.935707;-0.3691536 -0.1387199 2.915055;0.06179795 0.5195371 3.053454;0.1478413 0.2316508 3.039372;0.179419 -0.01482485 2.97167;0.1693195 -0.1311558 2.927984;-0.1862492 0.1198128 2.969865;-0.2301184 -0.4418307 2.977123;-0.2680067 -0.8207414 2.952439;-0.3080285 -0.8795381 2.857893;-0.02674755 0.1209622 2.977099;0.04079161 -0.4392994 3.000152;0.06643347 -0.7917362 2.998485;0.09983879 -0.8738311 2.915188;0
-0.1071082 0.1988056 2.988527;-0.1099586 0.261231 3.048274;-0.1108519 0.6328093 3.056756;-0.1361442 0.8090641 2.982741;-0.2921632 0.5162177 3.037116;-0.3616041 0.2545705 3.02725;-0.381606 -0.0384089 2.93575;-0.3691808 -0.1386543 2.914789;0.06174351 0.5195973 3.053431;0.1478342 0.2317072 3.039354;0.1793118 -0.01365511 2.971755;0.169747 -0.1305585 2.928222;-0.18626 0.1197976 2.96986;-0.2300664 -0.4419428 2.977146;-0.2679771 -0.8208045 2.952303;-0.3080118 -0.8797019 2.857913;-0.02679552 0.1209806 2.977067;0.04039204 -0.438755 2.99982;0.06648421 -0.7916092 2.998513;0.09990264 -0.873916 2.915329;0
-0.1071302 0.1987876 2.988495;-0.1099826 0.2612349 3.048234;-0.1109139 0.6329443 3.056435;-0.1362605 0.8100236 2.983239;-0.2921463 0.5161847 3.037074;-0.3616042 0.2545161 3.027229;-0.381559 -0.0383153 2.935785;-0.3692076 -0.1385962 2.914525;0.06168922 0.5196634 3.053403;0.147824 0.2317758 3.039327;0.179409 -0.01490239 2.97082;0.1702374 -0.1307454 2.928197;-0.186269 0.1197719 2.969846;-0.2300173 -0.4420715 2.977167;-0.2678514 -0.8214109 2.951969;-0.3080111 -0.8799054 2.857922;-0.02683798 0.1209964 2.977037;0.03993531 -0.4381067 2.999448;0.06654818 -0.7914197 2.998554;0.1000025 -0.8740118 2.915506;0
-0.1071546 0.1987688 2.988452;-0.1100089 0.2612438 3.048175;-0.1109541 0.6331 3.056026;-0.1363728 0.8109557 2.983625;-0.292127 0.516144 3.037023;-0.3616071 0.2544602 3.027205;-0.3815154 -0.03834797 2.935822;-0.3692393 -0.1385494 2.91427;0.06163595 0.5197378 3.053362;0.1477904 0.2319225 3.03927;0.1795065 -0.01879111 2.968304;0.170672 -0.1312159 2.928116;-0.1862781 0.119744 2.969826;-0.2299667 -0.4422114 2.977193;-0.2677172 -0.8221857 2.951612;-0.3080779 -0.8802709 2.857953;-0.02688568 0.1210163 2.976997;0.0395235 -0.437506 2.999109;0.06661623 -0.7912002 2.99861;0.1000667 -0.8740674 2.915736;0
-0.1071803 0.1987575 2.988401;-0.1100424 0.2612704 3.048095;-0.1110299 0.6333062 3.055455;-0.136478 0.8120501 2.983832;-0.292115 0.5160927 3.036963;-0.36161 0.2543996 3.027178;-0.381475 -0.03842377 2.935863;-0.3692755 -0.1385218 2.914039;0.06159335 0.5198263 3.053328;0.1477586 0.23207 3.039208;0.1795436 -0.02129603 2.966552;0.1706853 -0.1320844 2.927597;-0.1862875 0.11972 2.969808;-0.2299126 -0.4423298 2.977214;-0.2675839 -0.8228291 2.951494;-0.3078762 -0.8805212 2.858612;-0.02693118 0.1210405 2.97695;0.03919504 -0.4370983 2.998844;0.06666056 -0.7911018 2.998617;0.1001188 -0.8741185 2.915946;0
-0.1072086 0.1987449 2.988341;-0.1100787 0.2612934 3.048002;-0.1110907 0.6333358 3.054875;-0.1365316 0.8124359 2.983958;-0.2920931 0.5160344 3.036877;-0.3616266 0.2543015 3.027127;-0.3814319 -0.03857921 2.935918;-0.369307 -0.1385111 2.913842;0.06157678 0.5198519 3.05328;0.1477305 0.2322089 3.039119;0.179581 -0.02287315 2.965359;0.1707054 -0.1331351 2.927075;-0.186299 0.1196938 2.969786;-0.2298925 -0.442272 2.977192;-0.267574 -0.823232 2.951324;-0.3078487 -0.8807022 2.858961;-0.0269776 0.1210632 2.976896;0.03856185 -0.4356449 2.998177;0.06674899 -0.7908689 2.998654;0.100253 -0.8741775 2.916365;0
-0.1072423 0.1987305 2.988267;-0.1101246 0.2613383 3.047873;-0.1112433 0.6335526 3.053716;-0.1366156 0.8128517 2.983975;-0.2920719 0.5159684 3.036762;-0.3616557 0.2542129 3.027065;-0.381394 -0.03874953 2.936;-0.3693346 -0.1385154 2.913711;0.0615355 0.5199117 3.053178;0.1477031 0.2323597 3.039014;0.179649 -0.02425256 2.964357;0.1708683 -0.1342148 2.92653;-0.1863106 0.1196677 2.969763;-0.2298768 -0.4422711 2.977179;-0.2676306 -0.8236599 2.951124;-0.3078354 -0.8808822 2.85923;-0.02702623 0.1210865 2.976837;0.0383466 -0.4353234 2.99799;0.06683187 -0.7906383 2.998693;0.1003673 -0.8742125 2.916803;0
-0.1072749 0.198722 2.988182;-0.1101708 0.2613977 3.047725;-0.1113619 0.6338009 3.052662;-0.1369232 0.813815 2.984079;-0.2920543 0.5158775 3.036579;-0.3616868 0.2541145 3.026998;-0.3813596 -0.03892575 2.936081;-0.3693701 -0.1385378 2.913556;0.06146214 0.5200602 3.053023;0.1476739 0.232503 3.0389;0.1797395 -0.02514452 2.963718;0.1710316 -0.135283 2.92596;-0.186321 0.1196439 2.969739;-0.2298647 -0.4422448 2.977153;-0.2676452 -0.8239844 2.951051;-0.3078252 -0.8809934 2.859398;-0.02707545 0.1211233 2.976763;0.03809412 -0.4347709 2.997682;0.06692159 -0.7904268 2.998731;0.1004714 -0.8742296 2.917196;0
-0.1073142 0.198725 2.988064;-0.1102217 0.2614844 3.047529;-0.1114445 0.6340805 3.051669;-0.1372756 0.8148895 2.984141;-0.2920377 0.5157923 3.036389;-0.3617196 0.2540138 3.026924;-0.3813091 -0.03923022 2.936162;-0.3694052 -0.1385651 2.913412;0.06137159 0.5202639 3.052834;0.1476316 0.232658 3.038764;0.1798122 -0.02582036 2.963121;0.1711732 -0.1362346 2.925435;-0.1863322 0.1196248 2.969711;-0.229855 -0.4421733 2.977105;-0.2676649 -0.8242772 2.951011;-0.3078226 -0.8810744 2.85951;-0.02714119 0.1211871 2.976643;0.03789845 -0.4341474 2.997375;0.06704211 -0.7900746 2.998772;0.1005208 -0.8742224 2.917541;0
-0.1073541 0.1987318 2.987919;-0.1102717 0.2615804 3.047299;-0.1115377 0.6343371 3.050738;-0.1376395 0.8157502 2.984167;-0.2920211 0.5157045 3.03619;-0.3618137 0.2537799 3.02676;-0.381268 -0.03962552 2.93623;-0.3694437 -0.1385893 2.913285;0.0612625 0.5204961 3.052609;0.1475649 0.2328665 3.038593;0.1798638 -0.02634997 2.962593;0.1711462 -0.1369856 2.925014;-0.1863413 0.1196067 2.96967;-0.229845 -0.442047 2.977041;-0.267752 -0.8238497 2.950988;-0.3078188 -0.8811359 2.859599;-0.02720556 0.1212556 2.976513;0.03776235 -0.4337878 2.997172;0.06708832 -0.789892 2.998758;0.1005467 -0.8742289 2.917808;0
-0.1073939 0.1987439 2.987754;-0.1103192 0.2616855 3.047044;-0.1116226 0.634578 3.0499;-0.1379909 0.8165051 2.984165;-0.2920104 0.515626 3.035998;-0.3619287 0.2535094 3.026568;-0.3812433 -0.04004955 2.936302;-0.3694867 -0.1386181 2.913177;0.06114703 0.5207331 3.052371;0.1474975 0.2330666 3.038421;0.1799118 -0.02675795 2.962161;0.1711077 -0.1376291 2.924653;-0.1863503 0.1195898 2.969616;-0.2298409 -0.4419304 2.976985;-0.2678181 -0.8234702 2.950945;-0.3078142 -0.8811851 2.859669;-0.02726674 0.1213267 2.976378;0.03767063 -0.4335846 2.997051;0.06712013 -0.7897807 2.998741;0.1005692 -0.8742476 2.91802;0
-0.1074412 0.1987726 2.987557;-0.1103733 0.2618105 3.046759;-0.111711 0.6348101 3.049176;-0.1385386 0.8174239 2.984029;-0.2920076 0.515551 3.035809;-0.3620794 0.2531427 3.026327;-0.3812411 -0.04046522 2.936354;-0.369529 -0.138648 2.913079;0.06100781 0.5209991 3.052116;0.1474089 0.2333263 3.038216;0.1799417 -0.02696621 2.961777;0.1711262 -0.1382361 2.924325;-0.1863604 0.1195784 2.969545;-0.2298425 -0.4417274 2.976908;-0.2677751 -0.8231552 2.950998;-0.307813 -0.8812181 2.859732;-0.02734045 0.1214281 2.976208;0.03759665 -0.4334225 2.996949;0.06714043 -0.7896608 2.998722;0.1006125 -0.8742171 2.918298;0
-0.1074919 0.1988042 2.987344;-0.1104262 0.2619461 3.046448;-0.111822 0.6350585 3.048382;-0.1397728 0.8192133 2.983311;-0.2920323 0.5154718 3.035582;-0.3622559 0.2527316 3.026072;-0.3812484 -0.04085399 2.936408;-0.3695733 -0.1386739 2.912994;0.06076758 0.5213212 3.051722;0.1473046 0.2336201 3.037979;0.1799622 -0.02710463 2.961459;0.1711648 -0.1388551 2.924002;-0.1863718 0.1195679 2.969464;-0.2298267 -0.4416787 2.976876;-0.2676919 -0.8230636 2.951089;-0.307811 -0.881249 2.859785;-0.02741235 0.1215295 2.97604;0.03754753 -0.4334344 2.99691;0.06716122 -0.7896066 2.998702;0.1006439 -0.8742225 2.918474;0
-0.107549 0.1988573 2.987115;-0.1104819 0.2621044 3.04612;-0.1119556 0.6352718 3.047567;-0.141331 0.8211039 2.982069;-0.2920716 0.5154014 3.035357;-0.3624325 0.2523316 3.025822;-0.3812616 -0.04126104 2.936449;-0.3696186 -0.1386979 2.912926;0.06040706 0.5218289 3.051244;0.1472029 0.2339141 3.037738;0.1799554 -0.02634554 2.960969;0.1711971 -0.1390743 2.923863;-0.1863851 0.1195646 2.969378;-0.229809 -0.4416436 2.976847;-0.267579 -0.8230299 2.951232;-0.3078035 -0.881287 2.859846;-0.02749231 0.1216682 2.97586;0.03751646 -0.4333911 2.996863;0.06715865 -0.7894588 2.998664;0.100672 -0.8742272 2.918628;0
-0.1076123 0.1989352 2.986855;-0.1105431 0.2622989 3.045751;-0.1120898 0.6355111 3.046724;-0.1425237 0.82262 2.981097;-0.2921312 0.5153198 3.03511;-0.3626308 0.2519109 3.025562;-0.3812742 -0.04144657 2.936478;-0.3696648 -0.1387204 2.912874;0.06004228 0.5223767 3.050764;0.1470919 0.2342271 3.037493;0.1800067 -0.0247868 2.960477;0.1713027 -0.1390102 2.923829;-0.186401 0.1195687 2.969281;-0.2297609 -0.4415298 2.976777;-0.2674384 -0.8230241 2.951474;-0.307797 -0.8812939 2.859936;-0.02757659 0.121835 2.975659;0.03749937 -0.4333343 2.996809;0.06715209 -0.7893153 2.998634;0.100693 -0.8742306 2.918751;0
-0.1076789 0.1990121 2.986576;-0.1105997 0.2624813 3.045374;-0.1122001 0.635711 3.045978;-0.1433386 0.8235769 2.980341;-0.2921934 0.5152469 3.034868;-0.3628195 0.2515136 3.025317;-0.3813099 -0.04164754 2.936497;-0.3697151 -0.1387455 2.912835;0.05973786 0.5228201 3.050293;0.1469946 0.2345237 3.037248;0.1800611 -0.0255988 2.959435;0.1713749 -0.1392678 2.923727;-0.1864234 0.1195708 2.969157;-0.2297303 -0.4415009 2.976725;-0.267341 -0.8232213 2.951771;-0.3078045 -0.8813149 2.860008;-0.02765983 0.121995 2.975454;0.03749784 -0.4334006 2.996742;0.06719677 -0.7892859 2.998569;0.1008597 -0.8745052 2.918764;0
-0.1077437 0.1990881 2.986307;-0.1106506 0.2626492 3.045025;-0.1122921 0.6358778 3.045355;-0.1439765 0.8242949 2.979651;-0.2922763 0.5151795 3.034627;-0.3629942 0.2511729 3.025095;-0.3813553 -0.04186951 2.936538;-0.3697864 -0.1387566 2.912832;0.05935794 0.5232915 3.049811;0.1469077 0.2347813 3.037018;0.1801212 -0.02656539 2.958461;0.171456 -0.1395052 2.923652;-0.1864473 0.119574 2.969026;-0.2296986 -0.4414925 2.976672;-0.2672774 -0.8233359 2.951809;-0.307808 -0.8813398 2.860082;-0.02774437 0.1221595 2.975253;0.03749794 -0.4335376 2.996649;0.06736369 -0.7894964 2.998421;0.1010542 -0.8748387 2.918735;0
-0.1078042 0.199157 2.986054;-0.1107014 0.262798 3.044701;-0.1123809 0.6359952 3.044798;-0.1444821 0.8243457 2.979089;-0.292374 0.5150816 3.034341;-0.3631644 0.2508633 3.024889;-0.3814092 -0.0420843 2.936583;-0.3698875 -0.1387691 2.912905;0.05902289 0.5236986 3.049393;0.1468241 0.235024 3.036798;0.18036 -0.0248598 2.958902;0.171657 -0.1389864 2.923849;-0.1864704 0.1195764 2.968899;-0.2296635 -0.4413998 2.976556;-0.2658739 -0.8197189 2.950777;-0.307348 -0.8808528 2.861221;-0.027822 0.122311 2.975062;0.03749587 -0.4337497 2.99655;0.06741009 -0.7895961 2.998338;0.1012369 -0.8751445 2.91869;0
-0.1078608 0.199226 2.985812;-0.1107506 0.2629379 3.044399;-0.11247 0.6361068 3.044328;-0.144862 0.8242586 2.978588;-0.2924774 0.5149919 3.034048;-0.3633575 0.2505137 3.024671;-0.381485 -0.04230249 2.936635;-0.3700024 -0.1387876 2.913009;0.05872095 0.524085 3.049017;0.1467312 0.2353063 3.036561;0.1804207 -0.02469833 2.958768;0.1714747 -0.1390993 2.92371;-0.186492 0.1195808 2.968773;-0.229633 -0.4413474 2.976481;-0.2652927 -0.8183774 2.950515;-0.3069089 -0.8805395 2.862035;-0.02789441 0.1224606 2.974877;0.0374917 -0.4339651 2.996452;0.06745269 -0.7896841 2.99828;0.1013396 -0.8753693 2.918692;0
-0.1079112 0.1992933 2.985578;-0.1107926 0.2630659 3.044116;-0.1125416 0.6361969 3.043927;-0.1451497 0.8240247 2.978134;-0.2925769 0.514908 3.033768;-0.3635602 0.2501403 3.024446;-0.3816004 -0.04255825 2.936698;-0.3701234 -0.1388102 2.91313;0.0584594 0.52442 3.048689;0.1466447 0.2355536 3.036338;0.1804777 -0.02463745 2.958665;0.1713331 -0.1392017 2.923637;-0.1865114 0.1195881 2.968643;-0.2296033 -0.4412032 2.976345;-0.2647696 -0.8171517 2.950783;-0.3066905 -0.8803241 2.862337;-0.02795966 0.1226024 2.974698;0.03747398 -0.4344459 2.99636;0.06748823 -0.7897886 2.998214;0.1014373 -0.8756179 2.91866;0
-0.1079579 0.1993579 2.985362;-0.1108335 0.2631881 3.043857;-0.1126362 0.6363177 3.043564;-0.1453675 0.8238607 2.977681;-0.2926723 0.5148323 3.033511;-0.3637291 0.2498111 3.024251;-0.3817568 -0.04278727 2.936742;-0.370254 -0.138831 2.913223;0.05821984 0.5247287 3.048401;0.1465674 0.2357751 3.036137;0.1805262 -0.02460066 2.958583;0.171249 -0.1393115 2.923615;-0.1865293 0.119596 2.96852;-0.2295779 -0.4410729 2.976214;-0.2645818 -0.8165856 2.950799;-0.3065087 -0.8801811 2.8626;-0.02802017 0.1227415 2.97453;0.03745221 -0.4346369 2.996239;0.06749451 -0.7898268 2.998163;0.1015047 -0.8757995 2.918635;0
-0.1080534 0.1994879 2.984969;-0.1109122 0.2634143 3.043396;-0.1127985 0.6365213 3.04293;-0.145592 0.8236303 2.976934;-0.293024 0.5147116 3.032957;-0.3640308 0.2492346 3.02391;-0.3831111 -0.04154123 2.935751;-0.3712819 -0.1385769 2.912169;0.05778365 0.5251988 3.047846;0.1464335 0.2361785 3.035801;0.1811899 -0.02707745 2.957248;0.1712379 -0.1394579 2.923578;-0.1865814 0.1196105 2.968277;-0.2295148 -0.4405818 2.975828;-0.2649477 -0.8168401 2.95085;-0.3063543 -0.8800492 2.862847;-0.02813359 0.1229984 2.974235;0.0374131 -0.4350158 2.995995;0.06747746 -0.7898745 2.99806;0.1016541 -0.8761485 2.918545;0
-0.1080929 0.1995486 2.984801;-0.1109503 0.2635176 3.043199;-0.1128965 0.6365868 3.042605;-0.1450978 0.8219699 2.976316;-0.2932726 0.5146084 3.032593;-0.3641891 0.2489729 3.023739;-0.384422 -0.03967677 2.934384;-0.3740248 -0.1370366 2.905257;0.05760431 0.5253652 3.047608;0.1464104 0.236503 3.035635;0.1819769 -0.02781687 2.955704;0.1720993 -0.1392411 2.922102;-0.1866042 0.1196179 2.968167;-0.229497 -0.4401593 2.975553;-0.2653066 -0.8171203 2.950656;-0.3063286 -0.8800078 2.862888;-0.02816848 0.1231053 2.974125;0.03739955 -0.4350613 2.995851;0.06747914 -0.789881 2.998031;0.1016899 -0.8762438 2.91854;0
-0.1081234 0.1996063 2.984655;-0.1109858 0.263613 3.043025;-0.1130255 0.6366393 3.042281;-0.1443901 0.8200794 2.975681;-0.2935334 0.5145081 3.032219;-0.3645262 0.2486754 3.023372;-0.3912336 -0.02345463 2.90979;-0.3800812 -0.1172035 2.869604;0.05745171 0.5255025 3.047404;0.1464795 0.2369201 3.035419;0.1840161 -0.0268587 2.952267;0.1732529 -0.1359216 2.914797;-0.1866175 0.1196251 2.968073;-0.2294821 -0.4397621 2.975303;-0.2656384 -0.8172601 2.950434;-0.3059201 -0.8798351 2.864569;-0.02818657 0.1232017 2.974039;0.0373812 -0.435016 2.995682;0.06748225 -0.7898806 2.998016;0.1017262 -0.8763131 2.918547;0
-0.1081427 0.1996637 2.98454;-0.111012 0.2637096 3.042877;-0.1130325 0.6366758 3.041927;-0.1431318 0.8182713 2.974914;-0.2937888 0.5144335 3.031843;-0.3651022 0.2486647 3.02271;-0.3936963 -0.005101547 2.873244;-0.3794771 -0.09269311 2.82831;0.05734298 0.5256278 3.047257;0.1476317 0.2386832 3.034904;0.1922189 -0.01629993 2.920646;0.1847709 -0.1145387 2.879313;-0.1866271 0.1196331 2.968014;-0.2294944 -0.4391473 2.974985;-0.2658211 -0.8172695 2.950412;-0.3056197 -0.8795436 2.865345;-0.02819553 0.1232906 2.973974;0.03737689 -0.4349564 2.995525;0.06748606 -0.7899026 2.997992;0.1017476 -0.876362 2.918543;0
-0.1081517 0.1997399 2.984464;-0.1110389 0.2638207 3.042765;-0.1130331 0.6367021 3.041602;-0.1418204 0.8167176 2.973968;-0.294047 0.5144026 3.031444;-0.3658986 0.2504992 3.021251;-0.3956019 0.02497125 2.832736;-0.3799487 -0.05637762 2.780629;0.05724842 0.5257817 3.047165;0.1504643 0.2448583 3.033284;0.198879 0.005724201 2.888451;0.1913952 -0.09305562 2.841076;-0.1866314 0.1196495 2.967975;-0.2295111 -0.4385509 2.974706;-0.2661371 -0.8177676 2.950595;-0.3055408 -0.8794299 2.865704;-0.02817649 0.1234304 2.97399;0.03739381 -0.4349404 2.995421;0.06748241 -0.7899338 2.997955;0.1017631 -0.8764 2.918539;0
-0.1081481 0.1998262 2.984429;-0.111059 0.2639299 3.042686;-0.1130219 0.6366499 3.041237;-0.1406709 0.8155662 2.973017;-0.2942686 0.5144219 3.031062;-0.3672303 0.2559271 3.018095;-0.3909913 0.06157921 2.808374;-0.37297 -0.01954132 2.740238;0.05718013 0.5259252 3.047099;0.1548844 0.2546159 3.030582;0.2035133 0.02793553 2.861423;0.1938912 -0.05643557 2.79542;-0.1866286 0.1196744 2.967963;-0.2295185 -0.4383472 2.974591;-0.2664855 -0.818505 2.950677;-0.3054879 -0.8793699 2.865929;-0.02810778 0.1236163 2.974147;0.03743108 -0.4348583 2.995325;0.06748079 -0.7899385 2.997939;0.1017715 -0.8764163 2.918542;0
-0.1080988 0.1999237 2.98447;-0.1110597 0.2640291 3.04266;-0.112989 0.6365832 3.040923;-0.1381398 0.8134473 2.971573;-0.2943902 0.5145236 3.030558;-0.3687693 0.269545 3.012319;-0.3823321 0.0946763 2.791851;-0.3588063 0.02322546 2.696361;0.05714549 0.5260122 3.047058;0.1602074 0.2658422 3.028165;0.2040461 0.06071435 2.820354;0.1934107 -0.01336144 2.744857;-0.1865696 0.1197272 2.968048;-0.229525 -0.4381153 2.974487;-0.2666543 -0.8187913 2.950733;-0.3055132 -0.8793378 2.86602;-0.02793553 0.1238112 2.974519;0.03753063 -0.434517 2.995191;0.06748079 -0.7899415 2.997923;0.1017759 -0.8764213 2.91855;0
