HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.004168059 0.09293592 2.951857;-0.006484307 0.1552798 3.016034;-0.01820621 0.5405562 3.043253;-0.02670371 0.727544 3.04628;-0.1781201 0.3980959 3.018701;-0.2609269 0.1460665 2.979972;-0.3040488 -0.07467876 2.903478;-0.3009239 -0.1648405 2.87313;0.1452618 0.4141784 3.022356;0.2324198 0.1459995 3.023637;0.2847155 -0.0769614 2.964544;0.2905117 -0.1606818 2.91963;-0.07470548 0.01841856 2.932843;-0.1447713 -0.4581076 2.958837;-0.1892584 -0.7846594 2.95441;-0.1986244 -0.8724428 2.903336;0.07081638 0.02565566 2.937359;0.1546766 -0.4373701 2.959192;0.2141214 -0.8122276 2.968921;0.2307409 -0.871658 2.917734;0
-0.00411306 0.09301687 2.951784;-0.0064425 0.1553856 3.015954;-0.01821737 0.5407653 3.043121;-0.02607193 0.7278134 3.046235;-0.1781384 0.3981951 3.018618;-0.2610452 0.146525 2.979948;-0.3035296 -0.07437031 2.903718;-0.2996981 -0.1643044 2.872701;0.145276 0.4141063 3.022252;0.232649 0.145884 3.023718;0.2845689 -0.07704432 2.964253;0.2903171 -0.1607922 2.919323;-0.07462182 0.01858602 2.932854;-0.1445051 -0.456972 2.959333;-0.1886204 -0.7851237 2.954915;-0.1983229 -0.8724759 2.904566;0.07087526 0.02568277 2.937256;0.1546391 -0.4374866 2.959064;0.2140884 -0.8122319 2.968957;0.230673 -0.8713759 2.918017;0
-0.004106448 0.09303094 2.951773;-0.006439475 0.1554046 3.015943;-0.0182265 0.5408685 3.04314;-0.02596427 0.7278651 3.046232;-0.1781414 0.3982131 3.0186;-0.2610639 0.1466026 2.979944;-0.3034472 -0.07431715 2.903757;-0.2994793 -0.1642071 2.87263;0.1452752 0.4140995 3.022238;0.2326842 0.1458665 3.02373;0.2845466 -0.0770569 2.964209;0.2902885 -0.1608094 2.919275;-0.0746109 0.01861386 2.932857;-0.1444634 -0.4567923 2.959414;-0.1884916 -0.7852382 2.955018;-0.1982578 -0.8725014 2.904822;0.07087835 0.0256927 2.937238;0.1546199 -0.4375906 2.959064;0.2140831 -0.8122329 2.968963;0.230662 -0.8713324 2.918062;0
-0.004102645 0.0930442 2.951765;-0.006438873 0.1554234 3.015934;-0.01824409 0.5410299 3.043198;-0.02582498 0.7279692 3.04627;-0.1781433 0.3982298 3.018584;-0.2610913 0.146739 2.979926;-0.3033737 -0.07421786 2.903815;-0.2992934 -0.1640705 2.872581;0.1452686 0.414097 3.022226;0.2327133 0.1458519 3.023741;0.2845299 -0.07706656 2.964175;0.2902678 -0.1608234 2.919237;-0.07460336 0.01864601 2.932863;-0.1444179 -0.4564998 2.959472;-0.1882733 -0.7853887 2.955212;-0.1982094 -0.8725185 2.905;0.07087574 0.02570833 2.93722;0.1545908 -0.437736 2.959073;0.2140755 -0.8122341 2.968966;0.230702 -0.871308 2.918021;0
-0.00409973 0.0930531 2.951758;-0.006439167 0.1554371 3.015929;-0.01826329 0.5411875 3.043269;-0.02554002 0.7281554 3.046335;-0.1781409 0.398244 3.01857;-0.2611157 0.146918 2.979929;-0.3033487 -0.0740458 2.903927;-0.2991978 -0.1638882 2.872581;0.1452592 0.4140958 3.022218;0.2327363 0.1458413 3.023752;0.2845249 -0.07705897 2.964113;0.2902548 -0.1608346 2.919203;-0.07459669 0.01867187 2.93287;-0.1443825 -0.4561884 2.95952;-0.1880581 -0.7855301 2.955417;-0.198151 -0.8725254 2.905198;0.07087077 0.0257217 2.937205;0.1545597 -0.4382236 2.959092;0.2140705 -0.8122361 2.968972;0.2307436 -0.8713465 2.917974;0
-0.004097982 0.09306026 2.951754;-0.006440759 0.1554489 3.015925;-0.01828295 0.5413532 3.043354;-0.02532092 0.7283956 3.04663;-0.1781363 0.3982578 3.018558;-0.2611351 0.147183 2.97995;-0.3033709 -0.07374956 2.904086;-0.2993009 -0.1635159 2.872552;0.1452493 0.4140963 3.022214;0.2327555 0.1458338 3.023763;0.2845288 -0.07704642 2.964069;0.2902467 -0.1608404 2.919178;-0.07459152 0.01869508 2.932877;-0.1443554 -0.4559175 2.959563;-0.187755 -0.7857546 2.955748;-0.1981035 -0.8725227 2.905354;0.07086441 0.0257347 2.937193;0.1545215 -0.4387511 2.959119;0.2140665 -0.812237 2.968976;0.2308172 -0.8714231 2.917899;0
-0.00409719 0.09306638 2.951751;-0.006444715 0.1554599 3.015924;-0.0183021 0.5415169 3.043443;-0.02510403 0.7286347 3.046882;-0.1781249 0.398274 3.018532;-0.2611627 0.1474726 2.979983;-0.3034113 -0.0734114 2.904282;-0.299462 -0.1631085 2.872558;0.1452386 0.414098 3.022213;0.2327748 0.1458309 3.023774;0.2845274 -0.07703777 2.964052;0.29024 -0.1608403 2.91916;-0.0745875 0.01871668 2.932884;-0.1443502 -0.4557124 2.959621;-0.1871957 -0.7862924 2.956458;-0.198062 -0.8724958 2.905457;0.07085624 0.02574916 2.937181;0.1544847 -0.4392738 2.959131;0.2140236 -0.8120673 2.969049;0.2308932 -0.8714986 2.917818;0
-0.004101987 0.09308726 2.951748;-0.006453768 0.1554862 3.015925;-0.01831079 0.5416958 3.043533;-0.02490424 0.728862 3.047113;-0.1781198 0.3982917 3.018507;-0.2611958 0.1478257 2.980011;-0.3034686 -0.07299829 2.904516;-0.2997148 -0.1625986 2.872561;0.1452204 0.4141011 3.02221;0.2327951 0.1458292 3.023788;0.2845269 -0.07702733 2.964039;0.290235 -0.1608343 2.919142;-0.07459158 0.01877293 2.932909;-0.1443532 -0.4555338 2.959672;-0.1867458 -0.7867279 2.957023;-0.1980262 -0.8724741 2.90552;0.07083519 0.02579044 2.937153;0.1544595 -0.4398487 2.959146;0.2139667 -0.8118716 2.969105;0.2310172 -0.8715863 2.917686;0
-0.004108951 0.09310789 2.951745;-0.006465376 0.1555133 3.015926;-0.01832477 0.5418765 3.043618;-0.02469124 0.7290834 3.047289;-0.1781134 0.3983102 3.018483;-0.2612419 0.1481739 2.980031;-0.3036842 -0.07252397 2.904903;-0.3001062 -0.1620086 2.872597;0.1452013 0.4141046 3.022209;0.2328141 0.1458288 3.023802;0.2845132 -0.07701439 2.96408;0.290231 -0.1608242 2.919137;-0.07459813 0.01882818 2.932929;-0.1443654 -0.4553376 2.959725;-0.1862572 -0.7871586 2.957624;-0.1979941 -0.872451 2.905566;0.07081062 0.02583227 2.937123;0.1544311 -0.4403895 2.959147;0.2139294 -0.8117421 2.96912;0.231167 -0.8717053 2.91753;0
-0.004116592 0.09312966 2.951742;-0.006478827 0.1555415 3.015928;-0.01834133 0.54206 3.04371;-0.02448214 0.72931 3.047485;-0.1781078 0.3983276 3.018459;-0.2612971 0.1485169 2.980049;-0.3039438 -0.07204171 2.905292;-0.3005709 -0.1614231 2.872673;0.1451795 0.414107 3.022213;0.2328387 0.1458318 3.023819;0.2844949 -0.07699703 2.964126;0.2902262 -0.1608111 2.919135;-0.07460415 0.01888681 2.932948;-0.1443857 -0.4552055 2.959784;-0.1856334 -0.7882814 2.958798;-0.1979673 -0.8724316 2.905599;0.07078568 0.02587465 2.937093;0.1543957 -0.4408698 2.959125;0.2138805 -0.8115501 2.96916;0.2313299 -0.8718046 2.917392;0
