HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.05960564 0.093077 2.866078;-0.05984015 0.1559484 2.931128;-0.0717867 0.5459539 2.960931;-0.090128 0.729566 2.946923;-0.2333058 0.4050582 2.939958;-0.3228016 0.1581398 2.909011;-0.3714985 -0.04824577 2.825736;-0.3779956 -0.1495827 2.772892;0.08624638 0.4244223 2.934031;0.1848732 0.1839922 2.937564;0.2584797 -0.01517574 2.854204;0.2592486 -0.04093727 2.824861;-0.1295136 0.01888677 2.847491;-0.1926236 -0.4582078 2.890021;-0.2175128 -0.8042933 2.879194;-0.2390742 -0.8789995 2.810028;0.01402247 0.02747073 2.851004;0.08503335 -0.4386836 2.872075;0.1434794 -0.7988436 2.91351;0.1516334 -0.8725539 2.863359;0
-0.05961685 0.09314352 2.866137;-0.05985554 0.1559909 2.931185;-0.07171067 0.5460083 2.961199;-0.08976265 0.7299415 2.947482;-0.2333332 0.4050971 2.940063;-0.3227745 0.1587506 2.909263;-0.3712426 -0.04741929 2.82625;-0.3778457 -0.1493339 2.773214;0.08656579 0.4244839 2.934442;0.1848069 0.1840764 2.937557;0.2583006 -0.01499879 2.854987;0.2582488 -0.03751077 2.827166;-0.1295586 0.01893518 2.847537;-0.1926328 -0.4582286 2.890027;-0.2175598 -0.8044133 2.879266;-0.2390636 -0.8789896 2.810049;0.01402641 0.02748775 2.851028;0.08503729 -0.4382391 2.872164;0.1433806 -0.7987797 2.913281;0.1517131 -0.8722684 2.863995;0
-0.05962615 0.0932194 2.866216;-0.05986821 0.1560424 2.931265;-0.07162804 0.5460771 2.961519;-0.08928015 0.7303699 2.948191;-0.233364 0.4051617 2.940223;-0.3227484 0.1593123 2.909505;-0.3710045 -0.04665811 2.82675;-0.3776645 -0.1489974 2.773468;0.08687188 0.4245416 2.934845;0.1847655 0.1841224 2.937557;0.2580574 -0.01490766 2.855532;0.2573188 -0.03559278 2.828251;-0.129605 0.01899408 2.847601;-0.1926422 -0.458247 2.890032;-0.217602 -0.8045092 2.879328;-0.239044 -0.8789441 2.81012;0.01403355 0.0275069 2.851064;0.08504125 -0.4379561 2.872243;0.1432955 -0.7987038 2.913077;0.151721 -0.8719837 2.864406;0
-0.05963443 0.09330697 2.866324;-0.05987627 0.1561049 2.931378;-0.07154544 0.5461496 2.961871;-0.08882468 0.7307309 2.948836;-0.2334098 0.4052451 2.940459;-0.3227196 0.1598584 2.909805;-0.3707775 -0.04591847 2.827225;-0.3764005 -0.1446172 2.775149;0.08715322 0.4245952 2.93522;0.1847285 0.1841562 2.937554;0.257863 -0.01487188 2.856328;0.2565563 -0.03421693 2.829003;-0.1296545 0.01906284 2.847688;-0.1926548 -0.4582954 2.890057;-0.2176214 -0.8046546 2.879403;-0.2390202 -0.8789119 2.810202;0.01404443 0.02752941 2.851119;0.08504491 -0.4377143 2.872315;0.1432289 -0.7986475 2.912922;0.1516992 -0.8717007 2.864785;0
-0.05964188 0.09340529 2.866456;-0.05988485 0.1561773 2.931511;-0.07147469 0.5462193 2.962204;-0.0883069 0.7311234 2.949513;-0.233442 0.4053297 2.940705;-0.3226968 0.1603553 2.910093;-0.37058 -0.04525037 2.827667;-0.375375 -0.1405355 2.776808;0.08742324 0.424645 2.935583;0.1846902 0.184186 2.937561;0.2577067 -0.01483501 2.857141;0.2559111 -0.03311021 2.829631;-0.1297038 0.01914641 2.847798;-0.1926621 -0.4583154 2.890068;-0.2176379 -0.8047248 2.879442;-0.2391026 -0.8787817 2.810674;0.01405903 0.02755689 2.851199;0.08505655 -0.4374263 2.872412;0.1430997 -0.7983299 2.912778;0.1515121 -0.8711455 2.865256;0
-0.05964743 0.09350723 2.866596;-0.05989783 0.1562535 2.931655;-0.07143088 0.5462868 2.962527;-0.08782832 0.7314885 2.950117;-0.2334687 0.4054119 2.940955;-0.3227047 0.1607509 2.910309;-0.3704518 -0.0447197 2.828164;-0.3746825 -0.1370175 2.778467;0.08767615 0.4247146 2.936002;0.1846528 0.1842102 2.937568;0.2575775 -0.01481056 2.857895;0.2554568 -0.03232215 2.830151;-0.1297489 0.01923883 2.84792;-0.1926681 -0.4583372 2.89008;-0.2176542 -0.8047899 2.879456;-0.2391754 -0.8787152 2.811094;0.01407746 0.02758713 2.851291;0.08506341 -0.4371777 2.872501;0.1429906 -0.798011 2.912648;0.1511955 -0.8703221 2.865744;0
-0.05965384 0.09361084 2.86674;-0.05991036 0.1563337 2.931805;-0.07137609 0.5463793 2.962876;-0.08742264 0.7317935 2.950622;-0.2334919 0.4055027 2.941236;-0.3227245 0.1610066 2.910458;-0.370461 -0.04437653 2.829047;-0.3746083 -0.134168 2.781092;0.08788305 0.4247684 2.936397;0.1846453 0.1841661 2.937572;0.2574872 -0.01489063 2.858272;0.2586401 -0.04785674 2.825229;-0.1297961 0.01934243 2.84805;-0.1926749 -0.4583396 2.890095;-0.2176742 -0.8048723 2.879541;-0.2392669 -0.87859 2.811643;0.01409408 0.02762038 2.851386;0.0851125 -0.4375347 2.87285;0.1427327 -0.7984943 2.912186;0.1508147 -0.8713868 2.857835;0
-0.0596654 0.0937195 2.866894;-0.05992955 0.1564152 2.931974;-0.0713424 0.5464867 2.963378;-0.08706252 0.7320291 2.951056;-0.2335161 0.4056008 2.941533;-0.322755 0.1612218 2.910586;-0.371297 -0.04421853 2.831926;-0.3819163 -0.1207777 2.808661;0.08805954 0.4248314 2.936783;0.1846462 0.1841092 2.937575;0.2575513 -0.01512257 2.858965;0.2617073 -0.05808632 2.823371;-0.1298485 0.01945588 2.848192;-0.1926821 -0.4583406 2.890112;-0.2176953 -0.8049543 2.879586;-0.2393042 -0.8785328 2.811849;0.01410836 0.02765536 2.851483;0.0851605 -0.4377821 2.873171;0.1426186 -0.7985317 2.912007;0.1504346 -0.8710135 2.856539;0
-0.05967619 0.09383719 2.867078;-0.05995728 0.1565026 2.932168;-0.07132512 0.5465734 2.963851;-0.0867119 0.7321849 2.951461;-0.2335376 0.4057002 2.941833;-0.3227989 0.1613888 2.910682;-0.3731482 -0.04445407 2.837109;-0.388849 -0.1122537 2.828382;0.08825742 0.4248957 2.937267;0.1847991 0.1838439 2.937443;0.2582623 -0.01593037 2.860395;0.2652175 -0.06608107 2.823058;-0.1299006 0.01958362 2.848358;-0.1927004 -0.4582851 2.89013;-0.2177247 -0.8050609 2.87969;-0.239364 -0.8784567 2.812055;0.01412935 0.02768957 2.851614;0.08520694 -0.4380369 2.873475;0.1425318 -0.7985517 2.911861;0.1501177 -0.8704668 2.855863;0
-0.05967428 0.09396309 2.86729;-0.0599861 0.1565971 2.932393;-0.07131935 0.5466505 2.96431;-0.08631431 0.7322607 2.95189;-0.2335543 0.4057909 2.942127;-0.3228791 0.1615618 2.910777;-0.3762178 -0.04466133 2.84397;-0.3955224 -0.1071261 2.84389;0.08854117 0.4248888 2.937863;0.1849754 0.1835554 2.93729;0.2605214 -0.0172076 2.864193;0.2702258 -0.07233936 2.825674;-0.1299423 0.0197093 2.848527;-0.1927198 -0.4582154 2.890156;-0.2177556 -0.8051623 2.879783;-0.2393529 -0.8783774 2.812197;0.01417759 0.02772501 2.851802;0.08525071 -0.4382812 2.873755;0.1424547 -0.7986045 2.911713;0.1498241 -0.8698878 2.855535;0
-0.05967048 0.09409061 2.867534;-0.06002432 0.1566937 2.932647;-0.07132888 0.5467123 2.964733;-0.08592925 0.7322551 2.952332;-0.2335676 0.4058757 2.942421;-0.3230905 0.1618154 2.911003;-0.3834122 -0.04444304 2.85828;-0.4020736 -0.1038548 2.855939;0.08897172 0.4248582 2.938589;0.1852279 0.1832658 2.937118;0.2635905 -0.01827869 2.868458;0.2753209 -0.07705653 2.828772;-0.1299885 0.01983085 2.848735;-0.1927327 -0.4581807 2.890182;-0.2177755 -0.8053635 2.879992;-0.2393162 -0.8783128 2.812302;0.01423905 0.02775142 2.852017;0.0852902 -0.4384608 2.873982;0.1423905 -0.7986314 2.911583;0.1495632 -0.8693477 2.855459;0
-0.05966337 0.09421413 2.86779;-0.06005779 0.1567909 2.932908;-0.07134624 0.5467744 2.965108;-0.08559301 0.7322393 2.952778;-0.2335933 0.4059503 2.942747;-0.3239663 0.1624496 2.912264;-0.3886556 -0.04398101 2.868662;-0.4079638 -0.1011899 2.864977;0.08935393 0.4248165 2.939245;0.1857445 0.1829138 2.937062;0.2701636 -0.01919188 2.877091;0.2988331 -0.1033047 2.843968;-0.1300315 0.01994581 2.848959;-0.1927444 -0.4581496 2.890206;-0.2178112 -0.8055397 2.880165;-0.2391061 -0.8781959 2.811908;0.01430944 0.02777512 2.852253;0.08532524 -0.4386242 2.874183;0.142331 -0.7985938 2.911359;0.1493091 -0.8687636 2.855607;0
-0.05964826 0.09434046 2.868075;-0.0600813 0.1568926 2.933198;-0.07135949 0.5468295 2.965458;-0.08526171 0.7321945 2.953216;-0.2336275 0.4060181 2.9431;-0.3255451 0.1630007 2.915264;-0.3929628 -0.04375285 2.875819;-0.4127902 -0.09921601 2.871077;0.08970298 0.4247593 2.939839;0.1869082 0.1824154 2.937449;0.2772409 -0.01996312 2.88623;0.3108302 -0.1159852 2.851816;-0.1300709 0.02006011 2.849216;-0.1927553 -0.4581257 2.890233;-0.2178498 -0.8056936 2.880319;-0.2388794 -0.878087 2.811456;0.01439022 0.02779588 2.85251;0.08535096 -0.4387106 2.874341;0.1422941 -0.7985908 2.911228;0.1492111 -0.8680403 2.856809;0
-0.05962471 0.09448218 2.868413;-0.06010573 0.157008 2.933526;-0.07137637 0.5468762 2.965765;-0.08493695 0.7321649 2.953654;-0.2336594 0.4060839 2.943502;-0.3272797 0.1635442 2.918875;-0.3965277 -0.04344787 2.881131;-0.4168228 -0.09728161 2.875009;0.09017145 0.4246536 2.940535;0.1884017 0.1819443 2.938132;0.2824762 -0.02046306 2.892941;0.3177305 -0.1234519 2.856909;-0.1301124 0.02017187 2.849509;-0.192756 -0.4581351 2.890282;-0.2178911 -0.8058612 2.880466;-0.2386659 -0.8780108 2.811028;0.01450799 0.02781934 2.852843;0.08537212 -0.4387712 2.874483;0.1422634 -0.7985847 2.91112;0.1491125 -0.8673935 2.858022;0
-0.05959364 0.09463932 2.868863;-0.06012185 0.1571418 2.933963;-0.07138798 0.5469182 2.966093;-0.08465479 0.7321371 2.954053;-0.2336988 0.40615 2.943984;-0.3288404 0.1640992 2.922303;-0.399126 -0.04311784 2.884753;-0.4197743 -0.09593596 2.877541;0.09060641 0.4245345 2.941207;0.1898286 0.1815247 2.938925;0.2862077 -0.02077742 2.897801;0.3205184 -0.1235476 2.866264;-0.1301641 0.0202928 2.849895;-0.1927561 -0.4581885 2.890389;-0.2177841 -0.8065094 2.881039;-0.2384619 -0.8779442 2.810622;0.01465707 0.027836 2.853306;0.08539204 -0.4388166 2.874611;0.1422412 -0.7985816 2.911045;0.1490401 -0.8668554 2.859113;0
-0.05951748 0.09484379 2.869524;-0.06012062 0.1573159 2.934547;-0.07140223 0.5469493 2.966388;-0.08441694 0.7321049 2.954393;-0.2337312 0.4062072 2.944505;-0.3302082 0.1647997 2.92545;-0.4008765 -0.04277164 2.887179;-0.4219214 -0.09482495 2.879079;0.09111737 0.4244013 2.941971;0.1911385 0.1811554 2.93973;0.2888247 -0.0210015 2.901273;0.3165807 -0.09424955 2.879153;-0.1301983 0.02044519 2.850507;-0.1927489 -0.4582379 2.890508;-0.217698 -0.8070468 2.881523;-0.238343 -0.8779039 2.810561;0.01492628 0.0278482 2.85405;0.08542913 -0.4388861 2.874749;0.142221 -0.7985902 2.910978;0.1491691 -0.8667307 2.860059;0
-0.0593712 0.09509048 2.870476;-0.06007099 0.1575405 2.935401;-0.0714095 0.5469767 2.966747;-0.08420168 0.7320611 2.954701;-0.233759 0.406262 2.945035;-0.3312725 0.1652856 2.927939;-0.4021492 -0.04253388 2.888857;-0.4235103 -0.09403478 2.879789;0.09165447 0.4242509 2.942748;0.1922829 0.1809044 2.940521;0.2905872 -0.02111561 2.903654;0.3176353 -0.09093872 2.882573;-0.1302021 0.02060791 2.85133;-0.1927225 -0.4583519 2.890686;-0.2176135 -0.8075288 2.881959;-0.2381851 -0.8778732 2.810572;0.0153466 0.02784558 2.855185;0.08547588 -0.4388966 2.874927;0.1421983 -0.7985846 2.910909;0.1493235 -0.8666769 2.860976;0
-0.05912309 0.09539621 2.872007;-0.05996232 0.1578416 2.936759;-0.071413 0.5469888 2.967195;-0.08396351 0.7319759 2.955109;-0.2337602 0.4063375 2.945714;-0.3320037 0.1656725 2.929853;-0.4029962 -0.04238404 2.890075;-0.4240223 -0.09347648 2.878968;0.0922891 0.4240493 2.943739;0.1932653 0.1807139 2.941237;0.2916955 -0.02122861 2.905129;0.3167723 -0.09332483 2.872953;-0.1301359 0.02081516 2.852971;-0.1926857 -0.4582796 2.890876;-0.2175331 -0.8076737 2.882328;-0.2381085 -0.8778269 2.810527;0.01591538 0.02783842 2.856818;0.08553459 -0.4388968 2.8752;0.1421836 -0.79858 2.910866;0.1494752 -0.8666243 2.861931;0
-0.05874309 0.09568579 2.874084;-0.05976215 0.1581745 2.938593;-0.07142192 0.546998 2.967743;-0.08365616 0.7318919 2.955645;-0.2336789 0.4064459 2.946569;-0.3325478 0.1659734 2.93134;-0.4035057 -0.04217532 2.89057;-0.423023 -0.09350074 2.875303;0.09291949 0.4238607 2.944861;0.194076 0.1805969 2.941892;0.2921951 -0.02126049 2.905619;0.3092798 -0.08154198 2.863813;-0.1298558 0.02100953 2.855515;-0.1926294 -0.4582628 2.891149;-0.2174588 -0.8077666 2.882637;-0.2380467 -0.8777835 2.810495;0.01660764 0.02783301 2.858923;0.08559159 -0.43888 2.875508;0.1421728 -0.7985733 2.910835;0.1496043 -0.8666149 2.862749;0
-0.05831283 0.09597785 2.876488;-0.05950851 0.1585349 2.940755;-0.0714227 0.5469995 2.968428;-0.08334658 0.7317905 2.956187;-0.2335662 0.4065885 2.947588;-0.3329384 0.1662368 2.932522;-0.4035195 -0.04186564 2.890165;-0.4215843 -0.09364556 2.871533;0.09353141 0.4236545 2.946061;0.1947584 0.1805207 2.942484;0.292327 -0.02124312 2.905599;0.303656 -0.07237681 2.856632;-0.1295238 0.02119849 2.85834;-0.1925736 -0.4582768 2.891421;-0.2173758 -0.8078728 2.88293;-0.2379977 -0.8777516 2.810479;0.01733908 0.0278381 2.861374;0.08565742 -0.438881 2.875881;0.1421928 -0.7984501 2.910833;0.1495792 -0.8663795 2.863523;0
-0.05781836 0.0962351 2.878974;-0.05925047 0.1588923 2.943006;-0.07144825 0.5470375 2.96922;-0.08303681 0.731569 2.956954;-0.2334174 0.4067236 2.94867;-0.3332107 0.1664683 2.933466;-0.4029653 -0.04153365 2.889137;-0.4198925 -0.09370869 2.868003;0.09423964 0.4234638 2.94776;0.1953156 0.180463 2.943001;0.2920896 -0.02118392 2.904979;0.2996604 -0.06599698 2.851503;-0.1291152 0.02134448 2.861146;-0.192514 -0.4583093 2.891706;-0.2171618 -0.8082955 2.8833;-0.2379602 -0.8777325 2.810466;0.01817922 0.02784617 2.864031;0.0857303 -0.4388912 2.876346;0.1422118 -0.7983489 2.910821;0.149545 -0.8662329 2.864075;0
-0.05734755 0.09651362 2.881961;-0.05894695 0.1592835 2.945867;-0.07142846 0.5471484 2.970811;-0.08259197 0.7314042 2.958979;-0.2333416 0.4068768 2.95014;-0.3334032 0.1666638 2.934233;-0.4021689 -0.04122762 2.887889;-0.4181763 -0.09386144 2.865013;0.09480963 0.423345 2.949466;0.1958062 0.1804597 2.94354;0.2919077 -0.02099554 2.904334;0.2970488 -0.06044313 2.848669;-0.1287509 0.02151378 2.864493;-0.1924427 -0.4583615 2.891997;-0.2170818 -0.80858 2.883516;-0.2379338 -0.8777453 2.810495;0.01891689 0.02787104 2.866901;0.08581322 -0.4389036 2.876824;0.1422516 -0.7982151 2.910824;0.1495216 -0.8661442 2.864675;0
-0.0569903 0.09675928 2.884889;-0.05871572 0.1596293 2.948711;-0.07146336 0.5472267 2.972629;-0.08229667 0.7311098 2.961094;-0.2332987 0.4072418 2.95221;-0.3335249 0.1668144 2.934865;-0.401294 -0.04097876 2.886586;-0.4166968 -0.09403159 2.862638;0.09526719 0.423163 2.95142;0.1962777 0.180518 2.94436;0.291795 -0.02073391 2.90385;0.2953684 -0.05628303 2.847052;-0.128488 0.02167351 2.867643;-0.1923746 -0.4584226 2.892282;-0.2170238 -0.8088389 2.883674;-0.2378851 -0.8778369 2.810655;0.01949546 0.02791052 2.869754;0.08591449 -0.4389014 2.877333;0.1422839 -0.7981401 2.910842;0.1494969 -0.8660718 2.865212;0
-0.05669188 0.09696741 2.887663;-0.05852402 0.1599265 2.951383;-0.07151589 0.5472545 2.974365;-0.08216293 0.7306985 2.963152;-0.2333482 0.4075231 2.954422;-0.3335667 0.1668883 2.935493;-0.4004226 -0.04082601 2.88525;-0.4150493 -0.09447538 2.860713;0.09569858 0.4229125 2.953506;0.1968542 0.1807232 2.946006;0.2919576 -0.02033078 2.903679;0.2942703 -0.05291866 2.846122;-0.1282888 0.02174347 2.870888;-0.1922906 -0.4586172 2.892617;-0.2169928 -0.8090315 2.883746;-0.2378514 -0.8779401 2.810772;0.0199803 0.02794127 2.872262;0.08603604 -0.4388537 2.877873;0.1423029 -0.7981836 2.91087;0.1494917 -0.8660861 2.865691;0
-0.05640776 0.09713965 2.890197;-0.05833826 0.1601797 2.95378;-0.07156385 0.5472478 2.975871;-0.08204474 0.730168 2.965767;-0.2333573 0.4077545 2.956505;-0.3335468 0.1669883 2.936078;-0.3995569 -0.04060967 2.884043;-0.4136547 -0.09479748 2.859263;0.09601965 0.4227779 2.955538;0.1974781 0.1810339 2.948417;0.2923336 -0.01967021 2.903628;0.2937484 -0.04973373 2.846267;-0.1280766 0.02181058 2.873695;-0.192331 -0.4582402 2.892911;-0.2169798 -0.809168 2.883776;-0.2378298 -0.8780258 2.810899;0.0204397 0.02799373 2.874814;0.08620446 -0.4387151 2.878427;0.1423147 -0.7982257 2.910886;0.1495006 -0.8661107 2.866117;0
-0.05605465 0.09731869 2.892669;-0.05812876 0.1604349 2.956083;-0.07166637 0.5472326 2.977303;-0.08191148 0.7294842 2.968701;-0.2333375 0.4079661 2.958353;-0.3334049 0.1671155 2.936664;-0.398575 -0.04035548 2.882945;-0.4121053 -0.0948754 2.858196;0.09631467 0.4226232 2.95754;0.1982194 0.181444 2.951799;0.2928458 -0.01879636 2.903637;0.2938206 -0.04753124 2.846401;-0.1277813 0.02189832 2.876248;-0.1923869 -0.4578588 2.893165;-0.2169749 -0.809242 2.883743;-0.2378236 -0.8781234 2.811061;0.02105376 0.02808592 2.877573;0.08638911 -0.4385687 2.878999;0.1423221 -0.798327 2.910911;0.1495194 -0.8661654 2.866474;0
-0.05576857 0.09755304 2.894929;-0.05798479 0.1607138 2.958263;-0.07177895 0.547242 2.979035;-0.08182875 0.7289689 2.970987;-0.2333578 0.4081445 2.960117;-0.3332457 0.1671895 2.937204;-0.3976913 -0.04019998 2.882021;-0.4106786 -0.09489585 2.857374;0.09669745 0.422536 2.959871;0.199115 0.1821698 2.956028;0.2933169 -0.0177255 2.903752;0.294081 -0.04588873 2.846694;-0.1275644 0.02201592 2.878425;-0.1924163 -0.4576623 2.893348;-0.2169659 -0.8092741 2.883601;-0.2378195 -0.8782172 2.811211;0.02155118 0.02821626 2.879953;0.08660094 -0.4384022 2.879544;0.1423438 -0.7984927 2.910926;0.1495548 -0.8662688 2.866789;0
-0.05552388 0.09776344 2.897;-0.05783226 0.1609468 2.960282;-0.0717756 0.5471791 2.980781;-0.08175354 0.728665 2.972995;-0.2333996 0.4083345 2.961961;-0.3330911 0.1671676 2.937777;-0.3968656 -0.04018532 2.881218;-0.4092447 -0.09482359 2.85665;0.09692707 0.4224534 2.96205;0.1999078 0.1829688 2.9604;0.2938357 -0.01650938 2.904142;0.2987328 -0.05093781 2.850303;-0.1273801 0.02214143 2.88044;-0.1924428 -0.4574924 2.893499;-0.2169282 -0.8093197 2.883443;-0.2378117 -0.8783171 2.81136;0.0219334 0.02835415 2.882078;0.08684725 -0.438187 2.880113;0.1423654 -0.79865 2.910944;0.1495741 -0.866333 2.867015;0
