HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1756747 -0.01422022 2.907105;0.1819479 0.04701282 2.967159;0.1772344 0.4174358 2.986101;0.1686229 0.5856628 2.961215;0.0203827 0.2963202 2.983423;-0.01958561 0.03467118 2.942826;-0.034813 -0.1822878 2.866395;-0.04312288 -0.2258687 2.842044;0.3313923 0.2983609 2.946237;0.3854705 0.03646239 2.912634;0.3784048 -0.1782218 2.827511;0.3692725 -0.2338176 2.8198;0.1054486 -0.08356902 2.900554;0.07803001 -0.4297835 2.887105;0.05163742 -0.7029912 2.883927;0.03893052 -0.7442168 2.770159;0.2454029 -0.08265069 2.884029;0.2698196 -0.4832873 2.919549;0.2801278 -0.7218365 2.917094;0.2674209 -0.7630621 2.803326;0
0.1756856 -0.01429746 2.906983;0.1815293 0.0469272 2.967084;0.1772655 0.4173582 2.98598;0.1687145 0.5858948 2.961694;0.02291106 0.2961331 2.98006;-0.0191632 0.03454179 2.942731;-0.03450745 -0.1821723 2.865632;-0.04304367 -0.2257429 2.842014;0.3313803 0.29812 2.945873;0.3854663 0.0365467 2.912641;0.3783838 -0.1780021 2.827241;0.3691941 -0.2334595 2.819443;0.1055929 -0.08350528 2.900377;0.07381654 -0.4744449 2.891897;0.05468401 -0.717131 2.880806;0.04732787 -0.8075256 2.804883;0.2453291 -0.08264802 2.883977;0.2698979 -0.4833578 2.919473;0.2805694 -0.7245902 2.9167;0.2693505 -0.76381 2.80833;0
0.1756878 -0.01431238 2.906962;0.1814595 0.04691007 2.967069;0.1772833 0.41733 2.985929;0.1687282 0.5859354 2.961776;0.02381657 0.2959544 2.978896;-0.01908941 0.03451776 2.942707;-0.03445078 -0.1821575 2.865508;-0.04303062 -0.2257247 2.842011;0.331375 0.2980707 2.945806;0.3854657 0.03655946 2.912642;0.3783802 -0.1779657 2.827197;0.3691831 -0.2334047 2.819388;0.1056169 -0.08349573 2.900349;0.07314166 -0.4803306 2.892404;0.05547731 -0.7208336 2.880019;0.04887849 -0.7968329 2.796547;0.245317 -0.08264789 2.883969;0.269913 -0.4833761 2.919463;0.2807994 -0.7264279 2.916513;0.2700853 -0.7650215 2.809712;0
0.1756897 -0.0143251 2.906942;0.1814035 0.04689477 2.967052;0.1773104 0.4173091 2.985892;0.1687401 0.5859885 2.961883;0.02479384 0.295768 2.9777;-0.0190215 0.03449526 2.942672;-0.03427248 -0.1821505 2.865354;-0.04301862 -0.2257118 2.84201;0.3313599 0.2980059 2.945727;0.3854655 0.03657136 2.912637;0.3783781 -0.1779339 2.827158;0.3691835 -0.2333616 2.81934;0.1056491 -0.08347251 2.900308;0.07295757 -0.4929375 2.892713;0.05682828 -0.7313063 2.875636;0.05044182 -0.7998086 2.787188;0.2453014 -0.08264393 2.883961;0.2733079 -0.4422764 2.906748;0.2815004 -0.7242907 2.916065;0.2713962 -0.7622229 2.810424;0
0.1756929 -0.01433875 2.906919;0.1813536 0.0468781 2.967029;0.1773586 0.4172544 2.985803;0.1687392 0.5860515 2.961991;0.02606229 0.2952885 2.976173;-0.0188984 0.03448535 2.942584;-0.03409355 -0.1821291 2.865227;-0.04300491 -0.225703 2.842011;0.3313417 0.2979426 2.945652;0.3854638 0.03658339 2.912627;0.3783765 -0.1778578 2.827038;0.3692959 -0.2331936 2.819206;0.1056951 -0.08344474 2.900254;0.07284516 -0.4996509 2.892885;0.05741574 -0.7375721 2.872837;0.05096259 -0.7974224 2.779209;0.2452827 -0.0826351 2.883951;0.2745244 -0.4509785 2.907373;0.2819622 -0.7248349 2.915994;0.2723318 -0.7624941 2.81131;0
0.1756961 -0.01435189 2.906895;0.1813093 0.04686166 2.967002;0.1774284 0.4171731 2.98568;0.1687344 0.5861118 2.962086;0.02734492 0.29464 2.974594;-0.01876211 0.03446993 2.942466;-0.03387002 -0.1820929 2.865036;-0.04298702 -0.2256959 2.84203;0.3313248 0.2978762 2.945569;0.3854614 0.03659742 2.91261;0.3783826 -0.1777691 2.826911;0.3698612 -0.2328449 2.818887;0.1057412 -0.08341731 2.900199;0.0724885 -0.4666886 2.887297;0.05771141 -0.7397904 2.871681;0.05070652 -0.7869846 2.773452;0.2452573 -0.08261964 2.883941;0.2750517 -0.460561 2.90894;0.2822918 -0.7269794 2.915629;0.2731294 -0.7640814 2.812115;0
0.1757117 -0.01437864 2.906852;0.1812736 0.04683369 2.966957;0.1775522 0.4170575 2.985495;0.1687257 0.5861735 2.96218;0.02856483 0.2939604 2.972971;-0.01860901 0.03447557 2.94231;-0.03349306 -0.1820056 2.86477;-0.04296833 -0.2256908 2.842051;0.3313143 0.297802 2.945482;0.3854608 0.03661351 2.912588;0.3785356 -0.1776227 2.826708;0.370776 -0.2326129 2.818448;0.1058387 -0.08339526 2.900079;0.07331981 -0.4763673 2.887336;0.05790124 -0.7418298 2.870465;0.04841402 -0.8238248 2.794027;0.2452341 -0.08260471 2.883931;0.2752509 -0.468137 2.91045;0.2827217 -0.7335687 2.914011;0.2742399 -0.7696528 2.812219;0
0.175735 -0.01440712 2.906794;0.181244 0.04680289 2.966895;0.1777035 0.4168868 2.985244;0.1687147 0.58623 2.962262;0.02960446 0.2933454 2.971565;-0.01845608 0.03448001 2.942144;-0.03300835 -0.181895 2.864452;-0.04293623 -0.2257047 2.84197;0.3313076 0.2977303 2.945395;0.3854808 0.03664853 2.91253;0.3788451 -0.1774269 2.826474;0.3719835 -0.2324086 2.817951;0.1059558 -0.08337 2.89994;0.07860377 -0.4959861 2.891224;0.0575987 -0.741922 2.870512;0.047243 -0.7968696 2.787846;0.245208 -0.08257846 2.883912;0.2752809 -0.4734477 2.911632;0.2828053 -0.7394313 2.912775;0.2749034 -0.7746868 2.812609;0
0.175769 -0.01442865 2.906721;0.1812214 0.0467785 2.966819;0.1779224 0.4166891 2.984923;0.1687035 0.5862823 2.962333;0.03055274 0.2927267 2.970171;-0.01825664 0.03447128 2.94194;-0.03251357 -0.1817907 2.86411;-0.04290046 -0.2257216 2.841879;0.3313059 0.2976607 2.945305;0.3855195 0.03670907 2.91245;0.3794538 -0.1770997 2.826124;0.3739396 -0.2323283 2.817266;0.1060953 -0.08333074 2.899786;0.0799884 -0.5039839 2.892681;0.05904512 -0.7594314 2.867096;0.0468115 -0.8456544 2.797544;0.2451787 -0.08252396 2.88388;0.2752117 -0.4772689 2.912574;0.2827921 -0.741872 2.912265;0.2752554 -0.7767546 2.813038;0
0.1758101 -0.01445681 2.906636;0.1812058 0.04674898 2.966722;0.1781761 0.4164408 2.984473;0.1686962 0.5863083 2.96237;0.03128964 0.2922321 2.96907;-0.01803425 0.03446312 2.941688;-0.03203841 -0.1816846 2.863768;-0.04286234 -0.2257365 2.841789;0.3313025 0.2975819 2.945203;0.3855651 0.03677282 2.912367;0.3804041 -0.1767299 2.825803;0.3768681 -0.2323939 2.816568;0.1062399 -0.08329608 2.89963;0.08022421 -0.5058216 2.892928;0.05824934 -0.744367 2.870375;0.04783624 -0.8471987 2.811006;0.2451496 -0.08246686 2.883845;0.2751456 -0.4799805 2.913265;0.2827961 -0.7434742 2.911956;0.2755071 -0.7781491 2.813433;0
