HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.04834592 0.2532042 2.998446;-0.04458607 0.3175726 3.0576;-0.04578298 0.6951395 3.062892;-0.04324823 0.8703598 3.013386;-0.218425 0.5813661 3.06232;-0.2769321 0.3317467 3.040406;-0.2681945 0.1065122 2.957958;-0.2586259 0.01660921 2.933954;0.1078571 0.5740844 3.039952;0.1607762 0.3190667 3.017008;0.1538068 0.09233847 2.935006;0.147881 -0.01051036 2.909576;-0.1220638 0.1827338 2.987966;-0.1373625 -0.3448331 3.046529;-0.1737728 -0.6815251 3.023157;-0.2003137 -0.7566143 2.95165;0.02444796 0.1793701 2.983022;0.02158718 -0.338603 3.041269;0.06200829 -0.6813896 3.029553;0.1103691 -0.7474161 2.983158;0
-0.04838878 0.2532082 2.998436;-0.04464669 0.3175915 3.057587;-0.04584392 0.6952329 3.062811;-0.04324874 0.8704315 3.013373;-0.2184255 0.581359 3.062263;-0.276907 0.331764 3.040394;-0.2681932 0.106515 2.957876;-0.2585373 0.01647118 2.933742;0.1078638 0.5740951 3.039958;0.1607938 0.3190337 3.016952;0.1539929 0.09296191 2.935157;0.1478975 -0.0104999 2.90955;-0.1221193 0.1826968 2.987967;-0.13724 -0.3452214 3.046602;-0.1738664 -0.6816471 3.023163;-0.200348 -0.7566292 2.951544;0.02439893 0.1794023 2.983001;0.02151727 -0.3385732 3.041356;0.06165641 -0.6814238 3.02967;0.1099867 -0.7468385 2.983929;0
-0.0484314 0.2532122 2.998426;-0.04470826 0.3176106 3.057574;-0.04591285 0.6953135 3.062725;-0.04324787 0.870492 3.013355;-0.2184236 0.5813522 3.062212;-0.2768902 0.3317729 3.040382;-0.2681844 0.1065025 2.957808;-0.2584719 0.01634961 2.933557;0.1078769 0.5741137 3.039969;0.1608132 0.3190005 3.016898;0.1541953 0.09359297 2.935294;0.1479214 -0.01046519 2.909531;-0.1221736 0.182658 2.987969;-0.1371645 -0.3454497 3.046653;-0.1737822 -0.6815673 3.0234;-0.2003632 -0.7566031 2.951575;0.02435146 0.1794354 2.982979;0.02144688 -0.3385431 3.04144;0.06139635 -0.6813109 3.029727;0.109283 -0.7459257 2.98472;0
-0.04847481 0.2532161 2.998415;-0.04476663 0.3176288 3.057559;-0.04598036 0.6953866 3.06264;-0.04324824 0.8705431 3.01334;-0.2184254 0.5813436 3.062172;-0.2768704 0.331806 3.040367;-0.2681776 0.1064869 2.957746;-0.258422 0.01624714 2.933398;0.1078915 0.5741306 3.039977;0.1608494 0.3189365 3.01681;0.1542762 0.093844 2.935344;0.1479451 -0.01043396 2.909514;-0.1222347 0.1826129 2.987969;-0.1371059 -0.3456234 3.04669;-0.1736441 -0.6814575 3.023644;-0.2003831 -0.756532 2.951742;0.02430476 0.1794681 2.982957;0.02136377 -0.3384959 3.041526;0.06118228 -0.6810625 3.029824;0.1085134 -0.7450231 2.98553;0
-0.04851746 0.2532174 2.998405;-0.04482231 0.3176446 3.057546;-0.04604262 0.695453 3.06256;-0.04324718 0.8705868 3.013324;-0.2184253 0.5813241 3.062126;-0.2768506 0.3318622 3.040357;-0.268172 0.1064726 2.957691;-0.2583734 0.01614603 2.933243;0.1079063 0.5741412 3.039981;0.1609112 0.318838 3.016691;0.1543442 0.09404536 2.93539;0.1479761 -0.01040865 2.909502;-0.1222997 0.1825581 2.987971;-0.1370605 -0.3457533 3.046718;-0.1734685 -0.6811983 3.02405;-0.2003711 -0.7564236 2.951967;0.02426035 0.1794975 2.982936;0.02130708 -0.3384835 3.041598;0.06116354 -0.6811026 3.029727;0.1081246 -0.7448439 2.98596;0
-0.04856074 0.2532195 2.998393;-0.04487313 0.3176592 3.057533;-0.04610764 0.695509 3.062492;-0.04324626 0.8706335 3.013306;-0.2184619 0.5812805 3.062091;-0.2768321 0.3319424 3.040355;-0.2681905 0.1064837 2.957645;-0.2583383 0.01607943 2.933127;0.1079219 0.5741563 3.039985;0.1609718 0.3187436 3.016559;0.1543981 0.09419877 2.935426;0.1480248 -0.0103369 2.909505;-0.1223684 0.1824983 2.987972;-0.1370264 -0.3458492 3.046736;-0.1732151 -0.6809182 3.02451;-0.2003384 -0.7562956 2.952233;0.02421683 0.1795285 2.982912;0.02125838 -0.338484 3.041659;0.06117688 -0.6811587 3.02962;0.107846 -0.7447048 2.986278;0
-0.04860313 0.2532217 2.998382;-0.04492239 0.3176732 3.05752;-0.04617765 0.6955587 3.062428;-0.04324268 0.8706751 3.013286;-0.2185111 0.5812214 3.062054;-0.2768145 0.3320402 3.04036;-0.2682117 0.1064928 2.95761;-0.2583126 0.01602677 2.933033;0.1079372 0.5741735 3.039988;0.1610325 0.3186585 3.016416;0.1545431 0.09489983 2.935554;0.148071 -0.0102461 2.909508;-0.1224367 0.1824372 2.987975;-0.1370068 -0.3458669 3.046728;-0.1727823 -0.6804081 3.025199;-0.2002917 -0.7561104 2.952542;0.0241753 0.1795596 2.982888;0.02121958 -0.3384731 3.041703;0.06116793 -0.6811395 3.029549;0.1075529 -0.7445809 2.986561;0
-0.04865371 0.2532202 2.998365;-0.04498092 0.3176887 3.057498;-0.04626274 0.6956028 3.062239;-0.04323857 0.8707115 3.013265;-0.2185515 0.5811625 3.062008;-0.2768044 0.3320718 3.040359;-0.2683279 0.1066236 2.957634;-0.2582965 0.0159841 2.932951;0.1079522 0.5741873 3.039989;0.1610887 0.3185709 3.016246;0.1545791 0.09506506 2.935582;0.1481141 -0.01014373 2.909524;-0.1225128 0.1823702 2.987977;-0.1369891 -0.3458441 3.046702;-0.1724673 -0.679924 3.025775;-0.2002453 -0.7558876 2.952919;0.02412723 0.1795868 2.982861;0.02119029 -0.3384615 3.041738;0.06123397 -0.6809275 3.029407;0.1072161 -0.744432 2.986893;0
-0.04870428 0.2532174 2.998345;-0.04503885 0.3177046 3.057471;-0.04634083 0.6956345 3.061977;-0.04323013 0.8707502 3.013241;-0.2185792 0.5811023 3.061953;-0.2767917 0.3321317 3.040363;-0.2684304 0.1067522 2.957656;-0.2582874 0.01596664 2.93289;0.107974 0.5742062 3.039986;0.1611381 0.3184846 3.016073;0.1546074 0.09519704 2.935591;0.1481589 -0.009981463 2.909544;-0.1225876 0.1823025 2.987977;-0.1369623 -0.3457941 3.046661;-0.1721681 -0.6795083 3.026325;-0.2001987 -0.7556815 2.953271;0.02408 0.1796125 2.982833;0.02116846 -0.3384435 3.041764;0.06118379 -0.6802551 3.029396;0.1066893 -0.7439979 2.987425;0
-0.04876053 0.2532169 2.998324;-0.04509518 0.3177211 3.057443;-0.04640587 0.6956543 3.061725;-0.04322133 0.8707843 3.013221;-0.2186024 0.5810701 3.061922;-0.2767772 0.3322336 3.040389;-0.2686048 0.107021 2.957747;-0.2582918 0.01595272 2.932856;0.1080001 0.5742259 3.039979;0.1611885 0.3183922 3.015899;0.1546323 0.09532036 2.93557;0.148196 -0.009802253 2.909562;-0.1226737 0.1822383 2.987975;-0.1369426 -0.3457295 3.046614;-0.1719441 -0.6792036 3.026745;-0.2001549 -0.7554945 2.953593;0.0240289 0.1796377 2.982804;0.0211137 -0.3384105 3.041787;0.06110774 -0.6795999 3.029481;0.1061534 -0.7434238 2.988027;0
-0.04881775 0.2532243 2.9983;-0.04514787 0.3177442 3.05741;-0.04645958 0.6956711 3.061456;-0.04320773 0.8708305 3.013192;-0.2186233 0.5810488 3.061901;-0.2767594 0.3326668 3.040522;-0.2687608 0.1073096 2.957847;-0.2583041 0.01594216 2.932831;0.1080434 0.5742838 3.039957;0.1612619 0.318294 3.01564;0.1547016 0.09554268 2.93544;0.1482316 -0.009627425 2.909574;-0.1227578 0.182181 2.987975;-0.1369355 -0.3457053 3.046582;-0.1717659 -0.6789556 3.027075;-0.2001082 -0.7553227 2.95387;0.02397488 0.179672 2.98277;0.02105783 -0.3383781 3.041805;0.06104601 -0.6790824 3.029593;0.1065592 -0.7437136 2.987459;0
-0.04888808 0.2532375 2.998275;-0.04520183 0.3177693 3.057378;-0.04650137 0.6956623 3.061193;-0.04320131 0.8708715 3.013155;-0.2186501 0.5810289 3.06188;-0.2767571 0.3331558 3.040702;-0.2715702 0.111341 2.959974;-0.2589073 0.01622704 2.933036;0.1080963 0.5743586 3.039913;0.1614521 0.3183655 3.015275;0.1549541 0.09603312 2.93485;0.1480267 -0.008995051 2.90799;-0.1228848 0.182116 2.987973;-0.1369919 -0.3454355 3.046423;-0.1715885 -0.6787351 3.027344;-0.200041 -0.7551504 2.954164;0.02391298 0.17971 2.982742;0.02100864 -0.3383459 3.041817;0.06094385 -0.678611 3.02972;0.1064916 -0.743632 2.987572;0
-0.0489872 0.2532648 2.998247;-0.0452691 0.3178038 3.057341;-0.04653573 0.6956486 3.060941;-0.04319853 0.8709229 3.013101;-0.2186743 0.5810164 3.061861;-0.2767452 0.3335437 3.040941;-0.2730637 0.114321 2.961915;-0.2593113 0.01641459 2.933261;0.1081642 0.574471 3.039851;0.1620663 0.3189609 3.014401;0.1552124 0.0965962 2.930276;0.1476374 -0.008275768 2.906339;-0.1230671 0.1820646 2.987976;-0.1370998 -0.3451682 3.04627;-0.171472 -0.6785579 3.02752;-0.1999885 -0.7550087 2.954355;0.0238263 0.1797594 2.982712;0.02093926 -0.3382656 3.041816;0.06085962 -0.6781449 3.029852;0.1064281 -0.7435614 2.987687;0
-0.04919511 0.2533912 2.998244;-0.04538472 0.317905 3.057308;-0.04654408 0.6956493 3.060692;-0.04321715 0.8710231 3.012992;-0.2186952 0.5810124 3.061848;-0.2767518 0.3339409 3.041205;-0.2741346 0.1168838 2.96377;-0.2598056 0.01664988 2.933635;0.1083151 0.5746675 3.039751;0.1641217 0.3216861 3.010304;0.1525927 0.1081808 2.906302;0.1370975 0.01297058 2.87728;-0.1235141 0.1821439 2.988106;-0.1373037 -0.3446942 3.046015;-0.1713561 -0.6783527 3.027648;-0.19992 -0.7548618 2.954527;0.02367431 0.1798511 2.982691;0.0207927 -0.3379791 3.041697;0.06078164 -0.6778061 3.02995;0.1064648 -0.7435508 2.987702;0
-0.04964135 0.2536743 2.998272;-0.04561985 0.3181261 3.057279;-0.04653341 0.6956947 3.060445;-0.04333326 0.8713261 3.012672;-0.218718 0.581045 3.061844;-0.2769146 0.3341211 3.041546;-0.274923 0.1184497 2.965063;-0.2602448 0.01671591 2.933913;0.1085222 0.5748953 3.039571;0.1695939 0.3294413 2.999573;0.1483415 0.1389104 2.866374;0.1206093 0.0430803 2.842844;-0.1244502 0.1824401 2.988374;-0.1375206 -0.3442357 3.045765;-0.1713021 -0.6781837 3.027728;-0.1998552 -0.7547358 2.954663;0.02330356 0.1800425 2.982685;0.02057605 -0.3374974 3.041466;0.06073377 -0.6776385 3.029979;0.1065008 -0.7434868 2.98778;0
-0.05035556 0.2540325 2.998316;-0.04595267 0.3183977 3.057242;-0.04654 0.6957533 3.060192;-0.04356313 0.8718734 3.012336;-0.218751 0.5811561 3.061879;-0.2771297 0.334232 3.042007;-0.2756548 0.1196803 2.966114;-0.2608278 0.01677916 2.934216;0.1087326 0.5752587 3.038893;0.1801174 0.346086 2.973365;0.1422256 0.1712606 2.827592;0.09168144 0.08068763 2.795244;-0.1257657 0.1828422 2.988796;-0.1377838 -0.3437672 3.045463;-0.1712717 -0.6781007 3.027789;-0.1997804 -0.7546089 2.954819;0.02260556 0.1802841 2.98263;0.02035391 -0.337013 3.041003;0.06069248 -0.6775159 3.029997;0.1065622 -0.7433506 2.988019;0
-0.0514978 0.2546605 2.998423;-0.04631237 0.3187802 3.057206;-0.04649246 0.6958344 3.059896;-0.04395476 0.8725568 3.01177;-0.2188336 0.5815496 3.062159;-0.2774153 0.3342146 3.042566;-0.2784179 0.1203082 2.970459;-0.2621113 0.01682848 2.935187;0.109084 0.5759408 3.036641;0.1869865 0.3562846 2.954264;0.1240347 0.2067709 2.787472;0.05231749 0.1256081 2.748846;-0.1279875 0.1836903 2.989713;-0.1383408 -0.3430468 3.044969;-0.1712609 -0.6780355 3.027833;-0.1997142 -0.7544982 2.954949;0.02132087 0.1807445 2.98247;0.02038406 -0.3365004 3.039878;0.06066728 -0.6774261 3.030011;0.1066294 -0.7432102 2.988251;0
-0.05312734 0.2554727 2.998631;-0.04668457 0.3192748 3.057183;-0.04648723 0.6960074 3.059581;-0.04480623 0.8735061 3.010845;-0.219272 0.5823547 3.063124;-0.2777714 0.3342551 3.043717;-0.2818428 0.1208384 2.977065;-0.2638993 0.01723902 2.937195;0.1079624 0.5762693 3.029042;0.1895575 0.3679739 2.920806;0.08844654 0.2398464 2.75221;0.0004210416 0.1689665 2.713121;-0.1306145 0.1846069 2.991106;-0.1395813 -0.3413807 3.043861;-0.1712513 -0.6779884 3.027865;-0.1996399 -0.7543716 2.955082;0.01917072 0.1814642 2.982086;0.02196185 -0.3335785 3.034034;0.060651 -0.677358 3.030022;0.1067337 -0.7431542 2.988352;0
-0.05464157 0.2562394 2.998857;-0.0469351 0.3197559 3.057155;-0.04647197 0.6962233 3.05924;-0.04616632 0.8745564 3.009972;-0.2199527 0.5832488 3.064572;-0.2783374 0.3341039 3.045992;-0.2848358 0.1208455 2.984039;-0.2656516 0.01766552 2.939609;0.1064864 0.5763126 3.019432;0.1835506 0.367288 2.871354;0.02820539 0.2628893 2.730304;-0.06474848 0.2244118 2.709296;-0.1328847 0.1853398 2.992724;-0.1410724 -0.3391832 3.042273;-0.171337 -0.6778969 3.02785;-0.1995764 -0.7542248 2.95519;0.01694023 0.1822425 2.981538;0.02535805 -0.3291365 3.024697;0.06064424 -0.6773112 3.030013;0.1067816 -0.7431118 2.988457;7
-0.0560598 0.2570815 2.999217;-0.04700719 0.3203527 3.057162;-0.04654882 0.6964828 3.058919;-0.04941704 0.8767728 3.008576;-0.2223763 0.585147 3.070074;-0.2787427 0.3340102 3.050413;-0.2877622 0.1207621 2.993226;-0.2679733 0.01852844 2.943877;0.1037267 0.5764449 3.008659;0.180223 0.3680553 2.847247;-0.02957248 0.3162593 2.731006;-0.1366388 0.2916825 2.710113;-0.1346412 0.1860623 2.995332;-0.1427969 -0.3366093 3.04012;-0.1714654 -0.6778219 3.027813;-0.1995629 -0.7541376 2.955263;0.01479739 0.1831623 2.980905;0.02795634 -0.3264556 3.017905;0.06069402 -0.6772937 3.02992;0.1068033 -0.7430851 2.988568;7
-0.05763445 0.2584492 2.999948;-0.04682032 0.3215337 3.057279;-0.04702559 0.696981 3.058452;-0.05631526 0.879477 3.006878;-0.2245153 0.5866773 3.075808;-0.2779763 0.33306 3.059417;-0.2903587 0.1203444 3.001998;-0.2706391 0.0191146 2.949653;0.09696404 0.5770133 2.992425;0.1611067 0.380499 2.810314;-0.0749644 0.3502159 2.730431;-0.1891767 0.3409252 2.715326;-0.1357323 0.1874905 3.000496;-0.1443762 -0.334346 3.037885;-0.1716693 -0.6777679 3.027759;-0.1995578 -0.7540513 2.955302;0.01207848 0.1851097 2.979886;0.03012536 -0.3247035 3.012731;0.06088684 -0.6774033 3.029619;0.1068383 -0.7431568 2.988739;7
