HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.2078475 0.2162741 3.267283;-0.2107079 0.2785832 3.319753;-0.2249806 0.6259096 3.30648;-0.2177157 0.7811117 3.222998;-0.3888815 0.5219044 3.30544;-0.4555105 0.2661089 3.295284;-0.495757 0.08475906 3.158958;-0.4966928 0.0217074 3.09673;-0.05227022 0.5370051 3.307784;0.03052383 0.2836303 3.267832;0.1020572 0.07312579 3.200176;0.1189388 0.02111679 3.173529;-0.2804342 0.1368681 3.255177;-0.3422196 -0.3158464 3.279185;-0.3846496 -0.6668661 3.263126;-0.3896511 -0.7345692 3.221343;-0.1275844 0.143879 3.261662;-0.07713197 -0.3204527 3.281374;-0.03819442 -0.6752786 3.282451;-0.009587244 -0.746352 3.239266;0
-0.2071201 0.2159563 3.267615;-0.2102888 0.2783333 3.319978;-0.222689 0.6251535 3.306238;-0.2127608 0.7811428 3.221518;-0.3868046 0.5221432 3.303523;-0.4532203 0.2714603 3.29566;-0.4837071 0.1008665 3.139976;-0.4792716 0.04054262 3.051615;-0.05060377 0.5367812 3.309016;0.03041871 0.2833149 3.26944;0.09896166 0.0760768 3.193378;0.1107359 0.03478426 3.157747;-0.2799304 0.1367265 3.255046;-0.343052 -0.3156195 3.260328;-0.384788 -0.6675833 3.258324;-0.3894747 -0.7343658 3.219656;-0.1265917 0.1431011 3.263137;-0.07576817 -0.3208498 3.27671;-0.03822818 -0.6757816 3.281719;-0.009583368 -0.7462986 3.239238;0
-0.2029298 0.1819789 3.266349;-0.2142315 0.2414409 3.314008;-0.2020602 0.5694807 3.294367;-0.1771899 0.7357515 3.217991;-0.3650852 0.4801453 3.255109;-0.4548955 0.2752262 3.144042;-0.2899112 0.356927 2.962343;-0.2764843 0.3969422 2.962765;-0.04080723 0.4646217 3.336759;0.006747022 0.2462485 3.288333;-0.04553168 0.4344472 3.095293;-0.04053047 0.4211707 3.133904;-0.2766838 0.1046385 3.233965;-0.3640362 -0.3214205 3.144085;-0.3869616 -0.6837472 3.188045;-0.36795 -0.7074297 3.102739;-0.1256555 0.09927264 3.281691;-0.05026966 -0.306378 3.184538;-0.02858691 -0.6613969 3.237065;-0.01176334 -0.6865596 3.155696;0
-0.2073126 0.1694838 3.264112;-0.2201407 0.2286046 3.311265;-0.209103 0.560097 3.294403;-0.1784544 0.7281944 3.218183;-0.3723887 0.4685039 3.242541;-0.4533001 0.2705087 3.12865;-0.2817729 0.3668105 2.962444;-0.2622335 0.4178181 2.962489;-0.04545078 0.4517832 3.331781;0.01016997 0.241635 3.290955;-0.05820307 0.4276426 3.135626;-0.07852788 0.4903668 3.154842;-0.2819845 0.09183501 3.227419;-0.3709974 -0.3244092 3.129919;-0.386758 -0.686816 3.183699;-0.3665871 -0.7122734 3.100653;-0.1298621 0.08767661 3.282282;-0.05016184 -0.312898 3.179906;-0.02753876 -0.6612394 3.233164;-0.01129566 -0.6841768 3.150514;0
-0.2134599 0.1581371 3.261032;-0.2265436 0.2179321 3.308386;-0.2173488 0.5529057 3.294013;-0.188027 0.7172654 3.219483;-0.3796301 0.4617588 3.236061;-0.4497215 0.2669911 3.096949;-0.2652828 0.3892471 2.957755;-0.2552287 0.4240012 2.964206;-0.05056146 0.4425988 3.325965;0.00953269 0.2379103 3.298017;-0.07998235 0.4540401 3.142301;-0.09210456 0.5124707 3.162904;-0.2898566 0.08025291 3.221851;-0.3759277 -0.325179 3.120927;-0.3870631 -0.687875 3.179929;-0.3663665 -0.7136448 3.098396;-0.1348822 0.07662317 3.280559;-0.05167292 -0.3184228 3.176474;-0.02707133 -0.6614344 3.229843;-0.01122432 -0.6834325 3.146779;0
-0.2190034 0.1510046 3.258415;-0.2322571 0.2112213 3.306005;-0.2244665 0.5486135 3.293338;-0.2127451 0.7159976 3.213033;-0.3938732 0.4536876 3.22794;-0.4484227 0.265391 3.085036;-0.2640821 0.3937952 2.969304;-0.2493079 0.4344309 2.973091;-0.05503576 0.4367616 3.321426;0.008302176 0.2356537 3.301649;-0.08578142 0.4431764 3.155779;-0.1019033 0.5224655 3.167632;-0.296868 0.07292492 3.218021;-0.382434 -0.3248703 3.113773;-0.3874323 -0.6886369 3.177364;-0.3665935 -0.7150096 3.097198;-0.1395339 0.06931071 3.278387;-0.05618199 -0.3229865 3.173445;-0.02699676 -0.6624807 3.226159;-0.01117007 -0.6850006 3.143909;0
-0.2263376 0.1460976 3.254828;-0.2392414 0.2066419 3.302913;-0.2348508 0.545935 3.291091;-0.2279086 0.717113 3.210285;-0.4043977 0.4496675 3.223798;-0.4481993 0.2651799 3.077267;-0.2707315 0.3976641 2.978691;-0.2539685 0.4301435 2.982424;-0.06198068 0.4329161 3.314444;0.007021832 0.2351782 3.305199;-0.08684361 0.4303016 3.164128;-0.1061673 0.5180008 3.168444;-0.3044534 0.06804854 3.214786;-0.391379 -0.3245426 3.107994;-0.3883371 -0.6901387 3.175556;-0.3687501 -0.7185833 3.097776;-0.1462912 0.06415683 3.273857;-0.06267004 -0.3260609 3.17064;-0.02731089 -0.6621042 3.2231;-0.01139738 -0.6848289 3.141849;1
-0.235561 0.1432817 3.250659;-0.2451029 0.203956 3.300143;-0.2459561 0.544591 3.288174;-0.2469563 0.7189944 3.212892;-0.4187905 0.4483437 3.2227;-0.4516535 0.2678348 3.073797;-0.2853016 0.4022148 2.994396;-0.2573485 0.4318356 2.987659;-0.08644397 0.4322198 3.27776;-0.00264074 0.2394187 3.299434;-0.09072059 0.4199631 3.160786;-0.1125234 0.5051602 3.154587;-0.3137425 0.06519829 3.212725;-0.3986518 -0.3238819 3.105071;-0.3891654 -0.6911628 3.174329;-0.3738794 -0.7217487 3.098754;-0.1559318 0.06165456 3.266216;-0.06956773 -0.3276049 3.169168;-0.02774097 -0.661983 3.220972;-0.01407433 -0.6859668 3.140671;1
-0.2477584 0.1426259 3.246104;-0.2530287 0.203636 3.297081;-0.2742917 0.5585579 3.285922;-0.2739644 0.7194864 3.214644;-0.4510334 0.453036 3.23563;-0.4833042 0.2772656 3.094467;-0.3285359 0.4146204 3.02889;-0.2865873 0.4582855 3.020461;-0.1056916 0.4356368 3.252011;-0.0146124 0.2488846 3.275251;-0.09438752 0.4136201 3.146538;-0.1173377 0.4965516 3.133003;-0.3287148 0.06415817 3.211326;-0.4075669 -0.3219871 3.109759;-0.3903288 -0.691678 3.173658;-0.3815561 -0.723392 3.100324;-0.1651445 0.06161592 3.25884;-0.08194463 -0.3278286 3.169951;-0.02926157 -0.6622251 3.220427;-0.02244227 -0.6892606 3.143748;1
-0.2799058 0.1619133 3.238418;-0.2796569 0.2249961 3.289711;-0.3100854 0.5814575 3.279429;-0.3222264 0.7608004 3.218785;-0.4832658 0.471707 3.258466;-0.5289978 0.2824235 3.139666;-0.3672276 0.4186314 3.050255;-0.3234978 0.4763352 3.039128;-0.1370872 0.4612944 3.221484;-0.03446674 0.2801139 3.218818;-0.1073893 0.4260259 3.083457;-0.1297818 0.5029958 3.069004;-0.3571364 0.08167233 3.220054;-0.4191481 -0.3258645 3.139379;-0.3914821 -0.6920286 3.173493;-0.3923786 -0.7245489 3.102771;-0.1977204 0.08685246 3.233936;-0.09852306 -0.3252141 3.174734;-0.03214806 -0.6628539 3.221828;-0.01513873 -0.7215756 3.187044;1
-0.2969396 0.1742319 3.234458;-0.2927938 0.2380905 3.285602;-0.3318533 0.5966357 3.273347;-0.3634899 0.7799406 3.215507;-0.5015034 0.4818326 3.27057;-0.5578821 0.2970975 3.169373;-0.4019963 0.4174181 3.06703;-0.343392 0.4812124 3.049489;-0.168571 0.4873263 3.198696;-0.05425627 0.3200061 3.140131;-0.1478751 0.4718235 3.0507;-0.1780474 0.5331561 3.036193;-0.370859 0.09226684 3.225251;-0.4237847 -0.3297496 3.165311;-0.3936143 -0.6927952 3.175994;-0.4030555 -0.7263153 3.108185;-0.2181049 0.1062821 3.218789;-0.1229513 -0.3234447 3.192937;-0.04191227 -0.6649221 3.231764;-0.04664218 -0.7175933 3.191352;1
-0.3121284 0.1892023 3.232704;-0.3042812 0.2581667 3.280237;-0.355071 0.6297158 3.254236;-0.401913 0.8114573 3.20524;-0.5247608 0.5116265 3.299524;-0.5762019 0.3147308 3.190133;-0.4166532 0.4198836 3.075975;-0.360279 0.4867331 3.059433;-0.2011005 0.5179159 3.17904;-0.08387597 0.3817421 3.046811;-0.1981845 0.5297645 2.971618;-0.2333443 0.5856308 2.950909;-0.385157 0.1109945 3.235695;-0.4258119 -0.3295371 3.19008;-0.395686 -0.6936002 3.180478;-0.4150995 -0.7285073 3.116398;-0.2357435 0.1261428 3.211013;-0.1417188 -0.3119281 3.212912;-0.05805214 -0.664083 3.252748;-0.08120362 -0.709292 3.203279;1
-0.3194054 0.1930201 3.23193;-0.3095156 0.2637945 3.277821;-0.3672874 0.6398843 3.246871;-0.4279414 0.8072417 3.19979;-0.5334683 0.5218278 3.308989;-0.5891719 0.3242841 3.208248;-0.4291992 0.4219337 3.086569;-0.3764556 0.4895825 3.072548;-0.2549904 0.510682 3.165914;-0.1215006 0.457834 2.95682;-0.2442802 0.5901957 2.860533;-0.2833585 0.6417986 2.833883;-0.3907439 0.1166423 3.240434;-0.4262277 -0.3285421 3.204931;-0.3978679 -0.6946025 3.188533;-0.4262159 -0.7305921 3.127793;-0.2440061 0.1335196 3.207681;-0.1517141 -0.3020562 3.23406;-0.06775285 -0.6638734 3.264963;-0.07186434 -0.7213902 3.241796;1
-0.3248107 0.1957535 3.231862;-0.3136193 0.2679293 3.276027;-0.380948 0.6449856 3.242174;-0.4414653 0.8077177 3.198491;-0.5385631 0.5277125 3.314418;-0.6043266 0.3353846 3.239867;-0.4447377 0.4284311 3.110745;-0.3978574 0.495021 3.100659;-0.2802276 0.5088075 3.160883;-0.1588781 0.5227089 2.878657;-0.2716161 0.6350632 2.741786;-0.3114569 0.6788754 2.702283;-0.3936117 0.1213121 3.244803;-0.423484 -0.3223084 3.227281;-0.4001557 -0.6945282 3.196428;-0.4335251 -0.7310792 3.136611;-0.2519222 0.1407 3.207597;-0.1560218 -0.2983747 3.251329;-0.07342655 -0.6653667 3.274026;-0.09215419 -0.7166335 3.242007;1
-0.3293401 0.1982932 3.232378;-0.3174206 0.2715595 3.274099;-0.3894207 0.647914 3.238637;-0.4534173 0.7982236 3.196159;-0.5390571 0.5308804 3.316444;-0.5945738 0.3349809 3.253861;-0.4455345 0.4302046 3.124171;-0.4015802 0.4957884 3.11402;-0.2924748 0.5103692 3.155862;-0.2061265 0.5695477 2.83766;-0.2924349 0.6670905 2.617249;-0.3354514 0.7057642 2.567901;-0.3955423 0.1260122 3.248849;-0.4222615 -0.3184938 3.241992;-0.4020419 -0.69501 3.203098;-0.4386628 -0.7319816 3.143481;-0.2581031 0.1465059 3.208888;-0.1590564 -0.2941813 3.262155;-0.07787969 -0.6663527 3.284945;-0.07886039 -0.729337 3.269078;1
-0.3323177 0.1999282 3.232931;-0.3209657 0.2740945 3.272262;-0.3973473 0.6495521 3.233047;-0.4648266 0.7914963 3.19105;-0.5203325 0.498916 3.275848;-0.5912139 0.3215525 3.264162;-0.4426939 0.4311011 3.134879;-0.4013366 0.4954607 3.124627;-0.2945326 0.5113192 3.149639;-0.2446353 0.5908816 2.857731;-0.2823197 0.6552564 2.603248;-0.3248606 0.696288 2.506546;-0.3961358 0.1291139 3.2518;-0.4215825 -0.3164284 3.252958;-0.4036662 -0.6943406 3.209929;-0.4404586 -0.7318766 3.148679;-0.2618363 0.1500752 3.210344;-0.1594412 -0.2943486 3.271061;-0.08000702 -0.6666618 3.297452;-0.06178739 -0.7416844 3.283313;1
-0.3341798 0.2005551 3.233635;-0.3240664 0.2755912 3.269766;-0.4050564 0.6537626 3.216537;-0.4742531 0.7913805 3.184394;-0.5115145 0.4761322 3.243801;-0.5903617 0.3135896 3.277675;-0.4401102 0.4314933 3.14785;-0.4004411 0.4943346 3.137649;-0.29796 0.5124766 3.143891;-0.2584708 0.5942976 2.873715;-0.27797 0.6291606 2.654526;-0.3208871 0.6926097 2.502074;-0.3953556 0.1308952 3.254064;-0.4217137 -0.3161113 3.262134;-0.4043694 -0.6920819 3.216187;-0.4399144 -0.7302606 3.154055;-0.2641906 0.1520215 3.212202;-0.1595052 -0.2934205 3.276411;-0.08101448 -0.6662825 3.304963;-0.05425848 -0.7445599 3.289687;1
-0.3351238 0.200164 3.234434;-0.3274658 0.2755031 3.266147;-0.4101171 0.652696 3.204641;-0.4808503 0.7901328 3.180338;-0.5036011 0.4605755 3.218735;-0.5893898 0.3092476 3.285799;-0.437555 0.4314727 3.156065;-0.3988701 0.4932102 3.14596;-0.295739 0.5128226 3.13906;-0.269429 0.5983369 2.881018;-0.2850359 0.6449334 2.62302;-0.3183437 0.6905053 2.501041;-0.393764 0.131465 3.25562;-0.4219041 -0.3160354 3.268097;-0.4048704 -0.6891875 3.220974;-0.4375628 -0.7274601 3.15812;-0.2653598 0.1526138 3.214396;-0.1586974 -0.2929665 3.27972;-0.0811132 -0.6659704 3.310124;-0.04731605 -0.7466576 3.292682;1
-0.3352365 0.1987476 3.23482;-0.3310003 0.2731864 3.259487;-0.4122073 0.6301833 3.175733;-0.4849024 0.7829883 3.176885;-0.5005239 0.4541673 3.208566;-0.588569 0.3062976 3.291044;-0.4352624 0.4312921 3.161522;-0.3971135 0.4921369 3.151515;-0.2909016 0.5127493 3.136101;-0.287984 0.612167 2.878526;-0.2889389 0.6390638 2.631661;-0.3197205 0.6893421 2.494409;-0.3910878 0.1306152 3.255865;-0.4220918 -0.3163165 3.272598;-0.4051412 -0.6870495 3.224097;-0.4349397 -0.7255522 3.160821;-0.2656098 0.1522152 3.216617;-0.1562324 -0.2954648 3.281006;-0.08080132 -0.6655017 3.313726;-0.04340195 -0.7484639 3.295951;1
-0.3350273 0.1941587 3.234322;-0.3347676 0.2672734 3.250993;-0.4128824 0.6204504 3.164291;-0.4870158 0.7774147 3.174693;-0.498597 0.4498884 3.202049;-0.5877865 0.3040212 3.294571;-0.4331506 0.430922 3.165223;-0.3952241 0.4910029 3.155265;-0.2909601 0.5126107 3.13446;-0.2935992 0.6087501 2.871274;-0.3049414 0.6540464 2.598221;-0.3170803 0.6853755 2.499265;-0.3881063 0.1285111 3.255041;-0.422227 -0.3166243 3.275645;-0.4053011 -0.6848818 3.226583;-0.4329471 -0.7237016 3.162803;-0.2665443 0.15018 3.218547;-0.1536624 -0.2966086 3.278862;-0.08029758 -0.6650952 3.316005;-0.0395859 -0.7485834 3.294757;1
-0.3334325 0.1836178 3.231808;-0.3372576 0.2583832 3.241731;-0.4132686 0.6154252 3.157999;-0.4882148 0.7730544 3.172982;-0.49736 0.4472754 3.197669;-0.5837681 0.302719 3.300628;-0.4272019 0.422054 3.18;-0.3891596 0.4806986 3.17032;-0.2909294 0.5123272 3.133574;-0.2899248 0.5900566 2.894935;-0.3105958 0.6506215 2.603478;-0.3149133 0.6813613 2.511181;-0.3834259 0.121956 3.251094;-0.4222867 -0.3170839 3.277712;-0.4053641 -0.68299 3.228165;-0.4311292 -0.7219499 3.163819;-0.2669973 0.1449979 3.220251;-0.1506755 -0.2994722 3.275257;-0.07936251 -0.6647922 3.317188;-0.03682014 -0.7483912 3.292198;1
-0.3325334 0.1769177 3.229807;-0.3390375 0.2525088 3.235106;-0.4133919 0.6120459 3.153616;-0.4889683 0.769886 3.171583;-0.4967759 0.4460164 3.194773;-0.5805116 0.3019947 3.304871;-0.423367 0.4161818 3.189291;-0.3852532 0.4740261 3.179649;-0.2909363 0.5119182 3.133213;-0.2883989 0.5824772 2.904;-0.3088435 0.6272283 2.635463;-0.3137053 0.6789509 2.518087;-0.3803583 0.1175345 3.248183;-0.4223774 -0.3179178 3.278779;-0.4053431 -0.6815779 3.22912;-0.429263 -0.7205697 3.164107;-0.2677972 0.1405277 3.22088;-0.1470074 -0.3050076 3.27078;-0.07708959 -0.665067 3.316618;-0.03465741 -0.7489241 3.288997;1
-0.3307185 0.1698387 3.226794;-0.3394259 0.2468066 3.229109;-0.4129518 0.6096913 3.151073;-0.4893191 0.7676748 3.170635;-0.4966979 0.4461171 3.193577;-0.5773393 0.3018864 3.308291;-0.4204583 0.4123616 3.19579;-0.3822742 0.4697792 3.186093;-0.2909478 0.5112039 3.133773;-0.2862345 0.5772003 2.910529;-0.3063802 0.6174101 2.650866;-0.3129387 0.6774745 2.521122;-0.3757857 0.1108123 3.242136;-0.4224679 -0.3201498 3.278108;-0.4052006 -0.6806818 3.229652;-0.4273815 -0.7197388 3.163803;-0.267961 0.1360307 3.220786;-0.1439877 -0.3105156 3.2666;-0.07470131 -0.6657185 3.315226;-0.03320989 -0.7496033 3.285825;1
-0.3297088 0.1658848 3.224743;-0.3397497 0.2438191 3.225172;-0.4167833 0.6299017 3.16241;-0.4927726 0.7777173 3.169238;-0.5039927 0.4656811 3.202711;-0.5735508 0.3033415 3.312325;-0.4178652 0.4104084 3.20158;-0.3796117 0.4675622 3.191787;-0.2909117 0.5104901 3.134641;-0.2833328 0.5733731 2.914274;-0.2996921 0.6111379 2.667196;-0.3123507 0.6764591 2.523193;-0.3732544 0.1070903 3.238415;-0.4226484 -0.3223514 3.271816;-0.4048128 -0.6799467 3.229316;-0.4262642 -0.7191234 3.162997;-0.2679646 0.1327824 3.220112;-0.1417472 -0.3152715 3.262595;-0.07235307 -0.6669698 3.313939;-0.03329393 -0.7509339 3.284146;1
