HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.06589763 0.1313424 2.775489;-0.06958993 0.2011056 2.83453;-0.09793591 0.5870269 2.815662;-0.1834799 0.777437 2.769612;-0.2770477 0.4416204 2.82944;-0.3294004 0.238936 2.829983;-0.1718381 0.4439906 2.680601;-0.1284259 0.5051783 2.651631;0.01007455 0.4575529 2.739294;0.1663595 0.3268873 2.557587;0.05567384 0.5105119 2.437989;0.02724029 0.5551924 2.410253;-0.1415868 0.05913664 2.755253;-0.1829655 -0.4317851 2.695837;-0.1456677 -0.8232054 2.720722;-0.1806364 -0.8831599 2.682507;-0.003045239 0.06608294 2.776552;0.082669 -0.4273623 2.690282;0.06706268 -0.8136954 2.735581;0.1064232 -0.8669873 2.697268;1
-0.07080426 0.1312532 2.775451;-0.06977915 0.201208 2.834084;-0.1058063 0.5920404 2.811703;-0.1968762 0.7771943 2.766305;-0.2791739 0.441393 2.833923;-0.3240266 0.2449627 2.844912;-0.1748172 0.448673 2.694427;-0.1254808 0.5166105 2.66176;-0.000325345 0.4644738 2.724484;0.1507696 0.3866115 2.458082;0.01701273 0.5576701 2.31809;-0.02269657 0.6051178 2.283067;-0.1465401 0.06173415 2.766259;-0.1874893 -0.4274621 2.713039;-0.1466609 -0.822464 2.72057;-0.1811666 -0.8825769 2.681688;-0.01006239 0.0713097 2.771009;0.07805994 -0.4247399 2.688336;0.06679522 -0.8138735 2.734676;0.1052423 -0.8662955 2.698506;1
-0.07639223 0.1325002 2.776882;-0.07023174 0.2030514 2.833699;-0.1146358 0.6013663 2.807179;-0.2060416 0.7770095 2.764042;-0.2620722 0.4463057 2.822161;-0.3017507 0.2514935 2.856153;-0.1679701 0.4510072 2.709817;-0.1149798 0.5226374 2.673891;-0.01007386 0.4680095 2.709972;0.09284535 0.462343 2.392118;-0.02023752 0.5887935 2.198293;-0.06747494 0.6405796 2.14027;-0.1483865 0.07212859 2.792916;-0.1897976 -0.4214093 2.729571;-0.1477172 -0.8211538 2.720756;-0.1816471 -0.881893 2.680917;-0.01911755 0.07916191 2.765785;0.07280504 -0.4213971 2.688438;0.06632199 -0.8139284 2.734116;0.1039804 -0.8654851 2.700094;1
-0.08650291 0.1448731 2.783805;-0.07278345 0.2164283 2.834617;-0.1204061 0.611099 2.804227;-0.2124399 0.7766796 2.76268;-0.2521621 0.4488886 2.813934;-0.2948662 0.2535725 2.861813;-0.1623337 0.4518818 2.719388;-0.1076875 0.5254048 2.6815;-0.02101724 0.4708658 2.697873;0.03556566 0.5167381 2.370428;-0.04651917 0.603595 2.104668;-0.08058216 0.634365 2.031961;-0.1492026 0.0897456 2.818688;-0.1906762 -0.4185602 2.741034;-0.1484654 -0.8196031 2.721326;-0.1823546 -0.8808579 2.679961;-0.03134735 0.0970446 2.759841;0.06844717 -0.4183009 2.689419;0.06601543 -0.8138669 2.733728;0.1029793 -0.8648244 2.70145;1
-0.09089907 0.1498482 2.78703;-0.0749472 0.2247321 2.834123;-0.1310865 0.6229044 2.795947;-0.2176438 0.77651 2.761321;-0.2492693 0.4418304 2.798778;-0.2910286 0.2493481 2.860895;-0.1594684 0.4477052 2.723878;-0.1037861 0.5212018 2.68497;-0.02783538 0.4724877 2.686618;-0.008253792 0.5571188 2.392833;-0.04761935 0.5934368 2.163536;-0.06654155 0.6182327 1.978728;-0.1486691 0.09349579 2.828437;-0.1904145 -0.4192571 2.752455;-0.1489194 -0.8184101 2.721963;-0.1829626 -0.8799602 2.679204;-0.03588487 0.1033954 2.757187;0.06543884 -0.4161649 2.690444;0.06586602 -0.8137971 2.733438;0.102127 -0.8642533 2.702741;1
-0.0934595 0.15283 2.78892;-0.07674885 0.2300545 2.83294;-0.1384348 0.6279044 2.790962;-0.2215012 0.7763515 2.760328;-0.2486536 0.4372757 2.790004;-0.2892472 0.2440689 2.857048;-0.1572308 0.4430209 2.725819;-0.1014041 0.5155653 2.686351;-0.02717806 0.4771249 2.677083;-0.03063087 0.5650575 2.409799;-0.05812278 0.5947284 2.167897;-0.063061 0.613903 1.969914;-0.1479816 0.09526963 2.834129;-0.1893497 -0.4223194 2.762754;-0.1493138 -0.8171718 2.723183;-0.1835997 -0.8789812 2.678514;-0.03835327 0.1071021 2.755502;0.06328655 -0.4146909 2.691439;0.06577795 -0.8137047 2.733245;0.1014672 -0.8638209 2.703902;1
-0.09520788 0.1543989 2.789899;-0.07817926 0.2332492 2.831202;-0.1431671 0.6315722 2.788474;-0.2246619 0.7763307 2.759641;-0.2483339 0.4359155 2.786695;-0.2887022 0.2414476 2.855582;-0.1560908 0.4406391 2.727943;-0.1003348 0.5122729 2.688248;-0.03763649 0.4684667 2.675725;-0.02403679 0.5335582 2.387962;-0.06343324 0.599315 2.123685;-0.09187255 0.6211371 2.005239;-0.1460839 0.09447658 2.835867;-0.1880943 -0.4256905 2.769749;-0.1494016 -0.8162479 2.724447;-0.1841452 -0.8781046 2.678015;-0.04010669 0.1095004 2.754137;0.06156788 -0.4138087 2.69218;0.06547835 -0.8135169 2.733169;0.1006967 -0.8633164 2.70491;1
-0.09620508 0.1551945 2.789998;-0.07947665 0.2349453 2.828482;-0.1466993 0.6337044 2.787476;-0.2275889 0.7760559 2.759609;-0.2485268 0.4348678 2.78488;-0.2862657 0.2409903 2.854278;-0.1535969 0.443185 2.72828;-0.0991778 0.5147367 2.688733;-0.04438643 0.4687259 2.675882;0.01371168 0.497299 2.396412;-0.06363271 0.5893828 2.130814;-0.1108852 0.6195379 2.053002;-0.141436 0.08989546 2.83043;-0.1870673 -0.4282893 2.773946;-0.1493845 -0.8156002 2.725556;-0.1846262 -0.8773348 2.677643;-0.04074043 0.1106082 2.751802;0.05977989 -0.4133384 2.692746;0.06513831 -0.8132632 2.733144;0.1000331 -0.8628577 2.705812;1
-0.09589594 0.1534916 2.787011;-0.08057706 0.2342309 2.823697;-0.1495592 0.6346595 2.787764;-0.2304735 0.7756126 2.760497;-0.2500801 0.4319796 2.785638;-0.2840047 0.2384974 2.853723;-0.1486781 0.4391229 2.730043;-0.09522765 0.5093781 2.691191;-0.05084993 0.4700669 2.677973;0.04250468 0.4552177 2.410114;-0.06750238 0.5699803 2.181679;-0.1189991 0.6085491 2.125361;-0.1353924 0.08274818 2.818065;-0.1860624 -0.4301105 2.776234;-0.1493569 -0.8150644 2.726465;-0.185055 -0.876664 2.67739;-0.04055072 0.1098459 2.748015;0.05796439 -0.4132574 2.693171;0.06468976 -0.8129856 2.733206;0.09943611 -0.8624633 2.70685;1
-0.09503304 0.1479936 2.780071;-0.08249388 0.2283716 2.816006;-0.154181 0.6266612 2.79176;-0.2320959 0.7741665 2.762954;-0.2521161 0.428301 2.786998;-0.2826041 0.2368726 2.852515;-0.146147 0.438596 2.729876;-0.09369023 0.5086533 2.691548;-0.05770344 0.4742613 2.685474;0.08724943 0.3905053 2.449423;-0.06951404 0.5501393 2.262276;-0.1172377 0.592828 2.236808;-0.1313818 0.07463042 2.804104;-0.1848096 -0.4322191 2.776229;-0.1493222 -0.8146782 2.727229;-0.1854079 -0.8761299 2.6773;-0.03999558 0.1057731 2.741643;0.05601631 -0.4137141 2.693492;0.06428701 -0.8127126 2.733288;0.0989629 -0.86215 2.707703;1
-0.09476282 0.1436923 2.774075;-0.08461894 0.2239406 2.810775;-0.1573617 0.6228014 2.79425;-0.2327064 0.773071 2.765373;-0.2540603 0.4235376 2.787754;-0.2790487 0.2064227 2.879817;-0.1390826 0.414203 2.75266;-0.08862322 0.4801763 2.71772;-0.05161465 0.4830953 2.692963;0.1035441 0.3510377 2.481309;-0.07311608 0.5317274 2.355013;-0.1070305 0.5752106 2.356088;-0.1314945 0.06865637 2.792279;-0.1836673 -0.434699 2.773728;-0.1492914 -0.8144081 2.727861;-0.18565 -0.8756997 2.677314;-0.03929839 0.1018432 2.736494;0.054364 -0.4143622 2.693656;0.06392657 -0.8124426 2.73341;0.09856989 -0.8618975 2.708465;1
-0.09489478 0.1406799 2.768898;-0.0868536 0.2208397 2.807199;-0.1612452 0.6222082 2.797453;-0.2334633 0.7739784 2.767326;-0.2587562 0.4075763 2.786077;-0.2777297 0.1958765 2.886261;-0.1358653 0.4036781 2.760119;-0.08642212 0.468453 2.726038;-0.02622803 0.4966478 2.700363;0.1026972 0.3144112 2.547648;-0.05942034 0.4844854 2.458025;-0.09374934 0.546713 2.470142;-0.1342787 0.0631956 2.782155;-0.1830688 -0.4365157 2.769189;-0.1492518 -0.8141606 2.728451;-0.1858732 -0.8753101 2.67747;-0.03712372 0.09653796 2.729934;0.05305726 -0.4150369 2.693727;0.06352199 -0.8121197 2.733558;0.09825774 -0.8617017 2.709095;1
-0.09539539 0.1386663 2.764777;-0.08897084 0.2185043 2.80482;-0.1644641 0.6219378 2.800839;-0.2338534 0.7752124 2.769419;-0.2611385 0.400343 2.784561;-0.2826515 0.1983132 2.87546;-0.2399626 0.4247626 2.713212;-0.1993086 0.4867563 2.682604;-0.01515573 0.5021789 2.705574;0.09119114 0.2405034 2.642228;-0.04124552 0.4297658 2.555948;-0.07862169 0.5052841 2.565504;-0.13744 0.05995683 2.774389;-0.1832594 -0.4378 2.763531;-0.1492416 -0.8139315 2.728958;-0.1860395 -0.8749767 2.677511;-0.03580981 0.09315123 2.725855;0.05197664 -0.4156514 2.693509;0.06311519 -0.8117591 2.733675;0.09800282 -0.8615442 2.709631;1
-0.09625729 0.1368619 2.761329;-0.09120936 0.2162614 2.803238;-0.1665352 0.6217165 2.803681;-0.2335388 0.776696 2.77165;-0.2629441 0.3965345 2.782275;-0.3029549 0.1966138 2.873634;-0.2751452 0.4225629 2.703864;-0.2621255 0.4949992 2.655896;-0.009717268 0.5037814 2.70855;0.08095251 0.2411628 2.669715;-0.03527218 0.4176426 2.588126;-0.07264206 0.505441 2.578526;-0.1405025 0.05769687 2.768945;-0.1840733 -0.4388065 2.757198;-0.1492365 -0.8137388 2.729403;-0.1864678 -0.8747244 2.678245;-0.03522999 0.09037948 2.722958;0.05083527 -0.4167291 2.692449;0.06276765 -0.8113881 2.73372;0.09781791 -0.8614267 2.710084;1
-0.09879294 0.1367321 2.759695;-0.09262789 0.2151801 2.802613;-0.1666059 0.6197444 2.808918;-0.229555 0.7770381 2.774854;-0.3008752 0.430382 2.838569;-0.3321855 0.2217272 2.852625;-0.2999 0.4271011 2.68112;-0.2852031 0.4960033 2.63921;-0.005059782 0.4951532 2.717042;0.08067901 0.2337563 2.69577;-0.07877615 0.4349883 2.633952;-0.09897341 0.5008269 2.641065;-0.1520912 0.05863305 2.764801;-0.1866807 -0.4380443 2.748669;-0.14929 -0.8135428 2.729786;-0.1879711 -0.875322 2.68234;-0.03560672 0.08855669 2.72276;0.0589165 -0.4119292 2.666518;0.06723089 -0.806286 2.730107;0.09997725 -0.8602386 2.709919;1
-0.1017158 0.1374659 2.759249;-0.09444205 0.2146125 2.803222;-0.1660489 0.6180236 2.812921;-0.2257271 0.7779716 2.776785;-0.3160256 0.4387361 2.857392;-0.3451655 0.2326308 2.84247;-0.3107362 0.4291803 2.671439;-0.2978746 0.4968525 2.62908;-0.002545075 0.4869895 2.723845;0.07911143 0.2352206 2.705776;-0.09350663 0.4425493 2.644291;-0.115904 0.5056708 2.65681;-0.1601199 0.05991989 2.763114;-0.1888102 -0.4371011 2.742614;-0.1493987 -0.8133503 2.730105;-0.1894111 -0.8761237 2.686334;-0.03659501 0.08729944 2.724847;0.06298698 -0.4094325 2.655122;0.07146258 -0.802588 2.727462;0.1068924 -0.8578809 2.706918;1
-0.1045344 0.1385529 2.759683;-0.09660587 0.2144135 2.805036;-0.1647152 0.6161133 2.816201;-0.2222066 0.7786524 2.778109;-0.3222399 0.4422466 2.864923;-0.3512954 0.2367203 2.838048;-0.3118707 0.4308631 2.665177;-0.3018241 0.4974599 2.621393;-0.0009330182 0.480069 2.729126;0.07678846 0.2409974 2.709348;-0.1035153 0.4506484 2.642611;-0.1314365 0.5142306 2.653685;-0.1658615 0.06114955 2.762733;-0.1912758 -0.4355483 2.737653;-0.1496033 -0.8131123 2.730359;-0.1905363 -0.8768068 2.689311;-0.03789714 0.0865237 2.728605;0.065684 -0.4079118 2.648986;0.07724953 -0.7994981 2.725173;0.1194109 -0.8559375 2.703249;1
-0.1078382 0.1399733 2.76161;-0.09912854 0.2146054 2.808197;-0.1633389 0.614536 2.818411;-0.2185506 0.7793989 2.77825;-0.3229732 0.444597 2.864513;-0.3550708 0.2397506 2.835329;-0.3057547 0.4260629 2.663685;-0.2984829 0.4919912 2.617019;1.206296E-05 0.4751483 2.732281;0.07575382 0.2494903 2.705607;-0.1070331 0.4554224 2.632885;-0.1403364 0.5217505 2.636325;-0.1712946 0.06302276 2.765069;-0.1936405 -0.4342813 2.73419;-0.1498885 -0.812856 2.730587;-0.1914019 -0.8773625 2.691449;-0.04032913 0.085817 2.734465;0.06844147 -0.4063889 2.647232;0.09054821 -0.796932 2.724686;0.1349016 -0.8559421 2.704246;1
-0.1104231 0.1409162 2.764073;-0.1013451 0.2146483 2.811974;-0.1614998 0.6127095 2.819952;-0.215488 0.7793515 2.777665;-0.3043079 0.4455042 2.845263;-0.3368592 0.2380472 2.838506;-0.2964494 0.4204476 2.667343;-0.2951181 0.4873577 2.616155;0.0006593803 0.4718086 2.734192;0.07667 0.2577559 2.697326;-0.08362882 0.4171529 2.612084;-0.1141614 0.479782 2.609447;-0.1747369 0.06458123 2.768076;-0.1954997 -0.4333683 2.731886;-0.1502052 -0.8126172 2.730776;-0.1921932 -0.8779008 2.693203;-0.04261646 0.0850272 2.740553;0.0724071 -0.4053811 2.653201;0.1003721 -0.795961 2.725911;0.1444563 -0.8566068 2.707197;1
-0.1122124 0.1399675 2.767497;-0.102964 0.2134567 2.816276;-0.1588258 0.6106111 2.820501;-0.2125759 0.7791964 2.776257;-0.2773194 0.4476109 2.82128;-0.3041165 0.2117317 2.853048;-0.2887326 0.4153496 2.673005;-0.2934099 0.4854637 2.616274;0.001169704 0.4692222 2.735092;0.07795648 0.2629592 2.690866;-0.08140183 0.425056 2.588019;-0.1160663 0.4861795 2.585982;-0.1756522 0.06437488 2.775283;-0.1969198 -0.4327039 2.730357;-0.1505342 -0.8124856 2.730905;-0.1925919 -0.8782237 2.694182;-0.04455804 0.08293677 2.745458;0.07631216 -0.4072269 2.668832;0.1078972 -0.7959844 2.728332;0.1502133 -0.8571795 2.709432;1
-0.113271 0.1385977 2.770992;-0.1038661 0.2121814 2.820087;-0.1562153 0.6087417 2.820489;-0.2102039 0.7791574 2.774713;-0.2661566 0.448415 2.81144;-0.2893761 0.2121644 2.859944;-0.2846423 0.4202214 2.677684;-0.289306 0.4926557 2.620834;0.001454477 0.4673858 2.735377;0.07998797 0.2666296 2.683438;-0.05605422 0.4065494 2.574145;-0.0899573 0.4677534 2.560038;-0.1747469 0.06357184 2.783355;-0.1980191 -0.4321906 2.729342;-0.1508397 -0.8123645 2.731004;-0.1928435 -0.8784111 2.694522;-0.04588608 0.08116784 2.749005;0.07833515 -0.4094988 2.68291;0.1133422 -0.7965133 2.730931;0.1538931 -0.85773 2.711117;1
-0.1135046 0.1372476 2.774098;-0.1040769 0.2110198 2.823226;-0.1535157 0.6067823 2.820089;-0.2069519 0.7777383 2.771995;-0.2592704 0.4466633 2.805335;-0.2818357 0.2125207 2.864076;-0.2689336 0.4068821 2.714596;-0.2632956 0.4672342 2.678351;0.001638278 0.4661146 2.735063;0.08253127 0.2685172 2.677244;-0.04600725 0.3982393 2.568667;-0.07881141 0.4601376 2.54897;-0.1728081 0.06287515 2.789381;-0.1988783 -0.4317915 2.728688;-0.1511243 -0.812258 2.731085;-0.1930685 -0.8785688 2.694905;-0.04661887 0.07980788 2.751684;0.07949785 -0.4109888 2.691475;0.1172234 -0.7974257 2.73368;0.1562626 -0.8582988 2.712795;1
-0.1126571 0.1352084 2.777253;-0.1033611 0.209399 2.826189;-0.1508316 0.6048869 2.81964;-0.2039056 0.7764171 2.769577;-0.2550376 0.4444508 2.801779;-0.2772733 0.2130904 2.866985;-0.2612699 0.3997772 2.73317;-0.2521894 0.4556319 2.703249;0.002094456 0.4652927 2.734077;0.0849132 0.2690811 2.672682;-0.05568148 0.4172378 2.555965;-0.07388231 0.4561493 2.542805;-0.1697902 0.06098349 2.794997;-0.1995372 -0.4314898 2.728276;-0.1513626 -0.8121641 2.731152;-0.1932333 -0.8786826 2.695213;-0.04624824 0.07770403 2.753842;0.0804164 -0.4118946 2.696572;0.1196918 -0.7981954 2.735743;0.1575751 -0.8589727 2.714538;1
-0.1107056 0.1325929 2.780256;-0.1012596 0.207222 2.82895;-0.1480836 0.6029236 2.819397;-0.2010927 0.7743232 2.767737;-0.2521372 0.4308834 2.803284;-0.2741528 0.2133716 2.87193;-0.2556065 0.3926878 2.748065;-0.2451174 0.4463987 2.719839;0.002903583 0.4645059 2.732118;0.08753601 0.2684211 2.668557;-0.06068915 0.4257127 2.55085;-0.0705917 0.4534192 2.538559;-0.1662107 0.05865274 2.799288;-0.2000172 -0.4312139 2.727972;-0.1515949 -0.8119944 2.73116;-0.1931015 -0.8781406 2.694061;-0.04492687 0.07516707 2.755611;0.08114778 -0.4123787 2.699712;0.1212999 -0.7988549 2.737391;0.1581136 -0.8596325 2.716193;1
-0.1083212 0.1301705 2.782656;-0.09844065 0.2049799 2.831219;-0.1449197 0.6005793 2.819466;-0.1985802 0.772001 2.766328;-0.2506122 0.4232831 2.805437;-0.2722061 0.2137852 2.876111;-0.2522704 0.3880191 2.756476;-0.2411435 0.4406846 2.72879;0.004691332 0.4633898 2.729147;0.09169037 0.2660215 2.663769;-0.06374302 0.4307347 2.54834;-0.06743969 0.4542891 2.538135;-0.1621583 0.05607469 2.80285;-0.2003705 -0.4310175 2.727701;-0.1518027 -0.8117902 2.731118;-0.1928859 -0.8774169 2.692382;-0.04292279 0.07253401 2.756529;0.08172882 -0.4127233 2.70183;0.1222938 -0.7994302 2.738675;0.1581306 -0.8602118 2.717589;1
-0.1047664 0.1270811 2.784401;-0.09408031 0.201971 2.832813;-0.1413913 0.59789 2.819566;-0.1960134 0.7698214 2.765604;-0.2491464 0.4171745 2.809513;-0.2669606 0.1976258 2.903305;-0.2491875 0.3759853 2.767943;-0.2386519 0.4298164 2.737312;0.006806968 0.4624623 2.726343;0.09493406 0.2630677 2.65885;-0.06489005 0.4337564 2.546593;-0.06455219 0.4549285 2.537819;-0.1573956 0.05273102 2.805396;-0.2006329 -0.430844 2.727379;-0.1519728 -0.8115875 2.731053;-0.1926291 -0.8767556 2.690644;-0.03939877 0.0689517 2.756261;0.08252703 -0.4131496 2.70278;0.1228079 -0.7999392 2.739654;0.1578041 -0.8607088 2.718733;1
-0.0998151 0.1231123 2.785329;-0.08743013 0.1975182 2.833815;-0.1314722 0.5930748 2.82142;-0.1859567 0.7656481 2.768177;-0.2472175 0.4103847 2.815568;-0.2649288 0.1954383 2.908616;-0.2667905 0.3844596 2.759855;-0.2834179 0.383159 2.717344;0.01164725 0.4603859 2.723515;0.09826674 0.2591602 2.655342;-0.03769098 0.4066022 2.552775;-0.05871401 0.4559837 2.538156;-0.1524528 0.04859589 2.806782;-0.2008001 -0.4308974 2.723738;-0.1520354 -0.8114424 2.730922;-0.1924621 -0.876436 2.689606;-0.03376147 0.0637683 2.754344;0.0858459 -0.4144751 2.699304;0.1230782 -0.8004017 2.740288;0.1572862 -0.8611192 2.71965;1
-0.09507582 0.1197947 2.785771;-0.08132406 0.1936453 2.834566;-0.1194039 0.5879495 2.823381;-0.1708572 0.7616916 2.772689;-0.2456063 0.4065866 2.819276;-0.263488 0.1957279 2.910296;-0.2727441 0.3870798 2.757076;-0.3033756 0.363378 2.706881;0.01989674 0.4576203 2.722039;0.1066326 0.2498241 2.655021;-0.01236114 0.381365 2.560995;-0.04585092 0.4564821 2.53814;-0.1487041 0.04547309 2.807426;-0.2006719 -0.4309365 2.719167;-0.1519979 -0.8113613 2.730729;-0.1922941 -0.8762039 2.688869;-0.02857066 0.05951016 2.752621;0.08917159 -0.4154726 2.695373;0.1231192 -0.8008336 2.740707;0.1566845 -0.86145 2.720364;1
