HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.11849 0.2056809 2.945679;-0.1256597 0.2693726 3.003752;-0.1302633 0.6410594 3.006016;-0.1435044 0.818701 2.947757;-0.3133901 0.5252386 2.993243;-0.407131 0.2513169 2.985581;-0.4432964 -0.002867181 2.921172;-0.4330944 -0.1001883 2.889279;0.04018915 0.5298656 3.030153;0.1303186 0.2512438 3.027929;0.1830707 -0.0006018077 2.947464;0.1904166 -0.124588 2.915036;-0.19568 0.1259403 2.922509;-0.2315759 -0.4510101 2.933939;-0.2453067 -0.8278806 2.884116;-0.2934786 -0.8778545 2.805572;-0.03691436 0.1277182 2.942507;0.01483832 -0.4472494 2.946198;0.05103301 -0.821197 2.933815;0.07605391 -0.881373 2.864418;0
-0.1184933 0.2056865 2.945698;-0.1256683 0.2693733 3.003785;-0.130453 0.6410978 3.006208;-0.1438807 0.8184621 2.948362;-0.313746 0.5251021 2.99331;-0.407129 0.2512885 2.98571;-0.4431317 -0.002469327 2.921188;-0.4327125 -0.09948418 2.889496;0.04017941 0.5298774 3.030173;0.1303269 0.251267 3.027927;0.1837563 -0.001861169 2.946703;0.1905948 -0.126255 2.914495;-0.1956887 0.1259224 2.922507;-0.2315558 -0.4509267 2.933879;-0.2451133 -0.8282916 2.884747;-0.2934881 -0.8778526 2.805586;-0.0368914 0.1277234 2.942546;0.01499236 -0.4469975 2.945988;0.05102194 -0.8212461 2.933811;0.07569476 -0.8813247 2.865231;0
-0.1184983 0.2056991 2.945721;-0.1256806 0.2693831 3.003825;-0.1306728 0.6411719 3.006405;-0.1443337 0.8185238 2.948978;-0.3141223 0.5249671 2.993382;-0.4071282 0.2512639 2.985841;-0.4429756 -0.002428862 2.921053;-0.4323115 -0.09930157 2.889319;0.04015767 0.5299139 3.030205;0.1303171 0.2513857 3.027914;0.184175 -0.002813343 2.946069;0.1907537 -0.1275033 2.914131;-0.1956975 0.1259053 2.922505;-0.2315361 -0.450835 2.933815;-0.2449444 -0.8286552 2.885273;-0.2934951 -0.8778453 2.805595;-0.03686427 0.1277419 2.942597;0.01517239 -0.4466057 2.945697;0.05100657 -0.8212932 2.933804;0.07533971 -0.8812597 2.866303;0
-0.118505 0.2057189 2.94575;-0.1256953 0.2693968 3.003869;-0.1308809 0.6412198 3.006586;-0.1448069 0.8185349 2.94963;-0.3145283 0.5248481 2.993465;-0.407124 0.2511284 2.986075;-0.4424443 -0.002988879 2.920752;-0.4291381 -0.1031234 2.885103;0.0401139 0.5299821 3.030262;0.1303108 0.2515377 3.027909;0.1845446 -0.003508084 2.945581;0.191359 -0.1274409 2.914041;-0.195707 0.1258887 2.922502;-0.2315176 -0.4507444 2.93375;-0.2446847 -0.8282887 2.885823;-0.2934977 -0.877834 2.805603;-0.03683298 0.1277747 2.942661;0.01533557 -0.4462098 2.945411;0.05099778 -0.8213189 2.933798;0.07495599 -0.8811354 2.86705;0
-0.1185217 0.2057643 2.945802;-0.1257191 0.2694326 3.003938;-0.131083 0.6412816 3.006779;-0.1453712 0.8189009 2.950369;-0.3149876 0.524735 2.993571;-0.4071269 0.2509812 2.986348;-0.4419354 -0.00354723 2.920468;-0.4264058 -0.1064504 2.881304;0.04005412 0.5300692 3.030318;0.1302862 0.2518284 3.02792;0.1856813 -0.0003093155 2.946915;0.1922443 -0.124139 2.914622;-0.1957218 0.1258758 2.922502;-0.2314928 -0.4506549 2.93369;-0.2444961 -0.828232 2.886186;-0.2934968 -0.8778223 2.805608;-0.0368014 0.1278349 2.942749;0.01547401 -0.4458264 2.94514;0.05099201 -0.8213366 2.933793;0.0746268 -0.8810108 2.867687;0
-0.118566 0.2058528 2.945879;-0.1257721 0.2695123 3.004031;-0.1313078 0.6413845 3.006926;-0.1463377 0.8203222 2.951164;-0.3154358 0.5246497 2.993671;-0.4071941 0.2508398 2.986845;-0.4413655 -0.00413369 2.919962;-0.4240434 -0.1095809 2.876933;0.03998746 0.5301811 3.030383;0.1302732 0.2522927 3.027962;0.1845525 0.00410371 2.94782;0.1926655 -0.1194503 2.915888;-0.1957595 0.1258709 2.922511;-0.2314598 -0.4505559 2.933631;-0.2443843 -0.8281893 2.886422;-0.2934935 -0.877811 2.805612;-0.03678215 0.1279239 2.942857;0.01557522 -0.4454983 2.944907;0.05098683 -0.8213499 2.933788;0.07434223 -0.8808909 2.868234;0
-0.1186292 0.205982 2.945975;-0.1258391 0.2696242 3.004139;-0.1315199 0.641488 3.007056;-0.1474136 0.822387 2.951648;-0.3159558 0.5246045 2.993801;-0.4072932 0.2508249 2.987596;-0.4402126 -0.003506459 2.918859;-0.4225106 -0.1068977 2.874044;0.03992258 0.5302926 3.030447;0.1302404 0.2529948 3.028021;0.1833425 0.00815767 2.948544;0.1932129 -0.1151045 2.916278;-0.1958165 0.1258749 2.922523;-0.2314243 -0.4504482 2.933566;-0.2442889 -0.8281838 2.886608;-0.2934907 -0.8777962 2.805619;-0.03676599 0.1280288 2.942973;0.01563563 -0.4452177 2.94473;0.05098166 -0.8213608 2.933781;0.07409576 -0.8807973 2.868737;0
-0.1187117 0.2061475 2.946094;-0.1259219 0.2697717 3.004267;-0.1317229 0.6416072 3.007168;-0.1483259 0.8242294 2.952022;-0.3165176 0.5245735 2.993945;-0.4074031 0.2508216 2.988621;-0.4381274 -0.002810936 2.915361;-0.4204573 -0.1040844 2.870491;0.03985948 0.5304118 3.030512;0.1302238 0.2538243 3.028164;0.1821928 0.01120498 2.948725;0.1937373 -0.111846 2.916103;-0.1958931 0.1258841 2.922543;-0.23139 -0.4503512 2.933507;-0.2442276 -0.8281799 2.886731;-0.2934872 -0.8777773 2.805622;-0.03675626 0.1281626 2.94312;0.01559167 -0.4450102 2.944612;0.0509735 -0.8213742 2.933781;0.07388739 -0.8807176 2.869164;0
-0.118798 0.2063156 2.946215;-0.1260063 0.269922 3.004399;-0.1319509 0.6417341 3.00728;-0.1489665 0.8251505 2.952346;-0.3172055 0.5244992 2.994118;-0.4075753 0.2512241 2.99036;-0.4350615 -0.0008354838 2.910184;-0.4167398 -0.09867382 2.865087;0.03977684 0.5305538 3.030573;0.1301621 0.2549654 3.028512;0.182295 0.01585262 2.949629;0.1945469 -0.103649 2.912437;-0.1959797 0.125891 2.922568;-0.2313541 -0.4502614 2.933454;-0.244181 -0.8281766 2.886821;-0.2934865 -0.877762 2.805622;-0.03674823 0.1282988 2.943266;0.01553326 -0.4448371 2.944516;0.05096589 -0.821386 2.93378;0.07371615 -0.8806511 2.869524;0
-0.118899 0.206484 2.946338;-0.1261005 0.2700724 3.004529;-0.1321645 0.6418528 3.007378;-0.1493413 0.8255072 2.952548;-0.3179139 0.5244277 2.994295;-0.4079817 0.2524558 2.993689;-0.4272633 0.006197373 2.900222;-0.3999426 -0.082123 2.839652;0.03969733 0.5306799 3.030626;0.1301407 0.2562537 3.029109;0.1833826 0.01883553 2.948183;0.1954761 -0.09798475 2.90557;-0.1961155 0.1258927 2.922602;-0.2313125 -0.4501859 2.933409;-0.244146 -0.8281946 2.886897;-0.293486 -0.8777474 2.805622;-0.03674826 0.1284292 2.943407;0.01547649 -0.4446827 2.944435;0.05095791 -0.8213978 2.93378;0.07357836 -0.8806059 2.869869;0
-0.119005 0.2066501 2.946458;-0.1261971 0.2702212 3.004654;-0.1323604 0.6419635 3.007463;-0.149594 0.8256971 2.952686;-0.3186161 0.5243893 2.994446;-0.4083985 0.2540973 2.996913;-0.4145232 0.01942733 2.884034;-0.3853168 -0.06774681 2.81739;0.03962059 0.5307724 3.030658;0.1302323 0.2579244 3.030493;0.1844887 0.02338417 2.945516;0.1925865 -0.08377934 2.886833;-0.1962714 0.1258951 2.922639;-0.2312259 -0.4499829 2.93336;-0.2441212 -0.8282122 2.886952;-0.293516 -0.8777066 2.805737;-0.03675339 0.1285541 2.943543;0.01542024 -0.4445449 2.944373;0.05095223 -0.8214059 2.933781;0.07349378 -0.880573 2.870089;0
-0.1191063 0.2068056 2.94657;-0.126312 0.2703671 3.004773;-0.1325382 0.6420636 3.00753;-0.1497214 0.8259075 2.952159;-0.3191599 0.5243617 2.994427;-0.408828 0.2597543 3.002225;-0.3839699 0.05255919 2.843987;-0.3562508 -0.02170503 2.776438;0.03956487 0.5308489 3.030708;0.1296465 0.275748 3.049828;0.1827862 0.06548359 2.917561;0.183633 -0.02181255 2.840695;-0.1964311 0.1258954 2.92267;-0.2311385 -0.4497783 2.933315;-0.2441099 -0.82823 2.886986;-0.2935406 -0.8776535 2.805839;-0.03675926 0.1286727 2.943674;0.01535972 -0.4444076 2.944315;0.0509476 -0.8214113 2.933781;0.07343178 -0.8805505 2.870259;0
-0.1192 0.2069742 2.946676;-0.1264427 0.2705311 3.004886;-0.1326957 0.6421641 3.007583;-0.1494754 0.8262849 2.951375;-0.3196142 0.524416 2.994353;-0.408136 0.2711041 3.008224;-0.3655924 0.08556996 2.818054;-0.3351565 0.01992676 2.739403;0.03952004 0.5309387 3.030854;0.1283326 0.2878054 3.062946;0.1798297 0.1013546 2.899391;0.1776163 0.02417686 2.812483;-0.1965758 0.1259131 2.922688;-0.2310372 -0.4495283 2.933251;-0.2441108 -0.828261 2.887007;-0.293565 -0.8775945 2.805966;-0.03675961 0.1287995 2.943812;0.01529982 -0.4442195 2.944267;0.05094365 -0.8214154 2.93378;0.07337149 -0.8805261 2.870389;0
-0.1192822 0.207133 2.946768;-0.1265774 0.2706878 3.004985;-0.1328396 0.6422449 3.007622;-0.1490117 0.8264002 2.950598;-0.3199935 0.5245461 2.994165;-0.4078326 0.280055 3.009912;-0.3510889 0.1303845 2.799196;-0.3089658 0.06436454 2.707913;0.03948452 0.5310091 3.031;0.1232135 0.3052084 3.076683;0.1718953 0.1382768 2.893918;0.1724694 0.07515815 2.786856;-0.1966998 0.1259383 2.92269;-0.230932 -0.4492788 2.933185;-0.2441534 -0.8283243 2.887005;-0.2936321 -0.8775325 2.806369;-0.03675594 0.1289185 2.943938;0.01524172 -0.4439872 2.944221;0.05094025 -0.8214172 2.933779;0.07332208 -0.8804963 2.870483;1
-0.119344 0.2072883 2.946846;-0.1267027 0.2708435 3.005068;-0.132928 0.6423141 3.00765;-0.1482842 0.8263451 2.949778;-0.3202917 0.5248564 2.993767;-0.4072692 0.2891741 3.009462;-0.3446836 0.1518794 2.791042;-0.2918714 0.1038069 2.687207;0.03946677 0.5310475 3.031154;0.1183023 0.3179255 3.09056;0.1675977 0.1656741 2.893338;0.1710812 0.1135727 2.77578;-0.1968029 0.1259884 2.922652;-0.2307777 -0.448855 2.932977;-0.2442109 -0.8283781 2.886983;-0.2936619 -0.8774806 2.806615;-0.03673973 0.1290321 2.944072;0.01516944 -0.4436477 2.944159;0.05093718 -0.8214177 2.933778;0.07328164 -0.8804688 2.870556;1
-0.119368 0.2074685 2.946911;-0.1268331 0.2710142 3.005132;-0.1330204 0.6423836 3.007659;-0.1472899 0.8263053 2.94888;-0.3203954 0.5253348 2.993017;-0.4055701 0.2990827 3.004313;-0.3162196 0.1904483 2.768006;-0.2706679 0.1511375 2.67518;0.03953585 0.5311529 3.031534;0.1160914 0.3247148 3.097848;0.1516649 0.2070356 2.869985;0.1564866 0.175491 2.760927;-0.1968315 0.1261216 2.922525;-0.2306134 -0.4484372 2.932755;-0.2444037 -0.8285054 2.886847;-0.2936866 -0.8774617 2.80677;-0.03666747 0.1291656 2.944247;0.01509908 -0.4432886 2.944109;0.05093469 -0.8214186 2.933777;0.07324193 -0.8804347 2.87065;1
-0.1193561 0.2076498 2.946957;-0.1269693 0.2711855 3.005167;-0.1330901 0.6424462 3.00765;-0.1453012 0.8264004 2.948058;-0.3198677 0.5261518 2.991411;-0.4035681 0.3063747 2.998786;-0.3176922 0.2018227 2.762722;-0.2428346 0.2001185 2.658279;0.03973724 0.531258 3.032212;0.1141516 0.3290891 3.10328;0.138401 0.2416263 2.85317;0.1410673 0.2307079 2.749322;-0.1967399 0.126356 2.922253;-0.230453 -0.4480034 2.932502;-0.2445741 -0.8286187 2.886713;-0.293709 -0.8774517 2.806903;-0.03657265 0.129292 2.944438;0.0150194 -0.4428878 2.944065;0.05093331 -0.821417 2.933777;0.07320683 -0.8804004 2.870734;1
-0.1192987 0.2078293 2.946986;-0.1271015 0.2713551 3.005178;-0.1331379 0.6425421 3.007617;-0.1426915 0.8267047 2.946942;-0.3183616 0.5273916 2.988724;-0.4001285 0.3125801 2.985469;-0.305595 0.2231409 2.750262;-0.2276711 0.2304591 2.651986;0.04003105 0.531444 3.033134;0.1070009 0.3324387 3.112078;0.1278228 0.2680105 2.845711;0.1275425 0.2756125 2.760045;-0.1964455 0.1267018 2.921844;-0.2302705 -0.4475464 2.932178;-0.2447291 -0.8287369 2.886595;-0.2937215 -0.8774472 2.807031;-0.036466 0.1294085 2.944629;0.01495586 -0.4425544 2.94404;0.05093363 -0.8214174 2.933775;0.07318296 -0.8803751 2.870825;1
-0.1191811 0.2080175 2.946994;-0.1272299 0.2715217 3.005161;-0.1331573 0.6426644 3.007569;-0.1366509 0.8269915 2.9461;-0.3159053 0.5290416 2.985093;-0.3967911 0.3173749 2.967077;-0.2960247 0.2363441 2.741658;-0.2074434 0.2754801 2.651025;0.04041556 0.531713 3.034371;0.1006751 0.3328784 3.11538;0.1196629 0.299889 2.827353;0.1138989 0.3161691 2.802874;-0.1958537 0.1272044 2.921263;-0.2300816 -0.4471309 2.931804;-0.2448773 -0.8288493 2.886472;-0.2937312 -0.8774504 2.807141;-0.03635384 0.1295153 2.944816;0.014902 -0.442246 2.944021;0.0509339 -0.8214175 2.933773;0.07316279 -0.8803499 2.870918;1
-0.1190046 0.2082042 2.946962;-0.1274081 0.2716988 3.005093;-0.1331502 0.6428359 3.007502;-0.1303162 0.8267427 2.94604;-0.3120025 0.5307211 2.979676;-0.3948132 0.321095 2.943927;-0.2888329 0.2423559 2.73423;-0.1942628 0.3033174 2.646691;0.0409648 0.5321671 3.036314;0.09236269 0.3278987 3.108796;0.09615117 0.3465555 2.811551;0.09290553 0.3681569 2.766853;-0.1949209 0.1278466 2.920389;-0.2298745 -0.4467524 2.931337;-0.2449947 -0.8289831 2.88636;-0.2937251 -0.8774623 2.807195;-0.03624374 0.1296108 2.944994;0.01485547 -0.4419698 2.944006;0.05093464 -0.8214177 2.933772;0.07314021 -0.8803234 2.871049;1
-0.118734 0.2083768 2.946865;-0.1276273 0.2718613 3.004953;-0.1331329 0.6430106 3.00743;-0.1247775 0.8265656 2.94615;-0.3070671 0.5318295 2.972456;-0.3894792 0.3233643 2.903526;-0.2524573 0.2821105 2.708743;-0.1749742 0.3396449 2.640944;0.04147204 0.5325816 3.03819;0.08690727 0.3238833 3.102681;0.08772522 0.3663308 2.811951;0.08666719 0.3875984 2.764266;-0.1935458 0.128596 2.91909;-0.2295928 -0.4463888 2.930543;-0.2450857 -0.8290989 2.886274;-0.293717 -0.8774812 2.807236;-0.03612955 0.1296878 2.945163;0.01481543 -0.441734 2.943976;0.05093503 -0.8214181 2.933771;0.07312196 -0.8802994 2.871182;1
-0.1183307 0.2085036 2.946655;-0.1279041 0.2719806 3.004709;-0.1331063 0.6431704 3.007368;-0.1190368 0.8259857 2.946819;-0.3010283 0.5330985 2.963704;-0.384899 0.3243339 2.881457;-0.2296224 0.3016796 2.691834;-0.1654219 0.3568376 2.639136;0.04186838 0.5329303 3.039854;0.08315374 0.320888 3.097623;0.07930734 0.3949752 2.826987;0.08118796 0.4089878 2.764335;-0.1914829 0.1294609 2.916956;-0.2292856 -0.4459783 2.929453;-0.2451433 -0.8292057 2.886213;-0.2937035 -0.8775099 2.807265;-0.03601754 0.1297423 2.945322;0.01479458 -0.4415327 2.943916;0.05093507 -0.8214179 2.933769;0.07309254 -0.8802626 2.871299;1
-0.1176765 0.2086485 2.946292;-0.1281608 0.2721021 3.004364;-0.1330404 0.6433868 3.0073;-0.112836 0.8258624 2.947882;-0.296624 0.534364 2.956139;-0.3754398 0.3196279 2.858897;-0.2096206 0.3149745 2.675842;-0.1302003 0.4019582 2.635869;0.04221686 0.5333588 3.04153;0.08062308 0.3191758 3.094476;0.07663061 0.4082412 2.835611;0.07835653 0.4225412 2.764974;-0.1890032 0.1304748 2.914421;-0.2289926 -0.4451421 2.927213;-0.2452179 -0.8293477 2.886115;-0.2936873 -0.8775404 2.807284;-0.03586029 0.1297821 2.945494;0.01484276 -0.4412319 2.943653;0.05094096 -0.8214114 2.933752;0.07306521 -0.8802246 2.871404;1
-0.1165837 0.2086013 2.945573;-0.1284584 0.2721217 3.003745;-0.132949 0.6436489 3.007226;-0.1062027 0.8246033 2.949375;-0.2926041 0.5355652 2.947695;-0.3689543 0.3151187 2.845357;-0.1985758 0.3239434 2.667216;-0.1152477 0.4220273 2.63383;0.04226151 0.5336599 3.043406;0.07874384 0.3169511 3.089484;0.07822102 0.4267372 2.848316;0.07961083 0.4453577 2.772465;-0.1857815 0.1312854 2.910996;-0.2286011 -0.4443395 2.924572;-0.2452853 -0.8294811 2.886025;-0.293673 -0.8775896 2.807293;-0.03562635 0.1297485 2.94568;0.01504292 -0.4408701 2.943079;0.05094874 -0.8214027 2.933721;0.07303974 -0.8801873 2.871502;1
-0.1150182 0.2086033 2.944566;-0.1288233 0.2721756 3.002741;-0.1327448 0.6440367 3.007107;-0.09689438 0.827843 2.949974;-0.289082 0.5371221 2.940087;-0.3513272 0.3132198 2.817645;-0.1755535 0.3265975 2.649899;-0.102927 0.4391534 2.630835;0.04203343 0.535472 3.050653;0.07767211 0.3156914 3.085171;0.08666599 0.4414162 2.859473;0.08825921 0.4666289 2.782395;-0.181952 0.1324021 2.907157;-0.2280542 -0.443137 2.920496;-0.2453488 -0.8296116 2.885938;-0.2936488 -0.8776554 2.807278;-0.03528107 0.1296926 2.945894;0.01580965 -0.4404227 2.941355;0.05100947 -0.8213533 2.93355;0.07302353 -0.8801496 2.871571;1
-0.1129856 0.2081968 2.943126;-0.1292373 0.2719898 3.001215;-0.1325114 0.644512 3.006915;-0.08991886 0.8295077 2.950582;-0.28517 0.5379713 2.93163;-0.3384544 0.3112372 2.801215;-0.1608593 0.3298399 2.638327;-0.09627829 0.449086 2.629082;0.0417101 0.5347884 3.056557;0.07742488 0.3135438 3.082021;0.0900254 0.455774 2.874379;0.09222259 0.4907645 2.800444;-0.178052 0.1329747 2.902939;-0.2269136 -0.4413431 2.913612;-0.245421 -0.8297149 2.885744;-0.293629 -0.8777263 2.807255;-0.03454565 0.1292174 2.946227;0.01759038 -0.4399229 2.937372;0.05110307 -0.8213159 2.933293;0.07301199 -0.8801133 2.871629;1
-0.110645 0.2076458 2.941572;-0.1296274 0.2716647 2.999325;-0.1321806 0.6450027 3.006646;-0.08422845 0.8308935 2.95086;-0.2807484 0.5388142 2.922248;-0.3291569 0.3113295 2.790069;-0.144191 0.3742552 2.639707;-0.09147423 0.4575794 2.628248;0.04234245 0.5330259 3.064531;0.07644045 0.3113891 3.081557;0.093999 0.4604711 2.887188;0.09710149 0.5018578 2.814275;-0.1739027 0.1331897 2.898651;-0.2250995 -0.4389428 2.903564;-0.2454868 -0.829803 2.885557;-0.293591 -0.8778127 2.807201;-0.03340299 0.1283579 2.946747;0.01980934 -0.4395228 2.93147;0.05120893 -0.8213187 2.93303;0.07303322 -0.8800882 2.8717;1
-0.106711 0.2045618 2.938891;-0.1296774 0.269736 2.996384;-0.131863 0.6454243 3.00641;-0.07804964 0.8308049 2.950613;-0.2760636 0.538542 2.911492;-0.318338 0.31271 2.77795;-0.130403 0.4015245 2.638821;-0.08789786 0.4637577 2.627537;0.04236035 0.5309929 3.069767;0.0757814 0.3091194 3.081401;0.09783655 0.4629608 2.896467;0.1021154 0.5093426 2.826027;-0.1676165 0.1297795 2.890897;-0.2213008 -0.4372889 2.889603;-0.2455902 -0.8298772 2.885329;-0.2935199 -0.8779207 2.807097;-0.03033438 0.1236122 2.948356;0.02309012 -0.4382572 2.923443;0.05140353 -0.8213475 2.932518;0.07306558 -0.8800741 2.871779;1
