HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.09670907 0.2048808 3.011793;-0.1012978 0.2687584 3.071599;-0.09991198 0.6449198 3.077304;-0.1193207 0.8319843 3.006746;-0.2833068 0.5200484 3.051233;-0.3864946 0.2448917 3.052647;-0.4173063 -0.008990874 2.977456;-0.4158336 -0.105719 2.956893;0.07455536 0.5210305 3.078751;0.1917859 0.2791533 3.095274;0.2731318 0.05437321 3.008157;0.2955028 -0.04186573 2.952694;-0.1764804 0.1255356 2.99092;-0.2013407 -0.4419494 2.995071;-0.2256264 -0.8209208 2.961854;-0.2519421 -0.8626574 2.887459;-0.01572266 0.1255563 3.003397;0.02625977 -0.4486361 3.010354;0.05434197 -0.8051945 2.995215;0.0871593 -0.8779792 2.920451;0
-0.09676263 0.2049861 3.011299;-0.1012772 0.2688648 3.071182;-0.09989527 0.6450803 3.077046;-0.1192981 0.8319852 3.006439;-0.2832818 0.5201498 3.051155;-0.3863441 0.244954 3.052407;-0.4172931 -0.009123971 2.977254;-0.4156303 -0.1057478 2.95682;0.07466274 0.5214388 3.078101;0.1927106 0.2787129 3.092904;0.2745423 0.05436381 3.004724;0.2961425 -0.04060783 2.948674;-0.1765633 0.1256009 2.990434;-0.2013768 -0.4423104 2.995038;-0.22567 -0.8215651 2.961575;-0.2519368 -0.8627373 2.887493;-0.01578125 0.1257028 3.002733;0.02623319 -0.4485447 3.010308;0.05434374 -0.8049636 2.995209;0.08717287 -0.8780122 2.920424;0
-0.09680389 0.2050924 3.010775;-0.1012335 0.2689835 3.070722;-0.09983036 0.6453211 3.076711;-0.1192727 0.8319739 3.00615;-0.2832482 0.5202548 3.05107;-0.386215 0.2450024 3.052156;-0.4172804 -0.009267416 2.977043;-0.4153923 -0.1057791 2.956721;0.07476967 0.5218633 3.077386;0.1934995 0.2784658 3.090787;0.2755682 0.054424 3.002184;0.2965948 -0.03966454 2.94563;-0.1766332 0.1256695 2.989947;-0.2014174 -0.4426586 2.995007;-0.2256875 -0.8221754 2.961312;-0.2519342 -0.8628297 2.887526;-0.01583361 0.1258531 3.002043;0.02620408 -0.4484699 3.01026;0.05433201 -0.8047825 2.995189;0.08718126 -0.8780435 2.920402;0
-0.09682195 0.2051871 3.01024;-0.1011607 0.2690918 3.07026;-0.09976734 0.6455665 3.076403;-0.1191361 0.8313442 3.005609;-0.2832115 0.5203561 3.05098;-0.3861043 0.2450337 3.051915;-0.4172579 -0.009392839 2.976806;-0.4151428 -0.1057983 2.956639;0.07481633 0.5223771 3.076464;0.1940948 0.2784677 3.088789;0.2763199 0.05449637 3.000288;0.2968792 -0.03902003 2.943519;-0.1766671 0.1257496 2.989423;-0.2014536 -0.4427629 2.994914;-0.2257204 -0.8223293 2.961188;-0.2519338 -0.8629147 2.887561;-0.01586032 0.1259853 3.001362;0.02615603 -0.4484299 3.010189;0.05432104 -0.8046222 2.995196;0.08719021 -0.8780754 2.920376;0
-0.09683086 0.2052744 3.009694;-0.1010785 0.2691874 3.069779;-0.09968779 0.6457637 3.076093;-0.1190049 0.8307511 3.005131;-0.2831693 0.5204575 3.050868;-0.3860069 0.2450624 3.051683;-0.4172345 -0.009509392 2.976576;-0.4148792 -0.1057952 2.956557;0.07486743 0.522836 3.075586;0.1945537 0.2785113 3.08713;0.2768605 0.05458947 2.998862;0.2969714 -0.03892978 2.941619;-0.1766951 0.1258311 2.988894;-0.2014965 -0.4428336 2.994813;-0.2257415 -0.8224772 2.961102;-0.2519366 -0.8630116 2.887604;-0.01587665 0.1260962 3.000677;0.02609787 -0.4483925 3.010092;0.05430932 -0.8044677 2.995207;0.08721706 -0.8781288 2.920329;0
-0.09683023 0.2053448 3.00916;-0.1009847 0.2692648 3.069299;-0.09960728 0.6459378 3.075792;-0.1188736 0.8299005 3.004565;-0.2831243 0.5205595 3.050737;-0.385928 0.2450944 3.051457;-0.4172111 -0.00961858 2.976356;-0.4146197 -0.1057757 2.956484;0.07489201 0.5232571 3.074668;0.1948483 0.2786487 3.08577;0.2772332 0.05469543 2.997771;0.2968997 -0.03878671 2.940195;-0.1767108 0.1258982 2.988398;-0.2015418 -0.4428704 2.994704;-0.2257672 -0.8225991 2.961028;-0.2521901 -0.863534 2.887516;-0.01588563 0.1261928 3.000009;0.02603699 -0.4483508 3.009989;0.0543013 -0.8043478 2.995209;0.08727522 -0.8782013 2.920234;0
-0.09681784 0.2054148 3.008623;-0.100879 0.2693444 3.068797;-0.09950475 0.6461112 3.075435;-0.1187805 0.8292553 3.004063;-0.2830797 0.5206689 3.05059;-0.3857532 0.2452387 3.051218;-0.4171858 -0.009710548 2.976127;-0.4144339 -0.1056939 2.956415;0.07492992 0.523606 3.073832;0.1950518 0.2788026 3.08469;0.2774249 0.05486159 2.99694;0.296744 -0.03869605 2.939123;-0.1767191 0.1259668 2.9879;-0.2015885 -0.4428678 2.994584;-0.2257811 -0.8226881 2.960982;-0.2523342 -0.8637744 2.88752;-0.01588107 0.1262738 2.999381;0.02597116 -0.4483005 3.009879;0.05431485 -0.8042673 2.995215;0.08732581 -0.8782741 2.920147;0
-0.09679405 0.2054816 3.008085;-0.1007605 0.2694435 3.068252;-0.09928213 0.6463618 3.074737;-0.1185687 0.8287801 3.00289;-0.2829994 0.520817 3.050369;-0.3856007 0.2454076 3.051012;-0.4171673 -0.009748723 2.975938;-0.4141602 -0.1054302 2.95628;0.07498443 0.5239111 3.073051;0.195144 0.2790015 3.083818;0.2773423 0.05519816 2.99634;0.2965299 -0.03866275 2.938339;-0.1767205 0.1260323 2.987448;-0.2016438 -0.4427606 2.994394;-0.2257591 -0.8221134 2.961199;-0.2523899 -0.8638616 2.887554;-0.01587058 0.1263421 2.998774;0.02590706 -0.4482494 3.009768;0.05434197 -0.8042085 2.995231;0.08739314 -0.8783695 2.920004;0
-0.09676443 0.2055395 3.007584;-0.1006469 0.2695351 3.067732;-0.09910139 0.6465634 3.073986;-0.1182323 0.8271893 3.001523;-0.2829074 0.5209615 3.050104;-0.3854621 0.2455803 3.050821;-0.4171503 -0.009775574 2.975764;-0.4138985 -0.1051426 2.95613;0.07506938 0.5241575 3.07232;0.1951902 0.279193 3.083118;0.2771735 0.05550459 2.995882;0.2962529 -0.03864988 2.937761;-0.1767168 0.1260913 2.987046;-0.2017447 -0.4422911 2.993978;-0.2256282 -0.8205591 2.961735;-0.2524317 -0.8639021 2.887619;-0.01584347 0.1263875 2.99821;0.0258428 -0.4481881 3.009639;0.05437209 -0.8041664 2.995244;0.08742705 -0.8784408 2.919895;0
-0.09673013 0.205603 3.007092;-0.100538 0.2696375 3.067199;-0.0988814 0.6467505 3.073119;-0.1179203 0.8266368 3.000222;-0.28277 0.5212038 3.049705;-0.3853128 0.2457924 3.05053;-0.4171308 -0.00979252 2.975585;-0.4136569 -0.1048395 2.955977;0.07518563 0.5243337 3.071625;0.1951443 0.2794791 3.082526;0.2760747 0.05625002 2.996577;0.295849 -0.03876603 2.937768;-0.1767111 0.126153 2.986678;-0.2019461 -0.441276 2.993258;-0.225513 -0.8187324 2.962354;-0.252447 -0.8638856 2.887709;-0.0158137 0.1264279 2.997667;0.02578386 -0.4481116 3.009497;0.05441001 -0.8041352 2.995257;0.08746412 -0.8785042 2.919788;0
-0.09668946 0.2056613 3.006631;-0.1004347 0.2697339 3.066691;-0.09865916 0.6469018 3.072258;-0.1175615 0.8260151 2.9991;-0.2826145 0.5214624 3.049253;-0.3852077 0.2459392 3.050264;-0.4171107 -0.009806059 2.975411;-0.4134426 -0.1045233 2.955847;0.07535899 0.5244369 3.071016;0.1950651 0.279708 3.082062;0.2748481 0.05688523 2.99752;0.295152 -0.0392829 2.938556;-0.1767024 0.1262122 2.986337;-0.2020781 -0.4408409 2.992884;-0.2254363 -0.8171351 2.962771;-0.2524519 -0.8638946 2.887745;-0.01577314 0.1264483 2.997175;0.02572911 -0.4480351 3.009361;0.05445266 -0.8041096 2.99527;0.08756137 -0.8785675 2.919472;0
-0.09665226 0.2056997 3.006179;-0.1003468 0.2698147 3.066189;-0.09845506 0.6470578 3.071397;-0.11719 0.8262423 2.997209;-0.2824126 0.5217153 3.048665;-0.3851489 0.2460306 3.050053;-0.417091 -0.009818148 2.975227;-0.4132416 -0.1042316 2.955728;0.07550834 0.5245169 3.070415;0.1949309 0.279964 3.081692;0.2735658 0.05755373 2.998554;0.2943203 -0.03993339 2.939839;-0.1766922 0.1262617 2.986033;-0.2021971 -0.4404979 2.992572;-0.2253854 -0.8166587 2.962833;-0.2524369 -0.8638945 2.887797;-0.01574477 0.1264558 2.996683;0.02567962 -0.4480005 3.009245;0.05451197 -0.804089 2.995303;0.08762947 -0.8786072 2.919221;0
-0.09661554 0.2057334 3.005768;-0.1002733 0.2698869 3.065734;-0.0982951 0.6471831 3.070628;-0.1169221 0.8266379 2.995469;-0.2821963 0.5219608 3.048033;-0.3851027 0.2461074 3.049858;-0.417069 -0.009812704 2.97503;-0.4130875 -0.1039431 2.955655;0.07566214 0.5245764 3.069878;0.1947721 0.2802578 3.081404;0.2723926 0.05824808 2.999635;0.2934775 -0.04058952 2.941418;-0.1766799 0.1263078 2.985756;-0.2022637 -0.4403449 2.992363;-0.2253104 -0.8165035 2.962759;-0.2524132 -0.8638998 2.887847;-0.01571425 0.1264584 2.996249;0.02564381 -0.4479368 3.009107;0.05457139 -0.8040402 2.995335;0.08768361 -0.8786296 2.919003;0
-0.09657592 0.2057529 3.005407;-0.100203 0.2699391 3.065331;-0.09815323 0.6472458 3.069924;-0.1165624 0.8264545 2.994333;-0.2819609 0.5221432 3.047338;-0.3850659 0.2461582 3.049681;-0.4170477 -0.009802925 2.974843;-0.4129466 -0.1036668 2.955586;0.07586645 0.5245393 3.069273;0.1946494 0.2804782 3.081183;0.2715284 0.05877455 3.0005;0.292742 -0.04119775 2.942705;-0.1766643 0.1263424 2.985512;-0.20232 -0.4402404 2.992181;-0.2252709 -0.8166348 2.962587;-0.2523858 -0.8639142 2.887891;-0.01567545 0.126443 2.995879;0.02561205 -0.447877 3.008978;0.05462463 -0.8039842 2.995356;0.08773139 -0.8786483 2.918803;0
-0.09653734 0.2057688 3.005083;-0.1001453 0.2699875 3.064964;-0.09801134 0.6472908 3.06924;-0.1162437 0.8264669 2.993415;-0.2816849 0.5223414 3.046568;-0.3850397 0.2462005 3.049518;-0.417031 -0.009810428 2.97467;-0.4128176 -0.1034493 2.955563;0.07605337 0.5244868 3.068744;0.1945538 0.2808086 3.081041;0.2706628 0.05939551 3.001367;0.2919922 -0.04157449 2.943824;-0.1766452 0.1263825 2.985276;-0.2023667 -0.440095 2.991986;-0.2252473 -0.8169114 2.962401;-0.2523456 -0.8639375 2.887968;-0.01563961 0.1264247 2.995564;0.02558604 -0.4478183 3.008854;0.05467694 -0.8039279 2.995374;0.08777247 -0.878659 2.918632;0
-0.09650154 0.2057924 3.004793;-0.1000941 0.270043 3.064631;-0.09786313 0.6473346 3.068586;-0.1159124 0.826771 2.99242;-0.2814322 0.5225419 3.045864;-0.3850181 0.246227 3.049366;-0.4170163 -0.009821977 2.974518;-0.4127316 -0.1033112 2.955599;0.07632864 0.5244094 3.068247;0.1944702 0.2811959 3.080921;0.2696917 0.06003632 3.001803;0.2908968 -0.04176883 2.944335;-0.1766318 0.1264278 2.985067;-0.2024063 -0.4399815 2.991811;-0.2253 -0.8174588 2.962134;-0.2523103 -0.8639694 2.888022;-0.01560606 0.1264053 2.995292;0.02556268 -0.4477621 3.008737;0.054734 -0.8038712 2.995379;0.08783771 -0.8786885 2.918401;0
-0.09646789 0.205814 3.004541;-0.1000466 0.2700927 3.064341;-0.09772341 0.6473611 3.068021;-0.115557 0.8267341 2.991723;-0.281212 0.522716 3.045247;-0.3850062 0.2462268 3.049255;-0.4170036 -0.00983947 2.97438;-0.4126257 -0.1032121 2.955657;0.07664029 0.5243155 3.067772;0.1946221 0.2812029 3.080621;0.2650521 0.04898534 2.985348;0.2848022 -0.04731392 2.939277;-0.1766204 0.1264686 2.984884;-0.2024536 -0.4397617 2.991561;-0.2253251 -0.8175581 2.962054;-0.2522629 -0.8639919 2.888101;-0.01557141 0.1263848 2.995059;0.02553163 -0.4477069 3.008618;0.05477078 -0.8038207 2.995384;0.08790689 -0.8787227 2.918202;0
-0.09643831 0.2058316 3.004321;-0.1000077 0.2701372 3.064085;-0.09759235 0.6473726 3.067474;-0.1152683 0.8268978 2.990986;-0.2809984 0.5228935 3.044656;-0.3849971 0.2462231 3.049157;-0.4169961 -0.009853058 2.974239;-0.4124975 -0.1031652 2.955605;0.07694694 0.5242341 3.067337;0.1948384 0.2811548 3.080189;0.2608931 0.04092324 2.972236;0.2766965 -0.05335591 2.931376;-0.1766119 0.1265027 2.984726;-0.2025152 -0.439628 2.991367;-0.2253469 -0.8177999 2.962015;-0.2522188 -0.8640139 2.888168;-0.0155406 0.1263631 2.994858;0.02546792 -0.4476445 3.008477;0.05479411 -0.8037946 2.995361;0.08798227 -0.8787568 2.918028;0
-0.09641046 0.2058504 3.004133;-0.09996081 0.2701806 3.063863;-0.09745762 0.6473682 3.06696;-0.1150264 0.8267742 2.990391;-0.2808321 0.5230612 3.044233;-0.3849935 0.2462194 3.049082;-0.4170003 -0.009754787 2.97412;-0.4123999 -0.1039596 2.954399;0.07736585 0.5242205 3.066825;0.1957975 0.2809601 3.077611;0.2470249 0.03383007 2.940527;0.2467994 -0.05682999 2.89618;-0.1766058 0.1265306 2.984602;-0.2025896 -0.4396097 2.991208;-0.2253734 -0.8179923 2.961995;-0.2521733 -0.8640394 2.888234;-0.01551091 0.1263438 2.994687;0.02538021 -0.4475796 3.00832;0.05480663 -0.803773 2.995317;0.08807708 -0.8788064 2.917827;0
-0.09638401 0.2058872 3.00398;-0.09989686 0.2702442 3.06367;-0.09731644 0.6473827 3.066501;-0.1148123 0.8267466 2.989865;-0.2806784 0.5232682 3.043919;-0.3849446 0.2463086 3.049108;-0.4170203 -0.0095361 2.973958;-0.4119874 -0.1041172 2.952152;0.0780362 0.524377 3.066059;0.1972363 0.281161 3.073344;0.214067 0.03379492 2.901905;0.2033069 -0.05577273 2.849725;-0.1766039 0.1265588 2.984521;-0.2026996 -0.4397165 2.991027;-0.2254114 -0.818292 2.961991;-0.2521265 -0.8640661 2.888297;-0.01548187 0.12634 2.994542;0.02527241 -0.4475218 3.00815;0.05468915 -0.8046302 2.995209;0.08817578 -0.87885 2.917646;0
-0.09636268 0.205932 3.003857;-0.09980126 0.2703203 3.0635;-0.09718245 0.6473982 3.066105;-0.1146566 0.8266444 2.989368;-0.2805853 0.5234779 3.043761;-0.3846383 0.2472469 3.050065;-0.4170617 -0.009116823 2.973749;-0.4115133 -0.1036821 2.950279;0.07881922 0.5246925 3.064828;0.1984266 0.2830222 3.06427;0.1838972 0.04502078 2.866673;0.1572139 -0.03998009 2.805978;-0.1766106 0.1265861 2.984477;-0.2028268 -0.439701 2.990804;-0.2254586 -0.8184212 2.961996;-0.2520911 -0.8640884 2.888341;-0.01545529 0.1263455 2.99441;0.02507748 -0.4474553 3.007887;0.05453512 -0.8054753 2.995122;0.08826451 -0.8788805 2.9175;0
-0.0963513 0.2060013 3.003765;-0.09963625 0.2704366 3.063346;-0.09703294 0.6474035 3.06569;-0.1147111 0.826317 2.988654;-0.2806085 0.5240743 3.044224;-0.3840973 0.2503059 3.053185;-0.4170974 -0.007868233 2.973468;-0.4109515 -0.1011647 2.948371;0.07969015 0.5251806 3.063026;0.1972225 0.3025346 3.04105;0.154118 0.06407573 2.840612;0.1229506 -0.02434628 2.778294;-0.176697 0.1266845 2.984606;-0.2029614 -0.4396567 2.990562;-0.2255215 -0.8185093 2.962026;-0.252051 -0.8641139 2.888423;-0.01543361 0.1263636 2.994294;0.02483901 -0.4474358 3.007569;0.05437481 -0.8062498 2.995029;0.08835066 -0.8789043 2.917376;0
-0.09639648 0.2061105 3.003692;-0.09941226 0.2705932 3.063201;-0.09689946 0.6473616 3.06518;-0.1155622 0.8250811 2.98721;-0.2808985 0.5249642 3.045611;-0.3841905 0.2541815 3.058092;-0.4168793 -0.005135637 2.97236;-0.40827 -0.09289541 2.941429;0.08065145 0.5256776 3.058959;0.1973365 0.3122872 3.027196;0.1205301 0.09504712 2.827234;0.07090268 0.006945402 2.759396;-0.1772271 0.1268896 2.985226;-0.2030786 -0.4396563 2.990339;-0.2255986 -0.8185686 2.962059;-0.2520112 -0.864143 2.888515;-0.01545471 0.1264029 2.994136;0.02456872 -0.4474111 3.007133;0.05423257 -0.8069176 2.99495;0.08845455 -0.8789385 2.917246;0
-0.09659339 0.2063503 3.00364;-0.09906298 0.2708583 3.063047;-0.0967799 0.6473252 3.06459;-0.1178787 0.8243691 2.984337;-0.281904 0.5266364 3.049284;-0.3853067 0.2633889 3.072843;-0.4126803 0.02349115 2.975446;-0.3985086 -0.06075324 2.92021;0.08045176 0.52657 3.051072;0.1983569 0.3236936 2.997899;0.09664222 0.1248042 2.823339;0.01900251 0.04867558 2.758665;-0.1785407 0.1274076 2.986742;-0.203192 -0.4396631 2.990134;-0.2257013 -0.8186769 2.962088;-0.2519754 -0.8641748 2.888599;-0.01565147 0.1265617 2.993779;0.02422391 -0.4473906 3.006495;0.05415175 -0.807709 2.9948;0.08852742 -0.8789647 2.917151;0
-0.09685919 0.2066437 3.003589;-0.09843177 0.2712474 3.062832;-0.09670167 0.647258 3.063727;-0.120845 0.8239847 2.981384;-0.2831232 0.5283252 3.053962;-0.3816058 0.2791794 3.096083;-0.4083257 0.0515426 2.979668;-0.3925268 -0.03717411 2.910758;0.07888017 0.5284698 3.037546;0.1940114 0.3315133 2.958999;0.06379184 0.1545612 2.820834;-0.03264793 0.0877445 2.762801;-0.1798045 0.1278832 2.988292;-0.2033096 -0.4397486 2.989944;-0.2258256 -0.8187711 2.962117;-0.2519458 -0.8642137 2.888674;-0.0160834 0.1269181 2.993075;0.0238009 -0.4471513 3.005485;0.05412348 -0.8092138 2.994538;0.08856152 -0.8789811 2.917105;0
-0.09715501 0.2069357 3.003543;-0.09751534 0.2716864 3.062561;-0.09667145 0.647178 3.062876;-0.1247861 0.8224469 2.977696;-0.2841579 0.5295103 3.058494;-0.3773757 0.2908246 3.114733;-0.4049383 0.08492227 2.982155;-0.3855031 0.002824509 2.897599;0.07606347 0.5291901 3.021581;0.1806586 0.3300208 2.924582;0.03453778 0.1667254 2.814016;-0.08695453 0.1198223 2.77001;-0.1809012 0.1282312 2.989794;-0.2034195 -0.4398693 2.989771;-0.2259834 -0.8189228 2.962152;-0.251923 -0.8642532 2.888717;-0.01674694 0.1274027 2.992046;0.02339133 -0.4468426 3.004242;0.05405686 -0.8107525 2.994243;0.08859728 -0.8790029 2.917061;0
-0.09750616 0.2072597 3.003488;-0.09630109 0.2722328 3.06217;-0.0968288 0.6470514 3.061615;-0.1297069 0.8230293 2.974385;-0.2852511 0.5304931 3.065066;-0.3637634 0.3140589 3.149154;-0.3971902 0.1292727 2.994473;-0.3807676 0.03597197 2.889028;0.07315674 0.530414 3.008415;0.170532 0.32803 2.904111;-0.01043613 0.1897898 2.804611;-0.1413997 0.1579316 2.778213;-0.1818085 0.1285123 2.99146;-0.2035378 -0.4400307 2.989612;-0.2262277 -0.8191922 2.96218;-0.2519054 -0.8643189 2.888754;-0.01804883 0.1283298 2.99005;0.02276092 -0.4465775 3.002812;0.05400958 -0.8123748 2.993838;0.08862907 -0.8790267 2.917028;7
-0.09789345 0.2076002 3.003367;-0.09458651 0.272874 3.061477;-0.09708573 0.6469374 3.060247;-0.1358501 0.8239102 2.970725;-0.2863842 0.5316628 3.073663;-0.3487396 0.3332092 3.176246;-0.3897215 0.1639582 3.004045;-0.3747687 0.08650862 2.887075;0.06760716 0.5331042 2.994697;0.1400087 0.3308958 2.863917;-0.1080684 0.2105345 2.806618;-0.2231373 0.197082 2.797659;-0.1822152 0.1287014 2.993067;-0.2036473 -0.4401606 2.989477;-0.2264575 -0.8193589 2.962239;-0.2518984 -0.8643745 2.888777;-0.02107612 0.1301596 2.985351;0.0221561 -0.4463378 3.00114;0.05397576 -0.8132443 2.993556;0.0886583 -0.8790526 2.917001;7
