HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.2429966 -0.03654012 2.970768;0.2466306 0.03948796 3.020018;0.2446396 0.4815902 3.043365;0.2198779 0.6398297 3.092013;0.1732206 0.3294784 2.931292;0.06749232 0.2109882 2.892479;0.07251813 -0.04957354 2.995729;0.05141972 -0.162019 2.993774;0.311288 0.3250663 2.933352;0.09104237 0.3430158 2.752746;0.02014438 0.3376559 2.913854;-0.03700226 0.3482062 2.89654;0.2015913 -0.07374491 2.96623;0.1731014 -0.4839044 2.966676;0.1629832 -0.7298085 2.964211;0.161444 -0.753334 2.886322;0.2898976 -0.07249404 2.951002;0.3275842 -0.4501658 2.903846;0.3744543 -0.7251939 2.939582;0.3705169 -0.7634356 2.863937;7
0.2431721 -0.04479338 2.96391;0.2242025 0.03304265 3.012228;0.2439367 0.4833945 3.040163;0.2193469 0.6439347 3.090824;0.2223909 0.3628968 2.885561;0.08381163 0.24959 2.847322;0.09196015 -0.003492068 2.976863;0.06879663 -0.09707049 2.986619;0.3087805 0.3263276 2.931467;0.08954722 0.3444614 2.748228;0.0186185 0.3298809 2.910029;-0.03975229 0.3431596 2.881168;0.2067011 -0.07797799 2.960169;0.1735768 -0.4822046 2.965911;0.1622657 -0.7331131 2.961799;0.1946673 -0.7628673 2.877819;0.2852858 -0.07400103 2.950651;0.3289387 -0.4627454 2.902548;0.3737591 -0.7299727 2.937052;0.4132425 -0.7735375 2.860268;7
0.2438761 -0.05022782 2.959416;0.2154942 0.03027309 3.008533;0.2437193 0.4856706 3.037229;0.2180665 0.6489986 3.0894;0.2561882 0.3803695 2.859275;0.1530137 0.2192997 2.878502;0.1053808 -0.001801491 2.985764;0.07919534 -0.08996052 3.001329;0.3067986 0.3274295 2.92993;0.07882114 0.3679842 2.773264;0.00960367 0.2957001 2.911993;-0.03478852 0.2643206 2.921333;0.2140591 -0.08054188 2.955567;0.1739071 -0.4810131 2.965386;0.1614615 -0.7366278 2.96018;0.2080504 -0.7674111 2.875061;0.2814929 -0.07473636 2.950243;0.3300616 -0.4703864 2.902591;0.3736248 -0.7360546 2.935507;0.4301743 -0.7785049 2.858951;7
0.2433879 -0.05368736 2.957194;0.2085422 0.0288656 3.005845;0.2458002 0.4942831 3.03372;0.2142155 0.6601725 3.087106;0.2662379 0.388998 2.850599;0.1823614 0.2146899 2.875055;0.1146192 -0.002543124 2.989252;0.08574424 -0.0855053 3.005456;0.3054945 0.3281917 2.928805;0.09189452 0.402167 2.770797;-0.01891703 0.3031849 2.875266;-0.0580475 0.260411 2.907085;0.2179232 -0.08170482 2.953453;0.1753916 -0.5123745 2.967686;0.1599876 -0.7532493 2.960615;0.2179304 -0.7779511 2.878074;0.2616425 -0.07605052 2.955047;0.3297196 -0.4557084 2.904738;0.3734356 -0.7367263 2.934544;0.4414466 -0.7779518 2.860311;7
0.242682 -0.05573168 2.956081;0.2036083 0.02882684 3.004218;0.2534844 0.5105155 3.03146;0.2112033 0.6756051 3.085514;0.28714 0.3997527 2.817831;0.2025003 0.2102066 2.881943;0.1211251 -0.002186907 2.990756;0.09076682 -0.08215551 3.007734;0.3082679 0.3230996 2.927661;0.1378663 0.4367368 2.755939;0.1756459 0.3639573 2.882977;0.2422758 0.3590093 2.944103;0.2205335 -0.08149327 2.953097;0.183365 -0.4792399 2.967986;0.162184 -0.7422088 2.960083;0.2279213 -0.7691079 2.885072;0.2516952 -0.07678642 2.957464;0.3342401 -0.4634405 2.910031;0.373014 -0.7384055 2.934434;0.4473426 -0.7792341 2.863842;7
0.2410069 -0.06551417 2.95879;0.1960964 0.004352825 2.998458;0.2454453 0.4044793 2.98477;0.2233723 0.6329826 3.076244;0.2741234 0.3087425 2.798961;0.1990383 0.114551 2.887163;0.1120706 -0.07326799 3.005201;0.08165947 -0.1413553 3.016873;0.3127178 0.3154197 2.926759;0.2099137 0.4655429 2.72933;0.1156428 0.5097398 2.624979;0.06583969 0.4972141 2.615305;0.2216545 -0.09253416 2.959786;0.185271 -0.4824366 2.969494;0.1632874 -0.7433497 2.961233;0.2356759 -0.7731233 2.893417;0.2477641 -0.08384005 2.960244;0.3372685 -0.4681864 2.913441;0.3734899 -0.7404386 2.935122;0.4529661 -0.7809888 2.868561;7
0.2419937 -0.06643829 2.959594;0.232282 0.008082244 3.00586;0.2469494 0.4062979 2.985668;0.2246091 0.6296746 3.076865;0.1761463 0.2355476 2.929402;0.1539471 0.02790296 2.947564;0.09416986 -0.1455523 3.022089;0.0682058 -0.1920844 3.015672;0.3151327 0.3117611 2.926277;0.2878501 0.4792712 2.704082;0.1121144 0.5421159 2.663202;0.06321171 0.5400361 2.699509;0.2218113 -0.09721576 2.962987;0.1881835 -0.4612732 2.972863;0.1638388 -0.743278 2.962891;0.1844606 -0.7759314 2.893303;0.2633825 -0.08599061 2.958443;0.337211 -0.4448324 2.912471;0.3739954 -0.7411066 2.93552;0.3983787 -0.777938 2.862874;7
0.2459194 -0.03623143 2.967404;0.2599051 0.03841256 3.018104;0.2540063 0.4455314 3.013712;0.2138894 0.6642306 3.092129;0.156402 0.2055423 2.946322;0.1276066 -0.01109165 2.980487;0.08748456 -0.1714245 3.029383;0.06394082 -0.2128229 3.015434;0.31716 0.3129879 2.923979;0.3649462 0.4766958 2.693635;0.1624893 0.6050697 2.595563;0.10828 0.6292297 2.603421;0.2180258 -0.09337115 2.970004;0.1883915 -0.4317809 2.974873;0.1644032 -0.7384588 2.966338;0.1464373 -0.7662026 2.894454;0.279557 -0.06689841 2.953631;0.3402297 -0.4455077 2.916104;0.3777778 -0.7696168 2.946422;0.3609783 -0.8038906 2.867776;7
0.2765962 -0.004796455 2.958414;0.2965944 0.06471996 3.015375;0.2557558 0.4539351 3.023873;0.2085488 0.6826791 3.100431;0.135769 0.1997614 2.976239;-0.007812793 0.121182 2.928384;0.05462024 -0.108434 3.00914;0.03229329 -0.1482097 2.979656;0.3251103 0.3269958 2.913514;0.4199988 0.4876913 2.668289;0.2488538 0.6370288 2.558155;0.1951443 0.6800174 2.55762;0.2356482 -0.07784322 2.958668;0.1884799 -0.4089616 2.975886;0.1647903 -0.7346155 2.969244;0.1283572 -0.761706 2.896291;0.3266467 -0.03733294 2.939003;0.342723 -0.445058 2.91891;0.3792526 -0.7791569 2.950341;0.3417314 -0.8141693 2.871063;7
0.2710103 0.01109433 2.965254;0.3050408 0.0740062 3.016917;0.2549396 0.4557123 3.028934;0.2206345 0.6583977 3.076016;0.1299701 0.2531205 3.032524;0.03432816 0.0769076 2.994757;0.05220617 -0.1148011 3.012936;0.03431878 -0.1604779 2.986857;0.3287069 0.3335647 2.909459;0.4617541 0.4800606 2.662403;0.3657911 0.6456876 2.537308;0.3313599 0.6989814 2.530234;0.220832 -0.05903896 2.977951;0.1888902 -0.4034104 2.977375;0.1655672 -0.7308548 2.972216;0.1145022 -0.7587065 2.900166;0.3253059 -0.02491777 2.937759;0.3494714 -0.4089423 2.918834;0.3839512 -0.7490522 2.955818;0.3233751 -0.7834424 2.879736;7
0.2680638 0.01445041 2.968006;0.3085373 0.07812724 3.017813;0.254088 0.4564709 3.032333;0.2267771 0.6411581 3.058671;0.1225472 0.2671028 3.060225;0.07273803 0.07154407 3.097713;0.05404096 -0.1244234 3.020109;0.03506664 -0.1681604 2.989351;0.3304644 0.3365284 2.907634;0.495743 0.4544525 2.673816;0.4638133 0.6352404 2.526793;0.4355599 0.6884155 2.513833;0.2171897 -0.05420256 2.981357;0.1891325 -0.4022644 2.979286;0.1660989 -0.7281365 2.974481;0.1070209 -0.7571231 2.902189;0.3209609 -0.02717974 2.940711;0.3507057 -0.3952191 2.919412;0.3857076 -0.7360877 2.958279;0.3166205 -0.7701025 2.883807;7
0.2636818 0.01349683 2.970496;0.3057551 0.07843836 3.018599;0.2536617 0.4564528 3.03442;0.227933 0.6306148 3.046953;0.1202001 0.2717971 3.069958;0.09629408 0.06008288 3.152032;0.05539206 -0.1316554 3.024608;0.03538833 -0.1742293 2.991007;0.3317809 0.3384106 2.906599;0.5323409 0.4236804 2.692877;0.5349801 0.6101843 2.535001;0.5154989 0.6617134 2.518607;0.2140507 -0.0516994 2.984106;0.1890082 -0.4038398 2.981178;0.1665731 -0.7259322 2.976389;0.1026916 -0.7558379 2.904079;0.3138197 -0.03334367 2.942693;0.3505772 -0.4258476 2.93715;0.3880163 -0.7404825 2.962074;0.3182376 -0.7763494 2.88957;7
0.2596908 0.0129448 2.972705;0.3014247 0.07779113 3.019038;0.2536435 0.45544 3.035764;0.2280601 0.6240466 3.040061;0.1196855 0.2951408 3.093442;0.1036783 0.05852738 3.173681;0.05626459 -0.1365853 3.026437;0.03602592 -0.1805266 2.992886;0.3354047 0.3394623 2.908544;0.5541715 0.3938031 2.717701;0.5583076 0.5908555 2.547634;0.5453485 0.6344638 2.530643;0.2108723 -0.05016936 2.986719;0.1882257 -0.405717 2.982971;0.1667997 -0.7241682 2.977857;0.1001688 -0.7547748 2.906241;0.3076977 -0.03778838 2.943918;0.3511285 -0.4243249 2.941045;0.390035 -0.7367834 2.966156;0.347122 -0.7928033 2.936071;7
0.2569445 0.01246446 2.97431;0.2954093 0.07644423 3.020184;0.2541094 0.4539353 3.036594;0.2284023 0.6192631 3.03574;0.1192927 0.3005965 3.099131;0.1105023 0.05215592 3.175124;0.05772234 -0.1431506 3.021245;0.04035066 -0.1925017 2.992368;0.3446012 0.3392202 2.915222;0.5664055 0.3805499 2.727182;0.5844723 0.5420554 2.577108;0.5573192 0.6088328 2.543734;0.2083511 -0.04951295 2.988748;0.1803028 -0.4446974 2.987856;0.1664868 -0.7240187 2.979038;0.1004529 -0.7564734 2.907457;0.3039722 -0.04086479 2.944299;0.3576986 -0.4549292 2.954408;0.3997625 -0.7583693 2.982557;0.3750686 -0.8479467 2.961092;7
0.2552372 0.01209367 2.975603;0.29041 0.07518609 3.021619;0.2559103 0.4509369 3.036913;0.2291925 0.6147268 3.033046;0.1217494 0.3009088 3.094286;0.1092729 0.04498334 3.168651;0.0590174 -0.1503385 3.005883;0.04359807 -0.2020583 2.98522;0.3578408 0.3383634 2.923439;0.5748453 0.3706235 2.735131;0.5846597 0.518324 2.594276;0.5526904 0.5889962 2.555153;0.2063136 -0.04957419 2.990577;0.1756182 -0.4668071 2.99053;0.1659204 -0.7243127 2.979817;0.1030006 -0.7586938 2.907415;0.3020063 -0.04295355 2.944461;0.3606769 -0.4670947 2.95978;0.4026532 -0.7664488 2.988412;0.3900306 -0.8793523 2.97164;7
0.2542106 0.01155173 2.976625;0.2862993 0.07381573 3.023158;0.2586768 0.4463425 3.036912;0.2309857 0.6092976 3.030976;0.1275816 0.2951114 3.079063;0.1057581 0.04293961 3.153198;0.05766133 -0.1537294 2.990346;0.04004625 -0.2040974 2.964446;0.3724671 0.3345332 2.932677;0.5803618 0.3636256 2.740397;0.5703274 0.5008637 2.608794;0.5373954 0.5625232 2.576786;0.2048388 -0.05011506 2.992016;0.1659522 -0.5090477 2.99185;0.1618816 -0.7434096 2.981359;0.1050081 -0.7247612 2.959796;0.3011876 -0.04479794 2.944545;0.3622613 -0.4728146 2.962844;0.404261 -0.7691273 2.991268;0.3958868 -0.8895626 2.977869;7
0.2540172 0.01173755 2.977789;0.2841173 0.07347699 3.024845;0.2666567 0.4380632 3.037962;0.2345265 0.6017209 3.029347;0.1298385 0.2929165 3.072463;0.09624774 0.04626007 3.121953;0.05505455 -0.1546519 2.971626;0.03725735 -0.2058912 2.951747;0.3925752 0.3311625 2.942555;0.5801493 0.355909 2.747082;0.5431521 0.4846625 2.624011;0.5017799 0.534422 2.602396;0.2037612 -0.05066226 2.993312;0.1640131 -0.5144356 2.989239;0.1606307 -0.7448583 2.981245;0.1181317 -0.7429661 2.93083;0.3014573 -0.0460518 2.944754;0.3668641 -0.4406153 2.960732;0.4027044 -0.7598613 2.989627;0.3871225 -0.8478162 2.978567;7
0.2567909 0.01210852 2.980532;0.2819946 0.07298918 3.028352;0.2785124 0.4277732 3.040378;0.2407773 0.5925035 3.026512;0.1357491 0.2872664 3.054793;0.08336148 0.05679189 3.070297;0.05056919 -0.1379846 2.937201;0.03576438 -0.1814303 2.903612;0.4185203 0.3252688 2.956914;0.5789729 0.3173696 2.770243;0.4607944 0.4426064 2.667158;0.4196669 0.4593956 2.671232;0.2028679 -0.05203362 2.995021;0.1711195 -0.4688307 2.968142;0.1581598 -0.7577961 2.970855;0.1357599 -0.7871878 2.885068;0.3105083 -0.04840094 2.946883;0.3696642 -0.4128784 2.957551;0.3966828 -0.733529 2.98061;0.3691609 -0.7531545 2.898007;7
0.2598303 0.01271402 2.982021;0.2821151 0.07300141 3.030234;0.2840195 0.424388 3.041884;0.2428761 0.5897956 3.025432;0.1377377 0.2863472 3.048958;0.08042353 0.05994181 3.053342;0.04897836 -0.1232133 2.923817;0.03555363 -0.1737949 2.890179;0.4248306 0.3240788 2.960934;0.574979 0.2927406 2.780922;0.411614 0.4053063 2.710906;0.3808171 0.406003 2.719715;0.2029685 -0.05257791 2.995463;0.1725408 -0.4706178 2.962837;0.1574323 -0.764367 2.964896;0.1392677 -0.801053 2.87263;0.316741 -0.04836985 2.9487;0.3701771 -0.4075021 2.95683;0.3950758 -0.7275046 2.977756;0.3665051 -0.7375688 2.88387;7
0.2626045 0.01278489 2.983174;0.2828382 0.07286976 3.031779;0.2871775 0.4222434 3.042318;0.2446786 0.5878416 3.024194;0.1388222 0.285901 3.045267;0.078705 0.06137656 3.044034;0.04775981 -0.1146655 2.912388;0.03540086 -0.1666706 2.875839;0.4246623 0.3057607 2.95675;0.5651231 0.2434756 2.803635;0.3853765 0.3522548 2.750664;0.3674342 0.3485916 2.760439;0.2033901 -0.05331109 2.995654;0.1706725 -0.4870023 2.947639;0.1551602 -0.7637064 2.953039;0.1381794 -0.8040187 2.860747;0.3218421 -0.04886353 2.950792;0.3704816 -0.4040684 2.956407;0.3934307 -0.7227826 2.975052;0.3645295 -0.7284703 2.876235;7
0.2703342 0.01197073 2.985823;0.2833104 0.07210964 3.03568;0.2932923 0.4179098 3.042449;0.2475094 0.5848982 3.02052;0.133547 0.2885587 3.027582;0.07148217 0.06240254 3.024594;0.04169337 -0.1130658 2.905488;0.0307158 -0.1699729 2.870026;0.4403963 0.2971309 2.982853;0.4836817 0.06064021 2.952762;0.3202742 0.1119118 2.82365;0.2744233 0.1309721 2.85198;0.2063589 -0.05670699 2.993433;0.16831 -0.474094 2.848906;0.1567175 -0.806071 2.873164;0.1513819 -0.8408316 2.786504;0.3379528 -0.05410018 2.962501;0.3781981 -0.4861238 2.980155;0.3854427 -0.7908382 2.986727;0.3784233 -0.823711 2.897249;7
0.2714961 0.01162903 2.986154;0.2829466 0.07184151 3.036384;0.2902384 0.4163287 3.038253;0.2458544 0.5845001 3.017934;0.1267655 0.290098 3.019729;0.06767023 0.06090217 3.022571;0.02586197 -0.1312108 2.933395;0.01927897 -0.1913375 2.903658;0.4371033 0.2945722 2.988152;0.4655 0.06064814 2.950925;0.3037626 0.07595196 2.836995;0.2630117 0.1120801 2.855166;0.206944 -0.05806521 2.991928;0.1677497 -0.4734139 2.837519;0.1586944 -0.8154798 2.860002;0.1548814 -0.8489201 2.775035;0.3398785 -0.0551547 2.964344;0.3776907 -0.4799971 2.989424;0.3811181 -0.7721478 3.000371;0.3784709 -0.8082993 2.914966;7
0.2720482 0.01125323 2.98618;0.2815226 0.07140777 3.036671;0.2827584 0.4156792 3.033387;0.2399701 0.5836397 3.014616;0.1166628 0.2899791 3.013295;0.06271368 0.05700719 3.024621;0.006509716 -0.1450875 2.985363;0.002149471 -0.2080836 2.948618;0.4289713 0.2921736 2.990969;0.4497674 0.06598043 2.941772;0.2510799 0.1277548 2.820698;0.2033482 0.1391128 2.836744;0.2068363 -0.05942243 2.98994;0.1673657 -0.4725932 2.829748;0.1598956 -0.8201704 2.851875;0.1569199 -0.8531566 2.767674;0.3407352 -0.05601912 2.965443;0.3769531 -0.4724782 2.995637;0.3790449 -0.7599488 3.00705;0.3777252 -0.7964054 2.923797;7
0.2710022 0.009955907 2.985115;0.2783695 0.07022255 3.036111;0.2741244 0.4155996 3.030195;0.2240072 0.5818331 3.010616;0.106165 0.2887325 3.009095;0.05484163 0.05002177 3.032866;-0.007419133 -0.1517026 3.043215;-0.01253503 -0.2241734 3.022238;0.4131356 0.2899412 2.989302;0.4343646 0.06758451 2.932106;0.2309036 0.1286315 2.816034;0.1757075 0.1576465 2.822993;0.2052953 -0.0614237 2.986713;0.1669317 -0.4709779 2.823632;0.1619629 -0.8216247 2.844242;0.1588745 -0.8543047 2.760783;0.3390907 -0.05766538 2.965181;0.376116 -0.4712144 2.999526;0.3789803 -0.762947 3.00728;0.3778628 -0.7992348 2.925392;7
0.2641453 0.004866592 2.98083;0.2716787 0.06615259 3.033301;0.2560106 0.4145141 3.029122;0.2063572 0.5797556 3.008936;0.08910491 0.2826515 3.007439;0.04302101 0.03991717 3.05334;-0.01617255 -0.1545919 3.105804;-0.02779564 -0.231819 3.096076;0.3737998 0.2805984 2.967273;0.4172904 0.083315 2.896738;0.2133376 0.1472591 2.805294;0.1587675 0.1714643 2.81238;0.200409 -0.06598893 2.981676;0.1663335 -0.4699002 2.81915;0.1634881 -0.8223187 2.839425;0.1586924 -0.8544813 2.75651;0.329749 -0.06202253 2.959642;0.3754078 -0.4700674 3.002103;0.3788079 -0.7635435 3.007885;0.3762308 -0.8000671 2.92649;7
0.2551901 -0.0006582992 2.974448;0.2639385 0.06129942 3.028793;0.2378953 0.4123577 3.030636;0.1878568 0.5767055 3.009575;0.07058419 0.2740546 3.011567;0.03426179 0.02864571 3.089353;-0.02056573 -0.1587383 3.153358;-0.03743902 -0.2363569 3.16767;0.3490721 0.2763035 2.952345;0.4039409 0.09790916 2.862953;0.2016619 0.1581087 2.797927;0.1465184 0.1834107 2.796819;0.194662 -0.07068423 2.975896;0.1651146 -0.4682588 2.815979;0.1645008 -0.8209364 2.836724;0.1557833 -0.8515497 2.754841;0.3164261 -0.06607805 2.948162;0.3725701 -0.4496313 2.994254;0.3824083 -0.7541386 3.008597;0.3737188 -0.7883675 2.927988;7
0.2430991 -0.007899636 2.964097;0.2545234 0.05490026 3.021097;0.2212813 0.4109726 3.033019;0.1624342 0.5729949 3.012167;0.05988967 0.269053 3.014024;0.02958756 0.02684185 3.118351;-0.01846692 -0.1582508 3.206152;-0.0404196 -0.2351304 3.230246;0.3246438 0.2741647 2.935911;0.3896937 0.107348 2.83925;0.1950593 0.1623442 2.789392;0.1310316 0.1872994 2.776642;0.1878757 -0.07647206 2.968786;0.1624168 -0.4666983 2.813976;0.165103 -0.8189898 2.836032;0.150609 -0.8480001 2.755939;0.2986564 -0.07073227 2.928112;0.371924 -0.4481167 2.988635;0.3853275 -0.7516907 3.006565;0.3895313 -0.8224817 2.948659;7
0.2279022 -0.01123017 2.952671;0.242766 0.05097104 3.01006;0.1861533 0.4000496 3.03148;0.1424545 0.5691068 3.01559;0.05204034 0.2656044 3.016771;0.02748806 0.02807807 3.136994;-0.01197276 -0.1593725 3.262087;-0.04104022 -0.233605 3.28928;0.2844113 0.2703577 2.909379;0.3437841 0.116764 2.786562;0.1349463 0.1765035 2.773117;0.06269787 0.2032957 2.758894;0.1791943 -0.07772776 2.95856;0.1565556 -0.4642575 2.81312;0.1555989 -0.7788128 2.833559;0.1251539 -0.8091376 2.756985;0.2771199 -0.06745524 2.913943;0.3703873 -0.4788771 2.966346;0.3885809 -0.7501979 3.001528;0.3944535 -0.8280501 2.955636;7
0.1995986 0.003841298 2.943078;0.2286947 0.05763771 2.998981;0.1721684 0.3966845 3.031182;0.1237654 0.5668487 3.019505;0.03553723 0.2790784 3.065107;0.02812511 0.04059925 3.176016;-0.007841633 -0.1632046 3.308919;-0.04037972 -0.227977 3.353473;0.2527376 0.2698332 2.894687;0.3157044 0.1237585 2.759271;0.09883584 0.1819746 2.764867;0.0354308 0.202628 2.761028;0.1664215 -0.06775153 2.953461;0.146457 -0.4640758 2.813202;0.1536874 -0.7794119 2.840455;0.1044218 -0.8156163 2.777159;0.2381252 -0.04368642 2.898116;0.3679788 -0.473959 2.921859;0.4053974 -0.773813 2.970002;0.3775245 -0.8315625 2.918847;5
