HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.005328369 0.2496782 3.138294;-0.01065509 0.315982 3.195536;-0.002539718 0.6930923 3.189837;-0.003933505 0.879371 3.15187;-0.1782064 0.5791087 3.178506;-0.2505994 0.3128225 3.149971;-0.2396109 0.09023704 3.06911;-0.2258689 0.0284127 3.043493;0.1546334 0.5840002 3.216633;0.1874741 0.3145995 3.186574;0.2001535 0.08827329 3.120165;0.1929507 -0.0001484528 3.081242;-0.08068924 0.17354 3.115139;-0.1179168 -0.3449318 3.144659;-0.1475249 -0.6596506 3.13439;-0.1688867 -0.7495 3.065329;0.06908867 0.1757411 3.139215;0.04599392 -0.3385259 3.198051;0.07152396 -0.6797441 3.185536;0.08232373 -0.7196701 3.094186;0
-0.005712782 0.2498688 3.138453;-0.0111181 0.3162302 3.195652;-0.002816928 0.6934894 3.18985;-0.004136377 0.8794447 3.151637;-0.1781524 0.5791923 3.178024;-0.2504434 0.3144746 3.150002;-0.2399766 0.09178389 3.070115;-0.2268718 0.02907556 3.044291;0.1541497 0.5847151 3.216868;0.1875096 0.3147677 3.186458;0.1910205 0.08792598 3.117916;0.1862927 -0.001558619 3.072931;-0.08088912 0.1736261 3.115051;-0.1178643 -0.3446934 3.14453;-0.1481847 -0.6623186 3.133164;-0.1691324 -0.7518482 3.065888;0.06828573 0.1762721 3.14004;0.04628107 -0.3376832 3.197504;0.07164991 -0.6800111 3.185601;0.08250102 -0.7194669 3.095372;0
-0.005791441 0.2499182 3.138477;-0.01121515 0.3162896 3.195668;-0.002872839 0.6935615 3.18985;-0.004172998 0.8794556 3.151535;-0.1781331 0.5792468 3.177916;-0.2504235 0.3147497 3.150005;-0.240066 0.09204232 3.070301;-0.2270623 0.02919086 3.044406;0.1540056 0.5848869 3.216906;0.1875193 0.3147968 3.186445;0.1894854 0.08795226 3.11746;0.1849392 -0.002253815 3.071213;-0.0809332 0.1736716 3.115025;-0.1178565 -0.3446486 3.1445;-0.1480325 -0.6639966 3.132761;-0.1693102 -0.7530437 3.066522;0.06808991 0.1764211 3.140201;0.04649794 -0.3367193 3.197193;0.07167846 -0.6800493 3.185609;0.08256907 -0.719362 3.095699;0
-0.00586189 0.2499751 3.138502;-0.01130369 0.3163559 3.195683;-0.00300048 0.6936511 3.189817;-0.004237304 0.8793768 3.151251;-0.178133 0.5793167 3.177814;-0.2506818 0.3153117 3.150257;-0.2405236 0.09263774 3.070716;-0.2273964 0.02967702 3.044508;0.1537628 0.5850644 3.216895;0.1875264 0.314824 3.186457;0.1883107 0.08804075 3.117044;0.1838646 -0.003103897 3.069855;-0.08096825 0.1737352 3.115007;-0.1178494 -0.3445967 3.144455;-0.1478947 -0.665284 3.132542;-0.1694876 -0.7540073 3.067726;0.06791767 0.1765796 3.140372;0.04670104 -0.3357985 3.196834;0.07172009 -0.680096 3.1856;0.08264467 -0.719268 3.096061;0
-0.006079053 0.2501507 3.138532;-0.0116282 0.3165477 3.195682;-0.00353252 0.6937313 3.189672;-0.004573908 0.8789528 3.150437;-0.1782793 0.5795316 3.177605;-0.2513911 0.3163579 3.150821;-0.24719 0.09586101 3.06952;-0.2302192 0.02555273 3.041371;0.1533213 0.5853946 3.217093;0.1875224 0.3148496 3.186499;0.1873976 0.08822869 3.116547;0.18298 -0.003554489 3.068553;-0.08112305 0.1739038 3.114949;-0.1178597 -0.3445133 3.14439;-0.1478107 -0.6667578 3.132461;-0.1695839 -0.754648 3.068614;0.06765692 0.176806 3.140576;0.04715024 -0.3345282 3.196183;0.07177676 -0.6801799 3.185528;0.09410965 -0.7395808 3.136358;0
-0.007150134 0.2509383 3.138626;-0.01286529 0.3172823 3.195653;-0.004868948 0.6938362 3.189186;-0.007135514 0.8768242 3.146387;-0.1789631 0.5800105 3.177252;-0.2528413 0.3176424 3.151688;-0.2504907 0.09831124 3.06836;-0.2311921 0.02676135 3.040367;0.152124 0.5857866 3.217372;0.1874373 0.3149499 3.186666;0.1867681 0.08876806 3.115777;0.1822305 -0.003669682 3.067488;-0.08207497 0.1747446 3.114826;-0.1179308 -0.3442891 3.144215;-0.1476667 -0.668098 3.132393;-0.1696656 -0.7551584 3.069399;0.06656594 0.1775551 3.14107;0.0477271 -0.333233 3.19501;0.07183354 -0.6802608 3.185429;0.09985366 -0.7492383 3.155754;0
-0.01033694 0.2530235 3.139201;-0.01662781 0.3193824 3.195881;-0.01056458 0.6943405 3.187333;-0.01014332 0.8754652 3.142993;-0.1806362 0.5809692 3.176671;-0.2576555 0.3238707 3.154295;-0.2543126 0.1052561 3.068069;-0.2329306 0.03095039 3.038287;0.1496049 0.5866235 3.217856;0.1871029 0.3156457 3.187423;0.1856466 0.09138054 3.113642;0.1806071 -0.002400715 3.065137;-0.0846293 0.1766633 3.114993;-0.1180445 -0.3440545 3.144043;-0.1475266 -0.6692666 3.13238;-0.1697065 -0.7555283 3.07001;0.06336968 0.1795682 3.142597;0.04836451 -0.3319609 3.193598;0.07187193 -0.680407 3.185227;0.1026659 -0.7533934 3.164134;0
-0.01525566 0.2559434 3.140309;-0.02220769 0.3221458 3.196503;-0.01682132 0.6945297 3.185769;-0.01434421 0.8743432 3.139581;-0.1835419 0.5820941 3.175682;-0.2644731 0.3324659 3.157111;-0.2580834 0.1131928 3.068083;-0.2350172 0.0368375 3.035167;0.1456716 0.5877597 3.218752;0.185287 0.3191101 3.192079;0.1851943 0.099529 3.110283;0.1766132 0.01594651 3.057555;-0.08869382 0.1792416 3.115382;-0.1182013 -0.3438348 3.143899;-0.1474264 -0.6705142 3.132325;-0.1697327 -0.7557683 3.070313;0.05822959 0.1825142 3.145197;0.04905342 -0.3304036 3.191238;0.07188083 -0.6805427 3.185002;0.10427 -0.7559616 3.169327;0
-0.02091688 0.2590679 3.141997;-0.02822449 0.325153 3.197384;-0.02253824 0.6949263 3.183973;-0.02174566 0.8747936 3.133974;-0.189377 0.583718 3.174132;-0.2780745 0.3431066 3.159578;-0.2674307 0.1275319 3.064768;-0.2387826 0.04499815 3.026099;0.1381066 0.5907432 3.220017;0.180969 0.3298401 3.20276;0.1850843 0.1183491 3.107728;0.1745154 0.03508584 3.050196;-0.09392805 0.1819829 3.116566;-0.1184629 -0.3436514 3.143826;-0.1473574 -0.6716208 3.132341;-0.1697475 -0.7559427 3.070545;0.05185603 0.1860224 3.148972;0.04979542 -0.329512 3.188652;0.07189755 -0.6806506 3.184706;0.1055812 -0.7570496 3.171822;0
-0.02691806 0.2620915 3.144296;-0.03477028 0.3281981 3.198446;-0.0299868 0.6948798 3.181238;-0.02730671 0.8750582 3.129915;-0.1997774 0.5863928 3.171188;-0.2899972 0.3501927 3.160183;-0.2740559 0.139457 3.058923;-0.2450782 0.06431938 3.012043;0.1311626 0.5932269 3.221648;0.1751789 0.3401 3.214162;0.18533 0.1361394 3.106279;0.1792676 0.06982968 3.031819;-0.1002716 0.1849647 3.118797;-0.1189593 -0.3434185 3.143805;-0.1472437 -0.6727221 3.132435;-0.1697247 -0.7560661 3.070762;0.04616227 0.1885536 3.152994;0.05049719 -0.3287705 3.186198;0.07189485 -0.6807205 3.184289;0.1062639 -0.7566915 3.171674;0
