HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.2907961 0.1275244 3.184885;0.2822416 0.1963983 3.235645;0.2858943 0.5478498 3.232721;0.2872837 0.7463623 3.20887;0.1205655 0.4439088 3.212492;0.06343956 0.2421406 3.187499;0.2247757 0.2314833 3.015412;0.2696941 0.2428121 2.97879;0.4580457 0.4280346 3.236389;0.5359886 0.2005262 3.231382;0.4399369 0.1360261 3.025852;0.4384963 0.1543415 2.958232;0.215284 0.05536714 3.165053;0.09248906 -0.4974173 3.067801;0.01778914 -0.8855763 3.047366;-0.003113307 -0.9422414 2.98016;0.3648452 0.04688555 3.184395;0.4248861 -0.5008809 3.134887;0.4539262 -0.8906189 3.119004;0.4884267 -0.9597936 3.101017;0
0.2937861 0.1273689 3.186515;0.2847936 0.1954096 3.236177;0.2930948 0.5465025 3.227251;0.2971475 0.7426639 3.201757;0.1262083 0.4450364 3.20556;0.06290273 0.2485181 3.173761;0.2293347 0.2532522 3.009144;0.2673331 0.2656994 2.980524;0.4615968 0.4283243 3.237345;0.5378822 0.2037938 3.236038;0.4372278 0.1513069 3.022637;0.4362639 0.1734845 2.953853;0.2191115 0.05508041 3.166821;0.09211192 -0.4930233 3.062575;0.01816556 -0.8855554 3.045386;-0.003091719 -0.9422098 2.978909;0.3666275 0.04668205 3.187599;0.4279276 -0.4995992 3.133613;0.4542396 -0.8912728 3.119278;0.487783 -0.9585139 3.099015;0
0.295452 0.1278227 3.187753;0.2865451 0.1948076 3.23644;0.2990586 0.5428149 3.218916;0.3055783 0.7361833 3.191084;0.1301345 0.4453911 3.198903;0.06144164 0.2512184 3.152198;0.2271842 0.2726136 3.000707;0.2654843 0.2806913 2.979754;0.4639129 0.42846 3.237925;0.5361166 0.2046569 3.238454;0.4362365 0.1756869 3.008238;0.4381849 0.1856881 2.969261;0.2213967 0.05535666 3.168245;0.09143525 -0.4893823 3.058557;0.01854265 -0.8853072 3.042768;-0.002964873 -0.942189 2.977513;0.3672571 0.04729381 3.190107;0.4309544 -0.4978481 3.130994;0.4547367 -0.8919079 3.119302;0.4872456 -0.9575784 3.097125;0
0.2960273 0.1280228 3.188619;0.2875794 0.1943783 3.236439;0.3020372 0.539857 3.21304;0.3106866 0.7303446 3.183377;0.1325419 0.4450392 3.193586;0.05763974 0.2518054 3.138672;0.2218346 0.2826044 2.994637;0.2626105 0.2893269 2.978287;0.4659074 0.4278148 3.238121;0.5328103 0.2031227 3.239886;0.4351892 0.1831463 3.005419;0.4394 0.1881743 2.980742;0.2224315 0.05547538 3.169354;0.09055852 -0.4865612 3.055542;0.01880033 -0.8850952 3.040719;-0.002834378 -0.942156 2.976335;0.3669019 0.04732621 3.192065;0.433832 -0.4953642 3.125503;0.4553634 -0.8925289 3.119172;0.4867803 -0.9569504 3.0956;1
0.2955007 0.1282972 3.189111;0.2877439 0.1941064 3.235768;0.3035537 0.5355645 3.206491;0.3129357 0.7240213 3.17514;0.1337134 0.4443743 3.189771;0.05315124 0.2512035 3.129662;0.2110823 0.2851991 2.988319;0.2575353 0.2917728 2.975792;0.4672246 0.4258587 3.237652;0.53207 0.2004379 3.241664;0.4367344 0.1850538 3.006824;0.4393146 0.1810818 2.989967;0.2216177 0.05570225 3.170191;0.08912484 -0.4844556 3.052726;0.01899656 -0.8849378 3.039155;-0.002722587 -0.9421244 2.975322;0.3658045 0.0473293 3.193504;0.4357451 -0.4930202 3.113656;0.4559795 -0.8930764 3.118928;0.4863678 -0.9564356 3.094213;1
0.2921573 0.1276727 3.188444;0.2858574 0.1928373 3.232865;0.3026804 0.5287139 3.1986;0.3092798 0.7106358 3.159549;0.1336644 0.4433846 3.186918;0.04032423 0.2490107 3.126306;0.1882759 0.2813748 2.987804;0.2450488 0.2894699 2.972324;0.4636094 0.4154012 3.23078;0.521778 0.2020589 3.241084;0.4374604 0.1844403 3.008058;0.430178 0.1591993 2.972815;0.2168059 0.05508611 3.170369;0.08531356 -0.481513 3.047831;0.01909697 -0.8846307 3.036423;-0.002660393 -0.9420929 2.97438;0.362452 0.04653259 3.193773;0.4351294 -0.4900184 3.098089;0.4566837 -0.8935955 3.118551;0.4859897 -0.9560624 3.092959;1
0.2844734 0.1251858 3.185935;0.2809348 0.1897792 3.227226;0.29885 0.5217998 3.191446;0.3018846 0.7012202 3.149357;0.1283163 0.4394723 3.185437;0.02920656 0.2467441 3.126657;0.1728905 0.2801658 2.990171;0.2258952 0.2877283 2.975017;0.4578963 0.404427 3.219655;0.5131355 0.19596 3.23086;0.4369042 0.1862458 3.007226;0.4200251 0.1308972 2.969373;0.20721 0.05220691 3.170184;0.08050348 -0.4786049 3.042372;0.01906492 -0.8841816 3.033603;-0.002619807 -0.9420586 2.973614;0.354083 0.04348507 3.190557;0.4327207 -0.4862343 3.083135;0.4573552 -0.8939686 3.11796;0.4855923 -0.9557626 3.091887;1
0.2748647 0.1216429 3.182661;0.2753619 0.1861433 3.220989;0.2936466 0.5162803 3.185666;0.2759028 0.6919808 3.133508;0.1151996 0.4339119 3.189617;0.00980068 0.2448183 3.14186;0.1561172 0.2806291 2.999007;0.20931 0.2874424 2.979627;0.4443899 0.3903736 3.197256;0.5075218 0.1790348 3.183756;0.4131439 0.1967283 2.985457;0.4075146 0.1632384 2.973727;0.1957782 0.0483296 3.169743;0.07545596 -0.4763635 3.037108;0.01873778 -0.8834006 3.030487;-0.002608403 -0.9419996 2.972904;0.3447475 0.03966687 3.186255;0.4296585 -0.48424 3.071851;0.4580057 -0.8942271 3.11716;0.4852235 -0.9555216 3.090973;1
0.2672914 0.1196321 3.180161;0.2710516 0.1839367 3.215991;0.2823163 0.5109327 3.180924;0.2437411 0.6899643 3.122315;0.09524512 0.4295341 3.203697;-0.02201025 0.2500203 3.184245;0.1208328 0.2872873 3.023027;0.1710943 0.297252 2.997729;0.4274109 0.3928636 3.17418;0.5103486 0.1914195 3.12614;0.3887491 0.2501807 2.972964;0.393483 0.2300517 2.977565;0.1874294 0.04602997 3.169554;0.07129785 -0.4752698 3.033165;0.01825193 -0.882616 3.027804;-0.002632792 -0.9419371 2.9722;0.3381655 0.03793768 3.182784;0.4262919 -0.4827731 3.064487;0.4587897 -0.8942152 3.115761;0.4847864 -0.9553543 3.090268;1
0.25731 0.1176179 3.177271;0.2657809 0.1820443 3.211003;0.263778 0.5099706 3.179932;0.2135436 0.689853 3.11923;0.07709567 0.4296437 3.220228;-0.04195527 0.2603432 3.22314;0.1005651 0.2975119 3.035029;0.1376152 0.3151957 3.012987;0.3858019 0.4046043 3.136664;0.514414 0.219366 3.041907;0.3676891 0.3332337 2.962677;0.3467884 0.330299 2.936703;0.1804057 0.04454038 3.1695;0.06819365 -0.4746733 3.030722;0.01782891 -0.8820184 3.02583;-0.002680043 -0.9418856 2.971605;0.3261029 0.03875815 3.175985;0.4213233 -0.4815184 3.059754;0.4593672 -0.8939588 3.114104;0.4843701 -0.9551686 3.089731;1
0.2397319 0.1148966 3.172817;0.2520404 0.1807291 3.203465;0.2212454 0.5224119 3.178507;0.1674952 0.696886 3.118216;0.06263741 0.4327546 3.236302;-0.04950821 0.2698033 3.251732;0.1013831 0.3316819 3.04371;0.1407427 0.3386549 3.015013;0.3458137 0.4048615 3.108127;0.4952718 0.2884335 2.940117;0.3346311 0.4343943 2.929928;0.2886221 0.4609995 2.896322;0.1708674 0.04381758 3.170265;0.0645098 -0.4760743 3.030731;0.01748705 -0.8816811 3.024728;-0.002776171 -0.9418371 2.971169;0.3061751 0.04182177 3.164272;0.4151638 -0.4802993 3.058622;0.4597171 -0.8937383 3.11272;0.4513955 -0.9354867 3.056995;1
0.22323 0.1170133 3.169602;0.237837 0.1834368 3.196637;0.1930816 0.5277897 3.175183;0.1305196 0.7050786 3.120193;0.05480564 0.4362799 3.248201;-0.0542349 0.2815021 3.278021;0.09975579 0.3549759 3.057424;0.1476933 0.3728541 3.028902;0.3063683 0.4187163 3.088606;0.4479891 0.3794552 2.839943;0.2829508 0.5348789 2.869877;0.2292566 0.5876029 2.835779;0.1601206 0.04867242 3.173512;0.05937651 -0.482733 3.03983;0.01726483 -0.8814818 3.024007;-0.002868494 -0.941798 2.970854;0.2774223 0.05910426 3.150979;0.4038827 -0.4799449 3.070296;0.4597206 -0.8934883 3.11151;0.4265395 -0.9240923 3.039787;1
0.2127834 0.1225538 3.167285;0.2280362 0.1918111 3.190156;0.1736395 0.5452581 3.170511;0.07932912 0.6894113 3.121492;0.05025672 0.4531986 3.258851;-0.0550443 0.2975703 3.288635;0.1029599 0.3909542 3.067108;0.1579018 0.4116123 3.03623;0.2715782 0.4413745 3.067685;0.384789 0.4742308 2.774427;0.2043999 0.636843 2.774461;0.1392189 0.6838942 2.749461;0.1542992 0.05907329 3.177823;0.05423455 -0.4994323 3.062836;0.01698452 -0.8816553 3.024853;-0.00296407 -0.9418 2.970647;0.2620666 0.07696331 3.142461;0.395228 -0.4797596 3.090889;0.4596532 -0.8932276 3.110753;0.4135638 -0.9194292 3.034955;1
0.1916953 0.1659156 3.161815;0.2056741 0.2382929 3.176696;0.1471742 0.5947514 3.147917;0.04639088 0.7040463 3.111212;0.03473378 0.5061908 3.250902;-0.06573962 0.3505004 3.271807;0.0937609 0.4486177 3.056458;0.153418 0.4702362 3.023941;0.2373669 0.4816031 3.043401;0.2802008 0.5712655 2.761008;0.09065856 0.7363179 2.669841;0.01169089 0.7777641 2.634983;0.1449293 0.1042046 3.18955;0.05265237 -0.5050009 3.080285;0.01669483 -0.8821233 3.026518;-0.003059847 -0.9418167 2.970497;0.240632 0.1219413 3.129877;0.3915058 -0.4826053 3.114487;0.4592282 -0.8929533 3.110792;0.448832 -0.9368787 3.065732;1
0.1807014 0.1899099 3.157837;0.1899649 0.2638428 3.168539;0.1094377 0.5890623 3.134012;0.03080498 0.7057511 3.109544;0.01332782 0.5112953 3.246273;-0.08632293 0.3543598 3.261614;0.07391478 0.4549092 3.05013;0.1355857 0.4768456 3.016996;0.2275654 0.5017353 3.033509;0.1777463 0.6354218 2.776871;0.01916847 0.7644693 2.600144;-0.0462823 0.8006912 2.545885;0.1387401 0.1239842 3.192397;0.05270538 -0.5086361 3.094375;0.0166861 -0.8828165 3.02851;-0.003148732 -0.9418408 2.9704;0.2331462 0.1407217 3.124376;0.3899158 -0.4834442 3.128206;0.4585754 -0.8928893 3.112198;0.4669226 -0.9458936 3.082226;1
0.1746632 0.1982548 3.155908;0.1800606 0.271873 3.164873;0.07424556 0.5823925 3.142091;0.01783533 0.7071964 3.109315;-0.01564279 0.5113591 3.249655;-0.1133434 0.3532255 3.26029;0.04378888 0.4518901 3.052913;0.1047757 0.4728018 3.019941;0.2176105 0.512404 3.029735;0.1147594 0.6421009 2.799134;-0.01853593 0.7691686 2.601107;-0.08249192 0.8222167 2.513048;0.1345204 0.1309629 3.193403;0.05344293 -0.5129499 3.103792;0.0168066 -0.8835444 3.030324;-0.003229281 -0.94187 2.970338;0.2287133 0.1490503 3.120619;0.389448 -0.485094 3.136347;0.4581679 -0.8926402 3.11382;0.4764003 -0.9506745 3.091536;1
0.1688189 0.202107 3.153907;0.1696152 0.272742 3.162495;0.05356684 0.5766379 3.148278;0.007410547 0.7081429 3.109931;-0.03986072 0.5077613 3.252667;-0.1372176 0.3481945 3.259985;0.01777534 0.4440138 3.055795;0.0774807 0.4636485 3.023289;0.1909391 0.5001622 3.033052;0.09257285 0.6365329 2.805512;-0.04044457 0.7694863 2.606109;-0.1230801 0.8183533 2.532244;0.1294368 0.1304877 3.193012;0.05522945 -0.5171399 3.110833;0.01724651 -0.8841875 3.031789;-0.003246439 -0.9418819 2.970331;0.2269747 0.1487893 3.113887;0.3897156 -0.4870037 3.141056;0.457983 -0.8923315 3.115422;0.481477 -0.9531847 3.096507;1
0.1612491 0.1724777 3.145611;0.1572305 0.2422234 3.161156;0.03850271 0.5586771 3.159751;-0.002229341 0.7049326 3.113302;-0.007382166 0.4625231 3.201716;-0.1150221 0.3086358 3.213289;0.04023192 0.4005177 3.012421;0.09890707 0.4194103 2.980709;0.1790487 0.4918437 3.036428;0.07295354 0.623898 2.812988;-0.05398203 0.7626203 2.608196;-0.129007 0.8128366 2.531153;0.1304062 0.1061016 3.189812;0.05632837 -0.5196332 3.11499;0.01784745 -0.8847933 3.032952;-0.003229122 -0.9419374 2.970478;0.2212804 0.1207481 3.094005;0.3898897 -0.488707 3.140058;0.4584292 -0.8914818 3.116651;0.4848257 -0.9545113 3.09952;1
0.1583008 0.1530862 3.140416;0.1517304 0.2213577 3.160008;0.03062556 0.5436968 3.163119;-0.009708925 0.6996167 3.115139;-0.005771934 0.4491359 3.184501;-0.1032976 0.2866511 3.186942;0.05269717 0.3759134 2.986794;0.1104734 0.3947021 2.955852;0.1730686 0.4851565 3.039307;0.06476362 0.611935 2.816751;-0.06266227 0.7517857 2.606885;-0.1287493 0.8004044 2.520178;0.1321356 0.08751911 3.186154;0.05721393 -0.5214517 3.117498;0.01854905 -0.885371 3.033837;-0.003185475 -0.9420073 2.970662;0.2191458 0.1051141 3.084607;0.3894998 -0.4892903 3.13186;0.4598692 -0.8899053 3.117765;0.4872177 -0.9546974 3.101089;1
0.1574997 0.1392996 3.136078;0.1496542 0.2084457 3.158762;0.02666458 0.5357711 3.164535;-0.01533923 0.695242 3.116401;-9.491283E-05 0.3941665 3.173416;-0.09916857 0.2412186 3.176431;0.0573057 0.3285137 2.976747;0.114333 0.3467966 2.946231;0.171673 0.4677429 3.046848;0.06493587 0.5905601 2.825182;-0.05598298 0.7271097 2.614151;-0.1268225 0.7865097 2.517796;0.1337168 0.06796544 3.180644;0.05795764 -0.5229524 3.118368;0.01929891 -0.8858498 3.034417;-0.003134471 -0.9420775 2.97085;0.2191889 0.0940832 3.07829;0.3890648 -0.4895179 3.123936;0.4616022 -0.8883503 3.118579;0.4886843 -0.9535527 3.100513;1
0.1576443 0.1301461 3.132665;0.1494742 0.1997054 3.157119;0.02567808 0.5300497 3.163923;-0.01934857 0.6919289 3.117092;0.002303289 0.3687477 3.169427;-0.09741409 0.2200618 3.171591;0.05929231 0.307155 2.97203;0.1159019 0.3252484 2.941753;0.1686766 0.4576801 3.050068;0.08183993 0.569335 2.821517;-0.03953592 0.7042449 2.615836;-0.1061715 0.7647012 2.52232;0.1348172 0.05751628 3.176505;0.05848537 -0.5239472 3.117573;0.01997765 -0.8862771 3.034832;-0.003081782 -0.9421516 2.971055;0.2193679 0.0876708 3.074781;0.3880532 -0.4879662 3.117095;0.4630498 -0.8871481 3.119145;0.4892801 -0.9515616 3.098119;1
0.157407 0.124517 3.13055;0.1494293 0.194213 3.156019;0.02640946 0.5265391 3.162583;-0.0221569 0.6895566 3.117441;0.003382524 0.3573747 3.166095;-0.09656421 0.2078662 3.168935;0.06032733 0.295026 2.969239;0.1166374 0.3129797 2.939145;0.1664327 0.4533072 3.051213;0.09875444 0.5562755 2.810382;-0.03196627 0.6914436 2.613527;-0.09551486 0.7474889 2.522546;0.1350303 0.05128009 3.173647;0.05872625 -0.5245977 3.115646;0.02062786 -0.8866626 3.035123;-0.00303221 -0.9422214 2.971249;0.2191355 0.08341014 3.072852;0.3872382 -0.4869305 3.112441;0.4640185 -0.8863698 3.119499;0.4893179 -0.949965 3.095884;1
0.1568438 0.1212582 3.129136;0.1487435 0.1927087 3.154265;0.03307231 0.5771666 3.141364;-0.03366737 0.7155377 3.104599;0.001736256 0.3987756 3.159024;-0.09792294 0.2367758 3.163351;0.05937967 0.325807 2.962708;0.115153 0.3437566 2.932816;0.1646931 0.4505942 3.052056;0.1287274 0.5448834 2.79192;-0.01730039 0.6701651 2.601587;-0.08089513 0.7088748 2.530148;0.1338243 0.04949172 3.170835;0.05848139 -0.5249175 3.113102;0.02118791 -0.8870606 3.0354;-0.003208217 -0.9426031 2.971873;0.2180429 0.08094037 3.071846;0.3861141 -0.4855525 3.108906;0.4644795 -0.8858633 3.119706;0.4888789 -0.9480361 3.092701;1
0.1566233 0.1189273 3.127921;0.1489297 0.1926305 3.151984;0.04079564 0.6042789 3.127493;-0.03842683 0.7275612 3.09838;0.002519772 0.4174064 3.155443;-0.09719948 0.2520248 3.160268;0.06033089 0.3416325 2.959133;0.1157615 0.3595436 2.929378;0.1641228 0.4498057 3.052384;0.1746916 0.5274804 2.773104;0.009323929 0.6285145 2.608076;-0.06037845 0.6531283 2.568269;0.1328202 0.0502172 3.16622;0.05803218 -0.524883 3.110462;0.02165326 -0.8873997 3.035613;-0.003389109 -0.9429754 2.972478;0.217057 0.07961838 3.072498;0.3852527 -0.4845294 3.106469;0.4647302 -0.8855745 3.119852;0.4883555 -0.946647 3.09029;1
0.1565735 0.1174925 3.126964;0.1501671 0.1940099 3.14909;0.0508044 0.6148297 3.122229;-0.001218507 0.7611189 3.104835;0.000806904 0.4367068 3.18845;-0.09813587 0.2642841 3.180423;0.05951257 0.3539312 2.978527;0.1147676 0.3718537 2.948812;0.1656751 0.4480428 3.052681;0.2381244 0.4912814 2.765471;0.07195157 0.568734 2.648478;-0.007204692 0.5848354 2.631782;0.1315198 0.05189022 3.16251;0.05668749 -0.5237206 3.106606;0.0220366 -0.8876879 3.035772;-0.003504553 -0.943245 2.97283;0.2160382 0.07909458 3.07404;0.3844577 -0.4836336 3.104633;0.4646019 -0.8853602 3.119848;0.4878112 -0.9455387 3.088394;1
0.1565737 0.1168345 3.126199;0.1513094 0.195479 3.146889;0.06533349 0.6153133 3.122784;0.01920493 0.770658 3.108804;-0.002529633 0.4445272 3.217871;-0.100231 0.2718189 3.202145;0.05323409 0.3528286 3.005655;0.1118309 0.3457472 2.997111;0.1764941 0.4403256 3.053;0.305419 0.4301762 2.780977;0.09610142 0.5056883 2.70606;0.02392411 0.524053 2.697783;0.1294658 0.05323615 3.159932;0.0552446 -0.5223734 3.103066;0.02231254 -0.8879251 3.035887;-0.003575428 -0.9434362 2.973084;0.2151212 0.07852874 3.075236;0.3837197 -0.4832138 3.10324;0.4641302 -0.8854954 3.119685;0.4873176 -0.9448918 3.087225;1
0.1565973 0.1168049 3.12563;0.1526151 0.1968851 3.14505;0.08753435 0.5969872 3.130673;0.03736889 0.7628838 3.112189;-0.01149209 0.451436 3.265193;-0.1081899 0.2819885 3.25047;0.04365118 0.3449562 3.051262;0.1059341 0.3249429 3.047676;0.1920891 0.4406187 3.050605;0.3539955 0.3589362 2.819188;0.1145582 0.439011 2.765124;0.04805924 0.4522348 2.777641;0.126627 0.05457884 3.157776;0.05361984 -0.5200897 3.099019;0.02252709 -0.8881087 3.035973;-0.003609111 -0.9435422 2.973231;0.2143797 0.07807104 3.076546;0.3829457 -0.4832759 3.102043;0.4634245 -0.8858433 3.119431;0.4867713 -0.9444474 3.086321;1
0.1566524 0.1173475 3.125178;0.1536572 0.1978809 3.143955;0.1034501 0.576394 3.138116;0.05289084 0.7438627 3.117069;-0.01312802 0.4537331 3.276202;-0.1097059 0.2850597 3.262252;0.04169125 0.3430574 3.061303;0.1049002 0.3167779 3.061739;0.2104578 0.4446051 3.048326;0.396325 0.2861507 2.881267;0.1743759 0.3469802 2.870216;0.09952684 0.3667373 2.877515;0.1243399 0.05563487 3.15624;0.05129014 -0.5170432 3.093193;0.02269354 -0.8882456 3.036035;-0.00362469 -0.9436171 2.973336;0.2138393 0.07763799 3.077487;0.3821165 -0.4837731 3.100883;0.4623477 -0.8864028 3.118953;0.4862521 -0.9441803 3.085698;1
0.1568025 0.1185086 3.124688;0.1544802 0.1985833 3.143389;0.1137525 0.5622038 3.142655;0.0602922 0.7297279 3.120484;-0.01336954 0.4497839 3.277907;-0.1106533 0.2867214 3.269801;0.04068843 0.3394855 3.066258;0.1043811 0.3100457 3.069559;0.2511869 0.435903 3.059916;0.42512 0.2323063 2.962655;0.2111621 0.2612824 2.950435;0.1382749 0.2839247 2.950235;0.1223719 0.05639613 3.154908;0.04795888 -0.5098017 3.07989;0.02285135 -0.8883705 3.036103;-0.00363258 -0.9436689 2.973396;0.2135956 0.07720196 3.078034;0.3814384 -0.4844719 3.09981;0.461337 -0.8869538 3.118474;0.4854685 -0.9441884 3.085392;0
