HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1722445 0.0008114874 2.880664;0.1743518 0.06186714 2.94101;0.1780983 0.4316457 2.959188;0.1701814 0.618958 2.968155;0.01332843 0.3205291 2.968819;-0.0381972 0.05472908 2.950463;-0.04488499 -0.1629121 2.835376;-0.05565231 -0.2270976 2.809795;0.33143 0.3152159 2.96049;0.3850448 0.0523251 2.925869;0.3966763 -0.1529093 2.810662;0.3930723 -0.241458 2.777537;0.09972001 -0.06803206 2.862878;0.03479154 -0.5303736 2.883847;0.001664627 -0.8857101 2.877645;-0.03508617 -0.9439296 2.807356;0.2428657 -0.07042304 2.868423;0.3206825 -0.517775 2.87134;0.3697908 -0.8884324 2.863474;0.3965825 -0.9423237 2.809585;0
0.1722609 0.000838018 2.880574;0.1742922 0.06187514 2.940928;0.1780422 0.4316242 2.959161;0.1706168 0.6191033 2.968463;0.01362258 0.3204864 2.968607;-0.03818381 0.05475599 2.950365;-0.04991204 -0.1577037 2.841393;-0.05668298 -0.2426041 2.804298;0.3315632 0.3153114 2.960719;0.3850227 0.05315331 2.926173;0.3952965 -0.1525532 2.810984;0.3930655 -0.2414086 2.778031;0.09980652 -0.06796839 2.862651;0.03482067 -0.5303557 2.883784;0.001628746 -0.8857685 2.877563;-0.03565186 -0.9446998 2.809594;0.24289 -0.07034115 2.868399;0.3208906 -0.5183394 2.871173;0.3693912 -0.8887333 2.863285;0.3962063 -0.9425688 2.806957;0
0.1722632 0.0008451984 2.880558;0.1742826 0.06187735 2.940914;0.178028 0.4316163 2.959155;0.1706872 0.6191261 2.96851;0.01366787 0.3204799 2.968574;-0.03818208 0.05475985 2.95035;-0.05086331 -0.156713 2.842507;-0.05693254 -0.2467248 2.802763;0.3315836 0.3153259 2.960753;0.3850127 0.05329832 2.926217;0.3950834 -0.1524967 2.811032;0.3930629 -0.2413968 2.778098;0.09981998 -0.06795435 2.862611;0.03482421 -0.5303509 2.883774;0.001622074 -0.8857783 2.877551;-0.03572989 -0.9448507 2.810043;0.2428941 -0.07032622 2.868394;0.3209224 -0.5184382 2.871145;0.3693217 -0.8887808 2.863251;0.3960819 -0.9426226 2.806138;0
0.172265 0.0008525717 2.880545;0.1742755 0.06187942 2.940903;0.1780185 0.4316116 2.959155;0.1707398 0.6191449 2.968538;0.01370186 0.3204738 2.968549;-0.03818103 0.05476267 2.950341;-0.05132334 -0.1559723 2.843323;-0.05685319 -0.2462787 2.803178;0.3315953 0.3153549 2.960782;0.3849792 0.05345543 2.926239;0.3948928 -0.1524992 2.811044;0.3930592 -0.2413876 2.778143;0.09983041 -0.0679424 2.862578;0.03482663 -0.5303468 2.883765;0.001611523 -0.8857898 2.877535;-0.03575312 -0.9449823 2.810438;0.2428979 -0.07030538 2.868386;0.3209468 -0.518512 2.871121;0.3692624 -0.8888198 2.863221;0.3959604 -0.9427005 2.80512;0
0.1722652 0.0008624869 2.88053;0.1742697 0.06188176 2.940892;0.1780025 0.4315948 2.959158;0.1707578 0.6191657 2.968505;0.01372663 0.3204626 2.968527;-0.03818013 0.0547648 2.950333;-0.05175006 -0.1554048 2.84387;-0.0566548 -0.2444644 2.804288;0.3315971 0.3153747 2.960798;0.3849427 0.05358735 2.926254;0.3947569 -0.1524972 2.811048;0.3930537 -0.2413792 2.778172;0.09983796 -0.06792975 2.862549;0.0348289 -0.5303439 2.883758;0.001600164 -0.885805 2.877525;-0.03573544 -0.9450806 2.810867;0.2428973 -0.07027301 2.868362;0.3209532 -0.5188378 2.871086;0.369214 -0.8888493 2.863197;0.3958122 -0.9427924 2.803638;0
0.1722644 0.0008712374 2.880517;0.1742647 0.06188332 2.940882;0.1779748 0.431569 2.959167;0.1707856 0.6191992 2.968487;0.01374545 0.320455 2.968511;-0.03817945 0.05476641 2.950328;-0.05205216 -0.1549521 2.844247;-0.0564067 -0.2421096 2.805714;0.3315882 0.3154461 2.960806;0.3849026 0.05370787 2.926258;0.3946469 -0.152498 2.811033;0.3930398 -0.2413815 2.778134;0.09984334 -0.06792051 2.862524;0.03483 -0.5303392 2.88375;0.001584523 -0.8858228 2.877513;-0.03572379 -0.9451776 2.811236;0.2428952 -0.07024045 2.868337;0.3209531 -0.5191619 2.87106;0.369174 -0.8888718 2.863177;0.3957962 -0.942964 2.802524;0
0.1722628 0.0008802881 2.880504;0.1742589 0.06188518 2.940872;0.1779505 0.431546 2.959174;0.1708019 0.6192288 2.968457;0.01377395 0.3204264 2.968471;-0.03817908 0.05476773 2.950325;-0.05226982 -0.154613 2.844532;-0.0560976 -0.2395711 2.807074;0.3315811 0.3155192 2.960814;0.3848494 0.05384419 2.926246;0.3945629 -0.1524924 2.811006;0.3929898 -0.241392 2.778019;0.09984694 -0.06791229 2.862501;0.03482943 -0.5303293 2.883738;0.001568041 -0.8858365 2.8775;-0.03570507 -0.9452291 2.811466;0.2428912 -0.07020585 2.868309;0.3209489 -0.5194741 2.87103;0.3691299 -0.8888896 2.863148;0.3957976 -0.9431133 2.801558;0
0.1722594 0.0008925984 2.880488;0.1742514 0.06188872 2.940859;0.1779291 0.4315271 2.959181;0.1708116 0.6192577 2.968422;0.01380339 0.3204105 2.968424;-0.0381789 0.05476913 2.950324;-0.05239188 -0.1543383 2.844729;-0.05575846 -0.2371314 2.808332;0.3315873 0.3155961 2.96082;0.3847911 0.05397932 2.926227;0.3944962 -0.1524619 2.810951;0.3929099 -0.2413978 2.777859;0.09984699 -0.06790191 2.862476;0.03482254 -0.5303167 2.883721;0.00148958 -0.8858534 2.877447;-0.0356909 -0.9453199 2.811669;0.2428852 -0.07016835 2.868274;0.3209409 -0.5197592 2.871;0.3690874 -0.888903 2.863121;0.3957922 -0.9432514 2.800631;0
0.172255 0.0009036629 2.880471;0.1742408 0.06189242 2.940845;0.1779085 0.4315133 2.959188;0.1708213 0.6192994 2.968382;0.01387228 0.3204202 2.96832;-0.03818018 0.05477259 2.950327;-0.05242341 -0.1540993 2.844851;-0.05540567 -0.2353499 2.809089;0.331593 0.3156677 2.960822;0.3847302 0.05411038 2.926201;0.3944434 -0.1524184 2.810884;0.3928207 -0.2414283 2.777687;0.09984599 -0.06789143 2.862451;0.03480847 -0.5302969 2.883694;0.001406164 -0.8858632 2.877391;-0.03567316 -0.9453717 2.811764;0.2428764 -0.0701353 2.868241;0.3209275 -0.5200133 2.870969;0.3690475 -0.8889136 2.863095;0.3957948 -0.943364 2.799888;0
0.1722513 0.0009119426 2.880454;0.1742211 0.06189497 2.940828;0.1778888 0.4315008 2.959196;0.170833 0.6193379 2.96835;0.01411806 0.3203523 2.967891;-0.0381821 0.05477691 2.950331;-0.05230295 -0.1538339 2.844817;-0.05504968 -0.2335486 2.80937;0.3316046 0.315721 2.960826;0.384672 0.05424692 2.926174;0.3944662 -0.1520381 2.810696;0.3927189 -0.2416338 2.777337;0.09984633 -0.0678852 2.862426;0.03477297 -0.5303004 2.883653;0.001280919 -0.8858352 2.877259;-0.03565587 -0.9454131 2.811832;0.2428675 -0.07010411 2.868207;0.3209208 -0.5202329 2.870939;0.3690087 -0.8889212 2.86307;0.3958093 -0.9434801 2.799311;0
