HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.03722752 0.2466225 3.417969;-0.04810704 0.3113761 3.471981;-0.04336247 0.6759967 3.462127;-0.0359487 0.8733531 3.424553;-0.2025674 0.5729887 3.445432;-0.2802595 0.3020908 3.409256;-0.2643491 0.07584074 3.337817;-0.2461287 -0.007859573 3.294407;0.1226719 0.5841007 3.511791;0.1739044 0.3204868 3.493843;0.1743395 0.09769699 3.408438;0.1645559 0.003617972 3.391839;-0.1093372 0.1692949 3.389421;-0.1499407 -0.3260126 3.434587;-0.1911798 -0.6558165 3.433454;-0.2200299 -0.7594446 3.350503;0.03702047 0.1742953 3.426337;0.01503903 -0.3146137 3.480033;0.0603838 -0.6804514 3.489748;0.1020126 -0.7580841 3.441574;0
-0.03679902 0.2468587 3.417867;-0.04778189 0.3116883 3.471866;-0.04228948 0.6767972 3.462249;-0.03583216 0.8717697 3.422498;-0.2011911 0.5733604 3.445051;-0.279981 0.3018821 3.408534;-0.2549186 0.07535 3.339783;-0.243394 0.0139823 3.29338;0.1230434 0.5850508 3.512596;0.1739383 0.3195633 3.49258;0.1744834 0.09598312 3.407877;0.1657976 -0.005166151 3.391702;-0.1087226 0.1695965 3.389215;-0.1499846 -0.3260044 3.434279;-0.1912612 -0.6563821 3.433245;-0.2201466 -0.7608995 3.349742;0.03728954 0.1747243 3.426343;0.01533542 -0.3148877 3.479636;0.05963792 -0.6732316 3.488233;0.1001613 -0.7555947 3.442026;0
-0.03669856 0.2469199 3.417863;-0.04771362 0.3117537 3.471852;-0.04211587 0.6769294 3.462264;-0.03580594 0.8714958 3.422139;-0.2009724 0.5734231 3.444988;-0.2799471 0.3018805 3.408409;-0.2531234 0.0753767 3.340099;-0.2426984 0.0189919 3.29324;0.1231001 0.5851993 3.512722;0.1739434 0.3194186 3.492382;0.1745056 0.09571013 3.407793;0.1660759 -0.005795626 3.392201;-0.1085678 0.1696845 3.389198;-0.1499872 -0.3260067 3.434226;-0.1913409 -0.6567475 3.433275;-0.2200173 -0.761148 3.349813;0.0373797 0.1748202 3.426375;0.01539533 -0.3149911 3.479586;0.0599767 -0.6728269 3.48892;0.09987544 -0.7552202 3.442087;0
-0.03661205 0.2469841 3.417859;-0.04764872 0.3118166 3.471839;-0.04198563 0.6770283 3.462272;-0.03578271 0.8712637 3.421866;-0.2008143 0.573468 3.444943;-0.2799264 0.3018931 3.408313;-0.2518079 0.07542094 3.340325;-0.242102 0.0229537 3.293747;0.1231395 0.5853048 3.512803;0.1739449 0.3193142 3.492233;0.1745202 0.09551251 3.407732;0.1663075 -0.006009333 3.392843;-0.1084372 0.1697761 3.389185;-0.1499456 -0.3258459 3.43406;-0.1913541 -0.6570628 3.433347;-0.2100529 -0.7498729 3.375385;0.03746016 0.1749075 3.426402;0.01543187 -0.3150795 3.479527;0.06018357 -0.6723816 3.489233;0.09880786 -0.7543622 3.442437;0
-0.03651729 0.2470357 3.417868;-0.04757673 0.3118607 3.47184;-0.04187474 0.6770889 3.462294;-0.03576436 0.8710532 3.421667;-0.2006613 0.5734761 3.444888;-0.2799149 0.3019597 3.408228;-0.2508559 0.07551756 3.340471;-0.2416804 0.02554895 3.294222;0.1231632 0.5853706 3.512834;0.1739457 0.3192385 3.492121;0.1745306 0.09536739 3.407685;0.1665546 -0.00588865 3.393446;-0.1082832 0.169853 3.389181;-0.1498998 -0.325684 3.4339;-0.1913879 -0.6576705 3.433516;-0.2086013 -0.7481022 3.37923;0.03754573 0.1749831 3.42644;0.01545426 -0.3151458 3.479459;0.06060791 -0.6723496 3.489801;0.09773999 -0.7536415 3.443318;0
-0.03640924 0.2470936 3.417881;-0.04749817 0.3119035 3.471846;-0.04180322 0.6771567 3.462339;-0.03574913 0.8708813 3.421516;-0.2005419 0.5734739 3.444838;-0.2799125 0.3020386 3.408166;-0.2501293 0.07566636 3.34053;-0.2413589 0.02740431 3.294638;0.12317 0.585404 3.512829;0.1739307 0.3191927 3.492016;0.1745396 0.09526216 3.407652;0.1668269 -0.005677722 3.394051;-0.1080851 0.1699544 3.389187;-0.149853 -0.3255708 3.433774;-0.1913351 -0.6584165 3.433563;-0.2081628 -0.7475222 3.380853;0.03766209 0.1750704 3.426471;0.01544787 -0.3152602 3.479351;0.06099699 -0.6725562 3.490355;0.09720366 -0.7532892 3.443866;0
-0.03630039 0.2471617 3.417897;-0.04741154 0.3119488 3.471855;-0.04174433 0.6771997 3.462373;-0.03570798 0.8706657 3.421456;-0.2004552 0.5734841 3.444808;-0.2799155 0.3021249 3.408116;-0.249608 0.07582549 3.340556;-0.2411476 0.02872712 3.295039;0.1231666 0.5853997 3.512762;0.1738934 0.3192045 3.49189;0.174525 0.09521459 3.407637;0.1670287 -0.00536007 3.394606;-0.1078916 0.1700795 3.389189;-0.1499272 -0.3303498 3.434007;-0.1913803 -0.6595562 3.433503;-0.2088604 -0.748058 3.379384;0.03777629 0.1751546 3.426502;0.01541155 -0.3155442 3.479176;0.06127386 -0.6733859 3.490735;0.09724782 -0.7534376 3.444103;0
-0.03618426 0.2472442 3.417904;-0.04730083 0.3120042 3.471863;-0.04169702 0.6772366 3.462413;-0.03567335 0.8705026 3.421421;-0.2003987 0.5734957 3.444793;-0.2799228 0.3022116 3.408087;-0.2492263 0.0760019 3.340556;-0.2409926 0.02966842 3.295355;0.1231408 0.5853651 3.512603;0.1738262 0.3192533 3.491758;0.1744978 0.09520699 3.407641;0.1671543 -0.004945247 3.395178;-0.1077013 0.1702193 3.389183;-0.150206 -0.3305271 3.433281;-0.1913503 -0.6603334 3.433447;-0.2096092 -0.7485905 3.37737;0.03790801 0.1752529 3.426505;0.01543929 -0.3153602 3.478789;0.05816787 -0.6330569 3.488017;0.08284843 -0.6868919 3.405974;0
-0.03610156 0.2473129 3.417896;-0.04721978 0.3120498 3.471857;-0.04168722 0.6772676 3.462441;-0.03566318 0.8703659 3.421392;-0.2004101 0.573543 3.444801;-0.2799455 0.302311 3.408051;-0.2490093 0.07623364 3.340462;-0.2409629 0.03026027 3.295981;0.1229737 0.5852545 3.5123;0.1737343 0.3193239 3.491627;0.1744504 0.09523431 3.407651;0.1672128 -0.004527329 3.395531;-0.1075554 0.1703522 3.389142;-0.1504829 -0.3303693 3.432355;-0.1914102 -0.6608875 3.433248;-0.2101282 -0.7490276 3.374828;0.03800349 0.1753254 3.426496;0.01557451 -0.3153838 3.478526;0.06162333 -0.6394329 3.492064;0.09030131 -0.7220474 3.427408;0
-0.03605544 0.2474559 3.417907;-0.04717935 0.3121468 3.471867;-0.04181512 0.6773415 3.462493;-0.03566286 0.8702843 3.421356;-0.2005126 0.573609 3.444817;-0.2800002 0.3024496 3.407997;-0.2489803 0.07650899 3.340349;-0.24106 0.03056236 3.296575;0.1228631 0.5851978 3.512125;0.1736331 0.3194132 3.491515;0.1743855 0.09529594 3.407698;0.1671632 -0.004121116 3.395836;-0.1074712 0.170566 3.389118;-0.1508294 -0.32955 3.430778;-0.191416 -0.6613011 3.432998;-0.2111753 -0.7504227 3.370973;0.03807361 0.1753959 3.426499;0.01581997 -0.3154529 3.478247;0.06385753 -0.6501171 3.492985;0.09268551 -0.7338667 3.434986;0
