HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.00923881 0.2593127 3.06351;0.002796274 0.3248168 3.118953;0.001450105 0.6937342 3.108165;-0.001043779 0.8710036 3.056105;-0.1680934 0.5854418 3.108491;-0.2374595 0.3297853 3.093578;-0.2403394 0.1082117 3.022695;-0.2238398 0.02074187 2.99789;0.1622718 0.5862235 3.142315;0.2059118 0.3159444 3.119753;0.2109543 0.09760028 3.035867;0.1981807 0.002824765 3.009161;-0.06389812 0.1842515 3.039917;-0.1053362 -0.345948 3.096615;-0.1530072 -0.6812736 3.086627;-0.1774502 -0.7570438 3.038312;0.08473469 0.1847384 3.067459;0.08555824 -0.3204668 3.121384;0.1206382 -0.6616405 3.106212;0.1616515 -0.7339396 3.072378;0
0.009214415 0.2593322 3.06353;0.002770633 0.3248275 3.118965;0.001451744 0.6937125 3.10817;-0.0009979416 0.8712993 3.056491;-0.1680504 0.5853139 3.108404;-0.2376152 0.3297893 3.093672;-0.2402916 0.1082552 3.0228;-0.2236809 0.02036655 2.997763;0.1621855 0.5861114 3.142332;0.2058246 0.3158994 3.119807;0.2108029 0.09760812 3.03596;0.1978931 0.002877973 3.008964;-0.06391514 0.1842667 3.039898;-0.1053634 -0.344954 3.09639;-0.1529008 -0.6804884 3.087116;-0.1766695 -0.7558029 3.039944;0.08466498 0.1848057 3.067592;0.0854187 -0.3194171 3.120958;0.1201032 -0.6599995 3.107192;0.1604431 -0.7317379 3.072822;0
0.009190556 0.2593569 3.063552;0.002740835 0.3248432 3.118978;0.001451935 0.6936941 3.108177;-0.0009646157 0.8715518 3.056814;-0.1680789 0.5851161 3.108254;-0.2377939 0.3297709 3.093773;-0.2402403 0.1082947 3.022845;-0.2235246 0.01999619 2.997618;0.1620705 0.5860095 3.14237;0.2057294 0.3158766 3.119885;0.2106441 0.09763499 3.036074;0.1976443 0.002973023 3.008816;-0.06393217 0.1842849 3.039876;-0.1053988 -0.34408 3.09617;-0.1528317 -0.6798455 3.087531;-0.1761225 -0.7549264 3.041091;0.08460314 0.184874 3.067719;0.08529769 -0.3185643 3.120611;0.1193947 -0.658509 3.108183;0.1587773 -0.7290729 3.073776;0
0.009158818 0.2593933 3.063577;0.002702663 0.3248691 3.118993;0.001446185 0.6936809 3.108186;-0.0009321421 0.8717499 3.057071;-0.1681539 0.5849364 3.108149;-0.2379763 0.32974 3.093864;-0.2402103 0.1083214 3.022882;-0.223445 0.02044265 2.997746;0.1619459 0.5859008 3.142431;0.2056326 0.3158639 3.11997;0.2104886 0.09767184 3.036187;0.1973726 0.003108229 3.008679;-0.06396005 0.1843159 3.03985;-0.1055461 -0.3428461 3.095706;-0.1527625 -0.6792846 3.087882;-0.1756735 -0.7541641 3.042018;0.08454593 0.1849387 3.067834;0.0852036 -0.3179522 3.120329;0.1189779 -0.6575997 3.108831;0.1576832 -0.7273151 3.074341;0
0.009115753 0.2594297 3.063607;0.002644897 0.324894 3.119016;0.001385659 0.6936591 3.108234;-0.0009293609 0.8718895 3.057441;-0.168259 0.5847504 3.10805;-0.2381877 0.329665 3.093948;-0.2401833 0.1083297 3.022903;-0.2233946 0.02095694 2.997899;0.1617804 0.5857762 3.142514;0.2055324 0.315853 3.120058;0.2103437 0.09770507 3.036307;0.1971665 0.003216204 3.008605;-0.06399298 0.1843452 3.039831;-0.1056854 -0.3417863 3.095284;-0.1526723 -0.6787143 3.088387;-0.1753375 -0.753587 3.042709;0.08448356 0.1849958 3.067936;0.08511607 -0.3174594 3.120086;0.1187031 -0.6569926 3.109281;0.1570173 -0.7261099 3.074681;0
0.009072253 0.2594705 3.063644;0.002578344 0.3249223 3.119048;0.001306596 0.6936417 3.108328;-0.001000111 0.8720046 3.05774;-0.1683941 0.5845733 3.107937;-0.238547 0.329496 3.094052;-0.2401612 0.1083041 3.022889;-0.2233647 0.02143109 2.998045;0.1615639 0.5857064 3.142654;0.2054168 0.3158571 3.120141;0.2101459 0.09774086 3.036502;0.1969769 0.003315105 3.008607;-0.06402436 0.1843753 3.039815;-0.1058059 -0.3408964 3.094913;-0.1525445 -0.6781541 3.089025;-0.1750804 -0.7530957 3.043282;0.08442631 0.1850538 3.06804;0.08503919 -0.3170702 3.119888;0.1185255 -0.6565547 3.109599;0.156609 -0.7253082 3.074857;0
0.009029182 0.2595114 3.063682;0.002494969 0.3249521 3.119084;0.001226352 0.6936256 3.108444;-0.00107834 0.8720681 3.058288;-0.1685792 0.5843307 3.107698;-0.2389137 0.329328 3.094132;-0.2401538 0.1082699 3.022889;-0.2233694 0.02195502 2.998214;0.1612748 0.5856361 3.142855;0.2053039 0.3158713 3.120228;0.2098712 0.09777039 3.036832;0.1967322 0.003370828 3.008632;-0.06405179 0.1844046 3.039795;-0.1059168 -0.3401698 3.094565;-0.1524366 -0.6777012 3.089568;-0.1748934 -0.7527257 3.043737;0.08437004 0.1851107 3.068143;0.08497507 -0.3167623 3.119729;0.1183601 -0.6562209 3.109896;0.1564361 -0.7248196 3.074974;0
0.008982009 0.259555 3.063725;0.002393889 0.3249821 3.119127;0.001109789 0.6935829 3.108605;-0.001302662 0.8720761 3.05895;-0.1688004 0.5840933 3.107489;-0.2392989 0.3291352 3.09417;-0.2401551 0.1082075 3.022877;-0.2233868 0.022445 2.998371;0.1609792 0.5856034 3.143194;0.2051561 0.3158967 3.120329;0.2096163 0.09780026 3.037191;0.1965499 0.003353787 3.008681;-0.06408262 0.1844325 3.039778;-0.1060103 -0.3395788 3.094265;-0.1522964 -0.6772707 3.090117;-0.1747479 -0.7524331 3.044124;0.084318 0.1851634 3.068238;0.08490771 -0.3164981 3.119573;0.1182147 -0.6559467 3.110157;0.1563651 -0.7244549 3.07506;0
0.008899745 0.2596025 3.063777;0.002237251 0.3250141 3.119181;0.0009921467 0.6935394 3.108768;-0.001593792 0.8720254 3.059672;-0.1690306 0.5838758 3.107282;-0.2396921 0.3289511 3.094189;-0.2401733 0.1081394 3.02286;-0.2234036 0.02287989 2.998477;0.1605873 0.5856402 3.143679;0.2050041 0.3159325 3.120438;0.2092883 0.09783664 3.037595;0.1963582 0.003332194 3.008751;-0.0641429 0.1844629 3.039766;-0.1060955 -0.3391126 3.094015;-0.1521647 -0.677026 3.090498;-0.1746427 -0.7522145 3.044423;0.08421017 0.1852249 3.068335;0.084837 -0.316329 3.119438;0.1181191 -0.6557491 3.110352;0.1563693 -0.7242059 3.075096;0
0.008805662 0.2596501 3.063837;0.002079082 0.3250389 3.119245;0.0008626845 0.6934728 3.109;-0.001949522 0.8718668 3.06032;-0.1693917 0.583656 3.107131;-0.2401177 0.3287228 3.094212;-0.2402061 0.1080374 3.02281;-0.2234446 0.02324575 2.998432;0.160204 0.58569 3.144145;0.2048359 0.3159701 3.120544;0.2089405 0.09785727 3.038027;0.1961253 0.003302962 3.008842;-0.06422159 0.1844941 3.039762;-0.1061709 -0.3387415 3.093805;-0.1520593 -0.67673 3.09071;-0.1745681 -0.7520573 3.044625;0.08409859 0.1852798 3.068425;0.08464424 -0.3167897 3.119275;0.1187515 -0.6563746 3.109897;0.1565849 -0.7243224 3.075007;0
0.008682947 0.2596862 3.063909;0.001872511 0.3250523 3.119319;0.0006472014 0.6933753 3.109175;-0.002494834 0.8716061 3.061033;-0.1697985 0.5834176 3.106955;-0.2405727 0.3284624 3.094209;-0.240288 0.1078873 3.022739;-0.2235019 0.02361505 2.998306;0.1597728 0.5857769 3.144578;0.2046691 0.3160152 3.120642;0.2086035 0.09787904 3.03845;0.1958509 0.003354565 3.008758;-0.0643177 0.1845148 3.039773;-0.1061766 -0.3383669 3.093502;-0.1517663 -0.6761865 3.091124;-0.1745154 -0.7519388 3.044781;0.08396091 0.1853253 3.068519;0.08444867 -0.3172588 3.119115;0.1195022 -0.6574603 3.109251;0.1571845 -0.725105 3.074658;0
0.008514574 0.2597383 3.063983;0.001602532 0.3250823 3.119388;0.0003636182 0.6932598 3.109292;-0.003050565 0.871363 3.061641;-0.1702929 0.5831602 3.106752;-0.2411464 0.3281467 3.094116;-0.2403843 0.1076848 3.022649;-0.2235917 0.02397996 2.998098;0.1593537 0.5858744 3.144991;0.2044741 0.3160881 3.120851;0.2082774 0.09795313 3.038827;0.1955309 0.003487997 3.008616;-0.06446479 0.1845463 3.039783;-0.1061891 -0.3379718 3.093115;-0.1513253 -0.6752963 3.091577;-0.174489 -0.7518314 3.044936;0.08380377 0.185373 3.068612;0.08252437 -0.3099279 3.115396;0.1201556 -0.6584616 3.108656;0.157753 -0.725878 3.074332;0
0.008332445 0.2597956 3.064057;0.001298171 0.3251184 3.119454;2.096483E-05 0.6931189 3.109375;-0.003582828 0.8711281 3.062147;-0.170876 0.5828732 3.106481;-0.2418982 0.3278337 3.093991;-0.2405724 0.1074842 3.022446;-0.2237276 0.02264379 2.995918;0.1589058 0.5860438 3.145448;0.2042809 0.3162386 3.121209;0.2081262 0.09810368 3.039011;0.1950725 0.004011246 3.008061;-0.06462874 0.1845797 3.039794;-0.1063189 -0.3370721 3.09216;-0.1507042 -0.6744837 3.09203;-0.1744324 -0.7516696 3.045165;0.08364797 0.1854189 3.068699;0.08208436 -0.3091203 3.114469;0.121186 -0.6605243 3.107596;0.1585286 -0.7269912 3.073913;0
0.008031948 0.2598958 3.064127;0.0008519792 0.3252203 3.119487;-0.0003268016 0.6930302 3.109238;-0.004143377 0.8709446 3.062615;-0.1714955 0.5826712 3.106113;-0.2431946 0.3280205 3.093667;-0.2419509 0.107812 3.021605;-0.2245138 0.02325667 2.98986;0.158417 0.5862669 3.145904;0.2040499 0.3166873 3.121982;0.208111 0.09954651 3.038017;0.194436 0.006567462 3.005049;-0.06499527 0.1846782 3.03981;-0.1065095 -0.3360988 3.090998;-0.150006 -0.6732627 3.092797;-0.1743777 -0.7515074 3.045383;0.08337627 0.1854951 3.068806;0.08177808 -0.3086633 3.113693;0.1216925 -0.6616985 3.10706;0.1589722 -0.7275952 3.073668;0
0.007678875 0.2600371 3.064197;0.0001984353 0.3253894 3.11949;-0.000697443 0.6929588 3.109027;-0.00479773 0.8714158 3.063678;-0.1721414 0.5824913 3.104995;-0.2464053 0.3317815 3.092676;-0.2454731 0.1124339 3.01907;-0.2257453 0.03007398 2.980357;0.157895 0.5866249 3.146558;0.2042071 0.3243191 3.128771;0.2117706 0.1188811 3.029029;0.2002339 0.03667848 2.978639;-0.06542328 0.1848307 3.039821;-0.1069216 -0.3345224 3.088474;-0.1494234 -0.6723556 3.093541;-0.1743406 -0.7512582 3.045911;0.08305337 0.1856031 3.068935;0.08168805 -0.3085406 3.112851;0.1221836 -0.6627505 3.106535;0.1592083 -0.7279734 3.073523;0
0.007257109 0.2602544 3.064283;-0.0006518193 0.3256906 3.119463;-0.001138191 0.6929854 3.108521;-0.005346597 0.8719737 3.064679;-0.1726815 0.5824366 3.102673;-0.2496597 0.3356171 3.091174;-0.2463058 0.1228015 3.006773;-0.2209076 0.04648888 2.960144;0.1573625 0.5870397 3.147181;0.205962 0.3404797 3.141485;0.2224228 0.1514665 3.014461;0.2125564 0.08001728 2.949617;-0.06590081 0.1850561 3.039821;-0.1074233 -0.332978 3.085758;-0.1489335 -0.6716484 3.094138;-0.1743117 -0.7510429 3.046396;0.08250728 0.1858831 3.069306;0.08190614 -0.308649 3.111791;0.1225277 -0.6635326 3.106107;0.1594711 -0.7282827 3.073386;0
0.006612411 0.2606297 3.064413;-0.001866373 0.3262025 3.119393;-0.001775849 0.6931041 3.107696;-0.005631942 0.8725116 3.065403;-0.1730872 0.5826257 3.099724;-0.2563346 0.3445019 3.085645;-0.2406601 0.142413 2.977269;-0.2110994 0.07788147 2.921066;0.1568148 0.5875134 3.147836;0.2067089 0.3530937 3.15045;0.2400909 0.1801414 3.007298;0.2287359 0.1369373 2.905975;-0.06659652 0.1854662 3.039778;-0.10783 -0.3318196 3.082944;-0.1485404 -0.6711199 3.094615;-0.1742931 -0.7508558 3.046853;0.08160313 0.1863312 3.07002;0.08254588 -0.3093425 3.110245;0.1228106 -0.66417 3.105767;0.1597378 -0.7285762 3.073214;0
0.005793411 0.2612202 3.064681;-0.003390206 0.326947 3.119375;-0.002336502 0.6932446 3.106954;-0.00557949 0.8730075 3.066151;-0.1733417 0.5832697 3.095316;-0.2639768 0.3559259 3.076344;-0.2399604 0.1694715 2.941774;-0.1984631 0.1030254 2.883508;0.156074 0.5882055 3.148749;0.2072506 0.3668232 3.158387;0.2903074 0.2216518 3.00709;0.2519845 0.1980269 2.879617;-0.0673997 0.1860449 3.039727;-0.1084839 -0.3302957 3.079377;-0.1481875 -0.670742 3.094864;-0.1742699 -0.7507083 3.047219;0.08028692 0.1871424 3.071415;0.08377331 -0.3102646 3.108288;0.1230826 -0.6646779 3.10551;0.1599859 -0.7288156 3.073077;0
0.004477333 0.2621307 3.065147;-0.005834132 0.3280933 3.119274;-0.002901104 0.6934364 3.106062;-0.003704209 0.8731329 3.066257;-0.1734701 0.5846461 3.089737;-0.275929 0.3662384 3.059853;-0.2385924 0.1844411 2.918269;-0.1869003 0.1266627 2.848083;0.1549177 0.5896313 3.152265;0.2078576 0.3759466 3.164787;0.3062787 0.2397923 3.006471;0.2791961 0.27327 2.879656;-0.06872981 0.186959 3.039632;-0.1100733 -0.3284183 3.074792;-0.1478944 -0.6704406 3.095037;-0.174244 -0.75059 3.047519;0.0780009 0.1881555 3.073842;0.08513393 -0.3108766 3.105855;0.1233793 -0.6650885 3.105271;0.1603275 -0.7290493 3.07293;1
0.002773589 0.2630969 3.065787;-0.008916939 0.3292752 3.1192;-0.003317016 0.6935486 3.105449;0.0002380126 0.8731155 3.065347;-0.1726711 0.5867116 3.082961;-0.2873217 0.3752989 3.042413;-0.2265074 0.2028378 2.89512;-0.1707856 0.151141 2.818444;0.1535868 0.5909771 3.157246;0.2087334 0.3811694 3.168166;0.3205614 0.2484026 3.011556;0.2993917 0.3419043 2.883608;-0.07043456 0.1881042 3.039479;-0.11332 -0.3260162 3.067928;-0.1475017 -0.6704409 3.095087;-0.1742114 -0.7505119 3.047776;0.07480374 0.1889212 3.076786;0.08734507 -0.3133694 3.102405;0.124567 -0.6666631 3.104731;0.1611501 -0.7298314 3.072537;1
0.0006151254 0.2641017 3.066428;-0.01269429 0.3305787 3.118801;-0.003758999 0.6936805 3.104454;0.005077088 0.8731127 3.064176;-0.1713909 0.5890992 3.074618;-0.2976709 0.3827387 3.020943;-0.1976015 0.2309343 2.86834;-0.1582568 0.1929787 2.801203;0.1521502 0.591373 3.162567;0.222938 0.3675114 3.162776;0.3567276 0.2690642 2.997056;0.3107082 0.4021486 2.901443;-0.07261631 0.1894726 3.039192;-0.1188203 -0.3232279 3.059359;-0.1472153 -0.6706398 3.09497;-0.1742008 -0.7504776 3.048014;0.07083537 0.1894366 3.079825;0.08913913 -0.3148364 3.099534;0.125679 -0.6680159 3.104183;0.1623238 -0.730693 3.071826;1
-0.001607246 0.264901 3.06696;-0.01686421 0.3316704 3.11803;-0.004124812 0.6936712 3.10343;0.01164793 0.8721404 3.063175;-0.1692526 0.5906051 3.064934;-0.3026883 0.3892465 3.006645;-0.2068027 0.2540386 2.830732;-0.1551085 0.2146442 2.768147;0.1501822 0.5901771 3.170117;0.2232333 0.355422 3.184085;0.3673409 0.3625135 3.002906;0.3141214 0.4510758 2.947538;-0.07495195 0.190753 3.038496;-0.1265468 -0.3197194 3.047513;-0.1470991 -0.6715369 3.093904;-0.1741956 -0.7504549 3.048162;0.06643407 0.1893087 3.082946;0.09125464 -0.3140645 3.095517;0.1265134 -0.6685088 3.103817;0.1632976 -0.7313098 3.071239;1
-0.003868701 0.2651362 3.067567;-0.02107501 0.332154 3.117059;-0.004238497 0.6932577 3.10211;0.02640849 0.8680118 3.057946;-0.1660645 0.5903881 3.05385;-0.303896 0.3961233 2.988619;-0.2093634 0.2587178 2.817345;-0.1525621 0.2223876 2.754429;0.1478047 0.5856487 3.179661;0.2201763 0.3245598 3.216137;0.3374262 0.4587328 3.009536;0.3145913 0.5136854 2.977626;-0.07689954 0.1915566 3.037884;-0.1361702 -0.3149972 3.029249;-0.1471556 -0.6723025 3.091981;-0.1742043 -0.7504577 3.04833;0.06128858 0.1877555 3.086818;0.09365984 -0.3130206 3.090834;0.1273672 -0.6691452 3.10325;0.1644263 -0.7320725 3.070647;1
-0.007854231 0.2640342 3.068458;-0.02669908 0.3314342 3.115605;-0.003719984 0.6915573 3.100194;0.03950306 0.8621198 3.055168;-0.1603568 0.5869799 3.038458;-0.3100706 0.3976621 2.960525;-0.2056662 0.2657495 2.79793;-0.1381807 0.2314944 2.733999;0.1460538 0.5785151 3.18913;0.2222119 0.3124827 3.231405;0.3079793 0.5191342 3.04007;0.3086508 0.5534781 3.023104;-0.0801464 0.1914944 3.036527;-0.146485 -0.3125488 3.01024;-0.147313 -0.6733947 3.090009;-0.1742188 -0.7504908 3.04845;0.05048969 0.1812297 3.093879;0.09782746 -0.3112154 3.082963;0.1280736 -0.6696452 3.102772;0.1656552 -0.7327948 3.070069;1
-0.01430232 0.2596078 3.070369;-0.03360676 0.3281661 3.114091;-0.00196715 0.686366 3.096998;0.05277834 0.8551299 3.054386;-0.1547643 0.5820836 3.026092;-0.3118078 0.3981163 2.947159;-0.2034546 0.269059 2.786906;-0.1302515 0.2360499 2.723013;0.1444246 0.5622289 3.200742;0.2234464 0.3063685 3.238764;0.2858618 0.5395498 3.085643;0.2967689 0.5751627 3.069911;-0.08398396 0.1899638 3.035324;-0.1555822 -0.309149 2.993245;-0.1474256 -0.674684 3.08818;-0.174213 -0.7505672 3.048564;0.03758557 0.1708725 3.102058;0.1020468 -0.3108288 3.075058;0.1288865 -0.67028 3.10182;0.170034 -0.7367506 3.067017;1
-0.02275188 0.2501522 3.071874;-0.04227385 0.3200555 3.111331;0.001014383 0.6755778 3.09285;0.06839298 0.8407446 3.05479;-0.1484409 0.5723934 3.012908;-0.3127542 0.3982206 2.938122;-0.2023234 0.2704879 2.778913;-0.1257911 0.2385603 2.715381;0.1428549 0.5490467 3.210274;0.2090476 0.2960342 3.261185;0.2715976 0.535407 3.117818;0.2854159 0.5691968 3.1004;-0.08938994 0.184963 3.033457;-0.1609135 -0.3077172 2.983001;-0.1475692 -0.6761218 3.086258;-0.1742201 -0.7506636 3.048664;0.0262078 0.1592287 3.106912;0.105565 -0.3117495 3.068352;0.1306805 -0.6726525 3.100114;0.176285 -0.74222 3.062562;1
-0.03461825 0.2355339 3.07136;-0.05188457 0.3081199 3.10709;0.003202313 0.6646711 3.087929;0.0793633 0.8259103 3.052886;-0.143819 0.5642925 3.003894;-0.3125527 0.3930629 2.926837;-0.1985044 0.2637033 2.771827;-0.1186643 0.2328293 2.709294;0.1392532 0.5267544 3.207659;0.1999547 0.2887428 3.272986;0.2594657 0.5331981 3.146034;0.2696488 0.5658562 3.134164;-0.0987172 0.1750349 3.030105;-0.1651681 -0.3073699 2.975308;-0.1477329 -0.6779505 3.084497;-0.1742164 -0.7507837 3.048733;0.01223156 0.1443738 3.108415;0.1086223 -0.3126726 3.062601;0.1321031 -0.674554 3.098744;0.180419 -0.7458465 3.059743;1
-0.04264115 0.2242283 3.070779;-0.05842572 0.2977153 3.103576;0.006241021 0.6503738 3.082587;0.08683476 0.8135186 3.047847;-0.1403721 0.5568826 2.99751;-0.3117855 0.3880478 2.920351;-0.1973608 0.2531124 2.768459;-0.1154742 0.2217829 2.707333;0.1374405 0.5134262 3.205626;0.1789436 0.2766961 3.285389;0.2526563 0.5235165 3.159572;0.255585 0.5408812 3.151123;-0.1072772 0.1643634 3.027203;-0.1694305 -0.3070773 2.967191;-0.1482048 -0.6799979 3.082107;-0.1743257 -0.7512056 3.048533;0.003536878 0.1340904 3.109068;0.1123902 -0.3128816 3.054626;0.1334327 -0.6760087 3.097537;0.1834165 -0.7485834 3.057746;1
