HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.1981309 0.09679691 3.254475;-0.1836655 0.1681648 3.31547;-0.1935519 0.5653824 3.337104;-0.2457569 0.7523616 3.287815;-0.3835033 0.4311269 3.387959;-0.4350974 0.1619308 3.397671;-0.4635969 -0.05152736 3.266449;-0.4713193 -0.1267182 3.200682;-0.04498557 0.4371608 3.272758;0.02369969 0.2152299 3.145689;-0.1834742 0.1097803 3.045343;-0.2812205 0.1140797 3.036627;-0.274995 0.01567413 3.256261;-0.3522424 -0.5095893 3.221392;-0.3858526 -0.9065569 3.244706;-0.4206248 -0.9663759 3.197994;-0.1235743 0.02375266 3.224696;-0.007429653 -0.5251579 3.243055;0.04351116 -0.894347 3.243121;0.06708999 -0.9617547 3.182732;7
-0.2022028 0.09614921 3.256426;-0.183976 0.1669062 3.315685;-0.2010155 0.5628003 3.334259;-0.263803 0.7466999 3.281837;-0.3919754 0.430959 3.404572;-0.4354028 0.1622168 3.406843;-0.4633206 -0.048154 3.271961;-0.465784 -0.08266089 3.217166;-0.06725891 0.432256 3.254856;-0.003060614 0.2116207 3.126242;-0.2257274 0.1276094 3.034137;-0.3008452 0.1188776 3.024476;-0.2768354 0.0134847 3.262076;-0.3532438 -0.5087468 3.22042;-0.3860419 -0.906582 3.243858;-0.4208366 -0.9660794 3.197703;-0.1333867 0.02512038 3.222864;-0.008705874 -0.5252297 3.240081;0.04396162 -0.8947638 3.24236;0.06698862 -0.962563 3.182208;7
-0.2075062 0.09643123 3.258626;-0.184971 0.1662854 3.315961;-0.2113383 0.5604013 3.329898;-0.2762548 0.7426109 3.27837;-0.3987633 0.4285289 3.416295;-0.4341967 0.1514526 3.418219;-0.4635423 -0.04985002 3.276196;-0.4666277 -0.08203286 3.214519;-0.08205017 0.4295688 3.243361;-0.04851472 0.206917 3.106342;-0.2729503 0.1305312 3.022257;-0.3257505 0.1155593 3.013086;-0.2799118 0.01236451 3.268754;-0.3541296 -0.5082307 3.219855;-0.3862706 -0.906625 3.242968;-0.4212031 -0.9659984 3.197295;-0.1418443 0.02638273 3.221552;-0.01097875 -0.5255004 3.234685;0.0443917 -0.8954317 3.241681;0.06684095 -0.963346 3.181816;7
-0.2143007 0.09600277 3.261308;-0.1868776 0.1656835 3.316271;-0.2213932 0.557797 3.32576;-0.2897426 0.7374159 3.275991;-0.402969 0.4264136 3.423862;-0.4292971 0.1235834 3.424329;-0.4673003 -0.06844469 3.280358;-0.4721586 -0.09810652 3.207128;-0.1019464 0.4262803 3.230884;-0.07900251 0.2060161 3.095906;-0.2946749 0.1264798 3.011755;-0.3499342 0.112524 3.006083;-0.283787 0.01082965 3.276796;-0.3549505 -0.5078213 3.219639;-0.3865239 -0.9065881 3.242105;-0.4214247 -0.9658934 3.197003;-0.1517972 0.02671224 3.220543;-0.01366584 -0.5257705 3.228599;0.04474577 -0.8961732 3.241139;0.06680643 -0.9639334 3.181685;7
-0.2210462 0.09234808 3.264137;-0.1896861 0.1637434 3.316574;-0.2322695 0.5546343 3.321088;-0.3024095 0.7320724 3.27395;-0.4057046 0.4251468 3.428255;-0.4258893 0.1100248 3.428791;-0.4631799 -0.1020478 3.314258;-0.4778597 -0.1343762 3.22643;-0.1186785 0.42324 3.220471;-0.1279193 0.2079027 3.080285;-0.3397663 0.1158895 3.013674;-0.3984523 0.09311011 3.023408;-0.2864903 0.007776217 3.282787;-0.3559596 -0.5078874 3.219852;-0.3867617 -0.9065635 3.24139;-0.4216038 -0.9658598 3.196765;-0.1590872 0.02558987 3.220943;-0.01613167 -0.5258116 3.223225;0.04501696 -0.8968443 3.240693;0.0667695 -0.9643908 3.181645;7
-0.2259853 0.08954411 3.266388;-0.1923589 0.1620653 3.316945;-0.2425867 0.5521046 3.318155;-0.3145387 0.7270694 3.272636;-0.4087688 0.4235796 3.431742;-0.423778 0.1023457 3.43136;-0.4594057 -0.1212183 3.33511;-0.4809562 -0.1544055 3.239322;-0.1326413 0.421421 3.212444;-0.1627305 0.2100549 3.069692;-0.3668554 0.1006145 3.016703;-0.4302949 0.06445525 3.037171;-0.288676 0.004718777 3.288287;-0.3568981 -0.507965 3.220253;-0.386968 -0.9065621 3.240865;-0.4218124 -0.9657859 3.196715;-0.1642236 0.02460326 3.22143;-0.01839114 -0.5256922 3.218563;0.04522084 -0.8974469 3.240321;0.06680667 -0.964806 3.181622;7
-0.2294209 0.08620872 3.267412;-0.1948153 0.1598614 3.316698;-0.2525243 0.5499594 3.315573;-0.3253658 0.7232345 3.271831;-0.4125085 0.4217097 3.433984;-0.4227164 0.09782307 3.43315;-0.4579128 -0.1287631 3.342792;-0.4723537 -0.1886705 3.286534;-0.1439953 0.4199228 3.20609;-0.1886145 0.2103844 3.062114;-0.3873777 0.0918844 3.011214;-0.4500244 0.04811066 3.033482;-0.2894739 0.001287389 3.291286;-0.3578233 -0.5075653 3.22084;-0.3871345 -0.9065642 3.240467;-0.4219344 -0.9656824 3.196661;-0.1675538 0.02339651 3.22155;-0.02181581 -0.5240085 3.212078;0.04527022 -0.8979037 3.239801;0.06699679 -0.9653012 3.181705;7
-0.23295 0.08158792 3.268395;-0.1977162 0.1569101 3.31646;-0.2587677 0.5490045 3.314017;-0.3323776 0.7211744 3.271481;-0.415722 0.4202931 3.435313;-0.4219454 0.09462153 3.434276;-0.4562567 -0.1351874 3.353347;-0.4733067 -0.196608 3.301994;-0.1521063 0.4187838 3.201636;-0.2030582 0.2109966 3.057626;-0.4031915 0.0930334 2.998698;-0.4619883 0.04263489 3.01706;-0.2902925 -0.002263499 3.293621;-0.3589931 -0.5079336 3.221533;-0.3872544 -0.9065955 3.240157;-0.4220189 -0.9656352 3.196635;-0.1711777 0.02047729 3.22223;-0.02425891 -0.5229245 3.20741;0.04527329 -0.8983437 3.239169;0.06708986 -0.9656751 3.181642;7
-0.2351734 0.07794671 3.26847;-0.2000551 0.1543079 3.315728;-0.2649007 0.5477997 3.31219;-0.3382318 0.7194238 3.271319;-0.4201258 0.4182654 3.435174;-0.4217524 0.09216944 3.434258;-0.4542318 -0.1405264 3.363358;-0.4738683 -0.2014715 3.313382;-0.1585349 0.4182069 3.198195;-0.2172596 0.2128562 3.054266;-0.4135018 0.09702776 2.964905;-0.461509 0.04281958 2.952028;-0.2905544 -0.005520257 3.294842;-0.3599308 -0.5080015 3.222123;-0.3873496 -0.906621 3.239922;-0.4220874 -0.9655959 3.19662;-0.1733149 0.01771984 3.221686;-0.02607065 -0.5221069 3.203849;0.04514863 -0.8987973 3.238087;0.06717725 -0.9659904 3.181593;7
-0.2366369 0.07523109 3.268319;-0.2016669 0.1524215 3.314993;-0.2701426 0.5478022 3.311181;-0.3430578 0.7185693 3.271591;-0.4246638 0.4171621 3.434775;-0.4221858 0.09089778 3.433702;-0.4522597 -0.1430336 3.371602;-0.4740507 -0.2021198 3.322293;-0.1651278 0.418928 3.194629;-0.235112 0.2215998 3.045864;-0.4434211 0.1298046 2.950168;-0.4942856 0.0883023 2.956999;-0.2906034 -0.008019117 3.29541;-0.3607317 -0.5081391 3.222722;-0.387438 -0.9066231 3.239708;-0.4221532 -0.9655707 3.196629;-0.1746653 0.01554789 3.221181;-0.02723425 -0.5217561 3.201482;0.04504655 -0.8991986 3.237209;0.06727214 -0.966328 3.181687;7
-0.2377851 0.07340117 3.26835;-0.2030408 0.1510819 3.314563;-0.2737329 0.5479639 3.310621;-0.3464454 0.7181213 3.271948;-0.4284062 0.416427 3.434258;-0.4229259 0.09041476 3.432789;-0.4511691 -0.1435629 3.382591;-0.4742149 -0.1990239 3.330639;-0.1695547 0.4196464 3.192045;-0.2464551 0.2421299 3.022864;-0.457306 0.1570494 3.004353;-0.5070745 0.1364904 3.082267;-0.2909092 -0.009850169 3.29637;-0.3613345 -0.5082389 3.223244;-0.3875108 -0.906611 3.239549;-0.4221762 -0.9655188 3.196604;-0.1756615 0.01376409 3.220757;-0.02800061 -0.5215448 3.199854;0.04496609 -0.8996136 3.236542;0.06736398 -0.9666301 3.181794;7
-0.2385673 0.07222801 3.268316;-0.2040838 0.1501774 3.314205;-0.2762934 0.5481033 3.310269;-0.3488743 0.7179229 3.272323;-0.4315336 0.4158563 3.433638;-0.4239053 0.09041732 3.431644;-0.4503097 -0.1437283 3.389487;-0.4742694 -0.1957572 3.336271;-0.1722379 0.4211249 3.190255;-0.2475127 0.2717639 2.991271;-0.4645831 0.1771132 3.003204;-0.5237042 0.1646575 3.082101;-0.2911211 -0.01109736 3.297;-0.3617247 -0.5083353 3.223628;-0.3875834 -0.9065923 3.239399;-0.4222074 -0.9655032 3.196588;-0.1761223 0.01241494 3.2201;-0.02852122 -0.5213952 3.198734;0.04496591 -0.9003819 3.235807;0.06745961 -0.9670236 3.181914;7
-0.2391241 0.07142425 3.26824;-0.2049028 0.1495753 3.313922;-0.278113 0.5483028 3.310081;-0.3505986 0.7179766 3.27281;-0.4339758 0.4155014 3.433061;-0.4249274 0.09080422 3.430461;-0.4491366 -0.1437041 3.392951;-0.4739249 -0.1927104 3.338969;-0.1730047 0.4234953 3.189128;-0.2449926 0.291874 2.967752;-0.464587 0.2073437 3.008011;-0.5307633 0.1826076 3.092916;-0.2913003 -0.01194334 3.297414;-0.3620302 -0.5085447 3.223976;-0.3876389 -0.9065932 3.239276;-0.4223223 -0.9657348 3.1966;-0.1762458 0.01141445 3.219438;-0.02882775 -0.5213401 3.197932;0.04500588 -0.90105 3.235166;0.06754386 -0.9673682 3.182028;7
-0.2394413 0.07180749 3.267762;-0.205761 0.1497023 3.313649;-0.2793749 0.5489879 3.310374;-0.3516776 0.7183815 3.273553;-0.4357425 0.4154373 3.43275;-0.4258338 0.09162378 3.429561;-0.4465323 -0.1415681 3.39266;-0.4733284 -0.1888283 3.33895;-0.1670645 0.4309057 3.189498;-0.2289226 0.324611 2.932153;-0.4602124 0.2409938 2.977515;-0.536746 0.2045681 3.0375;-0.2915005 -0.01243647 3.297673;-0.3622092 -0.509117 3.224383;-0.387671 -0.9066374 3.239201;-0.4220387 -0.9663436 3.196687;-0.1757378 0.01117354 3.218117;-0.02885287 -0.5213696 3.197443;0.04511573 -0.9016722 3.23445;0.06774136 -0.9677653 3.182229;7
-0.238959 0.07581437 3.267017;-0.2068072 0.1518361 3.313791;-0.2798801 0.5499958 3.311047;-0.3518762 0.719322 3.274637;-0.4369397 0.4154592 3.432566;-0.4264611 0.09258942 3.428877;-0.4439223 -0.1388535 3.390264;-0.4725137 -0.1859378 3.338137;-0.1449815 0.4445446 3.197019;-0.2141208 0.3468164 2.906775;-0.4640076 0.2754903 2.920868;-0.5578957 0.2355383 2.946162;-0.2917852 -0.01249245 3.298184;-0.3621711 -0.5094023 3.224686;-0.3876912 -0.9066455 3.239133;-0.4224695 -0.9674411 3.197327;-0.1728166 0.01267808 3.213525;-0.02845338 -0.521489 3.197341;0.04529771 -0.9022011 3.23374;0.06799211 -0.9681069 3.182409;7
-0.2292137 0.06065855 3.261001;-0.2041669 0.1473424 3.312494;-0.2775329 0.5530121 3.313126;-0.3481978 0.7231483 3.277877;-0.4373941 0.4160177 3.432564;-0.4262091 0.09445081 3.428491;-0.4432191 -0.1358438 3.387462;-0.4688422 -0.1875237 3.342044;-0.1320346 0.4489556 3.200511;-0.1731873 0.3795801 2.89382;-0.4614899 0.3186167 2.829308;-0.5553774 0.2871595 2.834556;-0.2923322 -0.02525777 3.272153;-0.3620047 -0.5096022 3.224961;-0.3877066 -0.9066533 3.239079;-0.422666 -0.9679422 3.197694;-0.1486458 -0.006310085 3.224962;-0.02743967 -0.5221024 3.197511;0.04560136 -0.9028591 3.233176;0.06828982 -0.9685739 3.183102;7
-0.2217474 0.07847511 3.255686;-0.2001449 0.155973 3.309543;-0.2740158 0.5596782 3.314254;-0.3443322 0.7270904 3.279836;-0.4370623 0.4188085 3.432131;-0.4253533 0.09913205 3.42749;-0.4435896 -0.1287904 3.3799;-0.4671709 -0.1872409 3.343067;-0.1265939 0.4515401 3.201557;-0.09707688 0.4373815 2.862191;-0.3213326 0.4414262 2.685992;-0.3992561 0.4372762 2.645511;-0.2901848 -0.01317221 3.270997;-0.3616819 -0.5097057 3.225254;-0.3877137 -0.9066626 3.239046;-0.4228205 -0.9683076 3.197994;-0.1348718 0.01347355 3.212845;-0.0240116 -0.5206845 3.198715;0.04603064 -0.9030631 3.232749;0.06854647 -0.9684492 3.183387;7
-0.2171952 0.0880981 3.252897;-0.1944633 0.1644913 3.306405;-0.2472544 0.6053469 3.310533;-0.3171858 0.7578995 3.278517;-0.4165328 0.4586027 3.426466;-0.4130377 0.1499828 3.450478;-0.4447598 -0.05642994 3.344566;-0.4676441 -0.111646 3.278814;-0.1231391 0.4528269 3.20221;-0.03165207 0.4797137 2.852991;-0.2400154 0.5367705 2.593907;-0.30346 0.5380899 2.547163;-0.2851813 0.001135741 3.269935;-0.3610665 -0.5098285 3.225696;-0.3876866 -0.9066811 3.239037;-0.4219341 -0.9676713 3.196973;-0.1292671 0.02386352 3.208433;-0.01965574 -0.5167612 3.200057;0.04674692 -0.9027575 3.232275;0.06885196 -0.9678207 3.183679;7
-0.2112716 0.09817331 3.250294;-0.1864794 0.1733954 3.302954;-0.236207 0.611555 3.310929;-0.304094 0.7623008 3.280429;-0.4094928 0.4654244 3.425609;-0.403289 0.1824744 3.462718;-0.4512002 -0.007747462 3.315828;-0.4715597 -0.058707 3.229394;-0.1200835 0.4527245 3.201784;0.0298287 0.51574 2.852941;-0.08085021 0.6037303 2.619587;-0.1411913 0.6321067 2.539157;-0.2775067 0.01763954 3.267889;-0.3593938 -0.5106842 3.22699;-0.3876196 -0.9067294 3.239066;-0.4208607 -0.9669247 3.195942;-0.1245342 0.03462879 3.20541;-0.01541289 -0.5134692 3.201339;0.0479584 -0.9018087 3.23151;0.06955196 -0.9666714 3.183243;7
-0.2072169 0.1016819 3.248433;-0.1815475 0.1765709 3.300985;-0.2291059 0.6122191 3.311478;-0.293458 0.7635378 3.282158;-0.3873506 0.4486804 3.414346;-0.400272 0.1953761 3.465634;-0.4578989 0.01647154 3.297555;-0.4751663 -0.0354187 3.205849;-0.1129446 0.4522318 3.200284;0.07151679 0.5411597 2.867362;0.03904577 0.6757455 2.619975;0.009453254 0.7343127 2.536421;-0.2732081 0.02289454 3.265781;-0.3559731 -0.5102939 3.230217;-0.3874941 -0.9067124 3.239298;-0.4200697 -0.9660593 3.195569;-0.1214463 0.03855246 3.203949;-0.01065026 -0.5111837 3.202909;0.04975051 -0.9003654 3.23073;0.07021988 -0.9655493 3.182734;7
-0.2036798 0.1033633 3.246808;-0.1773093 0.1779159 3.29934;-0.2240384 0.6082453 3.312122;-0.2861887 0.7629909 3.282957;-0.3781523 0.4407626 3.409042;-0.3986986 0.2036669 3.467101;-0.4617055 0.02574901 3.293428;-0.4707139 0.02185383 3.188973;-0.1074142 0.4525862 3.199338;0.1116683 0.5653006 2.895956;0.1694525 0.7549438 2.629428;0.1569791 0.8118618 2.57345;-0.2693991 0.02560472 3.263515;-0.3525626 -0.509429 3.2337;-0.3869552 -0.9064103 3.240099;-0.416396 -0.9646009 3.198098;-0.1192887 0.04097498 3.202983;-0.005861128 -0.5097551 3.204523;0.05173377 -0.8988613 3.230006;0.07090496 -0.9644732 3.181901;7
-0.199768 0.1054537 3.245104;-0.1736806 0.1793618 3.298076;-0.2186845 0.6011817 3.311341;-0.2775894 0.7619278 3.283762;-0.3732308 0.436971 3.405862;-0.3978189 0.2086077 3.465402;-0.4687205 0.02940195 3.291492;-0.4694482 0.0467738 3.178462;-0.07248222 0.4723968 3.198566;0.1706536 0.5894639 2.926306;0.2762729 0.7539704 2.729046;0.2921253 0.8371783 2.675951;-0.2665066 0.02758852 3.261354;-0.3455298 -0.5091597 3.242229;-0.3858292 -0.9054561 3.24112;-0.4125476 -0.9612241 3.199249;-0.1169195 0.04320956 3.202352;-0.001432435 -0.5082972 3.205995;0.05352348 -0.8974092 3.229454;0.07173353 -0.9632236 3.181098;7
-0.1947595 0.1087857 3.243265;-0.1697761 0.1813713 3.296994;-0.2135643 0.5947353 3.309915;-0.2703145 0.7614358 3.282864;-0.3691024 0.4347427 3.399121;-0.3978166 0.2140408 3.450523;-0.4717376 0.03514228 3.282187;-0.4678714 0.06705135 3.168062;-0.05493965 0.4813608 3.198758;0.2242389 0.5903018 2.974831;0.4128101 0.7871958 2.791002;0.4368594 0.8537045 2.756689;-0.2633558 0.0295383 3.259284;-0.3372238 -0.5071667 3.252677;-0.3841232 -0.904167 3.242724;-0.4094631 -0.9580357 3.200387;-0.1144553 0.04527586 3.201778;0.002343012 -0.5076284 3.207267;0.05512737 -0.8961279 3.229003;0.07251508 -0.9621495 3.180197;7
-0.1897336 0.1115033 3.241061;-0.1664401 0.1828376 3.295931;-0.2068057 0.5891145 3.307623;-0.2622258 0.7606996 3.279361;-0.3607645 0.4320721 3.37117;-0.3978429 0.2165144 3.437892;-0.4738366 0.03808023 3.275664;-0.4656309 0.07864463 3.156709;-0.04445108 0.4861318 3.199452;0.2290008 0.5884709 3.049256;0.4481207 0.7599198 2.916474;0.5267988 0.8217326 2.885676;-0.2604356 0.03079437 3.256892;-0.3315773 -0.5061396 3.259861;-0.3819402 -0.9023056 3.245095;-0.4065222 -0.9552683 3.201756;-0.1102287 0.04728318 3.200489;0.005904974 -0.5064186 3.208057;0.05647087 -0.895043 3.228663;0.07329025 -0.96101 3.179247;7
-0.1822561 0.1143909 3.237563;-0.161627 0.1843688 3.29424;-0.198991 0.5850039 3.3051;-0.2488372 0.7600282 3.271221;-0.3565561 0.4314598 3.355775;-0.3975675 0.2190839 3.423439;-0.4739814 0.04101641 3.264185;-0.4554073 0.08478295 3.132392;-0.03208204 0.488478 3.201861;0.2762889 0.5520476 3.101646;0.5361974 0.7278962 2.982315;0.6054587 0.8000284 2.950111;-0.2547866 0.03177645 3.251644;-0.3279051 -0.5055614 3.264321;-0.3802359 -0.9008671 3.246933;-0.4044966 -0.9534656 3.202809;-0.1032005 0.04892084 3.198332;0.008803441 -0.5052778 3.208411;0.0574907 -0.8942605 3.228458;0.07395955 -0.9600244 3.178243;7
-0.1753589 0.1164261 3.234167;-0.1580095 0.185335 3.292837;-0.1897029 0.5820493 3.302089;-0.2369724 0.7603455 3.263931;-0.3496961 0.4319261 3.329813;-0.3976174 0.2204489 3.414191;-0.4724265 0.04704646 3.246405;-0.443124 0.08853 3.112158;-0.0163205 0.4869701 3.207219;0.3152571 0.5065599 3.164052;0.5434904 0.6711375 3.049712;0.580807 0.7385223 3.016071;-0.2488001 0.03231734 3.245415;-0.3251726 -0.5048006 3.266862;-0.3789966 -0.8997943 3.248329;-0.4035201 -0.9525442 3.203281;-0.09659964 0.04966002 3.196455;0.01159452 -0.5039497 3.208044;0.05830499 -0.8936052 3.228278;0.07449536 -0.9592508 3.177418;7
-0.168286 0.1183615 3.230597;-0.1545424 0.1861367 3.291275;-0.1756176 0.5778424 3.297189;-0.2195407 0.7604471 3.25466;-0.3452829 0.4333294 3.315896;-0.3957435 0.2248771 3.401015;-0.4633117 0.06550829 3.213934;-0.4275385 0.09228956 3.095089;0.01538174 0.4776689 3.223231;0.3454073 0.4807749 3.198023;0.5296888 0.6354216 3.09315;0.6473223 0.7225901 3.086998;-0.2431608 0.03323901 3.237543;-0.3229263 -0.5042407 3.267839;-0.378129 -0.8988678 3.249271;-0.4033661 -0.9519542 3.203647;-0.08761369 0.04963911 3.19512;0.01467717 -0.5022327 3.206449;0.05892937 -0.8930933 3.228136;0.07487895 -0.958656 3.177019;7
