HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.02217853 0.2575471 3.106885;-0.01907412 0.3200176 3.167302;-0.007549136 0.6912419 3.178757;-0.004902317 0.8736019 3.126897;-0.1827307 0.5847165 3.16469;-0.2550419 0.3266841 3.140025;-0.2356904 0.1120786 3.054751;-0.2215312 0.0190531 3.021855;0.1453993 0.5751392 3.162401;0.1850824 0.3135889 3.122517;0.1744289 0.0943419 3.041707;0.1672818 0.0003773764 3.013941;-0.09926127 0.1868296 3.088869;-0.1323041 -0.3358525 3.136471;-0.1934525 -0.6908399 3.108107;-0.2182303 -0.7513133 3.058764;0.04861752 0.1828995 3.096363;0.04446485 -0.3287044 3.162581;0.07979416 -0.6686063 3.144671;0.1328164 -0.7518283 3.099516;0
-0.02220685 0.2575095 3.106901;-0.0191042 0.3199928 3.167303;-0.007737153 0.691125 3.178535;-0.004882074 0.8737857 3.12677;-0.1827416 0.5847132 3.164689;-0.2550606 0.3267173 3.140086;-0.2357416 0.1121246 3.054795;-0.2214319 0.01862263 3.021741;0.1453169 0.5750949 3.162291;0.1850603 0.3133269 3.122533;0.1744686 0.0947316 3.041863;0.1669546 0.0002580503 3.014006;-0.09927928 0.1867711 3.088965;-0.1324508 -0.3360618 3.136583;-0.1934554 -0.6910141 3.108073;-0.2182463 -0.7515262 3.058694;0.04860266 0.1828731 3.096368;0.04446334 -0.3287677 3.162541;0.07993358 -0.6686191 3.144398;0.132967 -0.7518994 3.099304;0
-0.02223335 0.2574756 3.106915;-0.01913351 0.3199703 3.167301;-0.007895693 0.6910136 3.178303;-0.00485391 0.8739992 3.126602;-0.1827501 0.5847106 3.164687;-0.2550792 0.3267518 3.140146;-0.2363916 0.1121226 3.055201;-0.221587 0.01784643 3.021713;0.1452471 0.5750571 3.1622;0.1850321 0.3130852 3.122535;0.1744925 0.09500713 3.041973;0.1666884 0.0001297542 3.014065;-0.09929401 0.1867262 3.089044;-0.1325399 -0.336138 3.136634;-0.1933154 -0.6907175 3.108139;-0.2182701 -0.7516614 3.058667;0.04858769 0.1828483 3.096372;0.04448565 -0.3288032 3.16247;0.08082633 -0.6708567 3.142686;0.1330985 -0.7519699 3.099148;0
-0.02225783 0.2574446 3.106929;-0.01916082 0.3199494 3.1673;-0.0080119 0.6909354 3.178139;-0.004811593 0.8742248 3.126422;-0.1827597 0.5847088 3.164687;-0.2550972 0.3267785 3.140201;-0.2366 0.1121504 3.055324;-0.221607 0.01727182 3.021637;0.1451938 0.5750254 3.162127;0.1850033 0.3128667 3.122535;0.1745099 0.09518777 3.042059;0.1663861 -0.0001048003 3.014134;-0.09930708 0.1866853 3.089119;-0.132616 -0.3361818 3.136671;-0.1929118 -0.689867 3.108473;-0.2182893 -0.7516903 3.058753;0.04857354 0.1828246 3.096377;0.0445166 -0.3288312 3.162387;0.08152454 -0.6723162 3.14143;0.1332033 -0.7520173 3.099015;0
-0.02229874 0.2573494 3.106969;-0.01921302 0.3198927 3.16729;-0.008078615 0.6906443 3.177465;-0.00453552 0.8745885 3.125803;-0.1827159 0.5846704 3.164647;-0.2551227 0.3268067 3.140314;-0.2368244 0.1121575 3.055554;-0.2217047 0.01664666 3.021822;0.1450945 0.5750002 3.161979;0.1849036 0.312252 3.122488;0.1745409 0.09529224 3.04215;0.1658827 -0.0005893636 3.014208;-0.09928067 0.1865777 3.089351;-0.1328485 -0.3359711 3.136683;-0.1898731 -0.6859973 3.112955;-0.2181624 -0.7502799 3.060092;0.04855085 0.182751 3.096393;0.04470935 -0.3283437 3.161694;0.08215346 -0.6708281 3.141134;0.1333257 -0.7519625 3.098808;0
-0.02231045 0.2573178 3.106981;-0.01922646 0.3198746 3.167286;-0.008045748 0.6905496 3.177249;-0.004400775 0.874569 3.125546;-0.1826897 0.5846558 3.164631;-0.25513 0.3268162 3.140352;-0.2368614 0.1121573 3.055615;-0.2217766 0.01673039 3.021998;0.1450754 0.5750109 3.161928;0.184879 0.3120406 3.122462;0.1745439 0.09520819 3.042121;0.165776 -0.0007326147 3.014225;-0.09926996 0.1865463 3.089423;-0.1329067 -0.3357886 3.13665;-0.1892131 -0.6851461 3.114021;-0.2181026 -0.7497214 3.060606;0.04854289 0.182727 3.096397;0.04545814 -0.318032 3.159187;0.08214191 -0.6698361 3.141346;0.1333348 -0.7518765 3.098758;0
-0.02232156 0.2572803 3.106993;-0.01924029 0.3198524 3.16728;-0.008007205 0.6904637 3.177051;-0.004218563 0.8745217 3.125247;-0.1826488 0.5846322 3.164607;-0.2551363 0.3268252 3.140388;-0.2368865 0.1121583 3.055658;-0.221873 0.01687752 3.02222;0.1450591 0.5750238 3.161881;0.1848591 0.3118449 3.122435;0.1744958 0.09509487 3.042069;0.1656905 -0.0008429887 3.014238;-0.09925742 0.1865167 3.089485;-0.1329421 -0.3356626 3.136634;-0.18889 -0.6845806 3.114616;-0.2180498 -0.7492698 3.060946;0.04853413 0.1826968 3.096402;0.04560837 -0.3164265 3.158709;0.08213516 -0.6692888 3.141369;0.1333653 -0.751829 3.098666;0
-0.02233215 0.2572534 3.107003;-0.01925148 0.3198358 3.167274;-0.007966379 0.6903923 3.176881;-0.004028634 0.874478 3.124954;-0.1826184 0.5846139 3.164588;-0.2551393 0.3268285 3.140425;-0.2369258 0.1121511 3.055697;-0.2220431 0.01709078 3.022546;0.1450659 0.5750593 3.161812;0.1848593 0.3117092 3.122418;0.1744444 0.0950125 3.042022;0.1655835 -0.001007111 3.014231;-0.09924944 0.1864949 3.089537;-0.132977 -0.3355936 3.136622;-0.1887051 -0.6842868 3.11498;-0.2180507 -0.7491678 3.061168;0.04852574 0.1826691 3.096406;0.04566318 -0.3110237 3.156677;0.0820805 -0.6686901 3.141507;0.1333921 -0.7517607 3.098575;0
-0.02235342 0.2572151 3.107009;-0.01927228 0.3198094 3.167259;-0.007934905 0.6903176 3.176681;-0.003764912 0.8745456 3.124589;-0.1825884 0.5845958 3.164571;-0.2551412 0.3268305 3.14046;-0.2369677 0.1121446 3.055721;-0.2222176 0.01734384 3.022879;0.1450797 0.5750881 3.161721;0.1848654 0.3115896 3.122403;0.1744045 0.09492699 3.041978;0.1655112 -0.001119972 3.014231;-0.09924971 0.1864699 3.089584;-0.1330241 -0.3356124 3.136626;-0.1888489 -0.6844853 3.115047;-0.2180591 -0.7491997 3.061295;0.04850494 0.182624 3.096405;0.04522726 -0.3106703 3.156022;0.08192468 -0.6684183 3.141756;0.1334393 -0.7517141 3.098429;0
-0.02239136 0.2571622 3.107008;-0.01929621 0.319775 3.167234;-0.007898397 0.6902533 3.17649;-0.003450321 0.8746969 3.124216;-0.1825599 0.5845789 3.164553;-0.255143 0.3268311 3.140489;-0.2370196 0.1121342 3.055737;-0.2224159 0.01761324 3.023247;0.1451058 0.5750735 3.161479;0.1849329 0.3114412 3.122414;0.1743793 0.09483394 3.041915;0.1654753 -0.00118121 3.014229;-0.09926208 0.1864432 3.089626;-0.1330712 -0.33566 3.136627;-0.1891568 -0.6848726 3.114957;-0.2180061 -0.7493995 3.061467;0.04844946 0.1825395 3.096382;0.04476744 -0.3113763 3.155598;0.08175557 -0.6682302 3.142016;0.1334876 -0.7516943 3.098387;0
-0.02243329 0.2571079 3.107003;-0.01931825 0.3197402 3.167208;-0.007835035 0.6901801 3.176279;-0.003124617 0.8748349 3.123838;-0.182539 0.584567 3.164541;-0.255145 0.3268315 3.14052;-0.2370854 0.1121227 3.055748;-0.2226834 0.01792856 3.023651;0.145177 0.5749156 3.161089;0.1850597 0.3112374 3.122446;0.1744182 0.09469476 3.041787;0.1655194 -0.001172406 3.014258;-0.0992848 0.1864176 3.089667;-0.133088 -0.33566 3.136621;-0.1891953 -0.6846788 3.115204;-0.2179817 -0.7494541 3.061619;0.04838164 0.1824364 3.096349;0.04412539 -0.313333 3.155485;0.08163162 -0.6680851 3.142188;0.1335322 -0.751678 3.098344;0
-0.02247691 0.2570544 3.106996;-0.01934049 0.3197056 3.167177;-0.007774377 0.690109 3.176063;-0.002829465 0.8749853 3.12347;-0.1825233 0.5845577 3.164525;-0.2551552 0.326846 3.14057;-0.2371236 0.1121237 3.055771;-0.2229649 0.01819928 3.024038;0.1452479 0.5747356 3.160624;0.1852455 0.3109974 3.122476;0.1746568 0.09449527 3.041451;0.1656237 -0.001135436 3.014156;-0.09931182 0.186393 3.089704;-0.1331068 -0.3356979 3.136593;-0.1894934 -0.6850243 3.115061;-0.2180152 -0.7496971 3.061609;0.04831291 0.1823329 3.096311;0.04313141 -0.3162218 3.155496;0.08152114 -0.6679847 3.142332;0.1336105 -0.7516651 3.098284;0
-0.02252778 0.257002 3.106987;-0.01936385 0.3196723 3.167145;-0.007718106 0.6900464 3.175864;-0.002604688 0.8751103 3.123138;-0.182514 0.5845482 3.164505;-0.2551754 0.3268578 3.140637;-0.2371166 0.111878 3.055814;-0.2232596 0.01846313 3.024407;0.1453441 0.5745082 3.160047;0.1857501 0.3108818 3.122519;0.1769961 0.09529417 3.038405;0.1658879 -0.0006602551 3.013191;-0.09936317 0.1863654 3.089749;-0.1331209 -0.3357029 3.136555;-0.1895817 -0.6836108 3.115473;-0.2177892 -0.7494582 3.062094;0.04824166 0.1822288 3.09627;0.04193651 -0.3142074 3.154222;0.08138759 -0.6678456 3.14253;0.1336573 -0.7516053 3.098203;0
-0.02258887 0.2569663 3.106982;-0.01938948 0.3196526 3.167114;-0.007664531 0.6900015 3.175618;-0.002445388 0.8752627 3.122857;-0.1825134 0.5845423 3.164488;-0.2552018 0.3268663 3.140716;-0.2371745 0.1118334 3.055889;-0.2235739 0.01872384 3.024727;0.1454871 0.5742702 3.159416;0.1885377 0.3111592 3.121249;0.1851393 0.104446 3.011483;0.1635795 0.01379402 2.975836;-0.09946548 0.1863494 3.089827;-0.1331515 -0.3357161 3.136495;-0.1897303 -0.6828239 3.115682;-0.2177452 -0.7494414 3.062196;0.04816922 0.1821337 3.09623;0.04153344 -0.3153715 3.153265;0.08112824 -0.6678231 3.142862;0.1337005 -0.7515435 3.098124;0
-0.02272435 0.2569697 3.106974;-0.01945569 0.319669 3.167059;-0.007732391 0.6899453 3.174979;-0.002611729 0.8757395 3.12248;-0.1825293 0.5845637 3.164471;-0.2553422 0.3268608 3.140989;-0.2375863 0.1117346 3.056324;-0.2241015 0.01794505 3.024727;0.1456777 0.5740218 3.158621;0.195097 0.3139154 3.115078;0.1869655 0.1249373 2.968292;0.1552271 0.04475098 2.934354;-0.09970439 0.1863891 3.089957;-0.1333302 -0.335743 3.136272;-0.1898846 -0.6825764 3.115704;-0.2177049 -0.7494412 3.062284;0.04807137 0.1820623 3.096196;0.04143979 -0.3166304 3.15232;0.08082283 -0.6678054 3.143146;0.1337352 -0.751479 3.098042;0
-0.02304514 0.2571262 3.106942;-0.01965545 0.3198929 3.166896;-0.008767852 0.6902389 3.172731;-0.003395431 0.876394 3.121855;-0.1826603 0.5846463 3.164486;-0.2555792 0.3268804 3.141695;-0.2383057 0.1117623 3.056894;-0.2267526 0.01998908 3.026341;0.1459041 0.5740103 3.157073;0.2056347 0.3267995 3.097725;0.1845009 0.1607017 2.921526;0.1322625 0.09341888 2.883942;-0.1001767 0.1865639 3.090201;-0.134125 -0.3360915 3.13553;-0.1905378 -0.6826816 3.114976;-0.2177187 -0.749658 3.06228;0.04793555 0.1820376 3.096145;0.04190588 -0.3186419 3.150615;0.08037991 -0.6687589 3.143778;0.1337506 -0.7514399 3.098007;0
-0.0236779 0.2574644 3.106916;-0.01987774 0.3202539 3.166689;-0.009766834 0.6907539 3.170536;-0.004426877 0.8770618 3.121193;-0.1830041 0.5848444 3.164585;-0.256066 0.3272253 3.14356;-0.2426442 0.1119779 3.061249;-0.2310887 0.01840082 3.029191;0.1453911 0.5747527 3.1517;0.2100324 0.3507591 3.069685;0.1669319 0.2072334 2.874395;0.09679914 0.1535652 2.836181;-0.1012914 0.1869716 3.090886;-0.1361453 -0.3360014 3.13318;-0.1929192 -0.6851353 3.110871;-0.2180587 -0.7513533 3.061475;0.04750191 0.1821478 3.095989;0.04354469 -0.3196364 3.146864;0.07967132 -0.6690959 3.144324;0.1337019 -0.7512964 3.097977;0
-0.02457083 0.2579247 3.106942;-0.02011339 0.3206952 3.166487;-0.01073473 0.6913761 3.168696;-0.005760833 0.8778028 3.120471;-0.1839103 0.5852754 3.165072;-0.2565444 0.3274844 3.145622;-0.2473097 0.1120131 3.065983;-0.2351773 0.01681852 3.032029;0.1442176 0.5759332 3.144327;0.213189 0.3643462 3.042361;0.1337366 0.2423241 2.840279;0.04972911 0.2002159 2.783823;-0.1028416 0.1874662 3.092078;-0.1394443 -0.3348409 3.127611;-0.1946456 -0.6871954 3.107685;-0.2183963 -0.752928 3.060684;0.04671952 0.1823949 3.095688;0.05202873 -0.316456 3.134269;0.07906743 -0.6692408 3.144599;0.1336523 -0.7511642 3.097923;0
-0.02548595 0.2583798 3.107;-0.02018955 0.3211531 3.166273;-0.01235855 0.6916519 3.165957;-0.008188605 0.8784831 3.119691;-0.1852365 0.585802 3.165987;-0.2569393 0.3275625 3.148074;-0.2566062 0.1105793 3.077731;-0.2397618 0.01538228 3.036349;0.140138 0.5771224 3.129658;0.2085255 0.3698653 3.005451;0.0846944 0.2701356 2.813235;0.02018796 0.2707722 2.794069;-0.1043447 0.1878929 3.09376;-0.1424981 -0.3337557 3.121591;-0.1958316 -0.6888812 3.105233;-0.2188528 -0.7540277 3.05936;0.04576455 0.1827229 3.095313;0.05797726 -0.3153803 3.125315;0.07857829 -0.6693376 3.144786;0.1336001 -0.7510347 3.09787;7
-0.02963514 0.2606297 3.107691;-0.01684249 0.3254023 3.163389;-0.02730424 0.6906862 3.145975;-0.07567496 0.8675303 3.090876;-0.2072874 0.5774295 3.194395;-0.2493118 0.3004808 3.213384;-0.2768498 0.07658342 3.176479;-0.2706187 -0.02072785 3.123027;0.1017813 0.5757731 3.057302;0.1162686 0.3988912 2.882718;-0.1263304 0.3618475 2.854418;-0.2480721 0.3665599 2.862386;-0.1072638 0.1877795 3.110715;-0.1533982 -0.3258759 3.086608;-0.1978205 -0.6917132 3.100887;-0.2190723 -0.7562484 3.056823;0.03655475 0.1886461 3.088888;0.09078538 -0.311217 3.075278;0.07739378 -0.6687185 3.143396;0.1338236 -0.7505423 3.096738;7
-0.0315579 0.2608414 3.10776;-0.01411362 0.3271309 3.157203;-0.04253822 0.6836941 3.128284;-0.1134075 0.845537 3.073441;-0.2148831 0.552393 3.221649;-0.2375723 0.2787842 3.248269;-0.2643831 0.04558314 3.200778;-0.2695727 -0.03762419 3.149193;0.07357883 0.5632331 3.022207;0.07618205 0.3838217 2.860628;-0.1602551 0.3619855 2.890924;-0.2632407 0.364028 2.938027;-0.1046403 0.1827967 3.12207;-0.1570624 -0.322686 3.07077;-0.1979342 -0.6916456 3.101292;-0.2191254 -0.7561626 3.056987;0.02943828 0.1917365 3.081231;0.1026562 -0.3022173 3.038799;0.07715975 -0.6682602 3.141723;0.1343537 -0.7502878 3.095783;7
-0.03709044 0.2490057 3.106297;-0.01496182 0.317476 3.143293;-0.066742 0.6660338 3.10978;-0.1517956 0.8144011 3.054165;-0.21518 0.5408546 3.233254;-0.2065409 0.2468044 3.286568;-0.2271484 0.0192687 3.246;-0.250558 -0.05330077 3.222902;0.05020343 0.5502214 3.000192;0.01024671 0.3538706 2.858655;-0.2055283 0.3402424 2.926304;-0.299633 0.3324623 2.993824;-0.09300917 0.1571723 3.142424;-0.1600774 -0.3197657 3.059979;-0.1982388 -0.6906184 3.102379;-0.219193 -0.7554378 3.057741;0.01854954 0.1799889 3.063791;0.1086944 -0.2985833 3.012411;0.07755008 -0.6693371 3.137479;0.1353989 -0.7507505 3.094612;7
-0.03989592 0.2384393 3.104151;-0.01715173 0.3080166 3.134363;-0.0770441 0.6557033 3.102783;-0.162973 0.8038905 3.049066;-0.2134365 0.5357047 3.236005;-0.1946475 0.2433598 3.30234;-0.214809 0.01885035 3.261267;-0.2432173 -0.05366731 3.24215;0.04171843 0.545004 2.994177;-0.005317604 0.3471211 2.857641;-0.2173392 0.3291428 2.933579;-0.3073828 0.3201136 3.00614;-0.08900106 0.1477804 3.14743;-0.1612294 -0.3186802 3.056008;-0.1984542 -0.6899245 3.102616;-0.2192569 -0.7550688 3.058088;0.01459676 0.1716142 3.05537;0.109473 -0.298838 3.001547;0.0779032 -0.6703228 3.134907;0.1359757 -0.7512103 3.094132;7
-0.04175583 0.2306139 3.102482;-0.01935266 0.3010178 3.127832;-0.08625215 0.6470647 3.098236;-0.1714201 0.7962201 3.045989;-0.2112971 0.5318095 3.237131;-0.1879093 0.2429498 3.311332;-0.188642 0.02537875 3.285213;-0.2251935 -0.05077411 3.265187;0.03358063 0.5403095 2.990244;-0.01817994 0.3417673 2.858158;-0.2337663 0.3065156 2.956253;-0.3024825 0.312215 3.023318;-0.08612769 0.1415009 3.150406;-0.1622274 -0.3180323 3.052742;-0.1986764 -0.6893573 3.102738;-0.2193763 -0.7547737 3.05836;0.01200088 0.1653287 3.049621;0.1087652 -0.3006623 2.991301;0.07816304 -0.6714555 3.131469;0.1364767 -0.7516435 3.093732;7
-0.04310352 0.2214796 3.100221;-0.02150915 0.2931554 3.122126;-0.09383833 0.6389622 3.094439;-0.1791183 0.7894255 3.044122;-0.2073446 0.5283353 3.234829;-0.1784104 0.2402155 3.312783;-0.181258 0.02409725 3.294564;-0.217133 -0.05229734 3.27908;0.02649644 0.535697 2.987409;-0.04447699 0.3374618 2.856293;-0.2424167 0.2935667 2.965568;-0.2926976 0.2887187 3.034878;-0.0835379 0.1360597 3.151813;-0.163225 -0.3177726 3.049903;-0.1988667 -0.6889459 3.102859;-0.2196049 -0.754489 3.058648;0.01013439 0.1590233 3.045176;0.1077116 -0.3025742 2.983099;0.07821497 -0.6725444 3.126977;0.137192 -0.7522191 3.092983;7
-0.0441369 0.2151143 3.098603;-0.02327506 0.2876967 3.118484;-0.1006356 0.6327379 3.092551;-0.1861938 0.7833309 3.043364;-0.2055708 0.5264006 3.233911;-0.1740531 0.2387247 3.314548;-0.1758301 0.02329635 3.300822;-0.2105857 -0.05318465 3.287986;0.02101765 0.5315298 2.985048;-0.05681949 0.3362683 2.854784;-0.2546179 0.2523423 2.896726;-0.3117703 0.2307018 2.930484;-0.08176564 0.132118 3.152382;-0.1642939 -0.3179927 3.047486;-0.1990243 -0.6887333 3.102911;-0.219802 -0.7543723 3.058821;0.00881033 0.1538113 3.042089;0.1064632 -0.3046569 2.976592;0.07832862 -0.6738337 3.122561;0.1379334 -0.7527874 3.092163;7
-0.04525324 0.2103258 3.097114;-0.02518718 0.2833536 3.115773;-0.1061919 0.6277831 3.091444;-0.1920711 0.7783487 3.043148;-0.2043191 0.5248833 3.232565;-0.1714648 0.2377667 3.314622;-0.1706058 0.02258084 3.306522;-0.2017239 -0.05399143 3.296381;0.01682263 0.527932 2.98322;-0.06618471 0.3368248 2.851382;-0.2664755 0.2337989 2.857484;-0.3193865 0.2010782 2.893671;-0.08075957 0.1284305 3.152374;-0.1653362 -0.3184305 3.045482;-0.1991555 -0.6885736 3.102937;-0.2199527 -0.7543164 3.058995;0.007257682 0.1474129 3.03787;0.1050903 -0.3068467 2.971336;0.07833461 -0.6751055 3.118862;0.1382855 -0.7531023 3.091575;7
-0.0462025 0.20707 3.095937;-0.02683765 0.2803103 3.113907;-0.1101598 0.6243368 3.090809;-0.1958236 0.7752209 3.043103;-0.2034973 0.5237246 3.230978;-0.1704731 0.2372366 3.313273;-0.1665955 0.02201713 3.310728;-0.1945609 -0.05460586 3.302221;0.01410893 0.5256196 2.981992;-0.07356195 0.3403548 2.846211;-0.2704569 0.2250723 2.842488;-0.3249967 0.1843237 2.866287;-0.08030219 0.1256133 3.152038;-0.1664069 -0.3187908 3.043583;-0.1992622 -0.688417 3.102871;-0.2201281 -0.7542734 3.059154;0.006178745 0.1430982 3.034832;0.103894 -0.3085842 2.967715;0.07844824 -0.677569 3.115019;0.1387764 -0.7537132 3.090873;7
