HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1716767 -0.07369275 2.969764;0.1789639 0.01752856 3.023423;0.1839082 0.5123655 3.03758;0.1350342 0.6738685 3.067624;0.1126874 0.2374473 2.960414;0.02789144 0.2944901 2.782748;0.02971433 0.1077516 2.88421;0.03006241 0.04707623 2.912794;0.2608706 0.3085581 2.921978;0.169722 0.3884297 2.724918;0.01527353 0.481469 2.647282;-0.06513246 0.5209793 2.621407;0.1442378 -0.09906827 2.979558;0.1152562 -0.4487477 2.98724;0.0924402 -0.7552193 2.981803;0.07227243 -0.7850081 2.904452;0.1946302 -0.1040038 2.956361;0.2793838 -0.4529355 2.924765;0.323933 -0.7241864 2.95797;0.3111841 -0.7519219 2.882663;7
0.1682943 -0.06936357 2.972594;0.1796945 0.01908972 3.0244;0.1771205 0.4263384 3.029458;0.124573 0.6078949 3.061431;0.08112469 0.2088221 2.986456;-0.07894507 0.2089868 2.886568;-0.0308703 0.01846949 2.978627;-0.01389686 -0.052457 3.015041;0.2636069 0.3023864 2.926933;0.2105925 0.4166572 2.718513;0.03462321 0.5439702 2.631616;-0.03040924 0.5703679 2.642716;0.1381765 -0.09714159 2.982936;0.1150438 -0.4481816 2.986607;0.09023456 -0.7553272 2.981613;0.06429092 -0.7857594 2.904607;0.1939243 -0.1047113 2.95694;0.2766035 -0.4458567 2.922567;0.3259141 -0.7201315 2.961543;0.3069686 -0.7484187 2.885755;7
0.1669985 -0.05861434 2.974652;0.1818884 0.02254147 3.02509;0.1759288 0.4390505 3.028176;0.1203896 0.6020576 3.061361;0.07157396 0.2252955 3.004685;-0.1226843 0.1567074 2.945445;-0.0527566 -0.04093074 3.034148;-0.02818276 -0.1174833 3.074934;0.2634973 0.3005568 2.929428;0.2612186 0.4401869 2.710073;0.09218298 0.5984788 2.584179;0.04506086 0.6287755 2.576518;0.1344361 -0.09450193 2.985413;0.1099294 -0.4897985 2.986683;0.08031035 -0.8034784 2.987211;0.06470364 -0.8699281 2.927373;0.1982826 -0.09201845 2.953259;0.2747138 -0.4398329 2.920634;0.3245303 -0.7303509 2.957045;0.2966647 -0.7610012 2.881637;7
0.1905454 0.005965911 2.974327;0.208823 0.07121243 3.023166;0.1768014 0.4340014 3.029089;0.1172857 0.5972959 3.061999;0.06382654 0.2078134 3.012403;-0.1470204 0.07184532 2.964432;-0.04600263 -0.1020847 3.073871;-0.01241585 -0.1704731 3.121122;0.2636587 0.3017704 2.931879;0.2990378 0.4554621 2.708134;0.1928674 0.6359155 2.543025;0.1685142 0.676842 2.521099;0.1472585 -0.06154155 3.00614;0.1084956 -0.4987217 2.986171;0.07910027 -0.7997413 2.986916;0.05424234 -0.8293478 2.919924;0.2368881 -0.04040459 2.91966;0.2745772 -0.4459635 2.921672;0.3292616 -0.7692864 2.959641;0.2946284 -0.8001328 2.88601;7
0.2076122 0.04762089 2.973889;0.2245136 0.09873148 3.022145;0.1803563 0.4289185 3.034815;0.1218663 0.5930424 3.062911;0.06050079 0.199203 3.016157;0.172047 0.3257993 2.847608;0.2842516 0.468036 2.687162;0.3112686 0.5291424 2.647795;0.2648037 0.3042646 2.934437;0.3262777 0.4641172 2.711441;0.330117 0.6496024 2.530514;0.3398865 0.6950827 2.503448;0.1558244 -0.04068034 3.015547;0.1076471 -0.5038718 2.985797;0.07992133 -0.7918262 2.986537;0.04960802 -0.8226383 2.918147;0.263694 -0.0070065 2.8996;0.2764355 -0.4585326 2.923513;0.3423488 -0.7996059 2.964361;0.3171031 -0.8728113 2.931606;7
0.2120558 0.06053503 2.974049;0.2296063 0.1077807 3.021951;0.1839087 0.4242145 3.040027;0.1290381 0.5893145 3.064619;0.06046965 0.1960371 3.017936;0.2061059 0.31684 2.866377;0.3382142 0.4606791 2.711186;0.3768412 0.5099357 2.68319;0.2667161 0.3076243 2.937891;0.3509112 0.474269 2.726632;0.4749066 0.6060635 2.552088;0.5042909 0.6843645 2.499902;0.1581527 -0.03086967 3.014859;0.1062799 -0.5009959 2.983366;0.08120596 -0.784278 2.986018;0.04881401 -0.8104758 2.915222;0.2681131 0.001546567 2.906083;0.281161 -0.4227149 2.914762;0.3247595 -0.7492698 2.962204;0.2904401 -0.7774417 2.900021;7
0.2086331 0.06337099 2.97528;0.2309316 0.1118935 3.022122;0.1861083 0.4212086 3.04508;0.1343091 0.5876987 3.065958;0.05492985 0.2013676 3.049972;0.2485964 0.3475248 2.887711;0.3861609 0.4812182 2.727258;0.5817114 0.6553457 2.571609;0.2672829 0.3101473 2.941972;0.3904694 0.4701206 2.75512;0.550882 0.596313 2.588989;0.620348 0.6286091 2.571512;0.1559642 -0.028554 3.014923;0.1055814 -0.5021901 2.982312;0.07993817 -0.815603 2.981958;0.03876523 -0.8414889 2.91112;0.2521353 -0.001240926 2.907725;0.2817187 -0.4183434 2.913378;0.3179625 -0.7572671 2.964745;0.2720561 -0.801568 2.907627;7
0.1917635 0.04467474 2.977864;0.2241262 0.1027399 3.022681;0.1873844 0.419103 3.051596;0.1386054 0.5867764 3.067055;0.06607962 0.254863 3.096253;0.2768066 0.3849615 2.913891;0.4203648 0.4961748 2.742342;0.6513971 0.6524763 2.59528;0.2674894 0.3132888 2.947381;0.4217282 0.4540324 2.778583;0.5987679 0.567521 2.624012;0.6455609 0.6134131 2.5955;0.1501537 -0.03186736 3.012193;0.1052637 -0.471615 2.976101;0.07937814 -0.7803874 2.975986;0.02916518 -0.8072843 2.909374;0.2323004 -0.01118511 2.917011;0.2821363 -0.4128917 2.91289;0.3165496 -0.7416655 2.96659;0.26339 -0.7694492 2.905426;7
0.1818119 0.0291884 2.979405;0.212469 0.0881385 3.026055;0.1882703 0.4176671 3.057814;0.1407981 0.5854318 3.067911;0.07031508 0.2503135 3.079321;0.2767575 0.3637797 2.898888;0.4408799 0.4829858 2.748651;0.6597395 0.6430689 2.601509;0.2678322 0.3154965 2.952456;0.4407355 0.4404969 2.794476;0.6027733 0.5566941 2.638928;0.6592635 0.6100002 2.612573;0.1434114 -0.03999317 3.008015;0.1049561 -0.4675936 2.974744;0.07851243 -0.7753654 2.975178;0.02757843 -0.8020747 2.908367;0.2212825 -0.02056396 2.923337;0.2824101 -0.4093967 2.912732;0.3160561 -0.7330284 2.967704;0.2654403 -0.7544742 2.901728;7
0.1763492 0.01821396 2.980927;0.2060256 0.07797793 3.028591;0.1893215 0.4167888 3.063157;0.1426212 0.5844516 3.068861;0.07576303 0.279874 3.091404;0.2987028 0.3863057 2.91749;0.4626463 0.498141 2.765413;0.6653439 0.6386393 2.606271;0.2707118 0.3169399 2.95994;0.4502264 0.4337797 2.802495;0.6041802 0.5515715 2.647968;0.6629009 0.6057276 2.623088;0.1388149 -0.04621895 3.005017;0.1021516 -0.4982317 2.978133;0.07236175 -0.8173694 2.978411;0.02670938 -0.8449824 2.910342;0.2146348 -0.0301081 2.931152;0.2885279 -0.4453382 2.929428;0.3299121 -0.7785334 2.96687;0.3185324 -0.8602075 2.931818;7
0.1743362 0.008936763 2.982287;0.2012739 0.06879634 3.031603;0.1905272 0.4159115 3.067794;0.144877 0.5828182 3.070319;0.08872238 0.2744637 3.064598;0.3042494 0.3773066 2.90528;0.4778312 0.493357 2.760491;0.6690171 0.63565 2.608927;0.2741562 0.3171777 2.966883;0.4552237 0.428213 2.808029;0.6029394 0.5472589 2.657722;0.6611772 0.6030413 2.629563;0.1365114 -0.05181567 3.002773;0.1024124 -0.4997368 2.978264;0.07351635 -0.812986 2.981356;0.03547848 -0.8386823 2.911819;0.2119975 -0.03726257 2.936668;0.2895526 -0.4450619 2.933623;0.3304285 -0.7634225 2.969308;0.3071992 -0.7966771 2.911717;7
0.1737809 0.003274493 2.983568;0.1986335 0.0632446 3.033988;0.1918347 0.4150938 3.071547;0.1483113 0.5804715 3.072679;0.09310602 0.2718917 3.056556;0.07079016 0.06368998 3.110074;0.2260617 0.2058455 2.97322;0.2395674 0.257175 2.948069;0.2861512 0.3157033 2.978051;0.4577821 0.4244259 2.809612;0.5950008 0.5518249 2.6571;0.6404452 0.6026358 2.634608;0.1352905 -0.05575006 3.001573;0.1018147 -0.5072928 2.980396;0.07505473 -0.8432369 2.983927;0.06069443 -0.9002779 2.934415;0.2117539 -0.04244426 2.94084;0.2896811 -0.443415 2.936672;0.3346277 -0.764892 2.970564;0.3158608 -0.8003289 2.909661;7
0.1760309 -0.002561885 2.985205;0.1979912 0.0584569 3.03632;0.193431 0.414542 3.075109;0.1522945 0.5779517 3.075327;0.09498269 0.2691892 3.052643;0.04989242 0.02740743 3.136897;0.1983919 0.1685918 3.005811;0.6043196 0.5932438 2.645361;0.2935911 0.3144408 2.985541;0.457934 0.4206225 2.809793;0.5766674 0.5602981 2.652371;0.5965999 0.6117139 2.627997;0.1354852 -0.05965851 3.00036;0.1011695 -0.5137608 2.982462;0.08437325 -0.8136511 2.990494;0.0688595 -0.845427 2.927649;0.2180473 -0.04981888 2.947414;0.2897274 -0.4397492 2.939191;0.3234697 -0.7327504 2.973835;0.3037775 -0.7623804 2.90315;7
0.179053 -0.006446785 2.986741;0.198263 0.05508532 3.038352;0.1950083 0.4139714 3.077962;0.1560629 0.575795 3.077708;0.09525221 0.2657213 3.051617;0.02578565 -0.0004251339 3.153718;0.01214745 -0.1152212 3.024352;0.03591004 -0.1302862 2.937135;0.3026103 0.3137503 2.993185;0.4599773 0.4182914 2.810464;0.5429369 0.5769923 2.64377;0.5463647 0.623035 2.621153;0.1361106 -0.06259742 2.999552;0.1007271 -0.5193687 2.984205;0.08985024 -0.7981527 2.99404;0.07603671 -0.829275 2.927148;0.2248801 -0.05448125 2.952281;0.2909219 -0.4388492 2.941913;0.3226382 -0.7273774 2.975244;0.3034621 -0.7550312 2.901818;7
0.1837163 -0.008226963 2.989125;0.2012352 0.05298638 3.041216;0.1982144 0.4133287 3.082204;0.1595185 0.5744588 3.079823;0.08813267 0.2711463 3.07547;0.02377202 0.006353971 3.154756;-0.01742962 -0.1653473 3.010985;-0.05708921 -0.2488668 2.98279;0.3138433 0.3119006 3.001202;0.4653801 0.4122859 2.809177;0.5049239 0.5832826 2.642396;0.4992932 0.6300016 2.616458;0.1370684 -0.06465328 2.999193;0.1004954 -0.5229173 2.985345;0.09245255 -0.7892072 2.994105;0.07263671 -0.8216504 2.989278;0.2323545 -0.05686339 2.95659;0.2938625 -0.4351564 2.9453;0.3230563 -0.7216041 2.977721;0.3029268 -0.7479271 2.902582;7
0.1892153 -0.007992496 2.992096;0.2054584 0.05252138 3.044625;0.2019987 0.4130197 3.086116;0.1634116 0.5739073 3.081753;0.08451413 0.2737935 3.087114;0.02070946 0.005433775 3.156123;-0.01790944 -0.1684734 3.003515;-0.05514708 -0.254405 2.971646;0.3220183 0.3106502 3.007042;0.4760773 0.3965607 2.813584;0.4644865 0.5659809 2.657364;0.4494624 0.6179246 2.629755;0.1384138 -0.06593323 2.999208;0.1003719 -0.5251099 2.986022;0.09386541 -0.7828384 2.993256;0.06916385 -0.8045415 2.953238;0.2396602 -0.05744966 2.960713;0.2967888 -0.4313851 2.948442;0.3238476 -0.7184876 2.97974;0.3030515 -0.7440001 2.903468;7
0.1961895 -0.004047628 2.996643;0.2112589 0.05467056 3.049054;0.2061274 0.4126792 3.089366;0.1667258 0.5738353 3.083287;0.07976139 0.2783256 3.099693;0.01839768 0.007763314 3.153519;-0.01486153 -0.1454869 3.000636;-0.02813654 -0.1809233 2.959802;0.3307135 0.3098561 3.012247;0.4818155 0.3870196 2.81675;0.4362138 0.5390424 2.681438;0.4020807 0.5987741 2.651405;0.1403521 -0.0660691 2.999903;0.1005625 -0.5264017 2.986343;0.09476712 -0.776867 2.991451;0.06832167 -0.7926041 2.933;0.2472663 -0.05588488 2.965169;0.2999434 -0.4272205 2.951988;0.3254779 -0.7163058 2.98183;0.3038769 -0.7413573 2.905202;7
0.2029727 0.000195232 3.000656;0.2168861 0.05737279 3.053068;0.2097388 0.4123093 3.091622;0.1724735 0.5737762 3.085015;0.07762697 0.2800728 3.104961;0.0188075 0.0107496 3.1474;-0.0115071 -0.1402799 2.998315;-0.0240962 -0.1792447 2.962874;0.340115 0.3100581 3.017009;0.4975077 0.3575143 2.824119;0.4087299 0.5025035 2.7123;0.3574522 0.5623365 2.673409;0.1431514 -0.06540638 3.001077;0.1013331 -0.5268876 2.986107;0.09534045 -0.7721382 2.988337;0.06879314 -0.7874444 2.916441;0.2567805 -0.05358993 2.969771;0.3096509 -0.4380878 2.965552;0.3282445 -0.7237077 2.985983;0.3059924 -0.7497832 2.910219;7
0.209021 0.002963299 3.003465;0.2219836 0.05923358 3.05621;0.2133095 0.4118392 3.093665;0.1790351 0.5739086 3.086667;0.07656815 0.2810918 3.108016;0.03251578 0.02751869 3.125689;-0.002630524 -0.1427646 2.978354;-0.01390113 -0.184983 2.947197;0.3467872 0.3096559 3.020396;0.5052509 0.3418061 2.828621;0.383406 0.471029 2.73858;0.3362183 0.503122 2.716593;0.1474647 -0.06464003 3.00236;0.1059844 -0.5232791 2.982693;0.09676118 -0.7641581 2.976789;0.07182536 -0.7819775 2.896439;0.2648943 -0.0521809 2.972798;0.3164952 -0.4460455 2.974632;0.330958 -0.7323278 2.991227;0.3088917 -0.7593553 2.916227;7
0.2150914 0.004923101 3.00538;0.2267933 0.0605709 3.058527;0.2165556 0.4113196 3.095062;0.1849787 0.5735162 3.087245;0.07708651 0.2817131 3.107461;0.03905583 0.03652787 3.11443;0.01779355 -0.1182405 2.964804;0.004598817 -0.1645252 2.932073;0.3516823 0.3088444 3.023017;0.5148474 0.3059179 2.846802;0.360872 0.4261507 2.765144;0.3277399 0.4392768 2.754823;0.1537755 -0.06376085 3.003169;0.1100142 -0.5202779 2.979707;0.09777517 -0.7599933 2.971436;0.07398905 -0.7792768 2.887979;0.2729475 -0.05083601 2.975286;0.3296461 -0.4197074 2.981345;0.3342274 -0.7339671 2.994847;0.3133138 -0.7612073 2.920453;7
0.2201335 0.007123702 3.006886;0.2309116 0.06225511 3.06035;0.220079 0.4109481 3.095685;0.1888864 0.5733252 3.087562;0.07816519 0.2819998 3.105241;0.04307438 0.04277504 3.103695;0.03345241 -0.1004736 2.955649;0.03381963 -0.1339599 2.913279;0.356548 0.3082418 3.025243;0.5221882 0.2705858 2.867698;0.348912 0.3739053 2.798306;0.3190582 0.3903684 2.788988;0.158536 -0.06270289 3.003863;0.1224024 -0.503607 2.970119;0.09773238 -0.7472547 2.964033;0.07595498 -0.7717888 2.881023;0.2794034 -0.04903546 2.977328;0.3350603 -0.4083985 2.983934;0.3389024 -0.7332944 2.998982;0.3340042 -0.7826486 2.961488;7
0.2235565 0.008329061 3.007839;0.2341063 0.06331567 3.06157;0.223103 0.4107055 3.096041;0.1919252 0.5733796 3.087706;0.07933243 0.2820421 3.10255;0.04535308 0.04636545 3.097154;0.04109205 -0.0920897 2.950672;0.05383336 -0.1162564 2.902759;0.3610666 0.301469 3.023656;0.5235323 0.2323829 2.890175;0.3488035 0.3329655 2.832326;0.3239522 0.3331701 2.827391;0.1619738 -0.06208427 3.004354;0.1274828 -0.500098 2.966571;0.09793595 -0.7437949 2.961271;0.0767066 -0.7693713 2.877242;0.2835216 -0.04814506 2.978601;0.3378239 -0.404904 2.985995;0.3419597 -0.7326751 3.001754;0.3471256 -0.7974487 2.983334;7
0.2260929 0.009102197 3.008466;0.2364098 0.0640064 3.062424;0.2254472 0.4105263 3.096235;0.1944311 0.5736123 3.087774;0.0805338 0.2820259 3.099411;0.0467809 0.04837869 3.091962;0.04660154 -0.08651303 2.9467;0.06470378 -0.1078068 2.896657;0.3644037 0.2986737 3.023391;0.5205659 0.1855565 2.92219;0.3500745 0.2993431 2.859384;0.3180728 0.304163 2.84808;0.1646328 -0.06174075 3.004698;0.1306149 -0.4982637 2.964366;0.09806768 -0.7414842 2.959386;0.07749925 -0.7681472 2.875133;0.2865605 -0.0476118 2.979423;0.339274 -0.4029491 2.987228;0.3443912 -0.7319131 3.003735;0.343448 -0.7756081 2.960994;7
0.228368 0.009455302 3.00874;0.2380602 0.06436292 3.062958;0.2281082 0.4099025 3.095523;0.1967514 0.5738726 3.087742;0.08198916 0.2816723 3.095141;0.04752686 0.04852566 3.0857;0.05169344 -0.084378 2.942094;0.07115193 -0.1057786 2.893051;0.3707103 0.2976662 3.026231;0.5164828 0.1386199 2.957362;0.3485898 0.2434799 2.880626;0.3089483 0.2672906 2.862045;0.1669405 -0.0617959 3.004735;0.1326976 -0.4977634 2.962821;0.09806961 -0.7406489 2.958138;0.07922009 -0.7687682 2.874935;0.2897051 -0.04771454 2.979892;0.3388436 -0.4041667 2.987218;0.3462165 -0.731213 3.00508;0.3440295 -0.7645673 2.949101;7
0.2304515 0.009343135 3.008695;0.2393231 0.06448457 3.06328;0.2302712 0.4093867 3.094782;0.1987216 0.5741801 3.08761;0.08339656 0.2814032 3.090842;0.0479162 0.04835857 3.079272;0.0554152 -0.08497391 2.938028;0.0744665 -0.1058164 2.890869;0.3770027 0.2957229 3.030384;0.5069049 0.1028847 3.006972;0.3445854 0.2113639 2.908355;0.2986325 0.234545 2.888604;0.1691987 -0.06225713 3.004138;0.1336202 -0.5053557 2.961545;0.09114651 -0.7998114 2.9576;0.07830878 -0.8282862 2.878776;0.2927054 -0.04864288 2.980285;0.3375473 -0.4441501 2.987846;0.3475527 -0.7305531 3.006031;0.3440364 -0.7575296 2.940863;7
0.2324411 0.008574304 3.008079;0.2404686 0.0641345 3.063177;0.2326515 0.4085924 3.093594;0.2007154 0.5743254 3.087228;0.08470803 0.2811081 3.086588;0.04849054 0.0477997 3.069656;0.05813428 -0.08875036 2.932923;0.07704046 -0.131783 2.875756;0.3814972 0.2923034 3.033643;0.4904051 0.070378 3.052008;0.3352557 0.1804588 2.940281;0.2843827 0.2016572 2.92051;0.1712245 -0.06319701 3.002902;0.1341166 -0.5113829 2.960839;0.09226854 -0.8022315 2.957042;0.1071386 -0.8464191 2.926978;0.2951773 -0.05005395 2.980264;0.3373882 -0.4492045 2.987578;0.348433 -0.7300768 3.006629;0.3460026 -0.7802662 2.962933;7
0.2343841 0.007156594 3.006831;0.2413306 0.06328018 3.062625;0.2348043 0.4078014 3.0924;0.2032016 0.5745933 3.086644;0.08700065 0.280697 3.080442;0.04895312 0.04739093 3.061659;0.06014338 -0.09265066 2.928552;0.07846668 -0.1362205 2.872665;0.3858096 0.2892112 3.038123;0.4593156 0.06086202 3.063296;0.3186369 0.1630418 2.956586;0.2650585 0.1832147 2.936345;0.173249 -0.06483634 3.000457;0.1340284 -0.5176854 2.960154;0.08784605 -0.8255953 2.959724;0.09947203 -0.8670878 2.91815;0.2972471 -0.05183046 2.979921;0.3368345 -0.4513551 2.986654;0.3491137 -0.7293394 3.007052;0.3469497 -0.7914581 2.973711;7
0.2361679 0.005995092 3.005451;0.2420966 0.06248418 3.061862;0.2368346 0.407058 3.091076;0.2055088 0.5749362 3.085924;0.08857767 0.2803713 3.075985;0.05025564 0.04689433 3.052308;0.06133616 -0.09786263 2.924201;0.07833585 -0.1388648 2.871777;0.3890892 0.2871448 3.042155;0.447718 0.0500926 3.086366;0.3060946 0.1535245 2.975332;0.2518711 0.1728426 2.954443;0.175274 -0.06616947 2.9972;0.1341898 -0.5209091 2.959536;0.09371911 -0.8013799 2.962609;0.09928351 -0.8310977 2.903065;0.2989728 -0.05325836 2.979611;0.3359681 -0.450543 2.985414;0.3495577 -0.7287151 3.007322;0.347308 -0.7973116 2.979148;7
0.2376271 0.005121283 3.004228;0.2426211 0.06181155 3.061113;0.2384599 0.4063651 3.089807;0.2078391 0.5750219 3.084885;0.08961134 0.2801845 3.072984;0.05136064 0.0469599 3.045341;0.06261827 -0.1012077 2.920748;0.08015043 -0.1408558 2.870836;0.392258 0.2861245 3.047582;0.4400352 0.04598801 3.095836;0.298003 0.1472739 2.986627;0.243697 0.1659402 2.965281;0.1768965 -0.06713226 2.994115;0.1355846 -0.4903219 2.948558;0.09891276 -0.768959 2.959648;0.100668 -0.7979004 2.88932;0.3004506 -0.0543844 2.979444;0.3349118 -0.4473704 2.984168;0.3499273 -0.7279594 3.007527;0.3477561 -0.7720599 2.953464;7
