HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.1091656 0.2065267 3.061592;-0.1168256 0.270394 3.119438;-0.1198002 0.6412563 3.118797;-0.1244651 0.824693 3.059752;-0.3019087 0.5163957 3.100482;-0.3966152 0.2384566 3.094419;-0.4239962 -0.01698562 3.017169;-0.4109763 -0.1123678 2.979618;0.05806182 0.5193605 3.139739;0.1497106 0.2655988 3.157684;0.2313611 0.01273774 3.109879;0.2615518 -0.0862305 3.07476;-0.1879668 0.1251098 3.041172;-0.2311403 -0.4466068 3.038319;-0.2547341 -0.7982846 2.9965;-0.284093 -0.8778676 2.917312;-0.02560527 0.1271889 3.055609;0.0312634 -0.431439 3.068304;0.07652614 -0.8177426 3.072543;0.09652442 -0.8858965 3.021289;0
-0.109154 0.20652 3.061586;-0.1167884 0.270389 3.119431;-0.1192353 0.6413471 3.11879;-0.1244592 0.8247406 3.059757;-0.301719 0.5167926 3.100652;-0.3963496 0.2391143 3.094518;-0.4241535 -0.01007886 3.015974;-0.4121092 -0.1078626 2.978317;0.05808269 0.5194447 3.13978;0.1535984 0.2651399 3.159005;0.2546819 0.03170644 3.086694;0.2862937 -0.06188706 3.042289;-0.1879609 0.1251094 3.041158;-0.2311186 -0.446605 3.038311;-0.2551103 -0.7987895 2.996382;-0.2841371 -0.8778856 2.917344;-0.02560806 0.1271865 3.055609;0.03131376 -0.4312358 3.0682;0.07635534 -0.8158749 3.072368;0.09664214 -0.8842335 3.021615;0
-0.109143 0.2065172 3.061579;-0.1167454 0.2703914 3.119422;-0.118584 0.6415169 3.118798;-0.12444 0.8247952 3.059782;-0.3015218 0.5172744 3.100851;-0.3960835 0.2403995 3.094958;-0.4242823 -0.004429746 3.015102;-0.413652 -0.09657171 2.97668;0.05810914 0.5195221 3.139811;0.1588698 0.2659723 3.160502;0.2687306 0.04545266 3.066415;0.3025983 -0.03926302 3.003222;-0.1879575 0.1251118 3.041143;-0.2310985 -0.4466085 3.038307;-0.2554617 -0.7992741 2.996272;-0.2841733 -0.8778886 2.917437;-0.0256174 0.1271918 3.055603;0.03136377 -0.4310242 3.068079;0.07628691 -0.8146175 3.07232;0.09671462 -0.8836924 3.022707;0
-0.1091271 0.2065193 3.061563;-0.1166827 0.2704033 3.119399;-0.1179318 0.6416749 3.118749;-0.1243153 0.8248025 3.059924;-0.3012806 0.5178118 3.101073;-0.396006 0.2419581 3.095797;-0.4244062 9.635952E-05 3.013705;-0.4143321 -0.09055433 2.974341;0.05816301 0.5195929 3.139814;0.1656691 0.2666882 3.161695;0.2790587 0.06082396 3.03239;0.3138128 -0.01993401 2.958383;-0.1879535 0.1251172 3.041125;-0.2310577 -0.4466475 3.038336;-0.255682 -0.7996252 2.996256;-0.2842065 -0.8778771 2.917544;-0.02563052 0.1272068 3.055583;0.03140867 -0.4307864 3.067936;0.07589664 -0.8124912 3.072307;0.09663317 -0.8828192 3.023355;0
-0.1090984 0.2065528 3.061532;-0.1165763 0.2704557 3.119357;-0.1172913 0.6418306 3.118645;-0.1242056 0.824802 3.060037;-0.3010207 0.5184135 3.101286;-0.3961215 0.2450611 3.098104;-0.4244166 0.00533744 3.011302;-0.4148482 -0.0850554 2.971042;0.05829288 0.5197558 3.139695;0.1729509 0.2699742 3.162409;0.2798862 0.07027499 2.97867;0.3097247 -0.0004414283 2.91677;-0.187946 0.1251506 3.041091;-0.2309803 -0.446784 3.038473;-0.2558701 -0.7999989 2.996273;-0.28424 -0.8778511 2.917664;-0.02564899 0.1272554 3.055552;0.03144013 -0.4305896 3.067793;0.07575803 -0.811093 3.07228;0.09644435 -0.8821711 3.023555;0
-0.1090517 0.2066303 3.06147;-0.1163629 0.2705685 3.119272;-0.1166653 0.6419824 3.118493;-0.124103 0.8247182 3.060073;-0.3007591 0.5191129 3.101562;-0.3968033 0.2546829 3.109388;-0.4245693 0.01330208 3.008791;-0.4157322 -0.07032006 2.963683;0.05868361 0.5201598 3.138773;0.1801707 0.2804505 3.159937;0.2686122 0.09310178 2.942177;0.2906909 0.02354647 2.879146;-0.1879355 0.125215 3.041027;-0.2309064 -0.4469261 3.038634;-0.256027 -0.8002893 2.996309;-0.284271 -0.8778193 2.917778;-0.02566813 0.1273448 3.055499;0.03146978 -0.4303658 3.067638;0.07568946 -0.8099564 3.072184;0.09623059 -0.8814443 3.023698;0
-0.1089982 0.2067359 3.061388;-0.1160636 0.2707211 3.11916;-0.1161268 0.6421046 3.118315;-0.1240309 0.8246263 3.060093;-0.3005311 0.5199226 3.102008;-0.3971653 0.2624495 3.119438;-0.4253355 0.03818341 3.005746;-0.415226 -0.04998849 2.954946;0.05915237 0.5207655 3.137006;0.1846411 0.306705 3.14962;0.2479647 0.1393679 2.934874;0.2523552 0.07165559 2.855828;-0.1879251 0.1252998 3.040945;-0.2308155 -0.447289 3.038987;-0.2562094 -0.8005851 2.996363;-0.2842989 -0.8777857 2.917889;-0.02568761 0.1274599 3.055434;0.03147838 -0.4302143 3.067505;0.07566827 -0.809202 3.072122;0.09601331 -0.8808827 3.023761;0
-0.1089493 0.2069062 3.061291;-0.1156243 0.2709639 3.119024;-0.1156201 0.6422256 3.118089;-0.1240261 0.8245429 3.060051;-0.3003911 0.5209849 3.102816;-0.3972487 0.2716342 3.131548;-0.4256077 0.06268659 2.995927;-0.4090445 -0.01763417 2.926203;0.0599348 0.5213571 3.133377;0.1873909 0.3200366 3.13829;0.2161671 0.1733744 2.919218;0.2045356 0.1002412 2.820956;-0.1879354 0.125422 3.040887;-0.2307313 -0.4477514 3.039423;-0.2564967 -0.8009135 2.996459;-0.2843087 -0.8777089 2.918075;-0.02573153 0.1276541 3.055322;0.03147844 -0.4300758 3.067357;0.07565755 -0.8085834 3.07207;0.09579157 -0.8803173 3.023743;0
-0.1089031 0.2070903 3.061192;-0.1148912 0.2712859 3.118858;-0.1151773 0.6423248 3.117794;-0.1247873 0.8233496 3.059241;-0.3003601 0.5217983 3.104127;-0.3935292 0.2842585 3.145776;-0.4247073 0.07740083 2.990869;-0.4041549 0.002111436 2.910496;0.06106964 0.5216642 3.125237;0.1917186 0.3304618 3.1048;0.1646819 0.1881526 2.865074;0.1326599 0.1246611 2.774148;-0.187956 0.1255492 3.040874;-0.2306584 -0.4483446 3.040052;-0.2567744 -0.8012092 2.996562;-0.2843178 -0.877634 2.918252;-0.02577988 0.1278931 3.05516;0.03149085 -0.4299759 3.067188;0.07566688 -0.8081249 3.072037;0.09561007 -0.8799819 3.023663;0
-0.1088826 0.2073204 3.061076;-0.1139287 0.2716909 3.118649;-0.1146922 0.6424093 3.117363;-0.1264682 0.8217123 3.057347;-0.3002807 0.5224161 3.105819;-0.3890259 0.2963735 3.15982;-0.4197849 0.106634 2.986799;-0.4003273 0.02744328 2.90127;0.06201652 0.522714 3.114589;0.1940757 0.3370396 3.064592;0.1261752 0.1976727 2.840865;0.05926504 0.1570695 2.751716;-0.1880339 0.1257431 3.040913;-0.2305975 -0.4489385 3.040668;-0.2571555 -0.8015632 2.996744;-0.2843376 -0.8775589 2.918402;-0.02594012 0.1282962 3.054841;0.03150138 -0.4298131 3.0669;0.07565438 -0.8076013 3.071975;0.09546167 -0.8796106 3.023443;0
-0.1088942 0.2076055 3.060949;-0.1126365 0.272222 3.118381;-0.1141765 0.6424797 3.116643;-0.1289688 0.8195637 3.054686;-0.3002274 0.5229877 3.108543;-0.3849703 0.3041268 3.169029;-0.4128926 0.1338552 2.990066;-0.394604 0.06244647 2.898153;0.06293522 0.5248669 3.101318;0.1921364 0.3400294 3.032818;0.08195976 0.2117224 2.827574;-0.01025596 0.1822176 2.751291;-0.1882308 0.1260848 3.041179;-0.2304528 -0.4489786 3.041094;-0.2574599 -0.8018431 2.996954;-0.284357 -0.8770822 2.9189;-0.02623794 0.1288607 3.054295;0.0315155 -0.4296683 3.066599;0.07563862 -0.8072436 3.071907;0.09531273 -0.8793157 3.023203;0
-0.1089407 0.2078989 3.060821;-0.1105884 0.2729127 3.117958;-0.113636 0.6424872 3.115364;-0.1329183 0.8169234 3.050645;-0.3013151 0.5253972 3.120092;-0.3788733 0.310664 3.177378;-0.4082474 0.1491294 2.995184;-0.384064 0.09636491 2.893885;0.06335472 0.5268615 3.086384;0.1785972 0.326135 2.983296;0.01339988 0.2166928 2.816643;-0.1046614 0.2094104 2.764385;-0.1885739 0.1264569 3.041762;-0.230311 -0.448961 3.04147;-0.2577589 -0.8021078 2.997143;-0.2843807 -0.8767088 2.91932;-0.02673678 0.1294945 3.053436;0.03151202 -0.4296559 3.066256;0.0756283 -0.8069884 3.071853;0.09517495 -0.879081 3.022917;7
-0.1090702 0.2081579 3.060723;-0.108442 0.273569 3.117491;-0.1131694 0.6424319 3.113422;-0.1384733 0.8140177 3.044357;-0.3019378 0.5265528 3.129596;-0.3647934 0.3181116 3.191141;-0.4068033 0.1651153 3.005923;-0.3786375 0.1238769 2.893389;0.06192413 0.5294158 3.070228;0.1582793 0.3116828 2.935249;-0.05718372 0.2210246 2.826139;-0.1811091 0.218429 2.801332;-0.1891009 0.1267385 3.043632;-0.2301794 -0.4489283 3.041824;-0.2580528 -0.8023759 2.997349;-0.2844333 -0.8764337 2.919641;-0.02862657 0.1302423 3.051607;0.03147122 -0.4296957 3.065797;0.07561838 -0.8068094 3.071798;0.09501389 -0.8788821 3.02263;7
-0.109214 0.2083541 3.060603;-0.1057044 0.2741422 3.116648;-0.112876 0.6422144 3.110767;-0.1473062 0.8123108 3.035477;-0.3016306 0.5282651 3.140881;-0.3428299 0.3271677 3.216763;-0.4011307 0.1863784 3.025764;-0.3730207 0.1704251 2.915862;0.05844181 0.5311746 3.051881;0.1324826 0.3096743 2.901297;-0.1437662 0.2457914 2.841597;-0.2555905 0.2448461 2.835842;-0.1892609 0.1267767 3.045732;-0.2300129 -0.4486829 3.04217;-0.2583255 -0.8026187 2.997548;-0.284521 -0.8760737 2.919992;-0.03125123 0.1309204 3.048517;0.03136222 -0.4300231 3.065008;0.07561148 -0.8067189 3.071753;0.09486599 -0.878737 3.022414;7
-0.1095043 0.2084562 3.060359;-0.1027198 0.2744731 3.115254;-0.1128666 0.6420885 3.107569;-0.1546575 0.8104511 3.027494;-0.3010764 0.529321 3.149223;-0.3313917 0.3319097 3.231025;-0.3973991 0.1973463 3.040641;-0.3706561 0.192815 2.92258;0.04982108 0.5297822 3.02698;0.1004691 0.3168296 2.8704;-0.1696496 0.2570689 2.851293;-0.2716235 0.2568051 2.866211;-0.1892347 0.1265106 3.048159;-0.2298828 -0.4485995 3.042426;-0.2593091 -0.805225 2.996762;-0.2846165 -0.8758275 2.920243;-0.03568788 0.1313361 3.042832;0.0312388 -0.4304256 3.063808;0.07511423 -0.8086216 3.070988;0.09474439 -0.8789653 3.021808;7
-0.1099598 0.2084581 3.059977;-0.09936258 0.274736 3.113053;-0.1131628 0.6420215 3.102166;-0.1602937 0.8098504 3.021428;-0.2998584 0.529767 3.157004;-0.3226331 0.335121 3.241582;-0.3804304 0.2471876 3.039323;-0.3688911 0.2092481 2.924091;0.03702179 0.5281143 3.001728;0.07901195 0.3221839 2.850675;-0.1796731 0.2646074 2.859374;-0.2616704 0.2715662 2.880061;-0.1888542 0.1258935 3.051467;-0.2297578 -0.4485236 3.042657;-0.2600728 -0.8072869 2.996146;-0.2847016 -0.8756189 2.920455;-0.04082319 0.1319129 3.036315;0.03135081 -0.4308187 3.060177;0.07477829 -0.8107329 3.070245;0.09459863 -0.8793391 3.021114;7
-0.1106553 0.2080969 3.059176;-0.09579862 0.2746134 3.109491;-0.1139319 0.6421927 3.094644;-0.1728208 0.8127745 3.008144;-0.2972866 0.529685 3.165077;-0.3144175 0.338797 3.253921;-0.3732596 0.2662292 3.04469;-0.3641896 0.2206621 2.92971;0.02632369 0.5276228 2.983801;0.03506236 0.3291914 2.830261;-0.2127394 0.2732043 2.860789;-0.3090582 0.2820548 2.92118;-0.1881055 0.1250077 3.054633;-0.2296576 -0.4485126 3.042811;-0.26115 -0.8098677 2.994924;-0.2847671 -0.8754911 2.920578;-0.04502423 0.1323654 3.030684;0.03161303 -0.4300421 3.05033;0.07462753 -0.8138435 3.069778;0.09447337 -0.8799884 3.020255;7
-0.1116035 0.2070828 3.057907;-0.09207725 0.2737511 3.104361;-0.1160453 0.6412124 3.086653;-0.1827978 0.8067819 2.999654;-0.2922138 0.5280489 3.173597;-0.3069014 0.3405062 3.263551;-0.3668919 0.2790739 3.048781;-0.3599082 0.2277595 2.932673;0.01282771 0.5253685 2.963264;0.001228996 0.3262259 2.822916;-0.2574472 0.2811848 2.906625;-0.3488615 0.2790084 2.971559;-0.1862899 0.1233057 3.058572;-0.2295796 -0.448563 3.042871;-0.2620893 -0.8119674 2.993792;-0.2849045 -0.8754178 2.920579;-0.04889528 0.132507 3.025301;0.03200353 -0.4305677 3.036297;0.07448102 -0.8174987 3.069664;0.09448501 -0.8808694 3.019536;7
-0.1127644 0.2047329 3.055699;-0.0887704 0.2721097 3.09783;-0.1190304 0.6409721 3.078163;-0.1913477 0.80529 2.991217;-0.2846119 0.5262129 3.180442;-0.2989985 0.3413662 3.270742;-0.316381 0.3021064 3.025877;-0.3126313 0.2336724 2.890335;0.002097756 0.5234163 2.947958;-0.04957542 0.3224938 2.824078;-0.2746891 0.2845201 2.928252;-0.362966 0.2822823 3.009111;-0.1828283 0.1201484 3.06359;-0.2293662 -0.4491413 3.042523;-0.2627106 -0.8139218 2.992508;-0.2850838 -0.875375 2.920436;-0.05308215 0.131737 3.018116;0.03197759 -0.431455 3.022455;0.07424191 -0.821226 3.069556;0.0945401 -0.8819342 3.018728;7
-0.1135184 0.1935721 3.049155;-0.0840872 0.2657159 3.085883;-0.1248965 0.642821 3.057726;-0.1993241 0.804655 2.981235;-0.2644094 0.5260173 3.179977;-0.2846699 0.342456 3.272653;-0.2953962 0.3115121 3.020306;-0.2974027 0.2365046 2.87938;-0.01158997 0.5208271 2.930793;-0.0815624 0.3203123 2.81972;-0.2831624 0.2692944 2.919737;-0.3598503 0.264418 3.001966;-0.1757085 0.1130433 3.069502;-0.2293602 -0.4519776 3.039202;-0.2629353 -0.8157927 2.991072;-0.2853255 -0.8754408 2.920114;-0.05698352 0.1282509 3.009839;0.03139639 -0.4331971 3.008166;0.07372837 -0.8246065 3.06884;0.09469804 -0.8837292 3.017936;7
-0.1141261 0.1848889 3.043939;-0.08113904 0.2602295 3.076395;-0.1287655 0.6435137 3.04527;-0.2065981 0.8020328 2.971632;-0.2446994 0.5255363 3.174129;-0.2700557 0.3431373 3.270182;-0.2924189 0.2485361 3.051451;-0.3240247 0.2226419 2.960051;-0.02061944 0.5182988 2.91983;-0.1050106 0.320745 2.814007;-0.2914925 0.241174 2.901885;-0.3416001 0.1949823 2.915991;-0.1678994 0.1035627 3.076574;-0.2298338 -0.456238 3.03342;-0.2630438 -0.8176715 2.989118;-0.2856318 -0.8756355 2.91961;-0.06429493 0.1157446 2.989413;0.02979691 -0.4334316 2.990341;0.07330959 -0.8270501 3.068115;0.09475569 -0.8854197 3.017367;7
-0.1149951 0.1796693 3.040346;-0.07956614 0.2571227 3.068037;-0.1379007 0.645192 3.028088;-0.2148053 0.8001049 2.961129;-0.2371677 0.5257097 3.17046;-0.2602606 0.3441864 3.264464;-0.2871001 0.240768 3.053889;-0.3262324 0.2234243 2.970062;-0.04733243 0.5026933 2.893155;-0.1542796 0.3096538 2.82167;-0.3065304 0.1735728 2.864759;-0.3507595 0.1132446 2.843802;-0.1622025 0.0944932 3.086175;-0.2323295 -0.4628372 3.020147;-0.2631544 -0.8195621 2.986558;-0.2859507 -0.8759617 2.919003;-0.0714277 0.1038655 2.970176;0.02303487 -0.4300743 2.951395;0.0719999 -0.8286437 3.064799;0.09487258 -0.8870432 3.016934;7
-0.1153866 0.1317423 3.020422;-0.08100536 0.2099208 3.043856;-0.1537102 0.5833926 3.001116;-0.232858 0.7636585 2.937528;-0.2353112 0.4645295 3.141854;-0.2534764 0.2835622 3.232296;-0.3064404 0.1537039 3.049303;-0.3525004 0.1558978 2.982448;-0.05997363 0.4958632 2.88214;-0.1747733 0.3050167 2.824495;-0.3131644 0.1433045 2.845069;-0.3565093 0.07575921 2.815569;-0.1483574 0.06423474 3.060366;-0.2359272 -0.4671846 3.006617;-0.2633128 -0.8216898 2.98292;-0.2863382 -0.8764634 2.91831;-0.07596596 0.08503009 2.967037;0.01984283 -0.4318738 2.933358;0.07062661 -0.8299475 3.060725;0.09510901 -0.8885564 3.01628;7
-0.1068101 0.06063213 3.005019;-0.07575583 0.1465722 3.026916;-0.1636576 0.5439402 2.987944;-0.2411704 0.7467432 2.928158;-0.2356575 0.4397955 3.130303;-0.2517985 0.2588658 3.218917;-0.3169057 0.1156481 3.047101;-0.3641671 0.1277878 2.987213;-0.0711199 0.4895184 2.875597;-0.2109935 0.2702236 2.840218;-0.3283667 0.09303006 2.835487;-0.3666563 0.02368834 2.809377;-0.1369587 0.00157102 3.043772;-0.2400747 -0.4726358 2.993469;-0.2635079 -0.8236024 2.979223;-0.286772 -0.877113 2.917278;-0.06315837 0.02649429 2.962907;0.01640695 -0.4463825 2.908258;0.06961779 -0.8447443 3.049177;0.1049703 -0.8966447 3.006768;7
-0.1022279 0.02619789 2.998056;-0.0730592 0.1182066 3.019587;-0.167695 0.5304583 2.982485;-0.2458385 0.7379146 2.92399;-0.2362254 0.426614 3.124202;-0.2512432 0.2460324 3.211874;-0.3217505 0.09750192 3.046394;-0.3704067 0.1133802 2.98992;-0.0823528 0.4843887 2.873225;-0.2266247 0.2507366 2.849808;-0.3356244 0.06990474 2.83224;-0.3723621 -0.002030963 2.809259;-0.1321659 -0.02910038 3.035962;-0.2432879 -0.4751839 2.982947;-0.2636527 -0.8250588 2.976223;-0.2872893 -0.8778673 2.916254;-0.0565275 -0.002362538 2.960509;0.01419126 -0.4521858 2.894933;0.06898142 -0.851011 3.042492;0.1098906 -0.9015028 3.003282;7
-0.1013731 0.05486425 2.995801;-0.07242936 0.1291839 3.016965;-0.1705001 0.5224938 2.980091;-0.2490406 0.7320463 2.922092;-0.2371552 0.4183569 3.120365;-0.2513723 0.238088 3.207384;-0.3255048 0.08632821 3.045885;-0.3746028 0.1044729 2.991556;-0.1006087 0.4734126 2.873798;-0.2341766 0.2382003 2.856806;-0.3217707 0.04090734 2.858371;-0.3457411 -0.03404372 2.865199;-0.1240287 0.00436163 3.025715;-0.2481891 -0.4681441 2.967106;-0.2638665 -0.8260649 2.973346;-0.2877982 -0.8786451 2.915287;-0.06099802 0.0171443 2.965122;0.0104297 -0.4460922 2.885294;0.06678206 -0.8444808 3.035935;0.109186 -0.9013894 3.004233;7
-0.1013093 0.07928814 2.994064;-0.07206714 0.1528918 3.014113;-0.1718777 0.5200825 2.981384;-0.2515817 0.7234561 2.923435;-0.2386918 0.412922 3.117817;-0.2523941 0.2329345 3.204278;-0.3293281 0.0810078 3.04507;-0.3775269 0.09884235 2.991566;-0.1159116 0.45881 2.874724;-0.2371823 0.2273463 2.863494;-0.3129855 0.02318908 2.874141;-0.3322272 -0.05119681 2.891772;-0.1146997 0.01448804 3.045851;-0.2518246 -0.4626292 2.956126;-0.264011 -0.8267868 2.970916;-0.2883099 -0.8793808 2.914533;-0.06367178 0.03112075 2.944044;0.005822813 -0.4350008 2.875142;0.06381404 -0.8293918 3.02776;0.1046818 -0.8956251 3.009919;7
-0.1026863 0.1027276 2.995128;-0.07373216 0.1744335 3.015238;-0.1746031 0.5192992 2.982912;-0.2535278 0.7179567 2.924685;-0.2431154 0.4093465 3.11604;-0.2566102 0.2297043 3.201977;-0.3347358 0.07993085 3.043468;-0.3807115 0.09545005 2.989472;-0.1238102 0.4503249 2.875272;-0.2337994 0.1908516 2.885131;-0.2445795 0.3315203 2.784665;-0.2227974 0.3664328 2.787229;-0.1120727 0.02511287 3.056879;-0.2543758 -0.457867 2.947352;-0.2640298 -0.827277 2.968731;-0.2887098 -0.8800532 2.913921;-0.06549522 0.0412113 2.935076;0.002811966 -0.4283327 2.868509;0.06288853 -0.8195733 3.022271;0.1019901 -0.8914416 3.013216;7
