HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1932397 0.1265528 3.031841;0.1912861 0.1888107 3.09359;0.180788 0.5658205 3.111293;0.1853462 0.7544334 3.092867;0.01764732 0.4551886 3.108498;-0.06935458 0.2423761 3.073658;-0.02795521 0.08063102 2.919593;-0.001379566 0.01098617 2.856661;0.3547008 0.440468 3.104563;0.4222181 0.2132071 3.060266;0.408309 0.0146225 2.916248;0.3884881 -0.06928401 2.870597;0.1195146 0.05535863 3.009198;0.02896868 -0.5023731 2.997948;-0.007561126 -0.8761548 2.942626;-0.01668891 -0.9404111 2.873838;0.2711887 0.04873437 3.022717;0.3494411 -0.503092 2.99879;0.3928443 -0.8905639 3.010592;0.4143023 -0.9468185 2.952628;0
0.1934914 0.1262877 3.032086;0.1915468 0.1886586 3.093801;0.1810278 0.5658996 3.111302;0.1852497 0.7541549 3.092348;0.01775299 0.4557711 3.108961;-0.06867003 0.2453665 3.072865;-0.03061732 0.1031746 2.915913;0.004271705 0.0405736 2.850314;0.354695 0.4404671 3.104686;0.4226969 0.2133607 3.060767;0.4081592 0.01971846 2.911988;0.3876545 -0.06302452 2.864605;0.1197735 0.05520927 3.009544;0.02905824 -0.5027087 2.998029;-0.007487225 -0.8763136 2.942457;-0.01676169 -0.9403562 2.873681;0.2714419 0.04833513 3.02297;0.3504493 -0.5020424 2.997372;0.3937467 -0.8900187 3.009589;0.414263 -0.9468081 2.95272;0
0.1935891 0.1261932 3.032151;0.19163 0.188599 3.093857;0.1811193 0.5659133 3.111329;0.1852467 0.7541024 3.092236;0.01779285 0.4558997 3.10904;-0.06863932 0.2471609 3.072577;-0.02078698 0.1312464 2.910057;0.02535949 0.08509475 2.814572;0.3547739 0.4404501 3.104753;0.4227815 0.2133867 3.06086;0.406454 0.02720687 2.908425;0.3789509 -0.04290102 2.83372;0.1198447 0.0551566 3.009606;0.02908183 -0.5027581 2.998037;-0.007473325 -0.8763378 2.942425;-0.01677628 -0.940344 2.873632;0.271623 0.04809767 3.023091;0.3510387 -0.5010467 2.996652;0.3939249 -0.8898236 3.009365;0.4142629 -0.946773 2.952726;0
0.1939301 0.1260996 3.03225;0.1918456 0.1885499 3.093921;0.1813614 0.5659049 3.111262;0.1853797 0.7539811 3.091928;0.01813503 0.4561917 3.108949;-0.06879929 0.2496852 3.071103;-0.007487338 0.1792881 2.889031;0.05365194 0.1476998 2.783959;0.3550726 0.4404368 3.104917;0.4232073 0.2142531 3.061595;0.4105355 0.06806658 2.87974;0.3733896 0.001882002 2.8091;0.1201949 0.05511136 3.00966;0.02916434 -0.5027993 2.997963;-0.007456535 -0.8763598 2.942361;-0.01678993 -0.9403374 2.873574;0.2721682 0.04782246 3.023389;0.3516802 -0.500022 2.99597;0.3940895 -0.8896047 3.009146;0.4142786 -0.946724 2.952696;0
0.1953058 0.1253203 3.032617;0.1927229 0.1881471 3.094085;0.1827324 0.5656867 3.110394;0.1866161 0.7537035 3.090554;0.01912962 0.4565797 3.108432;-0.06891437 0.2518006 3.069472;0.02255467 0.2144265 2.869504;0.08296421 0.2167027 2.779698;0.3569616 0.4406401 3.105621;0.4305155 0.2216857 3.066016;0.4261358 0.123796 2.877606;0.3794873 0.06292959 2.80164;0.1216611 0.05411901 3.010154;0.02975103 -0.5030262 2.997515;-0.007432078 -0.8763743 2.942286;-0.01680027 -0.9403315 2.873513;0.2740656 0.04655505 3.024263;0.3526216 -0.4988423 2.995549;0.3942268 -0.8893052 3.008878;0.4143253 -0.9466181 2.952618;0
0.1980873 0.1238879 3.033775;0.1947378 0.1873306 3.094837;0.1873132 0.5655266 3.10929;0.1924596 0.7541658 3.086866;0.02174169 0.4572 3.106803;-0.06833255 0.2539808 3.066148;0.07329328 0.2664925 2.848906;0.1096795 0.2797241 2.776598;0.3638794 0.4416026 3.108199;0.4449204 0.2387325 3.071147;0.4413257 0.165217 2.881784;0.3705469 0.1254085 2.768102;0.1238502 0.05250993 3.011067;0.03194817 -0.5039873 2.995794;-0.007282831 -0.8764484 2.941908;-0.01680631 -0.9403415 2.873395;0.2780256 0.04410163 3.026924;0.3540019 -0.4976074 2.995561;0.3943379 -0.8890274 3.00865;0.4143811 -0.946494 2.952543;0
0.2025437 0.122472 3.035961;0.1979513 0.1865477 3.096243;0.1938116 0.5647634 3.10762;0.1990444 0.7544788 3.082715;0.02992707 0.4582937 3.101294;-0.06125233 0.2554472 3.05537;0.1001294 0.3121755 2.836473;0.1191236 0.3299709 2.792138;0.3705871 0.4430407 3.110295;0.4544971 0.2481708 3.072752;0.4482176 0.1925318 2.879109;0.3651344 0.1858825 2.740709;0.1277917 0.05067438 3.012982;0.03619137 -0.5047187 2.990348;-0.00702216 -0.8765715 2.941334;-0.01680375 -0.9403598 2.873257;0.2831336 0.04226151 3.031035;0.3566977 -0.4961385 2.996552;0.3944295 -0.8887573 3.008452;0.4144508 -0.9463468 2.95247;1
0.2096193 0.121966 3.039981;0.2031402 0.1864075 3.098777;0.2009719 0.5634537 3.105374;0.2084042 0.7539706 3.07719;0.03854455 0.4601111 3.095437;-0.05592107 0.2571234 3.046884;0.1051581 0.3342564 2.844826;0.1462957 0.383678 2.795856;0.3777064 0.4442051 3.112139;0.4734748 0.2520623 3.061167;0.448393 0.2049357 2.87185;0.3634472 0.2309751 2.729667;0.1344025 0.04975235 3.016714;0.04151092 -0.5041305 2.980713;-0.006566176 -0.8769051 2.939996;-0.0167972 -0.9403929 2.873092;0.2911316 0.04127592 3.038299;0.3614204 -0.4942426 2.998779;0.3945243 -0.88844 3.008231;0.4145454 -0.9461205 2.952346;1
0.2169508 0.1223334 3.044444;0.2094593 0.1870552 3.101997;0.2126974 0.5610204 3.101833;0.2244216 0.752214 3.067561;0.04740739 0.4615348 3.089215;-0.04395908 0.261598 3.03123;0.1079783 0.3483014 2.849844;0.1580262 0.4082533 2.800305;0.3855431 0.4457648 3.113726;0.4872981 0.250423 3.04989;0.4126972 0.2532539 2.815479;0.367771 0.2829507 2.742963;0.1411328 0.04955356 3.021081;0.04810344 -0.5004957 2.956968;-0.005684575 -0.8773763 2.935601;-0.01681045 -0.9405464 2.872582;0.2980481 0.04147987 3.044913;0.3656462 -0.4926348 3.000822;0.3946129 -0.8881153 3.008017;0.4146454 -0.945879 2.952207;1
0.2227829 0.122216 3.048311;0.2148436 0.1873143 3.104933;0.2212158 0.5591412 3.099287;0.235744 0.7502067 3.060506;0.05502958 0.462727 3.083773;-0.03688901 0.2641391 3.022541;0.124485 0.3746735 2.849607;0.1677601 0.4253013 2.80487;0.3926251 0.4467695 3.114542;0.4951414 0.2490847 3.042901;0.387494 0.2880557 2.785793;0.3728173 0.3094263 2.764676;0.146288 0.04913227 3.025069;0.05145774 -0.4912137 2.932664;-0.006138977 -0.8780859 2.926293;-0.01690948 -0.940779 2.871833;0.3036128 0.04107291 3.050457;0.3695613 -0.490828 3.002743;0.3946867 -0.887787 3.007802;0.4147766 -0.9455321 2.952013;1
