HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.04361664 0.1671598 2.764953;-0.0432879 0.2311392 2.824792;-0.05219499 0.6059678 2.83831;-0.06578232 0.7989802 2.819175;-0.2254755 0.4735963 2.848386;-0.3760655 0.2751367 2.831588;-0.4007221 0.1098536 2.660642;-0.370593 0.06082959 2.588645;0.1210197 0.474798 2.83703;0.2793234 0.2436478 2.829339;0.380107 0.05611743 2.710893;0.3882795 -0.002832189 2.656112;-0.1206928 0.09058768 2.750147;-0.1345185 -0.4598928 2.769935;-0.1311258 -0.8129976 2.732575;-0.1514304 -0.8665715 2.67609;0.03621903 0.08912579 2.749412;0.05268837 -0.4451769 2.773837;0.04282245 -0.8047541 2.732723;0.07627752 -0.86882 2.673038;0
-0.04359282 0.1675402 2.764957;-0.04326483 0.2312691 2.824819;-0.05209493 0.6060553 2.838286;-0.0657082 0.7992983 2.819309;-0.2255071 0.4736272 2.848401;-0.3738244 0.2855626 2.838761;-0.3614242 0.149817 2.637473;-0.3096083 0.1258306 2.553987;0.1210495 0.4748709 2.8371;0.2631254 0.2572001 2.849487;0.3640689 0.07749374 2.722174;0.3561317 0.0486368 2.631887;-0.1207081 0.09085706 2.75013;-0.1345029 -0.4598609 2.769828;-0.1311604 -0.8129572 2.732561;-0.151564 -0.8666064 2.676006;0.03627367 0.08982387 2.749408;0.05270733 -0.4451823 2.773828;0.04282567 -0.80481 2.732612;0.07623437 -0.8688059 2.672882;0
-0.04334238 0.168184 2.764996;-0.04320199 0.2315666 2.824863;-0.05193993 0.60619 2.83823;-0.06514034 0.7997791 2.819233;-0.2251803 0.4743877 2.847983;-0.3675046 0.2945368 2.847024;-0.288327 0.2176109 2.620825;-0.2362819 0.2165757 2.551407;0.1215218 0.475387 2.837961;0.2226129 0.2775405 2.895967;0.3237779 0.12138 2.743806;0.3207847 0.1202653 2.618363;-0.1204141 0.0914639 2.750046;-0.1344215 -0.4596303 2.769255;-0.1312044 -0.8128912 2.732536;-0.1517006 -0.8666342 2.675918;0.03664635 0.09085093 2.749627;0.05277422 -0.4451892 2.773762;0.0428519 -0.8048575 2.732473;0.07620925 -0.8688017 2.67279;0
-0.04282606 0.168826 2.765101;-0.04303565 0.2318706 2.824948;-0.05094196 0.6064551 2.838099;-0.06258925 0.8001379 2.817946;-0.2217227 0.4774736 2.845439;-0.3586716 0.302004 2.848699;-0.198875 0.2787927 2.585313;-0.1455062 0.2844888 2.514266;0.122288 0.4760772 2.839307;0.2018582 0.2838312 2.918742;0.2932542 0.1481191 2.746712;0.3036807 0.1382152 2.617976;-0.1196038 0.09231266 2.749886;-0.1342434 -0.4592337 2.768271;-0.1312598 -0.8128074 2.732501;-0.1518528 -0.8666732 2.675846;0.03716807 0.09183659 2.750083;0.05303426 -0.4451492 2.773445;0.04290178 -0.8048872 2.7323;0.07618435 -0.8687959 2.672705;0
-0.04072648 0.1698811 2.765969;-0.04207044 0.2325467 2.825504;-0.04521805 0.6069245 2.837418;-0.04488314 0.7994961 2.811788;-0.2117531 0.4835924 2.839566;-0.2921845 0.2799133 2.800969;-0.1123612 0.3350747 2.56759;-0.06024081 0.3661199 2.51039;0.1268183 0.4786488 2.845241;0.191658 0.2868658 2.928757;0.2460911 0.2210604 2.708276;0.2620096 0.2163398 2.601819;-0.1162824 0.09434058 2.74997;-0.1337524 -0.4580646 2.765781;-0.1313393 -0.8126869 2.732408;-0.1519722 -0.8667014 2.675782;0.03900065 0.09307764 2.752853;0.05395959 -0.444959 2.772516;0.04297868 -0.8049274 2.73207;0.07613288 -0.8687528 2.672606;0
-0.03590203 0.170837 2.768653;-0.03953789 0.2334729 2.827197;-0.0354798 0.6075633 2.836373;-0.02567629 0.7998168 2.80323;-0.1974328 0.4889429 2.829828;-0.2517059 0.2681097 2.776399;-0.05831593 0.3695917 2.59605;0.004229635 0.4235805 2.53276;0.1322295 0.4819576 2.851995;0.1799633 0.2855094 2.92457;0.2072876 0.2689692 2.667834;0.2165676 0.300664 2.629942;-0.1097499 0.09678891 2.751317;-0.1334191 -0.455329 2.75895;-0.1314729 -0.8124974 2.73221;-0.1520732 -0.8667226 2.675727;0.04273154 0.09400279 2.75959;0.05559568 -0.4447119 2.771356;0.04306372 -0.8049883 2.731849;0.0761137 -0.8687403 2.672558;0
-0.02986351 0.1711994 2.772386;-0.03560427 0.2343486 2.82983;-0.01924941 0.6080765 2.8343;-0.01020745 0.8025283 2.797137;-0.185119 0.4928548 2.821918;-0.2336957 0.2620479 2.765199;-0.0430473 0.3765919 2.606085;0.02556002 0.4404776 2.544092;0.1393733 0.4854364 2.859261;0.1756064 0.2507586 2.841589;0.1954351 0.3546309 2.61306;0.199696 0.3328241 2.653933;-0.103456 0.09855868 2.753114;-0.1339791 -0.4502168 2.747108;-0.131801 -0.8122405 2.731769;-0.1521886 -0.8667356 2.675617;0.04720684 0.09387375 2.76817;0.05783849 -0.4442881 2.770341;0.04319831 -0.8051072 2.731593;0.07612215 -0.8687463 2.672509;0
-0.02355827 0.1709314 2.776853;-0.03114105 0.2348438 2.833102;-0.00711781 0.6075274 2.832914;0.00244201 0.8019524 2.791548;-0.1762917 0.49437 2.816082;-0.2231672 0.2592149 2.758922;-0.03239574 0.3774511 2.613355;-0.005097619 0.3965553 2.594045;0.1478774 0.4894992 2.86725;0.1724913 0.2385301 2.811653;0.2024526 0.3859041 2.591935;0.1923759 0.3489199 2.660864;-0.09724847 0.09952716 2.755668;-0.1353542 -0.4442585 2.734345;-0.1322611 -0.8119715 2.731351;-0.1523188 -0.8667312 2.675555;0.0514627 0.09284981 2.776923;0.06055719 -0.4435301 2.769723;0.04340767 -0.8052643 2.731232;0.07614542 -0.868762 2.672445;0
-0.01433181 0.1685392 2.785484;-0.02500983 0.2335052 2.839418;0.005703898 0.6017832 2.834082;0.02419843 0.7891374 2.783002;-0.167302 0.4944121 2.810208;-0.2177841 0.2571538 2.754647;-0.02797511 0.3703136 2.633354;0.03106456 0.4191991 2.622977;0.1626647 0.4880638 2.884536;0.1732867 0.2318396 2.796285;0.2047568 0.4214946 2.61414;0.1783501 0.3817811 2.672776;-0.09002982 0.09900077 2.759639;-0.1375263 -0.4396784 2.723153;-0.1468595 -0.8186514 2.776942;-0.1790448 -0.8710513 2.725549;0.06036013 0.08675029 2.796812;0.07063191 -0.4422065 2.765656;0.04380675 -0.8054335 2.730708;0.07620919 -0.868776 2.672376;0
-0.001860413 0.1521822 2.797824;-0.01775081 0.2212249 2.848835;0.01450567 0.5920045 2.83727;0.03625442 0.7789609 2.780918;-0.1508929 0.483233 2.799622;-0.2171125 0.2546859 2.751493;-0.03146836 0.3624405 2.649846;0.03606243 0.4194105 2.637885;0.1720675 0.4799057 2.902848;0.184973 0.2250298 2.813506;0.2056786 0.4186328 2.653223;0.1923823 0.3938915 2.719735;-0.07585312 0.08455784 2.765286;-0.1391794 -0.4360549 2.716471;-0.1569654 -0.814583 2.843651;-0.1944716 -0.8690867 2.806824;0.06842303 0.07000101 2.815999;0.1006136 -0.4394736 2.738366;0.04437711 -0.805585 2.729934;0.07643501 -0.8689262 2.67201;1
0.004669854 0.1426916 2.804252;-0.0135724 0.2120502 2.854733;0.01876519 0.5817841 2.841428;0.04246539 0.7731144 2.780529;-0.1407834 0.4648395 2.790906;-0.220505 0.2499692 2.750265;-0.04876361 0.3304147 2.650408;-0.01340929 0.3753785 2.658427;0.1755477 0.4717507 2.91385;0.1929138 0.2198649 2.836724;0.2075732 0.4306549 2.686458;0.2016757 0.3955802 2.743794;-0.06713837 0.07422622 2.767772;-0.140161 -0.4339027 2.712538;-0.1603076 -0.8133656 2.875887;-0.2016026 -0.8679069 2.853049;0.07309406 0.05971074 2.826535;0.1142977 -0.4384508 2.724941;0.04518205 -0.805809 2.72857;0.07667222 -0.8691037 2.671607;1
0.008665325 0.1313975 2.808248;-0.01135573 0.2001509 2.859101;0.01847989 0.5708408 2.847182;0.0447337 0.7667541 2.782867;-0.1368476 0.4506561 2.786853;-0.2288626 0.2414559 2.753069;-0.05590885 0.3192645 2.652724;-0.04042001 0.3518297 2.667514;0.1729827 0.4567242 2.921392;0.196299 0.2172166 2.849994;0.2123551 0.4202411 2.716403;0.207606 0.3942773 2.756135;-0.06145664 0.0630367 2.768472;-0.1407542 -0.4325358 2.709998;-0.1615333 -0.8130465 2.889085;-0.2038975 -0.8684379 2.871923;0.07587891 0.05004372 2.832286;0.1222786 -0.4387555 2.714635;0.04614705 -0.8061171 2.726829;0.0770136 -0.8694059 2.671046;1
0.010317 0.1240573 2.810161;-0.0102009 0.1916844 2.861639;0.01410721 0.5603128 2.853071;0.0405862 0.7585695 2.788889;-0.139761 0.4403786 2.789484;-0.2389751 0.2313382 2.760249;-0.05876772 0.3248329 2.662741;-0.03410599 0.3594282 2.669332;0.1676053 0.4352576 2.920884;0.198866 0.2108667 2.862679;0.2146413 0.4035108 2.737282;0.2119113 0.3909602 2.762506;-0.0591405 0.05493218 2.768271;-0.1412703 -0.4315895 2.708503;-0.1585463 -0.8120062 2.891308;-0.2030576 -0.8691121 2.882995;0.07715946 0.04293697 2.834736;0.1271714 -0.4388634 2.706759;0.04715625 -0.8063799 2.724777;0.07736667 -0.8697771 2.670255;1
0.009898367 0.117601 2.810595;-0.01015934 0.1844466 2.863081;0.007569443 0.5516038 2.858511;0.02580218 0.7489561 2.802209;-0.150938 0.4302531 2.799696;-0.2501135 0.2173035 2.774556;-0.06038983 0.3257168 2.668062;-0.02658126 0.3668875 2.669768;0.1622369 0.4217369 2.917773;0.2005812 0.2068431 2.870131;0.216213 0.3936703 2.74708;0.2150677 0.386109 2.764025;-0.05948628 0.04757456 2.767654;-0.1417466 -0.4311875 2.708401;-0.1542996 -0.810779 2.88536;-0.1984351 -0.8703239 2.886975;0.07691924 0.03662921 2.833985;0.1299538 -0.4394944 2.699548;0.04804953 -0.8067563 2.722496;0.07774316 -0.8702124 2.669314;1
0.007955506 0.1128122 2.810625;-0.009532025 0.1794822 2.864484;-0.002561298 0.5453116 2.864507;-0.02198298 0.7398099 2.826051;-0.1850495 0.4241417 2.840268;-0.2612176 0.2005683 2.808942;-0.0620284 0.3272186 2.684041;-0.0209348 0.3706929 2.677716;0.1446062 0.4117255 2.903162;0.2027101 0.2052819 2.872336;0.2053506 0.3982107 2.734502;0.1991384 0.3972413 2.733951;-0.06285992 0.0411123 2.768778;-0.1426729 -0.4327163 2.713282;-0.1504441 -0.8096133 2.876536;-0.1922355 -0.8710519 2.883787;0.07582519 0.03246391 2.831781;0.1294035 -0.4400386 2.691378;0.04924605 -0.8079382 2.719423;0.07819136 -0.8707708 2.668287;1
0.0043388 0.1090729 2.810571;-0.009031489 0.1760175 2.865668;-0.01226609 0.5423416 2.869144;-0.05496725 0.7377171 2.838562;-0.2062002 0.4230667 2.867005;-0.2650481 0.1944552 2.82401;-0.06254108 0.3289887 2.696043;-0.01550697 0.3744719 2.684304;0.1178898 0.4136181 2.870168;0.2132633 0.2117601 2.843412;0.1845344 0.3911875 2.701376;0.1732781 0.4199519 2.690704;-0.06843928 0.03549847 2.772428;-0.1446901 -0.4394046 2.727669;-0.1478659 -0.8089335 2.869325;-0.188477 -0.8730597 2.884467;0.07322803 0.0302944 2.827915;0.1254048 -0.4397612 2.683827;0.0500803 -0.8088779 2.716883;0.07867181 -0.87133 2.667291;1
-0.006658272 0.1093683 2.813721;-0.008690364 0.1749284 2.867461;-0.04116875 0.5525724 2.874322;-0.1107514 0.7485055 2.844641;-0.2328794 0.4320111 2.917295;-0.2638596 0.2024659 2.878283;-0.0597137 0.3431641 2.75283;-0.002656146 0.3909853 2.729068;0.08070458 0.4214097 2.821762;0.2294228 0.2428804 2.755793;0.1527725 0.4145744 2.637097;0.127407 0.4749184 2.604041;-0.08755486 0.03816147 2.807425;-0.146179 -0.4431545 2.772495;-0.146122 -0.8086487 2.865525;-0.1854325 -0.8745561 2.883821;0.06039646 0.03848406 2.816623;0.1144156 -0.4367119 2.677878;0.05070332 -0.8096493 2.714875;0.07905767 -0.8717853 2.666425;1
-0.01680997 0.1120537 2.81778;-0.009521898 0.1768193 2.870507;-0.05793257 0.5611369 2.876847;-0.1392279 0.7547848 2.846002;-0.2409534 0.4363141 2.935816;-0.2631058 0.2057192 2.898116;-0.05773398 0.3502796 2.777634;0.004064331 0.3998602 2.750991;0.05960605 0.4305259 2.795577;0.2290846 0.3222704 2.638602;0.105926 0.4747743 2.529395;0.07493535 0.5362505 2.498625;-0.0962326 0.04163444 2.82588;-0.147171 -0.4442743 2.795828;-0.1450644 -0.8084738 2.863426;-0.1833093 -0.8756123 2.883036;0.04837037 0.04958121 2.809012;0.1011125 -0.4308409 2.676235;0.05110254 -0.8102323 2.713509;0.07933667 -0.8721251 2.665743;1
-0.02394725 0.1150596 2.821406;-0.009996974 0.1806084 2.873534;-0.06758209 0.569259 2.878148;-0.1563137 0.757642 2.847445;-0.2357316 0.4453903 2.947145;-0.2534805 0.2180756 2.911695;-0.05360845 0.3569436 2.791345;0.011154 0.40785 2.763435;0.0475939 0.4369519 2.780516;0.2131777 0.3943791 2.536285;0.0581869 0.5409809 2.42287;0.01142808 0.6015063 2.38551;-0.09997778 0.04676179 2.84058;-0.1485227 -0.4412037 2.814534;-0.1443777 -0.8083761 2.862337;-0.1816453 -0.8763588 2.882325;0.04068674 0.05785538 2.804247;0.08970179 -0.4254421 2.678732;0.05137833 -0.8106685 2.712582;0.07957617 -0.872375 2.665352;1
-0.03411442 0.1379082 2.834292;-0.01134685 0.1997801 2.880671;-0.0733105 0.5742926 2.878189;-0.1678781 0.7596682 2.848136;-0.2332878 0.4494272 2.952238;-0.2498394 0.2225918 2.917805;-0.05070339 0.3611688 2.799144;0.01544277 0.4124934 2.770375;0.04195014 0.4413104 2.763751;0.1685465 0.4777199 2.437106;0.00659747 0.601923 2.310516;-0.03343609 0.6467718 2.284079;-0.1015274 0.07129052 2.874437;-0.148959 -0.4362079 2.83077;-0.1438701 -0.8083228 2.861646;-0.1801706 -0.8768567 2.881251;0.03524565 0.07183442 2.799184;0.08037855 -0.4215262 2.684155;0.05158917 -0.811017 2.711915;0.0797758 -0.8725669 2.665059;1
-0.04004446 0.1554743 2.844125;-0.01477684 0.2257153 2.889129;-0.08298661 0.5976852 2.874463;-0.1753363 0.7611545 2.847937;-0.2292738 0.4587531 2.95143;-0.2470681 0.2344816 2.916582;-0.04827159 0.3711791 2.801025;0.01817326 0.4218997 2.772963;0.03642958 0.4446917 2.753446;0.1127694 0.5170256 2.416222;-0.01140986 0.6214439 2.238617;-0.07302354 0.675754 2.185348;-0.1014536 0.08708537 2.891978;-0.1491948 -0.4327283 2.843145;-0.1434923 -0.8086937 2.862273;-0.1789259 -0.8771715 2.8801;0.03052407 0.08874725 2.798053;0.07404914 -0.4180906 2.690952;0.05180312 -0.8113394 2.711548;0.07997486 -0.8727196 2.664935;1
-0.04338802 0.1678186 2.851508;-0.01808822 0.2434069 2.893733;-0.09283231 0.628715 2.864864;-0.1815505 0.7674334 2.843266;-0.2263889 0.4806984 2.939957;-0.2487206 0.2600276 2.903502;-0.04956523 0.3944679 2.791502;0.01601918 0.4440188 2.765812;0.03019886 0.4485672 2.745015;0.06005102 0.556807 2.409361;-0.02335459 0.6271713 2.202491;-0.08720711 0.6763486 2.115131;-0.09990414 0.09766076 2.904764;-0.1483768 -0.4282247 2.854728;-0.1431493 -0.8090894 2.863693;-0.177339 -0.8771881 2.878556;0.02720857 0.1002723 2.798688;0.07130008 -0.4137222 2.701557;0.05196202 -0.8115324 2.711279;0.08015803 -0.8728417 2.664874;1
-0.04582797 0.1764151 2.856623;-0.02139701 0.2549989 2.895547;-0.09793136 0.6427929 2.858976;-0.1853028 0.7745519 2.837452;-0.2253582 0.495841 2.929587;-0.2512538 0.2768939 2.892244;-0.05185025 0.4106816 2.781905;0.01282843 0.4597596 2.757924;0.02358784 0.4537175 2.738471;0.02007424 0.5850028 2.417467;-0.0443207 0.6370335 2.188721;-0.08311301 0.6871706 2.051818;-0.09893666 0.1052349 2.911516;-0.1474085 -0.4256195 2.863362;-0.1428895 -0.8096678 2.865669;-0.1761289 -0.8771948 2.877246;0.01974547 0.1185007 2.809645;0.07290907 -0.4079909 2.714041;0.05213644 -0.8117071 2.711171;0.08035495 -0.8729363 2.664901;1
-0.04749624 0.1812858 2.859731;-0.02431772 0.2616382 2.896329;-0.1024508 0.648714 2.856166;-0.1877026 0.7777141 2.834603;-0.2267957 0.5025692 2.923799;-0.2551961 0.2845213 2.885597;-0.05568037 0.4181291 2.775985;0.00819351 0.4672067 2.752794;0.01977915 0.4566087 2.734798;-0.004255487 0.5767418 2.47366;-0.05691672 0.6163252 2.249632;-0.0767549 0.6845239 2.046482;-0.09841377 0.1098367 2.915528;-0.1457811 -0.4248838 2.871872;-0.1425636 -0.810283 2.868188;-0.1753975 -0.8772247 2.876676;0.01647151 0.1261011 2.814674;0.07485871 -0.4046126 2.722619;0.05241231 -0.8117749 2.711441;0.08055401 -0.8729863 2.664993;1
-0.04872685 0.1845068 2.861796;-0.02742967 0.2657306 2.896147;-0.1062329 0.6524692 2.854472;-0.1894659 0.7806067 2.83236;-0.2287158 0.5075076 2.919606;-0.2591523 0.2899317 2.880881;-0.05961522 0.4235081 2.771567;0.003408105 0.4726483 2.748874;0.0168397 0.4586567 2.73309;-0.0137183 0.5833863 2.46917;-0.06840677 0.6264304 2.229007;-0.07277086 0.6823387 2.044797;-0.09782889 0.1128306 2.916831;-0.1442147 -0.4248053 2.878622;-0.1422789 -0.8107904 2.870471;-0.1747598 -0.8771765 2.876101;0.014479 0.1303536 2.817968;0.07625911 -0.4025794 2.727947;0.05269624 -0.8117157 2.711796;0.08073416 -0.8729997 2.665103;1
-0.04986513 0.1873488 2.863394;-0.03342605 0.2712553 2.894198;-0.1158964 0.6759188 2.849957;-0.2034353 0.8105115 2.819502;-0.237172 0.5297869 2.910405;-0.2699397 0.3117145 2.871964;-0.0704308 0.4460261 2.762156;-0.008778516 0.4956378 2.740148;0.01436281 0.4604253 2.733503;-0.0005323733 0.5699102 2.466518;-0.06719279 0.6218295 2.238532;-0.07449577 0.6777939 2.048741;-0.09774896 0.1153183 2.916724;-0.1429394 -0.4250374 2.883298;-0.1419784 -0.8111826 2.872536;-0.1741607 -0.8770621 2.875471;0.0130223 0.133228 2.820188;0.07694186 -0.4015015 2.731381;0.05302086 -0.8115982 2.712314;0.08091573 -0.8729686 2.6653;1
-0.05066739 0.1893077 2.864505;-0.03754931 0.2741777 2.89251;-0.1210135 0.6685782 2.85668;-0.2047418 0.8119023 2.821094;-0.2407445 0.5328277 2.909264;-0.2749644 0.3142945 2.871097;-0.07522209 0.4488863 2.761099;-0.01424712 0.4984341 2.739539;0.01067735 0.4612066 2.740596;0.03785508 0.5343786 2.464109;-0.06375553 0.6171182 2.244272;-0.07927804 0.6568679 2.106523;-0.09811699 0.1167238 2.915454;-0.1419858 -0.4252922 2.886415;-0.1417433 -0.8114946 2.874209;-0.1737152 -0.8769592 2.875006;0.0121024 0.1350366 2.821618;0.07391544 -0.4095345 2.734619;0.05332222 -0.8115813 2.712811;0.08110514 -0.8729088 2.665562;1
-0.05157754 0.1900907 2.865038;-0.0417948 0.2721018 2.891081;-0.1239798 0.6373363 2.878632;-0.2066268 0.7880688 2.842852;-0.246579 0.51898 2.919341;-0.2819194 0.2992154 2.88197;-0.08191123 0.4344257 2.771153;-0.02153127 0.483954 2.749978;0.007870731 0.4607703 2.751292;0.09000543 0.4859157 2.470654;-0.05585539 0.6002595 2.270594;-0.09351177 0.6293733 2.203842;-0.09953119 0.1140924 2.910939;-0.1412767 -0.4255561 2.888468;-0.1415853 -0.8117432 2.8755;-0.1734037 -0.876852 2.874666;0.01137949 0.1338499 2.821715;0.07138813 -0.4146564 2.736101;0.05360426 -0.811579 2.713352;0.0812668 -0.872815 2.665898;1
