HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.03631662 0.03880968 2.859506;0.0478202 0.101651 2.917573;0.02642006 0.4757764 2.941216;0.01561181 0.6299438 2.924385;-0.1071158 0.3446529 2.879704;-0.1475398 0.1523994 2.862217;-0.1949236 0.001612782 2.864566;-0.2107182 -0.04864942 2.86985;0.114916 0.3641937 2.821965;0.1627728 0.3083197 2.634367;0.02499186 0.3777993 2.658576;-0.02093513 0.4009592 2.671145;-0.01247414 -0.01708758 2.864549;-0.06338567 -0.5118275 2.876335;-0.08641151 -0.8581123 2.839044;-0.1006308 -0.928525 2.757717;0.08744019 -0.008294215 2.832019;0.1651728 -0.4929069 2.803139;0.2098579 -0.8601797 2.799708;0.2070927 -0.929753 2.730656;0
0.03595894 0.04235005 2.859912;0.04448225 0.1049375 2.918228;0.02094658 0.4781133 2.938667;0.01534508 0.6302485 2.924885;-0.1085349 0.3434291 2.880212;-0.1481833 0.1535256 2.868343;-0.01315176 0.2269351 2.749702;0.1469357 0.3187904 2.623309;0.1444243 0.4164241 2.838996;0.1482911 0.3355481 2.628295;0.003245473 0.3913088 2.664109;-0.04510307 0.4098957 2.680556;-0.01579502 -0.02331726 2.8652;-0.06316926 -0.5133212 2.876906;-0.08650672 -0.8578824 2.838867;-0.1004462 -0.9283288 2.757914;0.09188929 -0.001963419 2.830924;0.1646954 -0.4922254 2.801753;0.2099186 -0.8604456 2.799084;0.207023 -0.9298707 2.730424;0
0.03577814 0.04357185 2.86008;0.04356357 0.1063086 2.918449;0.01349979 0.4809419 2.938172;0.0152032 0.6303088 2.925026;-0.1120566 0.3390477 2.883555;-0.1483518 0.1539236 2.870978;-0.0134123 0.285037 2.721186;0.07239078 0.3130117 2.66417;0.1538127 0.4381058 2.846861;0.138345 0.3506515 2.623466;-0.01279827 0.3863077 2.662756;-0.0677917 0.3938324 2.679899;-0.01686435 -0.02578155 2.865919;-0.06311387 -0.5136243 2.877023;-0.08652119 -0.8578475 2.83884;-0.1004171 -0.9282975 2.757945;0.09361313 0.001089052 2.829734;0.1644445 -0.4920378 2.801169;0.2099358 -0.8605508 2.798857;0.2068747 -0.9300606 2.730475;0
0.03552922 0.04450757 2.860254;0.04329108 0.1077621 2.918502;0.006606785 0.4880106 2.93559;0.01397814 0.6387671 2.923114;-0.1177219 0.3321108 2.890311;-0.1483424 0.1547942 2.875819;-0.0207895 0.3138541 2.70902;0.1246963 0.460387 2.561172;0.1278162 0.35722 2.825291;0.1214077 0.3719947 2.61451;-0.02428051 0.3881803 2.664374;-0.07902007 0.3917555 2.68374;-0.01793528 -0.02705353 2.867241;-0.06303204 -0.5139483 2.87716;-0.08653142 -0.857823 2.838824;-0.1003946 -0.9282736 2.757972;0.09396968 0.001309555 2.828003;0.1624636 -0.4915581 2.798181;0.2098073 -0.860658 2.798145;0.206758 -0.9302447 2.730504;0
0.03497456 0.04545851 2.860539;0.04308407 0.1102638 2.918336;-0.0007975032 0.5081826 2.920577;0.002526619 0.6726727 2.916353;-0.1263039 0.3227769 2.902462;-0.1478326 0.1561764 2.889845;-0.0353541 0.3084815 2.720511;3.073737E-05 0.3371181 2.671628;0.1224402 0.3376666 2.820085;0.1067566 0.3951669 2.61665;-0.03893915 0.3917363 2.663056;-0.09229329 0.3909236 2.682307;-0.02034309 -0.02755519 2.871304;-0.06284593 -0.5144612 2.877414;-0.08653695 -0.8578077 2.838827;-0.1003767 -0.9282542 2.758003;0.09370209 0.0007611499 2.82624;0.1558584 -0.4907425 2.788454;0.2096716 -0.8608727 2.797352;0.2066416 -0.9304278 2.73054;0
0.03453235 0.0461655 2.860741;0.04336534 0.1127441 2.917805;-0.004300513 0.5192453 2.912983;-0.01143195 0.6964092 2.912057;-0.1330353 0.3148852 2.913762;-0.1412075 0.1527382 2.910501;-0.0449706 0.3022771 2.730531;-0.06631391 0.3371589 2.683671;0.1176906 0.3236534 2.814184;0.08431652 0.415958 2.61453;-0.06049167 0.3926062 2.658897;-0.1114855 0.3862951 2.678142;-0.02200663 -0.02793744 2.8748;-0.06241187 -0.5153723 2.877894;-0.08653032 -0.8578064 2.83886;-0.1003607 -0.9282356 2.758033;0.09356026 -0.0009953501 2.82347;0.148371 -0.4894547 2.774849;0.2093948 -0.8613443 2.795213;0.206484 -0.9306838 2.730612;0
0.03750499 0.05785721 2.853593;0.05208263 0.1343206 2.903897;-0.001413414 0.537226 2.900758;-0.026581 0.7224767 2.912095;-0.1358831 0.3100744 2.919686;-0.1350353 0.1486542 2.924962;-0.04834763 0.2995126 2.738353;-0.07955545 0.3413605 2.691234;0.11537 0.3166078 2.811002;0.0743734 0.4243886 2.613937;-0.08248998 0.3941099 2.63637;-0.1273323 0.3848391 2.659702;-0.01950618 -0.02182474 2.875369;-0.06195671 -0.5163361 2.878415;-0.08651934 -0.8578123 2.838911;-0.1003504 -0.9282221 2.758052;0.09793456 0.006835604 2.809367;0.1413677 -0.4893343 2.756094;0.209293 -0.8619704 2.793159;0.2063552 -0.930909 2.730659;7
0.03593541 0.06754261 2.851861;0.05386709 0.1460044 2.899514;0.001108406 0.5488354 2.892821;-0.03393812 0.7372017 2.911778;-0.136894 0.30446 2.923955;-0.1300143 0.145368 2.933667;-0.05948152 0.2803726 2.752018;-0.131228 0.3176491 2.728311;0.1135024 0.3147527 2.806613;0.06622903 0.4291731 2.613002;-0.06882183 0.4365047 2.535084;-0.06886833 0.4609503 2.516171;-0.02046434 -0.01399915 2.879555;-0.06143806 -0.5173494 2.878967;-0.08649924 -0.8578315 2.838977;-0.1003424 -0.9282115 2.758072;0.09531774 0.0140393 2.805485;0.1360981 -0.4888737 2.739554;0.2093678 -0.8635202 2.790045;0.2060323 -0.9316733 2.730691;7
0.0415548 0.0374125 2.84801;0.06022606 0.1280413 2.894157;0.002731363 0.5557109 2.88774;-0.03806995 0.7457281 2.911349;-0.134214 0.2925216 2.926035;-0.1246489 0.1402053 2.94086;-0.06522501 0.2634107 2.762439;-0.1558689 0.2836185 2.758722;0.1123035 0.3167357 2.802509;0.04345163 0.4270204 2.599792;-0.10477 0.4091213 2.587556;-0.127795 0.4214863 2.574638;-0.009989243 -0.04611672 2.881259;-0.06052266 -0.5189401 2.879865;-0.08648453 -0.8578724 2.83907;-0.1003351 -0.9281923 2.758108;0.0993918 -0.01500347 2.802319;0.1325294 -0.4885771 2.726154;0.2098737 -0.8652932 2.785868;0.2056048 -0.9326091 2.730296;7
0.04371134 0.02544538 2.846704;0.06305071 0.11958 2.891543;0.006879446 0.5628677 2.880718;-0.08037904 0.7372391 2.913376;-0.1320099 0.28335 2.925108;-0.1201295 0.1354434 2.945871;-0.06875631 0.2541169 2.767986;-0.08056667 0.281863 2.729065;0.1116448 0.3207398 2.797969;0.03419667 0.4261334 2.593381;-0.1163126 0.4043372 2.587624;-0.147621 0.4082496 2.586467;-0.005577277 -0.05810502 2.882159;-0.05928838 -0.5215299 2.880799;-0.08642501 -0.8579757 2.839251;-0.1003295 -0.9281761 2.758129;0.1003275 -0.02724198 2.801788;0.1303199 -0.4881119 2.715222;0.2109209 -0.8673997 2.780445;0.2048024 -0.9341958 2.729416;7
0.04484747 0.01881582 2.845848;0.06435726 0.1145462 2.889618;0.007259666 0.5693213 2.873243;-0.0968364 0.7388883 2.918055;-0.128473 0.2763752 2.9223;-0.1121211 0.1279167 2.949852;-0.06750453 0.2453907 2.772026;-0.06606805 0.2673557 2.732776;0.1114234 0.3238356 2.793885;0.03339978 0.4255011 2.585511;-0.1193263 0.4021301 2.589216;-0.1570535 0.400576 2.594072;-0.003126208 -0.0642536 2.882484;-0.05734579 -0.5260001 2.881711;-0.08636269 -0.858083 2.839393;-0.1003189 -0.9281569 2.758147;0.1005054 -0.03448119 2.801749;0.1289139 -0.4876734 2.705184;0.2119028 -0.8688717 2.774007;0.2039056 -0.9355716 2.727248;7
0.04541138 0.01451065 2.845327;0.0654016 0.1112765 2.887668;0.005392231 0.5765058 2.865175;-0.1080288 0.7416986 2.917161;-0.1097971 0.2998697 2.915541;-0.103193 0.1225592 2.954314;-0.06166987 0.2388096 2.774981;-0.05358585 0.2728539 2.739399;0.1088215 0.3225953 2.784841;0.04888159 0.4241964 2.566628;-0.1294886 0.3983164 2.596542;-0.182572 0.3915645 2.610461;-0.001549654 -0.06792583 2.88278;-0.05580774 -0.5294366 2.882279;-0.08630796 -0.8581678 2.839491;-0.1003116 -0.9281474 2.758155;0.09933355 -0.04019995 2.8024;0.128557 -0.4873122 2.696768;0.2136059 -0.8693298 2.766629;0.2032986 -0.9366553 2.724955;7
