HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.3542776 -0.006325678 2.903598;0.34243 0.06085524 2.956039;0.3377096 0.4300108 2.93748;0.3306263 0.6041137 2.927778;0.1898793 0.3053246 2.873573;0.1248645 0.07971503 2.828452;0.1554651 -0.07619327 2.670669;0.1925764 -0.135034 2.612451;0.4680532 0.2980948 2.929745;0.5286523 0.05576454 2.959069;0.5426709 -0.1288449 2.82896;0.5576838 -0.1395063 2.76539;0.2921813 -0.06494032 2.884099;0.2529131 -0.5000463 2.771621;0.2174037 -0.8431484 2.710831;0.2339711 -0.9123382 2.65541;0.4192559 -0.07168572 2.894055;0.4324801 -0.5244802 2.89236;0.4421149 -0.8678569 2.905709;0.454523 -0.9297629 2.843047;1
0.3449021 -0.001568051 2.896358;0.3337842 0.06571852 2.947825;0.3348265 0.4324428 2.925874;0.3271692 0.6062155 2.920395;0.1854536 0.311571 2.855039;0.117317 0.08835614 2.809079;0.1584143 -0.07025547 2.658647;0.192504 -0.1330992 2.604111;0.4495081 0.3118134 2.900932;0.504997 0.0771578 2.971236;0.5427236 -0.08196091 2.815997;0.5641294 -0.1104258 2.748113;0.2846798 -0.0612455 2.876646;0.2520749 -0.4998602 2.770036;0.2175281 -0.844505 2.710898;0.2338705 -0.9122362 2.657841;0.4047077 -0.06385183 2.894139;0.4307667 -0.5245864 2.892877;0.4420366 -0.867152 2.906111;0.4547845 -0.9295665 2.843066;1
0.3382522 0.0005637 2.891684;0.3278701 0.06832428 2.942163;0.3324846 0.4344201 2.917125;0.3239931 0.6082113 2.914838;0.1826108 0.3145148 2.84331;0.1135407 0.0933962 2.789668;0.1711912 -0.05351169 2.625001;0.1966859 -0.1113137 2.573943;0.4319524 0.3158373 2.881802;0.4932412 0.08541201 2.975589;0.5451706 -0.04817072 2.802619;0.5666044 -0.09658847 2.742432;0.2798794 -0.05925405 2.872067;0.2504397 -0.4992286 2.768523;0.2175531 -0.8455246 2.711672;0.2336136 -0.9121715 2.660584;0.3946006 -0.05979301 2.894506;0.4285105 -0.5243219 2.893848;0.4414666 -0.8652281 2.909967;0.4564112 -0.9280493 2.855178;1
0.3335343 0.001781447 2.888632;0.3234425 0.07014052 2.937921;0.3295749 0.4372602 2.909609;0.3205823 0.612184 2.909611;0.1811348 0.3177752 2.834189;0.1112828 0.09651707 2.778886;0.1804748 -0.03333092 2.598581;0.2023057 -0.08017574 2.544522;0.4225594 0.3156657 2.870726;0.483915 0.09078826 2.974996;0.5473412 -0.03392095 2.795787;0.5754305 -0.06300727 2.722629;0.2767475 -0.0579623 2.869234;0.2486003 -0.4984708 2.767212;0.2174779 -0.8463919 2.713054;0.2332933 -0.9121573 2.663189;0.3875216 -0.05727858 2.894713;0.4252293 -0.5230766 2.895521;0.4320491 -0.8657748 2.941128;0.4591301 -0.9274672 2.903028;1
0.329774 0.002434487 2.886522;0.319584 0.07141063 2.93436;0.3249831 0.4402477 2.902861;0.3183195 0.6148672 2.906131;0.1802723 0.3200078 2.828362;0.109324 0.09980856 2.768294;0.1948862 -0.008537861 2.576395;0.2368888 -0.02140415 2.512022;0.4175173 0.3157424 2.864784;0.4776288 0.09381232 2.973408;0.5459445 0.003769125 2.766862;0.5747492 -0.0346481 2.704818;0.2744714 -0.05709159 2.867403;0.2467584 -0.4977217 2.766198;0.2173264 -0.847046 2.714873;0.2329755 -0.9121192 2.665309;0.3824203 -0.05579019 2.894786;0.4210032 -0.5217576 2.898967;0.4153918 -0.8758883 2.998124;0.4650574 -0.9334345 2.95364;1
0.3260625 0.002622145 2.884895;0.3158865 0.0721454 2.931136;0.3211065 0.4419784 2.898257;0.3165536 0.616648 2.9038;0.1795677 0.3213693 2.824579;0.1074121 0.1031317 2.761757;0.2019073 0.01130815 2.565617;0.228695 0.06037007 2.561752;0.414368 0.3150922 2.861512;0.4691326 0.09723131 2.966108;0.5507534 0.02800173 2.752097;0.5796504 -0.01222748 2.694315;0.2722246 -0.05645566 2.866183;0.243904 -0.4953403 2.764786;0.2171185 -0.8473833 2.716377;0.2326838 -0.9120811 2.667024;0.3779403 -0.05499875 2.894673;0.4148903 -0.5188814 2.909422;0.4015026 -0.8818479 3.04556;0.4624897 -0.9424163 3.017957;1
0.3228355 0.002349225 2.883867;0.3127985 0.07243803 2.928557;0.3175777 0.4434438 2.895105;0.3149797 0.6177932 2.902305;0.1791404 0.3224704 2.822141;0.1054074 0.1072944 2.757601;0.2183856 0.07261962 2.559054;0.2297121 0.1212958 2.577725;0.4128504 0.3125712 2.861719;0.464251 0.09887921 2.961274;0.5559602 0.05473047 2.740944;0.5855553 0.04689302 2.684202;0.2702021 -0.05608363 2.865541;0.2413895 -0.4930875 2.76353;0.2168553 -0.8474936 2.717546;0.2324133 -0.9120356 2.668366;0.374354 -0.05486041 2.894625;0.4069925 -0.5177037 2.936552;0.3880178 -0.8899812 3.091611;0.4553705 -0.9485634 3.078317;1
0.3205698 0.001912235 2.883311;0.3104921 0.07242785 2.926594;0.3151697 0.4442638 2.893208;0.3133157 0.6186447 2.901716;0.1786608 0.3226084 2.821548;0.1042181 0.1097551 2.754991;0.2386733 0.1215997 2.567195;0.2313894 0.1670887 2.611622;0.4152648 0.3051417 2.871774;0.4612675 0.09970596 2.957623;0.5590699 0.07307707 2.735509;0.5881948 0.09140755 2.682769;0.2685625 -0.05606107 2.865322;0.2394537 -0.4914392 2.762187;0.2165989 -0.8474975 2.718487;0.2322066 -0.9119428 2.66935;0.3720755 -0.05511387 2.894739;0.4021685 -0.5347957 2.977195;0.3786932 -0.8919131 3.126558;0.442723 -0.9536127 3.129039;1
0.3188525 0.001558587 2.882956;0.3087691 0.07230176 2.925094;0.3125213 0.4439299 2.893095;0.3113781 0.6185364 2.902001;0.1779685 0.3216023 2.824152;0.1039069 0.1115369 2.753809;0.2553614 0.174143 2.586084;0.2311293 0.188611 2.626493;0.4168918 0.2975132 2.881978;0.4598724 0.09932379 2.953723;0.5652308 0.09353639 2.732779;0.5605716 0.1334027 2.750619;0.2668525 -0.05589846 2.865335;0.2380933 -0.4907847 2.760141;0.216342 -0.847438 2.719151;0.2320369 -0.9118546 2.670056;0.3704944 -0.05539582 2.894753;0.398444 -0.5537317 3.011389;0.3724334 -0.903344 3.157789;0.4379026 -0.9601089 3.153743;1
0.3173995 0.0006821755 2.882923;0.307197 0.07151494 2.923975;0.3097167 0.4420233 2.89535;0.3096163 0.617717 2.902802;0.1771596 0.3189057 2.829356;0.1063434 0.1121916 2.757342;0.2657563 0.2112294 2.61265;0.2352064 0.2134765 2.648126;0.4199774 0.2897361 2.895472;0.4607476 0.09782084 2.948885;0.5766039 0.1248494 2.736503;0.5461891 0.1627621 2.797049;0.2647313 -0.05645142 2.865289;0.2370852 -0.4907854 2.757134;0.2161172 -0.8475431 2.71958;0.2318999 -0.9117965 2.670559;0.3700635 -0.05780391 2.895381;0.3962703 -0.5616785 3.02848;0.3691351 -0.9067276 3.171783;0.4324987 -0.9627727 3.168215;1
0.3160413 -0.002089246 2.883512;0.3053689 0.06833297 2.92339;0.3071916 0.4354731 2.900434;0.3063544 0.6143373 2.905578;0.1767206 0.3124432 2.837004;0.1121309 0.110942 2.764927;0.2693446 0.2311664 2.631004;0.2789491 0.2465035 2.625502;0.424249 0.2839316 2.911799;0.4666491 0.09563716 2.943323;0.5910438 0.1971831 2.766038;0.5415052 0.1982268 2.826544;0.2610355 -0.05929843 2.864976;0.2374212 -0.4908419 2.752846;0.2159255 -0.8476204 2.719883;0.2317915 -0.91175 2.670927;0.3721127 -0.06444293 2.897539;0.3966052 -0.5755652 3.066732;0.3670434 -0.9086562 3.180986;0.4257565 -0.963352 3.169942;1
0.3174312 -0.01127393 2.887811;0.305827 0.05888219 2.92596;0.3094141 0.4214711 2.909194;0.3032678 0.6093481 2.909278;0.1793675 0.2989631 2.845857;0.1213589 0.1021589 2.776412;0.2662895 0.2497672 2.671481;0.285458 0.273732 2.63556;0.4318928 0.2737151 2.928824;0.4753782 0.09075307 2.94185;0.586475 0.2566434 2.816806;0.5424783 0.2236578 2.853171;0.2583693 -0.06610517 2.866489;0.2383981 -0.4911779 2.749049;0.2157622 -0.8476853 2.720096;0.2317066 -0.9117132 2.671196;0.3804149 -0.07812306 2.904681;0.3967953 -0.5807332 3.081043;0.3671774 -0.909013 3.183002;0.4201763 -0.9631817 3.167757;1
0.3201001 -0.02332928 2.894932;0.3073106 0.04760111 2.930837;0.3104289 0.4113157 2.915495;0.3012139 0.6048412 2.912282;0.1820807 0.2887321 2.851905;0.1416639 0.08773508 2.793813;0.266436 0.2596139 2.704053;0.292706 0.2953983 2.651679;0.4354007 0.2682255 2.936807;0.5137562 0.09241322 2.935485;0.5754806 0.3039434 2.849625;0.5427217 0.2362523 2.868372;0.2573217 -0.07692631 2.872343;0.2400072 -0.4916857 2.745384;0.2156269 -0.8477223 2.720208;0.2316355 -0.9116821 2.671373;0.3867542 -0.08858248 2.91095;0.3966488 -0.5842175 3.090277;0.3685762 -0.9104642 3.182021;0.4170708 -0.9641812 3.161975;1
0.3204762 -0.03080143 2.900316;0.3078017 0.04059363 2.934514;0.3116926 0.4048805 2.919536;0.3000947 0.6011 2.914771;0.1856584 0.2776566 2.856755;0.1549462 0.07491609 2.809599;0.2672601 0.2648309 2.718184;0.2965993 0.3067628 2.663941;0.4448335 0.2539778 2.943022;0.5540221 0.08378951 2.948095;0.5542831 0.2950587 2.864517;0.5459071 0.2985842 2.858648;0.2534244 -0.08486214 2.878418;0.2423868 -0.4922894 2.74244;0.2154921 -0.8477365 2.720267;0.2315784 -0.9116533 2.671489;0.3895065 -0.09590095 2.916078;0.3968275 -0.5863488 3.09693;0.3703493 -0.9109572 3.178313;0.4153376 -0.9646741 3.157785;1
0.3214072 -0.03690244 2.907048;0.3089637 0.03481735 2.939553;0.3133184 0.3999604 2.92335;0.3002038 0.5969911 2.917902;0.1897116 0.2677439 2.859621;0.1676448 0.06230066 2.851705;0.2680414 0.2540357 2.747689;0.2971478 0.3016823 2.702152;0.4485779 0.2480441 2.945873;0.5668613 0.08548699 2.964746;0.5590217 0.3072815 2.877109;0.5554714 0.2721504 2.886888;0.2519297 -0.09092092 2.885441;0.2451923 -0.4933651 2.74048;0.2153245 -0.8477719 2.720208;0.2315268 -0.9116259 2.671556;0.3917809 -0.1008936 2.922356;0.3975402 -0.5872239 3.101725;0.3716888 -0.910696 3.173992;0.4143579 -0.964728 3.154541;1
0.3262134 -0.04739947 2.919636;0.314465 0.0248325 2.94996;0.3229164 0.3905204 2.931698;0.302045 0.5929981 2.920719;0.2028717 0.255581 2.861977;0.1711468 0.05703837 2.867397;0.2681123 0.2486425 2.762271;0.2966579 0.2990839 2.720669;0.4506158 0.2448786 2.947736;0.5699868 0.09461443 2.989206;0.5654466 0.3005171 2.888015;0.5700232 0.3005822 2.876579;0.2584637 -0.100196 2.902679;0.2485311 -0.4951811 2.739926;0.215181 -0.8480887 2.720073;0.2314803 -0.9116367 2.671525;0.3939407 -0.1054161 2.929152;0.3985041 -0.5876399 3.105423;0.3727736 -0.9103 3.170301;0.4137612 -0.9646726 3.151951;1
0.3285627 -0.05073344 2.927593;0.3177141 0.02118746 2.955841;0.3298989 0.3855937 2.936053;0.3073194 0.5883037 2.924271;0.2089363 0.2498005 2.863117;0.1725677 0.05448521 2.876667;0.26788 0.2450148 2.771387;0.295678 0.2970101 2.732366;0.4487872 0.2475951 2.944433;0.5721322 0.09792829 2.998849;0.5743446 0.3030548 2.932276;0.5807501 0.3320885 2.893935;0.2615565 -0.1023955 2.912074;0.252052 -0.4976671 2.741503;0.2150694 -0.8487438 2.719892;0.2314321 -0.9116776 2.671437;0.3945119 -0.1056863 2.938443;0.399533 -0.587357 3.108077;0.3735545 -0.9098895 3.167351;0.4135101 -0.9645444 3.149853;1
0.3297162 -0.04991659 2.935441;0.3200395 0.02122048 2.960881;0.3325847 0.3836912 2.93807;0.3108624 0.5854932 2.926339;0.2119284 0.246582 2.863995;0.1720528 0.05404478 2.882199;0.2675551 0.2419288 2.777118;0.2946043 0.2949994 2.73994;0.4432645 0.2607023 2.932359;0.5711309 0.1015478 3.006403;0.5774308 0.3043576 2.947398;0.5856774 0.3469606 2.901211;0.264485 -0.1008074 2.921039;0.2547526 -0.4998329 2.743366;0.2149828 -0.8493831 2.719703;0.2313894 -0.9117478 2.67129;0.3929637 -0.1020075 2.948543;0.400519 -0.5865815 3.109706;0.3740664 -0.9094374 3.165145;0.4134357 -0.9643313 3.148091;1
0.3301809 -0.0482265 2.940606;0.3217489 0.02231962 2.963944;0.3354288 0.3834178 2.939125;0.3132059 0.5837549 2.92759;0.2140384 0.2446037 2.864491;0.1700138 0.05564399 2.885038;0.2668886 0.2379911 2.780743;0.2928992 0.2915357 2.745446;0.4397339 0.2677794 2.925206;0.5689071 0.1048702 3.011621;0.5790771 0.3055688 2.956141;0.5887092 0.3560511 2.905816;0.2660076 -0.09863418 2.926509;0.2567324 -0.5016927 2.745251;0.2149355 -0.8500354 2.719512;0.2313443 -0.9118683 2.671122;0.3914588 -0.09863899 2.9549;0.4013992 -0.5855228 3.110489;0.3743671 -0.9089573 3.163496;0.4134769 -0.9641277 3.146708;1
0.3305398 -0.04072398 2.945207;0.3239095 0.02770277 2.966041;0.3382024 0.3838066 2.939738;0.3148821 0.5826142 2.928379;0.2154191 0.2438825 2.864536;0.1665802 0.05879313 2.885861;0.2660424 0.2348689 2.782932;0.291052 0.2885485 2.749152;0.4379721 0.2734985 2.920306;0.5670702 0.1104988 3.015533;0.5643773 0.3013767 2.929542;0.5815531 0.3614109 2.895306;0.2676893 -0.09154417 2.930712;0.2579926 -0.5028927 2.746988;0.214896 -0.8507157 2.71937;0.2313038 -0.9120024 2.670938;0.3897485 -0.09263135 2.959826;0.402184 -0.5833936 3.110158;0.3743644 -0.9084938 3.16247;0.4135857 -0.9639502 3.145648;1
0.3304421 -0.03357424 2.94733;0.3253563 0.03386854 2.966341;0.3394558 0.3849818 2.940151;0.3157579 0.5818545 2.928841;0.2149234 0.2452586 2.864237;0.1611605 0.06355451 2.885253;0.2647012 0.2326856 2.784123;0.288693 0.2863019 2.751557;0.4372153 0.2780524 2.916274;0.565208 0.1148577 3.017831;0.557924 0.2988963 2.918668;0.5728914 0.3617512 2.883212;0.2683939 -0.08572299 2.932646;0.2588163 -0.5037247 2.748388;0.2148854 -0.8513116 2.71926;0.2312658 -0.9121389 2.670749;0.3888684 -0.08688504 2.961992;0.4029137 -0.5795786 3.108494;0.3743123 -0.9080893 3.161695;0.4137369 -0.9637886 3.144806;1
0.3298803 -0.02566925 2.946843;0.3263305 0.04084123 2.964638;0.3400795 0.3865118 2.940122;0.3153675 0.5816476 2.928668;0.210975 0.2484915 2.864356;0.1450661 0.07445931 2.891913;0.2578136 0.2299304 2.787918;0.2792616 0.2827694 2.757622;0.4356215 0.2833636 2.911345;0.5605404 0.1211583 3.016956;0.553001 0.2930558 2.895284;0.5671743 0.3589243 2.869773;0.2688719 -0.08002116 2.932759;0.2592971 -0.5042438 2.749446;0.214891 -0.8516541 2.719173;0.2312388 -0.9122477 2.670575;0.3870599 -0.07873268 2.960151;0.4038562 -0.5736927 3.104384;0.3742422 -0.9077446 3.161123;0.4138628 -0.9636394 3.144186;1
0.3276461 -0.01598272 2.941478;0.3255869 0.04867246 2.960072;0.3399256 0.3882814 2.939851;0.3112365 0.5818388 2.927032;0.2023603 0.2534456 2.86648;0.1272696 0.08264067 2.897412;0.2460426 0.2279152 2.791969;0.265606 0.2800458 2.763438;0.4423462 0.2763048 2.911445;0.5527467 0.1205866 3.007575;0.5502312 0.2809779 2.872591;0.5616804 0.3483408 2.852077;0.2658648 -0.0723677 2.927719;0.2593221 -0.504333 2.750204;0.2149002 -0.8518656 2.719023;0.2312173 -0.9123435 2.67037;0.3857311 -0.0714853 2.95188;0.405668 -0.5480286 3.077843;0.3741983 -0.9074351 3.160682;0.4140166 -0.9634989 3.143675;1
0.3235268 -0.006148416 2.933649;0.3223292 0.057526 2.953345;0.3330415 0.3933491 2.938056;0.3039394 0.5822591 2.92474;0.1832007 0.263679 2.874422;0.1183128 0.08657508 2.900264;0.2370627 0.226688 2.794852;0.2558062 0.2783162 2.767349;0.4470205 0.27367 2.91132;0.5604942 0.1168036 2.956564;0.5400481 0.2827645 2.826468;0.5492961 0.3433108 2.81013;0.2622996 -0.0663664 2.922147;0.2582793 -0.5036856 2.750832;0.214866 -0.8519222 2.718601;0.231203 -0.9124115 2.670105;0.3833876 -0.06565754 2.941022;0.4049389 -0.5447872 3.068638;0.3742512 -0.9071949 3.16036;0.4141604 -0.963361 3.143299;1
0.317656 0.002493859 2.923848;0.3178017 0.06531864 2.94612;0.32346 0.4001799 2.936342;0.2925661 0.5840459 2.922166;0.1690013 0.2703401 2.881641;0.1092673 0.09049461 2.904492;0.2268787 0.2271124 2.798995;0.24543 0.2782628 2.772089;0.4485566 0.2751381 2.908269;0.5745214 0.1355591 2.878319;0.5293792 0.306406 2.782953;0.5188988 0.3430634 2.757123;0.2574342 -0.06106955 2.915482;0.2555979 -0.5018446 2.751448;0.2147729 -0.852028 2.718024;0.2311871 -0.9124752 2.669861;0.3767518 -0.0588823 2.920059;0.4040881 -0.5434657 3.060699;0.3754586 -0.9066739 3.159834;0.416102 -0.963216 3.14175;1
0.307081 0.01472027 2.909251;0.308479 0.07712674 2.935023;0.2932729 0.4165095 2.930884;0.259056 0.5908702 2.918908;0.1478939 0.2763352 2.891646;0.1010711 0.09356015 2.910725;0.216922 0.2283285 2.804764;0.2356369 0.2790467 2.778056;0.4309242 0.3019432 2.885199;0.5726214 0.1868079 2.793059;0.5041041 0.3496481 2.702449;0.4830621 0.3639961 2.692899;0.249958 -0.05387186 2.906376;0.2497245 -0.4972436 2.753179;0.2146735 -0.852099 2.717511;0.2311511 -0.9125323 2.669635;0.367317 -0.04751907 2.896754;0.4043792 -0.5412534 3.042696;0.3803554 -0.906242 3.158993;0.4222251 -0.9633248 3.139504;1
0.2989562 0.02613426 2.897233;0.2997173 0.08880098 2.926008;0.2518818 0.4358575 2.927855;0.245339 0.594258 2.917316;0.1367118 0.2801346 2.896323;0.0960816 0.0967609 2.915761;0.2098373 0.2314077 2.809643;0.2287785 0.2817324 2.782931;0.4137902 0.329823 2.863234;0.557741 0.252068 2.697737;0.4584787 0.4003052 2.610679;0.415152 0.4340858 2.592665;0.2440244 -0.04420554 2.896188;0.2418272 -0.489996 2.75593;0.2146334 -0.8520739 2.717218;0.2310974 -0.9125673 2.669437;0.3614212 -0.03526334 2.879818;0.410833 -0.5290889 2.999102;0.3966956 -0.8977796 3.155007;0.4273172 -0.9611952 3.138482;1
0.2934736 0.03406703 2.888313;0.2936065 0.09684931 2.919619;0.227013 0.4453103 2.925695;0.2309308 0.5988905 2.916545;0.1301343 0.282384 2.898626;0.09261807 0.1001023 2.921541;0.2042681 0.2361965 2.814788;0.223445 0.2862546 2.787953;0.3865402 0.3521779 2.842972;0.5272336 0.320362 2.605304;0.4021839 0.4519303 2.519353;0.3444389 0.5011894 2.495369;0.2408291 -0.03679602 2.888922;0.2334135 -0.4813167 2.759019;0.2145767 -0.8519663 2.717014;0.2309568 -0.9125759 2.669247;0.3562506 -0.02215857 2.864142;0.4181019 -0.5170444 2.967815;0.4170937 -0.8848318 3.146384;0.4429872 -0.9533849 3.130032;1
0.2906915 0.03863254 2.882907;0.2912513 0.1018257 2.915599;0.2151864 0.4510166 2.923871;0.2165926 0.6065216 2.91523;0.1228019 0.2828701 2.90034;0.08924109 0.10182 2.926648;0.1983398 0.2408033 2.821032;0.2178103 0.2906929 2.793961;0.3464037 0.3696983 2.807296;0.4740474 0.3881603 2.523574;0.3440397 0.5047115 2.417583;0.3031715 0.5362648 2.413392;0.2393413 -0.03268186 2.88474;0.2265984 -0.4739319 2.761737;0.2145007 -0.8518168 2.716843;0.2307992 -0.9125865 2.669076;0.3546603 -0.01306922 2.854543;0.4233242 -0.5063112 2.94267;0.4419464 -0.8694168 3.127604;0.458216 -0.9450569 3.120649;1
