HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
-0.13548 0.212913 3.239344;-0.1375222 0.2736948 3.294;-0.1468524 0.6209029 3.290613;-0.1473633 0.7765992 3.215557;-0.3110427 0.5190113 3.281987;-0.3850631 0.2598273 3.270902;-0.4461471 0.0561122 3.180876;-0.4716173 -0.002052495 3.159844;0.02312021 0.526895 3.280946;0.09731753 0.2709108 3.248526;0.1723537 0.06768536 3.166071;0.1991623 0.01468755 3.145682;-0.2079383 0.1372525 3.223879;-0.264196 -0.3312034 3.261264;-0.3399316 -0.6932075 3.251897;-0.3661372 -0.748226 3.203589;-0.05768777 0.1402298 3.231672;0.008813295 -0.3106537 3.256138;0.07083508 -0.6538971 3.243931;0.09118554 -0.7260456 3.189744;0
-0.1350599 0.2127716 3.2399;-0.1371217 0.2735966 3.294365;-0.1465067 0.6208069 3.290665;-0.1455742 0.776572 3.214943;-0.3104295 0.5192126 3.282482;-0.3844486 0.2602574 3.271435;-0.4457356 0.05631318 3.182148;-0.4691085 -0.00138898 3.160629;0.0233014 0.5270593 3.281183;0.09746762 0.2709455 3.249028;0.1713206 0.0669139 3.168235;0.196915 0.01493478 3.145327;-0.2074466 0.1370789 3.22468;-0.2636485 -0.3318879 3.262895;-0.3390898 -0.6915275 3.251888;-0.364925 -0.7475577 3.204907;-0.05726876 0.1401388 3.232465;0.009843013 -0.3128436 3.256613;0.07097794 -0.6542064 3.243801;0.09134276 -0.7266507 3.189095;0
-0.134494 0.2127408 3.240653;-0.1366089 0.2735954 3.29488;-0.1461662 0.6207462 3.290735;-0.1417446 0.7785938 3.212207;-0.3098098 0.5194252 3.282937;-0.3837053 0.2608182 3.272036;-0.4450612 0.05662312 3.183259;-0.4663413 -0.0005773586 3.161402;0.02367481 0.5273309 3.281589;0.09759995 0.2708575 3.249574;0.1702013 0.06592646 3.170208;0.1951 0.01517877 3.14516;-0.2068743 0.1370265 3.22559;-0.2618478 -0.3259324 3.262248;-0.3382942 -0.6885871 3.251857;-0.3634826 -0.7463321 3.206018;-0.05666109 0.1401434 3.233545;0.01086601 -0.314613 3.256596;0.07104831 -0.6545817 3.243626;0.09148777 -0.7271688 3.18862;0
-0.1338211 0.2126933 3.241427;-0.1359865 0.2735837 3.295422;-0.1456541 0.6206142 3.290742;-0.1374008 0.7809542 3.209141;-0.3086859 0.5197729 3.283427;-0.3828287 0.2615996 3.272731;-0.4442194 0.05716574 3.18417;-0.4638004 0.0002097253 3.162046;0.02410213 0.5275688 3.282016;0.09772544 0.2707702 3.250165;0.1688306 0.06492277 3.17212;0.193815 0.01543896 3.145131;-0.2061813 0.1369788 3.226513;-0.2614493 -0.3254765 3.262065;-0.3378882 -0.6882673 3.252101;-0.3624942 -0.745718 3.207132;-0.05599652 0.1401561 3.234612;0.01232136 -0.3162374 3.255059;0.07112713 -0.6550092 3.243267;0.09158411 -0.7275692 3.188244;0
-0.1330586 0.2126779 3.242229;-0.1352543 0.2736015 3.296005;-0.1449918 0.6204649 3.290727;-0.1339625 0.782612 3.207228;-0.3069133 0.5203742 3.28385;-0.3817931 0.2626349 3.273442;-0.4429988 0.05802698 3.184857;-0.4608005 0.00117469 3.162205;0.02467395 0.5277618 3.282379;0.09785094 0.2706663 3.250848;0.1677797 0.06404774 3.174018;0.193011 0.01576188 3.145244;-0.2053929 0.1369926 3.227443;-0.2613279 -0.3257667 3.261163;-0.3376754 -0.6879955 3.252121;-0.3621835 -0.7454404 3.207496;-0.05528252 0.1402107 3.235688;0.0151742 -0.3113076 3.245948;0.07120916 -0.6555831 3.242755;0.09169758 -0.7278903 3.187862;0
-0.1320414 0.2126998 3.24312;-0.1341299 0.2736616 3.296724;-0.1425437 0.6201468 3.290647;-0.1300429 0.7818769 3.206642;-0.3046523 0.5211064 3.284191;-0.3807462 0.2637306 3.274125;-0.4415325 0.0591848 3.185073;-0.4569845 0.002649408 3.161539;0.02587437 0.5277393 3.282831;0.09804612 0.2705127 3.251614;0.1675245 0.06338684 3.175842;0.1925105 0.01613407 3.145393;-0.2045403 0.137048 3.228291;-0.261692 -0.3272451 3.259195;-0.3377087 -0.6877338 3.251416;-0.3655258 -0.7454983 3.204285;-0.05435563 0.1402813 3.236943;0.01751413 -0.3070943 3.238129;0.07127774 -0.6560611 3.242165;0.09177054 -0.7280627 3.187569;0
-0.1309797 0.2127091 3.243941;-0.132909 0.2737181 3.297392;-0.1400121 0.6198239 3.290406;-0.1262984 0.7802912 3.207214;-0.3020714 0.5218732 3.2843;-0.3796396 0.2650227 3.274723;-0.4392447 0.06156696 3.183711;-0.453223 0.005216611 3.158924;0.02739136 0.5273752 3.283028;0.09840971 0.2704039 3.252572;0.1679932 0.06303432 3.177719;0.1926743 0.01705972 3.145832;-0.2036566 0.137126 3.229063;-0.2621492 -0.3286769 3.257048;-0.3382629 -0.6865082 3.249076;-0.3665778 -0.7449104 3.20283;-0.0534359 0.1403262 3.238088;0.01987955 -0.3068613 3.231349;0.07171256 -0.6568146 3.240771;0.0918316 -0.7281911 3.187313;0
-0.1296618 0.2127233 3.244814;-0.1315699 0.2737703 3.298079;-0.1376864 0.6195109 3.290228;-0.121458 0.7774278 3.207278;-0.2991151 0.5224904 3.284119;-0.3780125 0.2671994 3.275418;-0.4356567 0.0662448 3.180459;-0.4445052 0.01898225 3.150139;0.02983959 0.5270721 3.283687;0.09947987 0.2705388 3.25423;0.1704404 0.06369925 3.179628;0.195079 0.01964774 3.146449;-0.2024866 0.137233 3.229857;-0.2641368 -0.3303408 3.251471;-0.3387868 -0.685556 3.24683;-0.3672528 -0.7443897 3.20171;-0.05231981 0.1403551 3.23928;0.02173356 -0.307258 3.226062;0.07314809 -0.6582012 3.238292;0.09278586 -0.7297269 3.186235;0
-0.1283258 0.212716 3.245601;-0.1302461 0.2737863 3.29871;-0.1353647 0.6192073 3.290176;-0.1171758 0.7761115 3.20664;-0.2955226 0.5229387 3.28344;-0.3744563 0.2724472 3.276747;-0.4272552 0.08024986 3.169036;-0.4285293 0.04368516 3.117174;0.03235868 0.526723 3.284301;0.1007342 0.2709464 3.256148;0.1750126 0.06643261 3.179887;0.1998565 0.02665144 3.145445;-0.2013121 0.1373449 3.230525;-0.2686055 -0.3328548 3.239962;-0.3395155 -0.6851519 3.244357;-0.3675647 -0.7440741 3.201086;-0.05123198 0.1403553 3.240342;0.02364202 -0.3089281 3.22108;0.07448055 -0.6596275 3.235948;0.09357631 -0.7308117 3.185526;0
-0.127034 0.2126794 3.246296;-0.1289533 0.2737539 3.299275;-0.1320822 0.6185887 3.290113;-0.1137579 0.7751034 3.206044;-0.2917902 0.5232545 3.282378;-0.3696476 0.2805051 3.279928;-0.4135023 0.1092613 3.143853;-0.4143858 0.05610102 3.066373;0.03483257 0.5262427 3.284957;0.1024115 0.2719112 3.258738;0.1823922 0.07338903 3.176714;0.206847 0.04648522 3.138908;-0.2002039 0.1374473 3.231085;-0.272469 -0.334464 3.230461;-0.3403048 -0.6847521 3.241621;-0.3677177 -0.7437933 3.200471;-0.05026396 0.1403329 3.241255;0.02485633 -0.3095645 3.217134;0.07533409 -0.660552 3.234027;0.09390752 -0.7311109 3.185055;0
-0.125776 0.2126018 3.246912;-0.1276584 0.2736718 3.299782;-0.1285481 0.6178584 3.290005;-0.1101896 0.7737701 3.205101;-0.2882445 0.5233996 3.281137;-0.3628198 0.292738 3.284444;-0.3999899 0.1399906 3.123973;-0.397737 0.08040531 3.028055;0.03751805 0.5255033 3.285506;0.1046822 0.2743261 3.262627;0.188345 0.08563177 3.168707;0.2103372 0.07188556 3.128833;-0.1991898 0.1375225 3.231548;-0.2768772 -0.3345186 3.220394;-0.3409683 -0.6842191 3.239199;-0.3676595 -0.7433198 3.19971;-0.04934463 0.1402656 3.242077;0.02528908 -0.3065614 3.211566;0.07594147 -0.6610122 3.232481;0.09411274 -0.7311724 3.184491;0
-0.1247294 0.2125194 3.247391;-0.1265889 0.2735896 3.300163;-0.1253849 0.6170939 3.289658;-0.1073828 0.7727976 3.204359;-0.2853344 0.5233938 3.279896;-0.3586895 0.2998138 3.287014;-0.3837316 0.1830483 3.091071;-0.3751677 0.1222794 2.986682;0.03986058 0.5245886 3.285949;0.107801 0.2827947 3.272305;0.1888542 0.1158067 3.149031;0.2162783 0.08194564 3.089528;-0.1983516 0.1375812 3.231901;-0.2802825 -0.3344525 3.21266;-0.3418675 -0.6841644 3.235906;-0.369558 -0.7428541 3.196976;-0.04859105 0.1401868 3.242742;0.02541685 -0.3037758 3.207545;0.07640273 -0.6607128 3.230909;0.09408134 -0.7309536 3.184052;0
-0.1238426 0.2124124 3.247753;-0.12574 0.2734749 3.300425;-0.1231191 0.6158057 3.28901;-0.1035716 0.7687347 3.202473;-0.2828639 0.5231829 3.278714;-0.3564686 0.3079357 3.288156;-0.3698394 0.2239961 3.065203;-0.3490885 0.1823032 2.96551;0.04188279 0.5236724 3.286509;0.1088339 0.2867897 3.277024;0.1750973 0.1700713 3.104772;0.1986963 0.1307778 3.035133;-0.1976013 0.1376075 3.232156;-0.283405 -0.332561 3.205603;-0.3426254 -0.6836079 3.232385;-0.3704818 -0.7422549 3.194912;-0.0479445 0.14008 3.243295;0.02537691 -0.3016203 3.204623;0.07675138 -0.660074 3.229481;0.09355902 -0.7301643 3.183599;1
-0.1231371 0.2122867 3.247996;-0.1250847 0.2733366 3.300583;-0.1213864 0.6146441 3.288403;-0.1019042 0.7673553 3.201756;-0.2809882 0.5229483 3.277589;-0.3560742 0.313958 3.288104;-0.3639866 0.2450565 3.052631;-0.3070532 0.237842 2.94291;0.0435575 0.5227912 3.287023;0.1081708 0.2921371 3.282574;0.1516401 0.2107531 3.078626;0.1631259 0.2103654 3.025031;-0.1970184 0.1375696 3.23224;-0.2874969 -0.3316731 3.19711;-0.3435806 -0.6833562 3.227131;-0.3709945 -0.7420822 3.193427;-0.04743282 0.1399444 3.243735;0.0252668 -0.2994876 3.202196;0.0768246 -0.6593047 3.228288;0.09298193 -0.729334 3.183193;1
-0.1226045 0.2114069 3.24808;-0.124756 0.272221 3.300446;-0.1212456 0.6105335 3.286452;-0.1013029 0.7653499 3.199973;-0.2811005 0.5210946 3.274744;-0.4054375 0.3173344 3.205843;-0.2940016 0.3220578 2.984411;-0.2665479 0.3392841 2.958907;0.04485319 0.5208242 3.287327;0.08505619 0.2816201 3.274015;0.1011141 0.3330801 3.028055;0.08682816 0.346094 3.032881;-0.1968374 0.1362672 3.231314;-0.2975603 -0.3297798 3.181786;-0.3458355 -0.6821844 3.216823;-0.3707126 -0.7422505 3.190462;-0.04712109 0.138757 3.244607;0.02366931 -0.2956097 3.195199;0.07649416 -0.6576675 3.226093;0.09182001 -0.7277347 3.182472;1
-0.1245482 0.2086042 3.247123;-0.1274511 0.268755 3.299082;-0.1288587 0.6028255 3.283011;-0.1170898 0.7523643 3.198926;-0.2888326 0.5144901 3.269783;-0.4142559 0.3092542 3.167717;-0.2624029 0.3589328 2.966619;-0.2559596 0.3831986 2.9658;0.04313061 0.5184702 3.286175;0.0763261 0.2783269 3.235093;0.05414201 0.415254 3.006737;0.04668746 0.4098537 3.037439;-0.1994675 0.132568 3.228907;-0.3061137 -0.3260759 3.171343;-0.3472483 -0.681363 3.210638;-0.3549917 -0.7238281 3.149009;-0.04863828 0.1358491 3.244853;0.02186869 -0.2943856 3.187397;0.07633125 -0.656987 3.224785;0.09095193 -0.7267369 3.182832;1
-0.1630581 0.1697939 3.233036;-0.1612018 0.2316502 3.286552;-0.178801 0.5737605 3.279411;-0.1770766 0.7371085 3.191601;-0.3582197 0.463064 3.248188;-0.4418988 0.2843467 3.139729;-0.2766755 0.4279457 3.006808;-0.2702218 0.4582507 3.003535;-0.02844283 0.4612323 3.21782;0.07169159 0.2751191 3.196232;-0.02960503 0.4759716 3.071996;-0.05743708 0.5487743 3.047501;-0.2403212 0.0903174 3.212332;-0.3487438 -0.3291295 3.142698;-0.3581468 -0.6859773 3.191631;-0.3560237 -0.7139876 3.104369;-0.08165412 0.09932643 3.231353;0.004270209 -0.3075285 3.140544;0.07392929 -0.6581556 3.208876;0.08937044 -0.7258475 3.182572;1
-0.1761214 0.1625047 3.229616;-0.1730275 0.2242451 3.283171;-0.1956132 0.5675316 3.277482;-0.1994651 0.7365282 3.190208;-0.3947516 0.4495353 3.248962;-0.4530011 0.267648 3.143698;-0.3115234 0.4335864 3.040943;-0.2873626 0.4785488 3.025649;-0.03709043 0.4535571 3.207741;0.07438721 0.2752384 3.181604;-0.0454786 0.4923675 3.075187;-0.07260894 0.5657729 3.050426;-0.2565698 0.08057232 3.209017;-0.3602573 -0.3305398 3.138671;-0.3607885 -0.6889518 3.186707;-0.3596131 -0.7160439 3.098784;-0.09148502 0.09129329 3.227293;-0.007797628 -0.3116341 3.125541;0.07234608 -0.6591304 3.203655;0.08877321 -0.7259754 3.181837;1
-0.1910773 0.157013 3.225038;-0.187269 0.2185839 3.278451;-0.2151092 0.5632656 3.27352;-0.2448949 0.7345113 3.189837;-0.4137354 0.4418804 3.250376;-0.4715523 0.2487736 3.166287;-0.3469581 0.4270995 3.066701;-0.301139 0.4903317 3.041994;-0.04651814 0.4505388 3.200773;0.06940664 0.2817943 3.156295;-0.05670648 0.4957096 3.078019;-0.08615853 0.5753235 3.048085;-0.2721701 0.07316045 3.206786;-0.3697607 -0.331321 3.137034;-0.3623572 -0.6909919 3.183542;-0.3795437 -0.7427192 3.141559;-0.1053207 0.08418836 3.218781;-0.02105322 -0.3162354 3.116737;0.0701011 -0.6610345 3.20026;0.086576 -0.7271304 3.181368;1
-0.2066741 0.1532155 3.218601;-0.2006735 0.2152551 3.271452;-0.2431629 0.5607721 3.261605;-0.2657622 0.7328311 3.191609;-0.427637 0.4372031 3.254899;-0.4959055 0.2398212 3.195052;-0.3651237 0.4286612 3.078518;-0.3093663 0.4984714 3.0516;-0.08711118 0.4648953 3.186024;0.05012245 0.3129304 3.11819;-0.08464041 0.5031711 3.073095;-0.1220374 0.5659182 3.057936;-0.2827266 0.06904274 3.204807;-0.3785374 -0.3314548 3.140871;-0.3633788 -0.692405 3.181453;-0.3908737 -0.7582172 3.166966;-0.1221069 0.08137418 3.207911;-0.03532284 -0.3199043 3.113667;0.06489076 -0.6614646 3.196824;0.08057826 -0.7275004 3.179043;1
-0.2210647 0.151629 3.212432;-0.2148404 0.2152507 3.264213;-0.2763148 0.5741046 3.249741;-0.2933697 0.7375885 3.196608;-0.4365306 0.4346638 3.255956;-0.5160747 0.2390718 3.213019;-0.3766832 0.4434647 3.088504;-0.3193179 0.5182783 3.065574;-0.120256 0.4779614 3.173139;0.02384302 0.3396934 3.062322;-0.1191012 0.5121871 3.057966;-0.1827193 0.5824169 3.058336;-0.2915474 0.06730181 3.203324;-0.386916 -0.3323667 3.153665;-0.3640876 -0.6934404 3.180063;-0.391319 -0.7491985 3.144406;-0.1402191 0.08333492 3.196611;-0.06239298 -0.318074 3.120448;0.0594393 -0.6611503 3.194942;0.0747188 -0.7258054 3.176999;1
-0.2325197 0.1508272 3.207713;-0.2284179 0.2164512 3.257635;-0.2943949 0.5801618 3.238636;-0.334739 0.7463107 3.203279;-0.4419065 0.4313021 3.249961;-0.5432447 0.2482516 3.251986;-0.3891684 0.4542018 3.102069;-0.3340453 0.5312428 3.085433;-0.1409849 0.482673 3.165539;-0.003713717 0.3970945 2.996418;-0.1717868 0.5299249 2.988546;-0.2122719 0.5821595 3.015586;-0.2984281 0.06695822 3.202996;-0.3918628 -0.3307191 3.168522;-0.3646369 -0.6940542 3.179135;-0.3891867 -0.7415825 3.130069;-0.1572461 0.08739326 3.187052;-0.07880531 -0.3146479 3.12747;0.05000148 -0.6592442 3.195069;0.06496524 -0.7228476 3.176717;1
-0.2402515 0.1508923 3.204563;-0.237337 0.2183276 3.252985;-0.3056627 0.5852369 3.231637;-0.3584032 0.7537968 3.205493;-0.4440936 0.429847 3.244673;-0.553245 0.2536718 3.270041;-0.3961286 0.4605305 3.110369;-0.3420066 0.5381109 3.096938;-0.1921745 0.4915821 3.165303;-0.05450811 0.4669982 2.937744;-0.2210918 0.5785878 2.885295;-0.2748256 0.6143414 2.862134;-0.3033906 0.06910702 3.203179;-0.3909367 -0.3245305 3.193124;-0.3647779 -0.691877 3.182933;-0.3877918 -0.7332162 3.12648;-0.1754405 0.09781441 3.180683;-0.08893712 -0.3120348 3.134056;0.04307355 -0.6576172 3.195568;0.05753454 -0.7197424 3.175131;1
-0.2450829 0.1509095 3.202662;-0.243698 0.2201913 3.249794;-0.321503 0.5937077 3.223263;-0.408159 0.7586668 3.198241;-0.4396824 0.4337069 3.230381;-0.5561553 0.2617843 3.282882;-0.405758 0.436 3.151038;-0.3555849 0.4999334 3.123595;-0.216324 0.4953995 3.16326;-0.1088234 0.5303349 2.87723;-0.2605403 0.6147631 2.760824;-0.30635 0.6472667 2.72631;-0.3060542 0.07275722 3.204948;-0.3871806 -0.3198136 3.21122;-0.3636324 -0.6891665 3.189618;-0.3847845 -0.7270124 3.126306;-0.1844773 0.1037556 3.177559;-0.09517847 -0.3094548 3.140428;0.0358157 -0.6547033 3.196922;0.05215234 -0.7176476 3.173819;1
-0.2495689 0.15256 3.201854;-0.2506899 0.2251262 3.247364;-0.3354584 0.6049198 3.216897;-0.431011 0.7588145 3.196094;-0.4387967 0.4387548 3.221839;-0.5406531 0.2824046 3.292484;-0.4097377 0.4435985 3.197021;-0.3644351 0.498174 3.155896;-0.2303793 0.4988931 3.159934;-0.1567374 0.5823018 2.834585;-0.2858903 0.6490547 2.638653;-0.3257543 0.6806653 2.582804;-0.3076198 0.08293242 3.213877;-0.379649 -0.314521 3.229792;-0.3600613 -0.688269 3.197992;-0.3765275 -0.7381726 3.161312;-0.1912235 0.1104695 3.175714;-0.09823678 -0.3083843 3.146626;0.0278363 -0.6537455 3.19929;0.04586216 -0.7177957 3.172054;1
-0.253241 0.1551172 3.201941;-0.2565913 0.2308165 3.245291;-0.3650672 0.6139511 3.209512;-0.4444616 0.7599041 3.194755;-0.4377657 0.4480153 3.215068;-0.5345995 0.2912076 3.299734;-0.4070632 0.460714 3.287462;-0.3675283 0.5131894 3.272137;-0.23902 0.5018429 3.155926;-0.2161673 0.6161901 2.870977;-0.2718944 0.6440322 2.626346;-0.2781676 0.6845665 2.515444;-0.3078982 0.08981587 3.219619;-0.3563007 -0.3342373 3.264788;-0.3546343 -0.6924023 3.207914;-0.37406 -0.7450215 3.17774;-0.1958062 0.117439 3.175951;-0.09962952 -0.3073174 3.15141;0.01485342 -0.650189 3.201982;0.02929328 -0.7130899 3.172636;1
-0.2577462 0.161812 3.202658;-0.262753 0.2402296 3.241547;-0.3801652 0.6188142 3.203838;-0.4546213 0.7610765 3.194417;-0.4383683 0.4535395 3.211044;-0.5289137 0.2979479 3.303402;-0.4034701 0.4712836 3.352048;-0.3677022 0.5230318 3.361138;-0.2473229 0.5077062 3.138737;-0.2354104 0.6262044 2.884771;-0.2769549 0.659515 2.586195;-0.3081183 0.6949375 2.48036;-0.3070007 0.09878219 3.224719;-0.3461518 -0.3355562 3.279654;-0.3485455 -0.6927958 3.218639;-0.3713656 -0.7478222 3.188436;-0.2002771 0.1274085 3.176789;-0.1005247 -0.3033798 3.156493;-0.01343399 -0.6293117 3.215108;0.005559085 -0.6882974 3.185112;1
-0.2606634 0.1666145 3.203199;-0.266623 0.2462481 3.238142;-0.3879464 0.6187604 3.19814;-0.4609175 0.7606204 3.194226;-0.4393575 0.4574443 3.209827;-0.5256651 0.3011965 3.306165;-0.4051021 0.474338 3.336321;-0.3701446 0.5271491 3.381084;-0.2505991 0.5098602 3.130064;-0.2700699 0.6237253 2.866858;-0.2764585 0.6455175 2.595033;-0.3096358 0.6939755 2.480515;-0.3063072 0.1041405 3.227705;-0.3398705 -0.3337186 3.288259;-0.3432335 -0.6920466 3.225792;-0.3684172 -0.7486756 3.195986;-0.2027975 0.1333182 3.177309;-0.1043315 -0.2941714 3.164183;-0.02377183 -0.6216806 3.218543;-0.003113622 -0.6795822 3.189321;1
