HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1592094 -0.07076202 2.813621;0.1756786 0.007716278 2.842973;0.1438067 0.5100259 2.89058;0.07354628 0.6651818 2.922589;0.02630104 0.191094 2.903429;0.03443143 -0.001979229 2.889309;0.108379 0.184622 2.698907;0.1318559 0.2383904 2.63769;0.1942601 0.3150631 2.785923;0.008906209 0.4336754 2.619755;-0.1348532 0.5592007 2.515159;-0.213112 0.6006789 2.49512;0.1277038 -0.143021 2.830981;0.1338408 -0.4980075 2.857153;0.123569 -0.757344 2.840909;0.06883657 -0.7811512 2.767254;0.1973944 -0.1061161 2.783716;0.2581604 -0.451406 2.756803;0.3488256 -0.6932845 2.778099;0.3022676 -0.7303377 2.705135;1
0.1554306 -0.07610928 2.812578;0.173996 0.006265757 2.842611;0.1470322 0.5403149 2.906026;0.05264725 0.6785358 2.925553;0.02436675 0.1909296 2.904162;0.02888589 0.006516017 2.90962;0.1030686 0.1817425 2.718769;0.1278928 0.2346769 2.659431;0.1916656 0.3147861 2.786509;0.03429568 0.4070546 2.595537;-0.1118887 0.5269215 2.526772;-0.1810746 0.568242 2.529946;0.1225065 -0.1452575 2.828009;0.1316488 -0.4880683 2.856035;0.1220563 -0.7597345 2.838978;0.06513239 -0.7796914 2.76315;0.1935973 -0.1124542 2.783115;0.2544946 -0.4487246 2.752651;0.3466667 -0.6907257 2.77483;0.2993365 -0.7269646 2.702486;1
0.1532191 -0.07895985 2.811732;0.1728379 0.005560962 2.84256;0.1480819 0.5477883 2.912987;0.04286655 0.6853539 2.926712;0.02306612 0.1910938 2.904075;0.02526964 0.01349307 2.92451;0.1000927 0.1810037 2.733862;0.1258978 0.2335177 2.675549;0.1905285 0.3126087 2.787351;0.08064374 0.3727083 2.567528;-0.07019794 0.488849 2.542474;-0.1313619 0.5304984 2.568448;0.1160831 -0.1423631 2.821329;0.1295992 -0.4843863 2.855079;0.1212071 -0.7476906 2.839078;0.08238912 -0.7837378 2.792763;0.1915121 -0.1159353 2.782808;0.2520824 -0.4419065 2.746891;0.3435693 -0.6884421 2.770984;0.296256 -0.7238494 2.699674;1
0.1517211 -0.08089995 2.811105;0.1720681 0.00518347 2.84278;0.1481271 0.5436556 2.916766;0.03888867 0.684572 2.925333;0.02227588 0.1913038 2.903133;0.02202621 0.02117996 2.939293;-0.0304636 0.09651671 2.785839;-0.06132826 0.0878157 2.739962;0.1907195 0.3095442 2.78804;0.1253637 0.3444848 2.552581;-0.0278835 0.4559713 2.555639;-0.08452362 0.4942035 2.596371;0.1123429 -0.1405276 2.816856;0.1205267 -0.5164348 2.852095;0.1165521 -0.7816462 2.829704;0.1022078 -0.8569306 2.778311;0.1901385 -0.118379 2.782581;0.2517373 -0.4374661 2.741723;0.3410357 -0.6870425 2.767635;0.2940196 -0.7217768 2.697175;1
0.1509767 -0.08223072 2.810307;0.1720536 0.004952105 2.843003;0.149867 0.5067789 2.929752;0.06767855 0.6505448 2.923337;0.02245243 0.1859716 2.903307;0.02071744 0.01911767 2.950464;-0.08121261 0.06898406 2.818558;-0.1101668 0.05679273 2.772348;0.1917269 0.3080273 2.788815;0.177755 0.3130994 2.549046;0.01843183 0.4223363 2.570724;-0.03682223 0.4571479 2.61208;0.1103507 -0.1398107 2.813483;0.1183996 -0.5177766 2.850813;0.1148689 -0.7943019 2.826762;0.1105857 -0.8745812 2.784813;0.1913097 -0.1198313 2.781641;0.2571393 -0.442956 2.734753;0.344727 -0.7369493 2.765328;0.2954319 -0.7694749 2.698619;1
0.1509652 -0.08281422 2.809467;0.1723594 0.004936475 2.843661;0.1504604 0.4779055 2.934657;0.09042186 0.6276096 2.9202;0.03636655 0.2401913 2.898525;0.1464962 0.2592353 2.68354;0.09948694 0.3266527 2.504416;0.05664096 0.2943849 2.476077;0.1925001 0.3080653 2.789523;0.253741 0.2739109 2.561853;0.05938456 0.3813665 2.587592;-0.002960922 0.4217652 2.621716;0.1100902 -0.1376206 2.810683;0.1157213 -0.5107781 2.848259;0.1130868 -0.7842155 2.82502;0.08327954 -0.8229378 2.766827;0.1936476 -0.1184016 2.781228;0.2620597 -0.4463042 2.729521;0.3493762 -0.7652133 2.762312;0.3005748 -0.7960715 2.69592;1
0.1554284 -0.06711219 2.811318;0.1762255 0.01083344 2.846865;0.150207 0.4570605 2.933677;0.1050257 0.6147782 2.919999;0.04066734 0.2875284 2.930705;0.1656034 0.2867529 2.696877;0.07849552 0.3210019 2.536045;0.0410431 0.2953078 2.486386;0.1972952 0.315764 2.791734;0.3307284 0.2383343 2.587748;0.1322958 0.3134997 2.594432;0.07282452 0.3479887 2.621595;0.1145413 -0.1181383 2.815176;0.1138856 -0.5054899 2.846884;0.1134358 -0.7915153 2.820792;0.07651363 -0.835916 2.761058;0.1997206 -0.1009846 2.782519;0.2680971 -0.448188 2.72488;0.3510619 -0.7766795 2.761578;0.3006524 -0.8077155 2.697294;1
0.1584957 -0.0574489 2.813076;0.1799036 0.01645402 2.850711;0.1507064 0.4468146 2.933342;0.1122788 0.6085004 2.920087;0.04220863 0.308437 2.945543;0.2067545 0.2704769 2.722562;0.172435 0.3320976 2.505907;0.1389961 0.3147992 2.450583;0.2070173 0.3223364 2.792925;0.3961903 0.2071696 2.621512;0.2036159 0.251654 2.607779;0.134966 0.2748849 2.625276;0.1170356 -0.1075989 2.817643;0.1126827 -0.5014821 2.846336;0.1137696 -0.7962254 2.818537;0.07036006 -0.835734 2.756446;0.204501 -0.09011883 2.785201;0.2773882 -0.4524229 2.720314;0.3513318 -0.7864688 2.763112;0.2997454 -0.8178881 2.700326;1
0.1638253 -0.04063441 2.816828;0.1828833 0.02698137 2.858005;0.1525222 0.437956 2.930091;0.1181206 0.6028205 2.921006;0.04295639 0.3164216 2.94733;0.05317779 0.1217627 2.960111;-0.001895159 0.1299681 2.774652;-0.02266219 0.1402822 2.718996;0.2495371 0.3308127 2.802949;0.4347594 0.1812276 2.671915;0.2519076 0.1879508 2.640442;0.1744864 0.2014991 2.645752;0.1186901 -0.09863636 2.820751;0.1118507 -0.4996195 2.846079;0.1141211 -0.8016118 2.817371;0.06880294 -0.8366703 2.751873;0.2106016 -0.07977472 2.787504;0.285439 -0.4563583 2.717512;0.3457733 -0.7961335 2.764879;0.2986303 -0.8256626 2.700095;1
0.1709393 -0.02188429 2.820933;0.1866799 0.04025259 2.865752;0.155381 0.4316181 2.926587;0.1259256 0.5972376 2.920541;0.0424564 0.3164818 2.944029;0.03656614 0.1067257 2.99569;-0.009440324 0.1251861 2.755424;-0.02417181 0.1411675 2.69863;0.2889659 0.3343218 2.818448;0.4796237 0.1521389 2.73473;0.3038721 0.1202534 2.667983;0.2200413 0.1327342 2.665163;0.1203389 -0.0903978 2.824059;0.1105897 -0.4914123 2.845555;0.1142911 -0.803858 2.817247;0.06956771 -0.8362116 2.748844;0.2201662 -0.06851776 2.789198;0.2923872 -0.4593313 2.716378;0.3420206 -0.8029042 2.764969;0.2987332 -0.8319832 2.697996;1
0.1883231 0.004857664 2.825274;0.1958517 0.06166359 2.876645;0.1815335 0.4235677 2.913481;0.1605932 0.5938953 2.913492;0.04395314 0.3084207 2.920583;-0.03416715 0.07712529 2.930923;0.02787284 0.1456143 2.750755;-0.005249867 0.1069812 2.709818;0.3600364 0.3288483 2.868183;0.5105345 0.1317947 2.926286;0.4319704 -0.01237489 2.77687;0.4092626 -0.07748353 2.739245;0.1280809 -0.07185408 2.82447;0.1100853 -0.4727451 2.843699;0.1176369 -0.7680771 2.834175;0.09956684 -0.790066 2.753075;0.2556352 -0.05142744 2.797313;0.3293515 -0.4598016 2.732292;0.3159965 -0.8067461 2.75943;0.2950433 -0.8378219 2.682842;1
0.3629755 0.0351522 2.845281;0.3225181 0.08255725 2.887439;0.3056215 0.4173782 2.923109;0.3075147 0.5912226 2.914694;0.2171336 0.2933221 2.811789;0.09601741 0.1387472 2.718361;0.2763937 0.1828702 2.647527;0.3535028 0.1968955 2.63486;0.4188047 0.3559275 3.020085;0.4546762 0.1110959 3.079126;0.4574125 -0.04473815 2.886472;0.4252754 -0.09480108 2.850444;0.3288538 -0.01612024 2.764543;0.3506712 -0.265129 2.480283;0.1218979 -0.5671127 2.494061;0.1806835 -0.5875458 2.429618;0.4152878 -0.06108667 2.892505;0.3763013 -0.5213814 2.787494;0.3249174 -0.7863213 2.780479;0.3665953 -0.8430058 2.743611;1
0.365191 0.04537546 2.85304;0.3243881 0.09266414 2.893692;0.3126628 0.4189136 2.927191;0.3262331 0.591367 2.922706;0.227716 0.2961418 2.815073;0.1162579 0.1496086 2.730111;0.2940924 0.1867666 2.660404;0.3645795 0.1984499 2.643383;0.4202069 0.3640451 3.031398;0.4587293 0.1210991 3.088071;0.4582239 -0.041904 2.892416;0.426142 -0.09048985 2.859008;0.3305103 -0.007362991 2.771919;0.4002478 -0.1829962 2.464262;0.1587227 -0.4523473 2.409732;0.2187084 -0.4758987 2.349032;0.4165218 -0.05052103 2.902866;0.3773091 -0.5167303 2.794402;0.3291433 -0.7682592 2.785119;0.3773482 -0.8191602 2.743773;1
0.3645287 0.08474243 2.873861;0.3262858 0.1300516 2.914004;0.3202368 0.4225869 2.933717;0.3387768 0.5916829 2.928933;0.2343364 0.2981884 2.817712;0.1256253 0.1551016 2.736231;0.3253086 0.1917726 2.664188;0.385403 0.2057152 2.650226;0.4222725 0.3702684 3.039781;0.4636673 0.1292464 3.095388;0.4597172 -0.03890238 2.898473;0.4281784 -0.08583429 2.868108;0.3296628 0.008300665 2.777571;0.4358482 -0.1208462 2.460696;0.2016279 -0.3643736 2.341036;0.1989824 -0.4067216 2.283896;0.414883 -0.01987675 2.929212;0.3743993 -0.482414 2.803993;0.32896 -0.7712677 2.783359;0.3812691 -0.8150977 2.741668;1
0.2829208 0.0169142 2.845884;0.2606168 0.07286292 2.891704;0.3366613 0.3820283 2.936983;0.363237 0.5782094 2.938908;0.2424366 0.299728 2.822644;0.1343434 0.1570167 2.746969;0.3479952 0.1953125 2.672687;0.4005473 0.2121674 2.65547;0.435382 0.3415228 3.041413;0.4816094 0.1038083 3.097486;0.4690996 -0.06750737 2.904061;0.4382143 -0.1117165 2.877968;0.2394114 -0.02538601 2.786624;0.5378391 0.02501503 2.395769;0.3245156 -0.1963321 2.260827;0.2804901 -0.2234921 2.185426;0.3101914 -0.08179594 2.864828;0.3583897 -0.4624447 2.794537;0.31728 -0.7800239 2.771084;0.3781685 -0.811276 2.726389;6
0.2740809 0.01714762 2.845219;0.254379 0.07464025 2.892137;0.3515891 0.3890006 2.944749;0.3725131 0.5743626 2.942319;0.2457919 0.2986743 2.825366;0.134446 0.1575974 2.75166;0.3209134 0.1014696 2.607998;0.3581989 0.11041 2.544086;0.4448269 0.3410464 3.043861;0.4928976 0.1042368 3.100538;0.4777376 -0.06807362 2.908739;0.4472955 -0.1116252 2.883983;0.2307026 -0.02796539 2.784253;0.4764196 0.06423586 2.453381;0.2823737 -0.176323 2.313769;0.2442822 -0.20175 2.231064;0.2878315 -0.08697908 2.864149;0.3513877 -0.4606087 2.788271;0.3107683 -0.8146059 2.75748;0.3694884 -0.8433022 2.702544;6
0.2676278 0.01813399 2.844085;0.2498412 0.07628368 2.891704;0.3564391 0.3873141 2.945397;0.3779623 0.5719397 2.944062;0.24827 0.2969632 2.827675;0.1162823 0.1617497 2.771809;0.3005304 0.07713291 2.598641;0.3398856 0.1005146 2.532082;0.4504079 0.338412 3.042889;0.4990503 0.1020567 3.100138;0.4820598 -0.07066698 2.909584;0.4517201 -0.1139214 2.885531;0.2239413 -0.02939706 2.779899;0.4919959 0.1054697 2.445186;0.2739579 -0.1584743 2.324857;0.2336112 -0.1842782 2.241675;0.2748247 -0.0898346 2.86303;0.3425291 -0.4272543 2.77655;0.3067558 -0.7933542 2.748381;0.3653933 -0.8342171 2.692417;6
0.2980666 0.02967049 2.845285;0.2737469 0.08231596 2.892353;0.3602272 0.3853 2.944135;0.3828214 0.5688549 2.943928;0.2498812 0.2951873 2.82954;0.09704827 0.1737288 2.791783;0.2695385 0.07468599 2.588567;0.3128463 0.1199601 2.531006;0.4559582 0.3348665 3.040054;0.5048009 0.09880731 3.09809;0.4866165 -0.07371528 2.908809;0.4564129 -0.1169325 2.885111;0.2515228 -0.03093812 2.763019;0.4807992 0.1102198 2.449185;0.261121 -0.1569926 2.339716;0.2218173 -0.1836498 2.257203;0.3193786 -0.08949155 2.878588;0.3360248 -0.4380045 2.768781;0.3043475 -0.782089 2.744387;0.3615102 -0.8250631 2.685266;6
0.3003714 0.03081086 2.844893;0.2775962 0.08339989 2.892017;0.3625484 0.3839388 2.942325;0.3861981 0.5662323 2.942944;0.2509798 0.2932895 2.831006;0.09136349 0.1768563 2.798865;0.258496 0.0754297 2.585053;0.3060856 0.1257228 2.529379;0.4600574 0.3321634 3.037357;0.5089563 0.09622728 3.096054;0.5087981 -0.04165765 2.863892;0.4776173 -0.08708579 2.841665;0.2533753 -0.03150371 2.759967;0.4207967 0.1590517 2.481861;0.1872097 -0.1353217 2.414533;0.1537452 -0.1622557 2.334521;0.3135143 -0.09172082 2.877055;0.3329102 -0.4476215 2.764554;0.3041545 -0.8104622 2.742963;0.3589293 -0.8340052 2.680875;6
0.3007659 0.03164072 2.84364;0.2790265 0.08396915 2.891397;0.3638401 0.3829486 2.940001;0.3888459 0.5636141 2.940965;0.2516102 0.2913998 2.832067;0.08788967 0.1784847 2.80335;0.2586485 0.1044513 2.59005;0.3086149 0.1529311 2.535643;0.4631949 0.3299789 3.034709;0.512069 0.09403328 3.093935;0.5209781 -0.02040097 2.833467;0.4860609 -0.07446017 2.822345;0.2534408 -0.03137146 2.757569;0.3971476 0.1774586 2.496089;0.1489235 -0.1271707 2.452942;0.1196089 -0.1543114 2.373777;0.3107692 -0.09104031 2.874372;0.3317734 -0.4463621 2.761953;0.3039277 -0.8131485 2.741647;0.357761 -0.8348739 2.678112;6
0.308074 0.03354798 2.840393;0.2835462 0.08449621 2.889371;0.3642716 0.3822675 2.937245;0.3905876 0.5614583 2.938666;0.252002 0.2895852 2.832725;0.0857737 0.1787229 2.805887;0.2760113 0.1351964 2.607582;0.3294281 0.1732407 2.551941;0.465525 0.3282385 3.032101;0.5143272 0.09218739 3.091733;0.5239201 -0.01325168 2.822376;0.4891669 -0.06776673 2.811408;0.267255 -0.03306818 2.746344;0.3866096 0.1885002 2.500691;0.1337051 -0.1247144 2.468773;0.1057233 -0.1519951 2.390243;0.3381237 -0.08858974 2.873713;0.3307767 -0.4495795 2.759508;0.3042053 -0.8189225 2.741599;0.3567206 -0.838748 2.676606;6
0.3142716 0.0340993 2.837655;0.2883403 0.08431326 2.887144;0.3639699 0.3819543 2.933964;0.3916034 0.5598563 2.935973;0.2521901 0.2878746 2.833002;0.08569823 0.1762353 2.805183;0.2892106 0.1227767 2.624753;0.3384584 0.1560777 2.564478;0.4671939 0.3269166 3.029381;0.5158841 0.09068664 3.089315;0.5240698 -0.009603119 2.815459;0.4905417 -0.0638537 2.804207;0.2747476 -0.03366201 2.741852;0.3867009 0.2074168 2.51579;0.1248907 -0.1277254 2.491482;0.0982268 -0.1554524 2.414368;0.351146 -0.08711463 2.87254;0.3301102 -0.4574649 2.758461;0.3046964 -0.8272666 2.742569;0.3555502 -0.8515894 2.677553;6
0.2938393 0.02826542 2.8331;0.2810078 0.08307041 2.883833;0.363283 0.3818776 2.930892;0.3920195 0.5587751 2.933367;0.2521743 0.2862189 2.832967;0.09137509 0.1691878 2.799991;0.2965074 0.1179979 2.630331;0.3491505 0.1328233 2.567303;0.4683096 0.3259499 3.026848;0.5168672 0.0895169 3.086972;0.5197095 0.06924437 2.799249;0.5099757 0.1207829 2.352207;0.2490402 -0.03301499 2.74916;0.3925934 0.2008877 2.533463;0.1221649 -0.1326842 2.505667;0.09629177 -0.1605878 2.429174;0.313326 -0.08691874 2.86402;0.3308069 -0.459736 2.758386;0.3049712 -0.8300357 2.742852;0.3551196 -0.8549787 2.677536;6
0.2833336 0.02517391 2.830784;0.2748813 0.08205078 2.881502;0.3624509 0.3822032 2.928214;0.3919864 0.5584489 2.930851;0.252161 0.2850556 2.832892;0.09952011 0.1610417 2.793033;0.3038875 0.1119903 2.633116;0.3533062 0.09822136 2.559859;0.4690204 0.3254124 3.024573;0.5174371 0.08878218 3.084817;0.5204692 0.09152657 2.792582;0.5539859 0.07508567 2.690348;0.2373688 -0.03296866 2.751707;0.4521778 0.1706282 2.525265;0.2110099 -0.1190725 2.453171;0.1847738 -0.14693 2.377498;0.2909403 -0.08730631 2.859374;0.3336874 -0.4578763 2.760198;0.3053315 -0.8282669 2.74385;0.3547205 -0.8563592 2.677676;6
0.3133398 0.02333231 2.835924;0.290595 0.08053184 2.883753;0.3615976 0.3833538 2.926059;0.3911314 0.5595168 2.928733;0.2521627 0.2842051 2.832721;0.1078065 0.1535921 2.787386;0.218564 -0.009112325 2.653572;0.26772 -0.02219272 2.580849;0.4706787 0.3235643 3.022825;0.5184513 0.08742797 3.083563;0.5174888 0.09672301 2.792812;0.5155149 0.02340383 2.719066;0.2658108 -0.0372148 2.752243;0.4811846 0.1417765 2.51269;0.2665333 -0.1254474 2.409038;0.2405874 -0.1531618 2.333105;0.339527 -0.09128878 2.874897;0.3364556 -0.4557753 2.762427;0.3056688 -0.8261617 2.744587;0.3544892 -0.8567287 2.677937;6
0.3442664 0.01261614 2.850059;0.307826 0.07524242 2.890784;0.3598572 0.3867305 2.923589;0.3889013 0.5629958 2.926683;0.2522434 0.2837753 2.832547;0.1097978 0.1514277 2.785987;0.2031252 -0.05048465 2.663033;0.2424589 -0.08171313 2.588029;0.4715905 0.3225887 3.021827;0.5192447 0.08629061 3.082622;0.5034969 0.04603516 2.808315;0.520654 -0.00456993 2.727245;0.304383 -0.04935745 2.776997;0.511207 0.07535213 2.486919;0.3095306 -0.1768359 2.366898;0.2831984 -0.2044567 2.290853;0.3794369 -0.09804601 2.893972;0.3389203 -0.4543472 2.765066;0.3084347 -0.8146519 2.74498;0.3570538 -0.8464583 2.67908;6
0.3180143 -0.03887011 2.85953;0.2888294 0.01394243 2.901182;0.3485562 0.3252239 2.905416;0.3759946 0.5446385 2.921556;0.2519005 0.2854204 2.832523;0.1130564 0.1478561 2.786325;0.1722874 -0.1096856 2.686882;0.2079752 -0.1555069 2.653466;0.4735081 0.3184971 3.013944;0.5103836 0.09236223 3.06964;0.4827144 0.00998278 2.809458;0.4596234 -0.07916372 2.829992;0.258662 -0.1005673 2.815139;0.4740094 -0.06845531 2.475247;0.3621997 -0.3755443 2.37021;0.4211575 -0.4121973 2.29175;0.3618769 -0.1164705 2.889225;0.3313724 -0.4514863 2.779386;0.3067056 -0.7860868 2.752997;0.3553311 -0.832904 2.68369;6
0.3615602 0.009436775 2.831925;0.33571 0.06832538 2.886612;0.3439504 0.4397828 2.929152;0.3486615 0.6031544 2.914342;0.2385778 0.2967471 2.83758;0.1157393 0.1361575 2.806473;0.1788039 -0.1028369 2.693891;0.2328504 -0.07656018 2.630168;0.4730913 0.319555 2.98888;0.4880222 0.09108873 3.011181;0.4137326 -0.08121725 2.820866;0.4029329 -0.1507085 2.854289;0.2949908 -0.02897816 2.776156;0.2869045 -0.3531874 2.528659;0.1484005 -0.6689466 2.631061;0.1824328 -0.6947127 2.567168;0.439082 -0.06209188 2.853417;0.374734 -0.5325122 2.802244;0.307328 -0.8248146 2.758209;0.3389283 -0.8538054 2.71103;6
0.3636159 0.01161194 2.83032;0.3384283 0.07076807 2.885957;0.3425279 0.4447062 2.929568;0.3455634 0.606409 2.913736;0.2122168 0.3023419 2.847182;0.1150413 0.1276327 2.815418;0.1801284 -0.09888613 2.694194;0.2346418 -0.06642702 2.628708;0.4722018 0.32223 2.982821;0.4938783 0.09513712 3.008747;0.4061639 -0.08702276 2.831677;0.3988361 -0.1548169 2.857148;0.2967973 -0.02733794 2.775542;0.2382188 -0.4036104 2.573738;0.1118266 -0.6934515 2.678534;0.1432176 -0.7205963 2.606449;0.441058 -0.05818902 2.847933;0.389182 -0.5169204 2.797934;0.3104088 -0.8164572 2.76222;0.3394399 -0.8435329 2.706663;6
