HipCenter; Spine; ShoulderCenter; Head; ShoulderLeft; ElbowLeft; WristLeft; HandLeft; ShoulderRight; ElbowRight; WristRight; HandRight; HipLeft; KneeLeft; AnkleLeft; FootLeft; HipRight; KneeRight; AnkleRight; FootRight
0.1572587 0.01166575 2.876799;0.1596987 0.07350093 2.933665;0.1480869 0.4335607 2.935108;0.1261652 0.6203974 2.936069;-0.01094935 0.3169622 2.961444;-0.04481387 0.06989424 2.94378;0.0009316793 -0.1022326 2.775685;0.01015766 -0.1617399 2.720564;0.3084424 0.335611 2.93408;0.3999216 0.09315064 2.876352;0.421046 -0.1224512 2.743404;0.4039824 -0.211173 2.736875;0.08688609 -0.06549082 2.871771;0.02920908 -0.5250763 2.858577;0.001535403 -0.8751506 2.852681;-0.02322453 -0.9474811 2.795006;0.2324193 -0.05513746 2.856883;0.3070503 -0.5212872 2.840068;0.3535978 -0.8911101 2.837957;0.3830787 -0.9437749 2.777959;1
0.1631994 0.01217726 2.876202;0.1648837 0.07394552 2.93311;0.1570508 0.433748 2.934484;0.1402549 0.6214824 2.934739;-0.0003739307 0.3205094 2.955874;-0.03794598 0.07777979 2.947132;0.01505769 -0.06571449 2.767755;0.03993525 -0.09378346 2.702949;0.3170526 0.3354076 2.934971;0.4072106 0.09676212 2.871242;0.4289646 -0.1283379 2.732195;0.4099169 -0.2119593 2.732882;0.09279296 -0.06448647 2.870066;0.03212011 -0.5244575 2.85245;0.002081073 -0.8752997 2.852573;-0.02310304 -0.9473889 2.794185;0.2380152 -0.05484467 2.857322;0.3089672 -0.5209879 2.841013;0.3534017 -0.8909736 2.838151;0.3838803 -0.9442721 2.778837;1
0.1688229 0.01246299 2.875338;0.1693389 0.07416619 2.932411;0.1636551 0.4338108 2.934036;0.1514297 0.622326 2.933883;0.007193576 0.323074 2.951383;-0.0350185 0.09341915 2.954008;0.01973864 -0.02065435 2.767496;0.05444664 -0.05308212 2.690878;0.3257062 0.3353697 2.937609;0.4144567 0.1007728 2.867325;0.43463 -0.1163731 2.709324;0.4187304 -0.1933904 2.701553;0.09931812 -0.06351388 2.866717;0.03400956 -0.5243956 2.846447;0.002581452 -0.8754705 2.852446;-0.02298426 -0.9473048 2.793397;0.2432185 -0.05490821 2.857964;0.3107118 -0.5206215 2.841519;0.3532057 -0.8908167 2.838305;0.3844423 -0.9445522 2.77943;1
0.1728058 0.01262861 2.874634;0.1725025 0.0742655 2.931844;0.1694293 0.4337234 2.93398;0.1598299 0.6229235 2.93355;0.01251324 0.3248971 2.947767;-0.03377644 0.1039079 2.955907;0.04219082 0.01441776 2.745918;0.07127425 -0.006872404 2.666106;0.332229 0.3353249 2.940209;0.4206702 0.1054199 2.865955;0.4326213 -0.09486235 2.688657;0.4123149 -0.1603591 2.659902;0.1040262 -0.06271985 2.863587;0.03498555 -0.5246056 2.840875;0.00301648 -0.8756509 2.852336;-0.02288336 -0.9472469 2.792693;0.2467852 -0.05507092 2.858504;0.3124048 -0.5205157 2.841679;0.353084 -0.890749 2.838427;0.3848988 -0.9448714 2.779242;1
0.175765 0.01277348 2.874003;0.1747385 0.07433494 2.931376;0.1744464 0.4336793 2.934392;0.1672608 0.6230904 2.933777;0.01639743 0.3262772 2.944458;-0.03847918 0.118987 2.952181;0.05160071 0.06552947 2.739028;0.08074975 0.05639081 2.667907;0.3379481 0.3347359 2.943754;0.4271336 0.1131143 2.870627;0.4241522 -0.04054394 2.682181;0.396911 -0.1096739 2.632238;0.1077066 -0.06178924 2.8599;0.0354472 -0.5249055 2.836574;0.00333007 -0.8758357 2.852119;-0.02281668 -0.9472588 2.79208;0.2493784 -0.05530536 2.858997;0.3139235 -0.5204364 2.841586;0.3530279 -0.8907585 2.838612;0.3853827 -0.9453437 2.778894;1
0.1779597 0.01291593 2.873444;0.1762419 0.07440369 2.931002;0.1778195 0.4336025 2.934683;0.1748066 0.6232263 2.934324;0.01930022 0.3275754 2.940959;-0.05143765 0.1352638 2.934367;0.0532386 0.1117474 2.724384;0.09255651 0.1203015 2.665373;0.3450985 0.3323348 2.950135;0.4307251 0.1270029 2.887371;0.4042259 0.009292835 2.666593;0.3748918 -0.0443461 2.611774;0.1103505 -0.06089012 2.85619;0.03564136 -0.5251356 2.833305;0.003541173 -0.876003 2.851826;-0.02276795 -0.9472833 2.791563;0.2513707 -0.05565726 2.859505;0.3152213 -0.5202936 2.841317;0.3530297 -0.8907589 2.838856;0.3857859 -0.9457584 2.778541;1
0.1795577 0.01302268 2.873005;0.1772309 0.07443652 2.930665;0.1802551 0.4334853 2.934899;0.183044 0.622475 2.935272;0.02176369 0.3289134 2.935603;-0.0603319 0.1457037 2.915703;0.06877547 0.155082 2.705193;0.09466369 0.1518659 2.666575;0.3517012 0.3291972 2.958564;0.4368646 0.1361387 2.898458;0.3748073 0.06753689 2.674447;0.349573 0.03760391 2.61162;0.1121064 -0.06017547 2.85303;0.03557076 -0.5253907 2.830611;0.003657629 -0.8762523 2.851568;-0.02277125 -0.9473441 2.791217;0.252984 -0.05624603 2.860204;0.3163804 -0.5199249 2.840774;0.3530534 -0.890771 2.839097;0.3861229 -0.9460999 2.7781;1
0.1807173 0.01307367 2.872658;0.1776266 0.07436578 2.930235;0.1820476 0.4333676 2.935096;0.1914702 0.6218939 2.93732;0.02410873 0.3300456 2.927692;-0.06786194 0.153343 2.888459;0.0751078 0.1791966 2.69633;0.09384259 0.1945738 2.67654;0.3564247 0.3249254 2.967207;0.4403353 0.1403103 2.903205;0.3493488 0.1285327 2.679722;0.32908 0.1218334 2.623141;0.11318 -0.05968161 2.850121;0.03531946 -0.5256352 2.828133;0.003733389 -0.8765022 2.851323;-0.02279057 -0.9474038 2.790884;0.2542665 -0.05742443 2.861277;0.3173078 -0.5195885 2.84018;0.3530714 -0.8907998 2.839353;0.386379 -0.9463968 2.777653;1
0.1815577 0.01306087 2.872349;0.1772443 0.07416117 2.929623;0.183461 0.4332543 2.935225;0.1979742 0.6214359 2.939076;0.0261327 0.3313332 2.918462;-0.07257137 0.1557322 2.863227;0.07854693 0.1960788 2.690493;0.09548849 0.2187441 2.678268;0.3583319 0.3225952 2.975599;0.4541113 0.1509447 2.919997;0.3335966 0.1786414 2.680639;0.3173286 0.1959045 2.645294;0.1137324 -0.0593719 2.84778;0.03467808 -0.525876 2.825541;0.003748114 -0.8768843 2.851043;-0.02281664 -0.9474569 2.790616;0.2550378 -0.05873144 2.862338;0.3180235 -0.5192519 2.839413;0.353037 -0.8907958 2.839546;0.3865061 -0.9465559 2.777256;1
0.1821394 0.01276634 2.871992;0.176087 0.07358873 2.928825;0.1847024 0.4330809 2.935308;0.2032195 0.620604 2.939953;0.02843902 0.3315177 2.906885;-0.07490791 0.1563573 2.849141;0.08030912 0.2106539 2.686828;0.101618 0.2418945 2.675894;0.3583395 0.3218282 2.982601;0.4071102 0.1174687 2.88956;0.3232785 0.2243722 2.683377;0.3177438 0.2445257 2.68015;0.113922 -0.05931473 2.845943;0.03323213 -0.5261332 2.821947;0.003658632 -0.8774327 2.85059;-0.02285185 -0.9475079 2.790397;0.2552456 -0.06055697 2.863611;0.318519 -0.5187757 2.838355;0.3529576 -0.8907714 2.839669;0.3865347 -0.9466097 2.776786;1
0.1821964 0.01143509 2.871556;0.1741128 0.07216074 2.927929;0.185972 0.4326194 2.935263;0.2122665 0.6167406 2.939339;0.03001354 0.3309606 2.896544;-0.07377201 0.15436 2.826355;0.08252039 0.2210829 2.683636;0.119149 0.2738732 2.666606;0.3585629 0.3212918 2.986378;0.3805514 0.1071909 2.88066;0.3174478 0.2432433 2.684595;0.3091538 0.313747 2.702794;0.1134509 -0.05987184 2.844373;0.02965588 -0.5255577 2.813909;0.003493318 -0.8782684 2.850032;-0.02288246 -0.9475231 2.790274;0.2540519 -0.06440003 2.865726;0.3187493 -0.5178425 2.835915;0.352594 -0.890536 2.839673;0.3858857 -0.9460406 2.776257;1
0.181086 0.006757336 2.870967;0.1704829 0.06818671 2.926666;0.187243 0.4314522 2.934909;0.2190893 0.6132037 2.938338;0.03317544 0.3286819 2.885252;-0.07099295 0.1515229 2.809256;0.1019049 0.252717 2.669583;0.1287764 0.2894883 2.661157;0.3582446 0.3208523 2.989227;0.3471775 0.0823885 2.896134;0.3057408 0.2382146 2.705453;0.3031881 0.3294112 2.719923;0.1121833 -0.0617292 2.842809;0.02573336 -0.524146 2.804575;0.003174179 -0.8798155 2.849273;-0.02295471 -0.9475405 2.790338;0.2508134 -0.07152298 2.86908;0.3188275 -0.5167502 2.83106;0.3521483 -0.8902291 2.83948;0.3855448 -0.9457166 2.775922;1
0.1769409 -0.005897737 2.870317;0.1652877 0.05901241 2.925388;0.1883402 0.4290771 2.933947;0.2251042 0.6075643 2.934618;0.03394081 0.3259167 2.876927;-0.08056684 0.1239914 2.780297;0.1117763 0.2673967 2.664819;0.137303 0.3010636 2.658857;0.337666 0.2981119 2.976048;0.3332565 0.07075863 2.904609;0.2986202 0.2256836 2.722254;0.2984335 0.3237111 2.734707;0.107345 -0.07006884 2.841048;0.02153334 -0.5223423 2.794295;0.002423089 -0.8817212 2.847075;-0.02320545 -0.9476166 2.790676;0.2443752 -0.08550772 2.873535;0.3183564 -0.5149429 2.824366;0.351325 -0.8882012 2.837481;0.3837154 -0.9439206 2.776893;1
0.1738874 -0.01427973 2.870016;0.1595436 0.05194348 2.923869;0.1880745 0.4225734 2.928895;0.2292082 0.6012684 2.930381;0.03400244 0.3224758 2.870559;-0.08352178 0.1167795 2.767284;0.1195439 0.2769774 2.663524;0.1436687 0.308318 2.657659;0.3378902 0.2833211 2.98993;0.3212031 0.04830533 2.919491;0.2891507 0.19009 2.742018;0.2887035 0.2786546 2.750335;0.1025635 -0.07755685 2.840133;0.01702937 -0.5211093 2.785502;0.001593536 -0.8836201 2.844794;-0.02371603 -0.9478443 2.79126;0.2401668 -0.09520403 2.876621;0.3176529 -0.512898 2.816859;0.3506483 -0.8857547 2.834999;0.3813543 -0.9424872 2.778226;1
0.1708432 -0.02062368 2.86994;0.1542811 0.04587738 2.922725;0.1843279 0.4101922 2.920791;0.2304798 0.5932822 2.92481;0.03142423 0.316951 2.864485;-0.08492278 0.1132097 2.759636;0.1231433 0.2825663 2.664805;0.1550279 0.3192171 2.655863;0.3372524 0.2757106 2.994638;0.3161274 0.03644451 2.928202;0.2844833 0.1677237 2.753637;0.2839631 0.2497682 2.758562;0.09647547 -0.0850615 2.840157;0.01347388 -0.5199552 2.779222;0.0004412466 -0.8855402 2.841646;-0.02458364 -0.9485216 2.79212;0.2371366 -0.1019662 2.878615;0.3157959 -0.5103816 2.808758;0.3501693 -0.8837011 2.832756;0.3784904 -0.9417689 2.780276;1
0.1673044 -0.02588945 2.869927;0.149871 0.04072861 2.921958;0.1795697 0.3979825 2.913313;0.2278259 0.5858175 2.918313;0.02861254 0.3119031 2.860707;-0.07743154 0.1196351 2.750761;0.1350418 0.3062744 2.673744;0.170913 0.3415542 2.655483;0.3354977 0.2688788 2.992955;0.3143522 0.02998375 2.933517;0.2825407 0.1550003 2.760132;0.2822227 0.2332094 2.762611;0.09050253 -0.09113571 2.840644;0.01044685 -0.5192823 2.775167;-0.0008082838 -0.8870381 2.838614;-0.02548655 -0.9493036 2.792975;0.2343853 -0.1070182 2.879906;0.3137038 -0.5081799 2.802164;0.3498296 -0.8821664 2.830842;0.3776756 -0.9412297 2.780875;1
0.1619413 -0.02915369 2.869274;0.1468021 0.03772801 2.92128;0.1727907 0.3899938 2.907107;0.179122 0.581905 2.904315;0.01355696 0.3021614 2.860602;-0.07902153 0.1224393 2.747186;0.1333717 0.3157506 2.680203;0.1735368 0.3534269 2.658104;0.318297 0.2737366 2.955486;0.3451264 0.05775549 2.919305;0.2955377 0.158059 2.753532;0.2949428 0.2336456 2.752677;0.08300938 -0.09536998 2.841275;0.004246051 -0.5184277 2.776615;-0.001930975 -0.8880255 2.836524;-0.02611266 -0.9498072 2.793554;0.230906 -0.1097095 2.879751;0.3083048 -0.5057741 2.796024;0.349576 -0.8809632 2.829292;0.3766862 -0.9405942 2.781527;1
0.1339672 -0.01983347 2.862929;0.1386352 0.04215016 2.915823;0.131774 0.401778 2.887961;0.07574781 0.603679 2.900305;-0.04907791 0.3047788 2.909106;-0.1275798 0.1473301 2.823911;0.06594761 0.3317762 2.769431;0.1166042 0.3802513 2.739844;0.2608546 0.3434768 2.844449;0.4382043 0.2466182 2.731378;0.2273179 0.3321925 2.652167;0.1767967 0.3735674 2.613624;0.05773359 -0.09308822 2.846267;-0.01262423 -0.5141144 2.834893;-0.003674501 -0.8888733 2.834175;-0.02731517 -0.9502959 2.79519;0.2022519 -0.08717626 2.860134;0.2874981 -0.5034298 2.791894;0.3498666 -0.879136 2.827912;0.3765672 -0.9388438 2.785283;1
0.1219748 -0.01203397 2.861856;0.1337034 0.05068354 2.913853;0.1036027 0.4251717 2.896144;0.05261286 0.6088601 2.902498;-0.05922837 0.3036995 2.916379;-0.1573386 0.1502004 2.871132;0.02873856 0.3285506 2.814104;0.07769611 0.3782199 2.787116;0.2222148 0.3576031 2.812074;0.3831235 0.3918439 2.577723;0.1799888 0.4778948 2.493317;0.1268905 0.4965901 2.454411;0.04689248 -0.0813823 2.861647;-0.01155968 -0.5107645 2.85991;-0.003223925 -0.8872118 2.835474;-0.02770874 -0.9502233 2.795974;0.1853061 -0.06756943 2.843953;0.2778387 -0.5050437 2.79548;0.351322 -0.8789735 2.82867;0.3764875 -0.9377582 2.785846;1
0.1128712 0.001924707 2.863695;0.127796 0.07061563 2.915701;0.09175469 0.4626774 2.910427;0.03855643 0.6120275 2.904316;-0.05984652 0.3106763 2.914616;-0.1057679 0.1521327 2.968985;0.04266824 0.3241997 2.865868;0.08923626 0.3723449 2.840711;0.1988387 0.3517168 2.807497;0.2111818 0.4524493 2.564137;0.1362308 0.5337487 2.350132;0.08794142 0.5597535 2.279634;0.0440986 -0.06213776 2.880314;-0.009182296 -0.5070551 2.870479;-0.001217311 -0.8840329 2.838672;-0.02794871 -0.9497651 2.796722;0.1761664 -0.04654025 2.833337;0.2733156 -0.5027576 2.795621;0.3547485 -0.8788413 2.830004;0.377995 -0.9359037 2.78203;1
0.1116124 0.004863788 2.864103;0.1266515 0.07515626 2.916144;0.09087795 0.4715049 2.912202;0.03591921 0.6135415 2.904637;-0.05800835 0.3162054 2.91165;-0.09842182 0.1546961 2.973123;0.0491316 0.3280206 2.868114;0.0949814 0.3755668 2.843339;0.1927681 0.3468184 2.810512;0.2006871 0.4441563 2.569087;0.1232481 0.5332176 2.342929;0.0756512 0.5568221 2.285965;0.04461884 -0.05844584 2.882782;-0.007989681 -0.5056908 2.86929;-0.0006434725 -0.8832675 2.839472;-0.02796905 -0.9495567 2.796918;0.1746943 -0.04258507 2.832048;0.2746754 -0.4988391 2.790445;0.3565994 -0.8785409 2.829647;0.3798981 -0.934867 2.777857;1
0.1108768 0.007031309 2.864351;0.1260375 0.07798834 2.916382;0.0897536 0.475031 2.91388;0.03346529 0.6134663 2.904989;-0.05758636 0.3179582 2.910688;-0.1128417 0.16019 2.964223;0.05034065 0.3282622 2.871312;0.09592211 0.3755464 2.846649;0.1893414 0.3433569 2.813202;0.2047761 0.4307671 2.568782;0.1156129 0.5248327 2.332376;0.08230859 0.5359923 2.296191;0.04539997 -0.05593132 2.884309;-0.006750816 -0.5044405 2.866787;-0.0001050195 -0.8826528 2.84014;-0.02798522 -0.9493573 2.797074;0.1738583 -0.03982978 2.830827;0.2792419 -0.4918575 2.778671;0.3597661 -0.8772299 2.827574;0.382057 -0.9338107 2.773257;1
0.1105641 0.008968594 2.864344;0.1256121 0.07993934 2.916484;0.08939816 0.4737696 2.915425;0.03381088 0.6121778 2.905866;-0.05715624 0.3187111 2.909726;-0.1241931 0.1619424 2.959116;-0.007655671 0.3546493 2.845339;0.03751675 0.4009494 2.820766;0.18756 0.3406977 2.815927;0.2299681 0.4083967 2.57327;0.1539822 0.4752572 2.358228;0.1074752 0.5047101 2.300898;0.04635191 -0.0541475 2.885159;-0.005402248 -0.503103 2.863699;0.0003605088 -0.8821446 2.840698;-0.02800799 -0.9491326 2.79742;0.173675 -0.03743371 2.829081;0.2836986 -0.4869488 2.766932;0.363353 -0.8761857 2.823284;0.3836957 -0.9330838 2.76925;1
0.1125698 0.02332039 2.864733;0.1256365 0.0848562 2.917024;0.09071184 0.4675263 2.918185;0.0410429 0.608479 2.907332;-0.05634817 0.3184366 2.909146;-0.1877328 0.1993385 2.895522;-0.05742766 0.3938703 2.799091;0.03674126 0.5030834 2.749557;0.1992188 0.3425703 2.824665;0.2878137 0.3685238 2.576226;0.1946446 0.4231821 2.364532;0.1580844 0.4487378 2.321475;0.04821903 -0.05105242 2.886528;-0.003695659 -0.5009957 2.860309;0.000788 -0.8816851 2.841217;-0.02800206 -0.9488708 2.797673;0.1755923 -0.03111538 2.823976;0.2899099 -0.4803416 2.752154;0.3681115 -0.8720808 2.80746;0.383308 -0.925113 2.732196;1
0.1136736 0.03065637 2.864575;0.1278349 0.08908114 2.916567;0.09291473 0.4599808 2.920511;0.04865763 0.6052281 2.90827;-0.05485468 0.3228895 2.956331;-0.1724353 0.2714435 2.819005;-0.0564223 0.477893 2.7361;0.02777794 0.5767348 2.69166;0.2095463 0.3450195 2.832882;0.3401457 0.3312714 2.63743;0.2837372 0.3594723 2.395499;0.2408422 0.3821976 2.343662;0.0496175 -0.048913 2.887032;-0.002240161 -0.4993579 2.857519;0.00122136 -0.8812366 2.841682;-0.02799994 -0.948589 2.797925;0.1769664 -0.02728529 2.820634;0.2953853 -0.4758388 2.740591;0.3726422 -0.8708158 2.780544;0.3828174 -0.9214159 2.714526;1
0.1143736 0.03415878 2.86397;0.1286704 0.09112765 2.916221;0.09560095 0.4534503 2.921943;0.05418774 0.6021564 2.907734;-0.05270401 0.3241423 2.965482;-0.1690966 0.3074967 2.765788;-0.07980189 0.4862282 2.692913;-0.01553743 0.5617172 2.659379;0.2246528 0.3482012 2.842882;0.3737601 0.317477 2.666987;0.3650202 0.2954698 2.414104;0.3294697 0.3263805 2.363182;0.05125885 -0.04725433 2.884947;-0.001032017 -0.4981036 2.855128;0.001560041 -0.8808228 2.842097;-0.0279904 -0.9482938 2.798145;0.1780372 -0.02543388 2.818509;0.3003166 -0.4727305 2.730772;0.3741131 -0.8701392 2.763474;0.3821791 -0.9194617 2.70315;1
0.1154832 0.03611517 2.862455;0.1288338 0.09225631 2.915872;0.09851714 0.4479599 2.9228;0.05945816 0.6005439 2.907006;-0.03996289 0.3217742 2.937575;-0.1193144 0.3785174 2.696831;-0.06448983 0.5536267 2.64495;-0.01960415 0.5876109 2.631233;0.2400232 0.3499899 2.851883;0.4180166 0.2880412 2.734481;0.4485202 0.2336331 2.469852;0.4387544 0.238803 2.368259;0.05377372 -0.04626793 2.877432;2.320472E-05 -0.4974404 2.852603;0.001826717 -0.8804535 2.842443;-0.02797106 -0.9479867 2.798432;0.1795462 -0.02468319 2.816718;0.3042669 -0.4706956 2.722431;0.3739494 -0.8694708 2.750932;0.3810776 -0.9181632 2.694499;1
0.117993 0.03627871 2.858335;0.1290542 0.0924762 2.91396;0.1019629 0.4439315 2.922108;0.0869589 0.6008193 2.876558;-0.03505908 0.3215767 2.926992;-0.04031883 0.4102051 2.672834;0.001954099 0.6224878 2.592507;0.03483475 0.6548101 2.575293;0.261979 0.3480638 2.861238;0.4617665 0.2546655 2.771723;0.5382206 0.1763277 2.555589;0.5603556 0.1480736 2.411885;0.05712027 -0.04540299 2.860857;0.0009453876 -0.4971693 2.849853;0.002015309 -0.8801727 2.842715;-0.02797027 -0.9477178 2.798688;0.1830641 -0.02574763 2.814947;0.3077689 -0.4695539 2.714004;0.3725366 -0.868926 2.741289;0.380329 -0.9177264 2.688721;1
